YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.6503152	0.6873734	0.6793727	0.3060660	0.6960261	0.5875955	0.5878114	0.0069443	0.5515002	0.2593840	0.8328694	0.2320074	0.7340694	0.2136157	0.0174102	0.7589749	0.4475338	0.5288148	0.6102520	0.5904829	0.1340609	0.6696857	0.5923121	0.6418116	0.8705386	0.0128721	0.1786826	0.5360643	0.7534859	0.4123495	0.7640626	0.7251809	0.4553840	0.5313965	0.3571070	0.0535270	0.4682487	0.1419931	0.6958340	0.1892116	0.1906921	0.0667345	0.0003281	0.4781070	0.4012019	0.1235819	0.6747995	0.3286726	0.2121227	0.5756191
0.4243901	0.6779894	0.5984730	0.4269216	0.6158416	0.5465594	0.5060719	0.0225956	0.5656673	0.4744492	0.9019319	0.3399673	0.6279903	0.6990210	0.1367996	0.6072775	0.4600602	0.4066268	0.7481828	0.6220054	0.0721827	0.6236376	0.5736904	0.8541252	0.6419606	0.0142103	0.1676223	0.3188583	0.6623576	0.7863289	0.7447348	0.5387477	0.6620366	0.2220853	0.6061365	0.6437578	0.5683200	0.0900413	0.7392782	0.1583376	0.0683652	0.0548518	0.0018526	0.3858819	0.4293235	0.1892489	0.8503254	0.2940673	0.4379033	0.3942539
0.4012714	0.7568143	0.7194092	0.5471348	0.7547967	0.4549993	0.6173379	0.0098697	0.5758443	0.2256773	0.7640286	0.4448974	0.6365457	0.4756403	0.0523920	0.5306804	0.2558960	0.7436236	0.7937351	0.4813960	0.2076602	0.5769946	0.7337880	0.8435026	0.7726579	0.0245110	0.2243096	0.5456435	0.5072775	0.3396404	0.5926133	0.7664505	0.8755873	0.3961864	0.6692880	0.2467413	0.3688157	0.2197723	0.6408889	0.2748494	0.1660837	0.2346592	0.1746098	0.3823285	0.4855554	0.1399458	0.6973735	0.2743818	0.3650874	0.3842187
0.3930461	0.6319567	0.5966474	0.3859444	0.7893729	0.6675353	0.5543052	0.0041879	0.4097967	0.4012120	0.7712709	0.2492075	0.7751916	0.5811586	0.2203716	0.7103444	0.5085036	0.4271902	0.3409706	0.2918678	0.1103272	0.5447238	0.6092701	0.6967034	0.7320890	0.0679178	0.3206244	0.6518527	0.5969026	0.5172080	0.7665842	0.8218503	0.5939643	0.3831747	0.7341445	0.6551752	0.4847793	0.2087528	0.6786713	0.2550495	0.1410549	0.2232887	0.0930227	0.3724914	0.5816639	0.1418462	0.6543581	0.2510488	0.2001806	0.3550819
0.3361348	0.6166157	0.6549384	0.5577330	0.8611861	0.6322418	0.6553727	0.0101857	0.4864532	0.2818481	0.8733605	0.4602520	0.9011447	0.4085639	0.3711075	0.6370280	0.2194652	0.4782475	0.7136219	0.7038369	0.0654395	0.5958652	0.5515536	0.3472066	0.6803461	0.0156360	0.2595419	0.3895836	0.9303375	0.6329851	0.7996982	0.6943294	0.5834515	0.2792390	0.5667962	0.4958489	0.3745724	0.0950323	0.6516519	0.1784668	0.0703759	0.1150610	0.1751095	0.4169140	0.8841395	0.0875058	0.8081789	0.2505186	0.3248067	0.6431719
0.5044704	0.6505966	0.7853080	0.3941727	0.7081203	0.6243396	0.6093460	0.0013460	0.4836401	0.3872157	0.8439647	0.5967146	0.7836320	0.3154885	0.2039120	0.8547821	0.4684706	0.4110960	0.6351637	0.6824392	0.1934290	0.7035960	0.7842371	0.4909510	0.6998870	0.0036848	0.3166983	0.4941161	0.4918767	0.5609436	0.7061301	0.6437677	0.6358054	0.5348306	0.4681892	0.2594458	0.3697096	0.1814466	0.6502919	0.1721817	0.2425102	0.0502887	0.1842377	0.3106323	0.4974495	0.2082023	0.6829467	0.2363570	0.3161463	0.6815653
0.6411067	0.8127946	0.8076208	0.2226865	0.8136698	0.5111191	0.6162652	0.0117298	0.4328986	0.3539776	0.7240710	0.4929044	0.7104187	0.5625087	0.0388397	0.7950848	0.3593351	0.4164953	0.8008146	0.7389949	0.1406755	0.5917993	0.8209884	0.8005374	0.6944175	0.0193294	0.2875450	0.4509824	0.6552127	0.4708129	0.6501506	0.5203779	0.5878541	0.4141600	0.5503909	0.2471247	0.3491573	0.1190139	0.5045487	0.2830403	0.3517974	0.0993475	0.1792288	0.4179732	0.6656435	0.0550610	0.7044621	0.2670756	0.3879784	0.5692225
0.6509070	0.7218484	0.7319009	0.4613418	0.6665784	0.4759082	0.5918278	0.0015540	0.5001068	0.3113067	0.7868549	0.6932227	0.7284636	0.3188056	0.2142765	0.7332121	0.4139956	0.5106931	0.7820772	0.5323087	0.2407882	0.8272575	0.3454914	0.7081306	0.6649358	0.0046681	0.1704212	0.3466934	0.6544702	0.4368886	0.7939614	0.5111304	0.6065476	0.1966960	0.5507177	0.0343356	0.3195203	0.0844561	0.6031666	0.2249959	0.1986881	0.0193500	0.0574545	0.4843243	0.5321937	0.1569441	0.7540358	0.2780791	0.2722626	0.5666039
0.4863795	0.5230055	0.6902041	0.3401623	0.7138793	0.5405130	0.3392717	0.0009653	0.5571823	0.4229212	0.4896730	0.2985049	0.6994445	0.4462851	0.0260911	0.6793131	0.5560898	0.5022208	0.7703176	0.6053824	0.1144453	0.7108621	0.7544801	0.7480335	0.7326089	0.0179680	0.2093170	0.6125490	0.5263548	0.5822819	0.7247657	0.5176075	0.6035882	0.3704462	0.8071511	0.6639646	0.3916409	0.0881645	0.7148369	0.3570882	0.0957496	0.0068066	0.0258242	0.3660589	0.5567553	0.1272010	0.6910659	0.3619200	0.2843161	0.3060703
0.5357056	0.6097058	0.6472256	0.4550372	0.5435652	0.5918569	0.3969188	0.0099867	0.5005810	0.4251515	0.7292214	0.6095275	0.7981137	0.4277357	0.0823612	0.8129658	0.6206347	0.5612869	0.5733993	0.6690229	0.2289642	0.4484373	0.6388269	0.6875153	0.4862682	0.0390015	0.2698079	0.5993006	0.8429028	0.4082693	0.7253679	0.7575619	0.6789667	0.6648202	0.5018365	0.2203320	0.4836958	0.1258406	0.7061739	0.2727109	0.1349741	0.0746592	0.2046698	0.4947772	0.5480660	0.2001146	0.6723140	0.2458674	0.4175149	0.3821043
0.6950810	0.7531381	0.7422785	0.4480354	0.3878672	0.5238995	0.2923477	0.0288278	0.4512817	0.2297313	0.6259150	0.3171402	0.6903172	0.4627243	0.0060434	0.5929083	0.3147073	0.5096742	0.6970038	0.3571036	0.3724491	0.3826633	0.7176758	0.7756014	0.6118567	0.0171004	0.2487784	0.3179647	0.7536990	0.2091564	0.6093178	0.5891460	0.5719541	0.6384391	0.6866597	0.1642370	0.1008279	0.1302428	0.4237422	0.1605672	0.4243193	0.1776717	0.1856983	0.5401780	0.6314489	0.1430021	0.6743309	0.3033098	0.3410717	0.2251688
0.4892456	0.7140479	0.7999954	0.3778580	0.6303381	0.5661618	0.6089081	0.0017849	0.3860545	0.2995066	0.6564529	0.5285403	0.6621569	0.4458652	0.2540845	0.7727007	0.2348874	0.3605868	0.8592865	0.6727006	0.2048153	0.8118518	0.7680745	0.6596503	0.4398612	0.0017678	0.2317165	0.3717630	0.6879076	0.6222065	0.6299492	0.5357459	0.5628941	0.4079706	0.4697433	0.1495545	0.2836818	0.0806529	0.9240255	0.2973726	0.2184448	0.2509830	0.1564806	0.5065925	0.6911316	0.0990785	0.7550589	0.2339168	0.6629620	0.5827196
0.4654256	0.5745286	0.6877189	0.4661616	0.6746672	0.4639876	0.3815954	0.0059800	0.4318746	0.4751102	0.7031092	0.4719695	0.6090943	0.4368716	0.1773512	0.7712891	0.3911390	0.3106613	0.5322296	0.7030235	0.2183291	0.5547458	0.6799402	0.5625184	0.7764436	0.0115327	0.3285832	0.6316829	0.7587850	0.4245734	0.6277762	0.8262598	0.5707702	0.6900448	0.6956494	0.2286711	0.5755765	0.1817041	0.6302062	0.2554571	0.1934157	0.0753849	0.2515974	0.4167635	0.4816386	0.2169059	0.7334192	0.2014040	0.2644979	0.5705945
0.3596052	0.5631391	0.7602943	0.3290601	0.4963528	0.5748003	0.6524679	0.0007395	0.4938927	0.3611657	0.5655284	0.4613017	0.8916740	0.4490793	0.1836702	0.7362442	0.2856067	0.5001070	0.5182894	0.7650344	0.3657580	0.3193413	0.4420812	0.7745139	0.7458293	0.0286937	0.3103392	0.2806224	0.8024201	0.1191464	0.7563553	0.6730097	0.7372876	0.7080823	0.5335957	0.1232729	0.4682364	0.1516748	0.2911739	0.4069972	0.3879096	0.0635376	0.1594670	0.3373931	0.3958426	0.2365842	0.7063130	0.1997030	0.3455933	0.7346970
0.4324280	0.6984499	0.8662387	0.3486581	0.6031510	0.5217356	0.5903310	0.0174037	0.4840863	0.2232012	0.7636934	0.5215981	0.6641306	0.5541184	0.0128191	0.6839347	0.4873380	0.3914907	0.6657077	0.6465295	0.2786250	0.6648186	0.7811554	0.4626757	0.7634533	0.0081771	0.1869990	0.4742497	0.7442215	0.3092811	0.7265616	0.5823364	0.5291924	0.4364360	0.6994280	0.0202781	0.4361507	0.1332188	0.3655607	0.3106350	0.3940023	0.0662798	0.0145223	0.2726402	0.2611433	0.1207285	0.7491987	0.2371807	0.2947817	0.5069041
0.3576631	0.5418994	0.6149125	0.3567357	0.4307672	0.4423363	0.5178358	0.0126652	0.3979211	0.3952726	0.5094410	0.4669830	0.6349282	0.5031989	0.0642913	0.4763805	0.0641439	0.4769636	0.6880551	0.7828068	0.3276483	0.8475636	0.7155440	0.4878721	0.5382606	0.0126418	0.5048255	0.3403860	0.6726004	0.0847718	0.6395921	0.4569924	0.5966713	0.3182917	0.6117102	0.0312118	0.2603002	0.2156695	0.6477888	0.2636359	0.2010839	0.0029631	0.0018175	0.4012282	0.7432882	0.1772026	0.6859812	0.2465184	0.3096489	0.7796354
0.3078316	0.6752397	0.7551638	0.2882902	0.7785625	0.5805431	0.4450985	0.0083477	0.5044533	0.3540391	0.7343668	0.6034271	0.5782083	0.5202665	0.0024155	0.7625237	0.5474709	0.6266749	0.7625663	0.7417148	0.2645743	0.7921805	0.7164635	0.4458709	0.6031109	0.0052654	0.1746542	0.5514130	0.4357826	0.3974776	0.6836223	0.6218556	0.7479891	0.3542073	0.6328188	0.2393366	0.3648557	0.1047408	0.6484851	0.2587316	0.1587225	0.3478396	0.1127163	0.2993378	0.5847889	0.1140508	0.6634294	0.0491955	0.5295008	0.6206664
0.3602187	0.5816214	0.6661256	0.3735197	0.8158921	0.4415553	0.6547715	0.0050831	0.3097707	0.3426775	0.6078039	0.4486605	0.6701792	0.4412451	0.0144308	0.8056410	0.0051615	0.3394083	0.7968335	0.7783359	0.1585612	0.4762929	0.6773527	0.7338628	0.7772707	0.0070249	0.3164903	0.2868608	0.6890620	0.4934628	0.7072139	0.6751002	0.5443368	0.5274955	0.5645124	0.2645530	0.4087873	0.2278419	0.6731645	0.2564285	0.1377602	0.0460352	0.0012994	0.4628326	0.4933405	0.0845938	0.7207872	0.0127526	0.3314494	0.6341474
0.4816857	0.5785163	0.6105218	0.4387941	0.7954568	0.5371916	0.5836274	0.0000932	0.5847819	0.1925204	0.8748287	0.4164555	0.9248891	0.4344558	0.0102134	0.9011956	0.3157543	0.4858216	0.7739509	0.6251409	0.1993725	0.7195999	0.7515348	0.7047858	0.4930696	0.0171205	0.1708278	0.4706858	0.6559759	0.3684281	0.7019753	0.6656984	0.6099519	0.6222042	0.6669020	0.1650012	0.3133483	0.1552069	0.5752184	0.3284652	0.3801060	0.2097731	0.0802860	0.2746587	0.5469305	0.1479925	0.6848941	0.1521390	0.4901744	0.6513403
0.4301252	0.7216024	0.6150651	0.2657530	0.5715481	0.5668442	0.4287334	0.0007085	0.4719856	0.3287974	0.5945246	0.3818940	0.7696893	0.5306638	0.2449807	0.6944838	0.3374059	0.4712129	0.7588904	0.7117015	0.1953349	0.7987071	0.6047574	0.7607731	0.4979122	0.0025417	0.3435830	0.3814052	0.6967967	0.3717925	0.5773508	0.6252841	0.6810893	0.3276208	0.6379936	0.2165016	0.4632415	0.1327814	0.5932129	0.1812064	0.1459939	0.0166432	0.1966656	0.5247641	0.4560061	0.1043818	0.7698670	0.0317755	0.2094771	0.4672034
0.4597207	0.7272220	0.6887479	0.5201677	0.7415626	0.4936429	0.6057372	0.0140973	0.5340051	0.0122533	0.6162509	0.6314306	0.6950881	0.2290023	0.0566390	0.6662881	0.6885042	0.4633774	0.3288870	0.7422968	0.1273984	0.5537699	0.7607315	0.6637643	0.6546856	0.0369447	0.3682810	0.5225660	0.3706945	0.5680798	0.7442442	0.5668205	0.7006821	0.4148092	0.4818178	0.3227775	0.3118052	0.1452867	0.7954516	0.1642749	0.1851215	0.0420970	0.0872979	0.2758093	0.4658017	0.1866729	0.6483620	0.2964374	0.1684701	0.6223423
0.6061062	0.6505150	0.6992714	0.5904523	0.6102173	0.5887618	0.6784436	0.0158730	0.6028873	0.3949300	0.4638930	0.6083453	0.6024039	0.4405513	0.3351400	0.8750835	0.2497390	0.3596246	0.6474046	0.4411173	0.2215904	0.7182419	0.5213602	0.3433420	0.6076136	0.0046453	0.3656847	0.2694351	0.7132059	0.3495759	0.7068988	0.6313155	0.6359350	0.5169256	0.5724588	0.0147099	0.3122138	0.0976014	0.8071574	0.2749786	0.2412532	0.2891410	0.2974709	0.4545504	0.8883060	0.1386506	0.6110944	0.1616346	0.6202958	0.6786595
0.4521826	0.8320383	0.6328496	0.4584320	0.6813150	0.5086538	0.4959805	0.0027589	0.5325128	0.4482260	0.7644154	0.4589749	0.6003743	0.6480279	0.0684131	0.4803133	0.4771957	0.2782173	0.8170838	0.5859775	0.1822068	0.7197268	0.5791768	0.6544533	0.6747892	0.0051244	0.2923709	0.4915076	0.8167024	0.5262559	0.6940414	0.5358010	0.5134355	0.6714565	0.5732855	0.3745515	0.5353979	0.1896146	0.6461847	0.2029253	0.3832226	0.3467981	0.0926352	0.2940591	0.4977613	0.0967142	0.8335747	0.1561764	0.2540716	0.4448865
0.5425231	0.6605914	0.6493046	0.6155237	0.6567602	0.4423035	0.4691884	0.0008927	0.5736851	0.2996979	0.5246766	0.5966421	0.7654295	0.1232808	0.2963981	0.5615763	0.2924519	0.3592976	0.6351722	0.4194402	0.2228090	0.6467739	0.7661275	0.4906971	0.6968592	0.0098738	0.5125100	0.4129144	0.4951292	0.7408753	0.7106296	0.6171767	0.7798216	0.4323718	0.8076703	0.4565068	0.3935298	0.0938691	0.6656989	0.2695240	0.1951420	0.0646092	0.1169085	0.2741678	0.3068762	0.2134612	0.6749236	0.3429973	0.2717920	0.2904785
0.5444744	0.7731941	0.7508567	0.4601131	0.7976955	0.7076269	0.4073594	0.0001802	0.4384783	0.3775830	0.6998768	0.4844835	0.8379043	0.5456359	0.0664634	0.7321417	0.4873867	0.3739182	0.7300077	0.6391837	0.2214356	0.8283750	0.7730509	0.6857551	0.7099160	0.0209763	0.3487427	0.3928927	0.5727740	0.6002586	0.7633471	0.7405347	0.7345591	0.4646360	0.6019365	0.3379616	0.4008639	0.1277848	0.8163975	0.3359547	0.3047014	0.1081897	0.1203186	0.5831524	0.6527268	0.0893303	0.6331654	0.0136038	0.3498049	0.4598725
0.5576362	0.7464597	0.8013319	0.3717049	0.6011454	0.5945323	0.5430443	0.0145513	0.4604570	0.2742294	0.6249815	0.5468491	0.6024709	0.3268273	0.0054842	0.7741614	0.4008462	0.4918655	0.2894896	0.7090280	0.2902517	0.4623353	0.5009928	0.6019819	0.7472965	0.0394589	0.2543310	0.6735880	0.4873327	0.2210265	0.7443804	0.5331002	0.7181743	0.6792216	0.5958869	0.1889680	0.3760554	0.1979367	0.3019389	0.2768804	0.2499363	0.0411525	0.2093636	0.3314109	0.4759535	0.2007994	0.7762255	0.1298482	0.3020486	0.6592635
0.3355305	0.6559860	0.7045589	0.2902423	0.7838744	0.6907264	0.4646542	0.0025943	0.5808689	0.3336002	0.7533633	0.4755815	0.6044038	0.4731882	0.0770217	0.7244573	0.3084050	0.5131316	0.7014314	0.6227700	0.1276593	0.6887756	0.6618876	0.5532421	0.5469062	0.0133037	0.2788477	0.3627353	0.7585981	0.7860014	0.8729361	0.5606009	0.6061638	0.3263719	0.4873557	0.4904780	0.4358018	0.0895687	0.5142915	0.3205353	0.3660146	0.0329359	0.0727429	0.7663371	0.7199827	0.0354648	0.6557504	0.2714636	0.4753670	0.4245173
0.4443292	0.7985195	0.5986865	0.6611414	0.4793039	0.4942144	0.4170343	0.0011938	0.4543707	0.3168464	0.8424059	0.5908358	0.7400974	0.3189990	0.0271593	0.4991075	0.2789404	0.5130990	0.5995955	0.7010635	0.2346071	0.4966452	0.7767153	0.6942243	0.7876548	0.0151329	0.1295306	0.5309497	0.8496394	0.2728413	0.7365980	0.6164429	0.6009195	0.6032213	0.6184167	0.0664556	0.2283247	0.0727639	0.4140944	0.2193675	0.2580649	0.0117039	0.0068618	0.4751791	0.4929193	0.1787234	0.7671985	0.3259908	0.1669907	0.5339809
0.4996239	0.7686411	0.6217257	0.2141115	0.5880482	0.5618661	0.4207696	0.0022286	0.3687765	0.4111397	0.7398185	0.3023368	0.7653000	0.6676471	0.0415382	0.7347274	0.5668989	0.4800501	0.6352852	0.8278995	0.4172148	0.6035876	0.5497484	0.5323872	0.5181209	0.0244478	0.3013614	0.3293020	0.5384428	0.1417740	0.6761750	0.6635305	0.7182585	0.2877921	0.6727789	0.2412238	0.3452671	0.2513617	0.2117615	0.2489555	0.4212922	0.0533551	0.1151508	0.4789177	0.6080644	0.0197734	0.6390407	0.1237411	0.2505867	0.3830885
0.4050310	0.6238399	0.7244831	0.3544307	0.5899836	0.6538988	0.6569561	0.0298443	0.5992901	0.3444201	0.4873608	0.5391921	0.8498107	0.2942869	0.0009130	0.6603160	0.1653676	0.4599503	0.6968450	0.8924496	0.3163254	0.4671968	0.7301049	0.3911688	0.4923130	0.0002395	0.4658069	0.4902899	0.7213117	0.1644869	0.5582360	0.7098428	0.5923958	0.5919968	0.5668695	0.0945215	0.4036061	0.0820429	0.6757129	0.2213738	0.1985557	0.2262684	0.1990443	0.5802702	0.6040970	0.0992564	0.7465068	0.2491659	0.5757806	0.8275666
0.4567970	0.7115927	0.6461641	0.4202279	0.3123923	0.5505639	0.4020429	0.0047065	0.5174359	0.3563597	0.7234650	0.3351569	0.6801552	0.5665904	0.0044924	0.5962821	0.7151149	0.6564853	0.8266558	0.7694304	0.5306021	0.2361399	0.4402572	0.4217650	0.7757560	0.0117634	0.4090302	0.3274297	0.7482669	0.0471966	0.7318564	0.5024344	0.4351239	0.7000979	0.6844198	0.0072348	0.1254526	0.1019209	0.2159006	0.2665733	0.3427063	0.3182799	0.1864864	0.3657583	0.0977335	0.1845954	0.6460086	0.3633031	0.2345432	0.2992691
0.6653243	0.8766061	0.7117592	0.4566111	0.6604026	0.5659800	0.6369363	0.0431573	0.5105418	0.3954938	0.8909936	0.5579408	0.6590063	0.4930771	0.0003642	0.7060889	0.7095948	0.3971785	0.5353331	0.4529744	0.1942859	0.4704461	0.6432803	0.4893356	0.7377218	0.0092117	0.1473171	0.3984143	0.3802779	0.3384517	0.8389754	0.6552343	0.6080277	0.5560571	0.5758983	0.2689331	0.3089909	0.1626389	0.7570225	0.4095717	0.3495689	0.0726410	0.2064308	0.4504626	0.6044520	0.0280942	0.6381541	0.0013834	0.5068099	0.5802511
