YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.4593346	0.5893679	0.7975120	0.3786948	0.7700715	0.4968289	0.5387714	0.0034635	0.5781605	0.4414954	0.7136605	0.5188793	0.8327744	0.4255127	0.0414006	0.8977668	0.4304710	0.2597631	0.6729077	0.6672980	0.1756449	0.8086189	0.8088029	0.9065573	0.7561953	0.0093493	0.3069989	0.4600490	0.6799546	0.5752042	0.7937505	0.5123905	0.6498636	0.4117799	0.5252965	0.3867613	0.5150548	0.1571722	0.7180735	0.2774313	0.2327654	0.0594622	0.1763699	0.3991804	0.5299607	0.1775607	0.6847656	0.3252447	0.3331415	0.4434673
0.5139375	0.6781392	0.7873317	0.3419084	0.7727114	0.5775666	0.4907415	0.0262970	0.4517659	0.4421785	0.8484264	0.4270721	0.6613157	0.5691520	0.0394754	0.8883164	0.5503301	0.5556006	0.2971880	0.7650163	0.1439840	0.7469636	0.7064434	0.7917944	0.7133577	0.0457968	0.2776895	0.3848716	0.7961913	0.3577525	0.8253398	0.5969564	0.6604977	0.5504766	0.6476230	0.2306693	0.3797165	0.2287482	0.6515479	0.2526734	0.2392027	0.0433306	0.1790254	0.3921556	0.5081352	0.1770081	0.7167331	0.3588939	0.2742344	0.5411576
0.4328219	0.8626968	0.7599652	0.4083823	0.7205275	0.5583547	0.5415719	0.0097995	0.4189928	0.3789102	0.6952974	0.4249404	0.8595071	0.5344997	0.1098537	0.7489596	0.3283571	0.4995265	0.7228325	0.4377092	0.1586335	0.8355892	0.7484216	0.6200241	0.6908405	0.0211840	0.2223967	0.4214211	0.6421218	0.4692803	0.6448464	0.5416129	0.7099727	0.4198358	0.5700298	0.2937492	0.4057944	0.1137390	0.8035265	0.3050967	0.2688483	0.1546044	0.1707710	0.5042691	0.5141607	0.2093465	0.8397348	0.2811419	0.3697406	0.5083932
0.6339052	0.8042690	0.6779809	0.3957168	0.7804760	0.5260458	0.5392054	0.0149430	0.5204735	0.3512455	0.8249159	0.4191598	0.6041887	0.5867536	0.0521003	0.7640386	0.3438222	0.4519317	0.6475048	0.7196733	0.1351754	0.5897979	0.6929930	0.8363234	0.8518512	0.0110830	0.2734373	0.4436058	0.6369223	0.6241936	0.6192808	0.6831095	0.6288067	0.5240423	0.5708240	0.4924569	0.3303788	0.1572726	0.7785417	0.3236089	0.0931443	0.0481110	0.1887028	0.5107975	0.6783959	0.2333422	0.6946808	0.2829895	0.3663662	0.3891839
0.4335916	0.7704718	0.5726418	0.3803277	0.6958420	0.5396275	0.4694407	0.0059832	0.4553122	0.3904727	0.7655534	0.5508411	0.7746698	0.4948679	0.0361559	0.6977564	0.3980282	0.4319896	0.6309086	0.5801929	0.1711773	0.2472756	0.6606363	0.9017821	0.6325972	0.0136414	0.2787559	0.4557399	0.7080307	0.5225928	0.6535604	0.6228608	0.6835819	0.4970500	0.5495581	0.3130960	0.4583415	0.1821859	0.7499348	0.2114781	0.1685208	0.0300818	0.1751154	0.5181034	0.5032655	0.2630755	0.6624514	0.3269557	0.3692251	0.4836891
0.5581922	0.5815721	0.6729062	0.3750987	0.6645989	0.5213397	0.5730442	0.0041254	0.4569887	0.3508343	0.6969442	0.3817040	0.8218399	0.5134988	0.0354041	0.6633495	0.3418392	0.4797214	0.6815400	0.8104526	0.1536822	0.6860651	0.4076022	0.6485485	0.7384152	0.0237557	0.2492779	0.5130084	0.5827618	0.4306006	0.6646041	0.7479506	0.8436690	0.4994645	0.4939231	0.2603013	0.3861914	0.0872575	0.5485729	0.3278903	0.2401343	0.0248407	0.1445748	0.3508861	0.5506816	0.1996337	0.6712333	0.3133689	0.4400298	0.5252569
0.6422902	0.9032917	0.7763108	0.3492446	0.8756349	0.5603834	0.4494410	0.0085950	0.4787130	0.4150598	0.6798470	0.4839086	0.7182691	0.3836073	0.0267547	0.7755235	0.3400414	0.5223672	0.6471110	0.7246139	0.1288847	0.7437070	0.7573798	0.2564593	0.7920609	0.0185476	0.2933062	0.4830392	0.8155652	0.6374350	0.7737745	0.7074710	0.6939428	0.6554691	0.6513762	0.3316783	0.3579345	0.1621326	0.5946428	0.2548506	0.2106812	0.0999832	0.1359191	0.3648825	0.4864552	0.1579833	0.7135993	0.2107747	0.2937726	0.3938822
0.4781538	0.6902636	0.6394910	0.3364296	0.7175029	0.6748849	0.6445126	0.0100188	0.6673015	0.3642339	0.7354009	0.4998439	0.8313763	0.4620607	0.0336956	0.8021679	0.3620192	0.4509843	0.8541009	0.7525178	0.1607901	0.6164539	0.6878363	0.8625526	0.3685134	0.0459818	0.3077402	0.5119178	0.7355633	0.5159494	0.5367713	0.6940725	0.6076273	0.6132298	0.5756408	0.1738457	0.4734871	0.1667160	0.6488405	0.2471254	0.1459375	0.0535439	0.1700205	0.3462870	0.6799202	0.1282927	0.7408482	0.2455915	0.7056117	0.5973585
0.4615750	0.5554375	0.7418452	0.2535278	0.6094847	0.5354881	0.5200751	0.0061700	0.4871164	0.3390261	0.7592203	0.5697008	0.7564242	0.4843202	0.0867220	0.6871753	0.3100092	0.4571777	0.7787532	0.7334553	0.1315145	0.6558126	0.8113814	0.6799405	0.8519590	0.0192115	0.2884001	0.4168315	0.7785886	0.5271095	0.8080487	0.6573715	0.7036082	0.4637202	0.6174339	0.2321260	0.3056947	0.1759140	0.6698611	0.2779920	0.2580222	0.0381879	0.1834692	0.4629443	0.6564697	0.1174407	0.5571824	0.2187442	0.3636590	0.5349407
0.5110043	0.7569551	0.6857391	0.4479575	0.8498333	0.4699854	0.5356574	0.0100773	0.5033159	0.4176503	0.8411839	0.3698980	0.7210045	0.5601051	0.0419728	0.5774045	0.3945120	0.5062774	0.7304041	0.7584380	0.2228151	0.7651304	0.6695177	0.7503174	0.8239352	0.0191790	0.1673003	0.5346517	0.7139918	0.4846477	0.5700459	0.7420571	0.6543316	0.4636610	0.4249820	0.2338194	0.3499214	0.1593664	0.8240377	0.2912848	0.1870425	0.0391323	0.2499272	0.3083990	0.5507172	0.1758982	0.7484857	0.3580124	0.3268708	0.4040254
0.5524913	0.7397289	0.6432147	0.3829535	0.7704355	0.6083664	0.5681461	0.0231581	0.4294408	0.4279372	0.6786578	0.5596341	0.7146114	0.6359140	0.0555750	0.6316278	0.3959429	0.4126400	0.7409014	0.6949755	0.1284793	0.6911104	0.6236450	0.8385235	0.6071793	0.0195412	0.2949228	0.1901978	0.6501095	0.3708602	0.8494316	0.6561329	0.6264071	0.5275625	0.4964233	0.2316773	0.3470482	0.1900301	0.7501652	0.2714355	0.2186533	0.0440160	0.1865963	0.4270798	0.5981729	0.1715291	0.8581857	0.3291433	0.2474220	0.5624243
0.6639174	0.5694773	0.7047148	0.2766795	0.8071500	0.5964005	0.5100985	0.0036541	0.5989846	0.3704858	0.7424152	0.5746357	0.8252195	0.4956698	0.0261854	0.7457208	0.2833260	0.4430024	0.6732726	0.7484695	0.1552956	0.9678129	0.7552021	0.6972769	0.7201498	0.0099920	0.2941177	0.5234646	0.4070292	0.4482439	0.6778357	0.6350755	0.5532632	0.5553188	0.6185568	0.2763625	0.4590800	0.1389598	0.6669843	0.3443861	0.2315988	0.0184385	0.1586681	0.3606490	0.4707256	0.0713882	0.7128028	0.2698533	0.2967547	0.3885413
0.5172088	0.8419431	0.6643528	0.4453939	0.6500869	0.5683363	0.5564877	0.0144658	0.5901753	0.4032979	0.7261947	0.4845575	0.7764067	0.3917571	0.0209132	0.8018745	0.3681417	0.5283352	0.6962860	0.8696351	0.1919955	0.6220904	0.6218503	0.6071344	0.7182661	0.0170447	0.2962146	0.4024390	0.7305897	0.3046784	0.6692204	0.6360637	0.6162204	0.3958235	0.5584372	0.2430915	0.4401196	0.1215080	0.7854329	0.3092696	0.2156150	0.0434524	0.1434344	0.4477885	0.6374418	0.1097707	0.8359772	0.2771085	0.4177487	0.5257103
0.4408723	0.6700976	0.7778725	0.3876918	0.7393736	0.6005045	0.3739100	0.0037837	0.3445641	0.5085517	0.6712912	0.4517936	0.8012870	0.6552442	0.0504128	0.6980336	0.3448046	0.4143270	0.7316705	0.6808151	0.1664243	0.6993868	0.6539773	0.7126587	0.8423569	0.0095840	0.3369362	0.4760767	0.6377495	0.4044594	0.3094536	0.6166503	0.6527078	0.6865991	0.5757258	0.4513214	0.3992568	0.2224037	0.7666736	0.3409939	0.2235234	0.0538830	0.1815319	0.4319825	0.6511261	0.1720031	0.7739848	0.3336664	0.2619703	0.2935090
0.5858211	0.6006264	0.6088687	0.3326190	0.7709546	0.5200178	0.4089730	0.0067053	0.4287483	0.4816204	0.8237002	0.5001516	0.6299730	0.5944164	0.0203060	0.7253481	0.3197488	0.4820930	0.8023621	0.8274131	0.2728536	0.6418424	0.5708502	0.5857986	0.5682127	0.0186211	0.3129053	0.4725376	0.8703555	0.3064390	0.6895241	0.2230250	0.4674342	0.4847110	0.6426424	0.2157084	0.3532213	0.2266328	0.8551964	0.3895839	0.1937703	0.0385311	0.1376215	0.3004438	0.5254658	0.2770959	0.9088692	0.3919702	0.4929149	0.4106626
0.5821394	0.6328090	0.6949457	0.4409911	0.7185202	0.5201761	0.3700764	0.0084074	0.5054318	0.3023040	0.7368667	0.5806912	0.7824390	0.5077058	0.0423422	0.8400635	0.3859106	0.4199374	0.7929298	0.7179328	0.1415747	0.7348783	0.6561198	0.7345465	0.6898879	0.0261670	0.2943174	0.4201496	0.7851384	0.4778777	0.8583219	0.7395282	0.3126941	0.5652283	0.5832606	0.1923299	0.4132018	0.1160127	0.6382220	0.2755097	0.1434613	0.0202124	0.1729219	0.3449941	0.5555360	0.1667054	0.7589153	0.2625907	0.2747998	0.5168537
0.5650903	0.8224489	0.7426158	0.4593137	0.6245101	0.5725161	0.4929994	0.0059056	0.6146989	0.5234779	0.6937783	0.3930870	0.7527768	0.5724060	0.0449660	0.7473774	0.3808341	0.5395009	0.6280738	0.6348484	0.2211212	0.7086050	0.7235936	0.7325947	0.6952837	0.0363758	0.2424639	0.4556871	0.6063551	0.4290130	0.7831827	0.5475939	0.8347353	0.2708124	0.5292764	0.2140379	0.3465824	0.1578459	0.7640627	0.2740542	0.2616174	0.0347071	0.1386116	0.4222534	0.6174580	0.0628389	0.7089572	0.2364536	0.3269960	0.4349725
0.4794875	0.6814297	0.5668578	0.3402588	0.6533459	0.4472119	0.5865842	0.0093057	0.3711045	0.4683407	0.7758821	0.4417054	0.7611750	0.6371484	0.0596087	0.5600781	0.2674076	0.3885172	0.6663518	0.6863436	0.1268361	0.8051666	0.7676817	0.7294741	0.8186990	0.0193419	0.2101190	0.3128213	0.7262946	0.4745214	0.8267252	0.7527116	0.5629486	0.5666019	0.3123037	0.2889724	0.3504158	0.2307029	0.7741008	0.2723493	0.2475561	0.0518132	0.1848726	0.5354379	0.6315953	0.1812274	0.8525572	0.2841396	0.3312575	0.5111629
0.3790808	0.7222481	0.7293895	0.4514833	0.7252078	0.5011757	0.4314999	0.0087721	0.5066984	0.4439329	0.6600605	0.4450468	0.7016320	0.6058884	0.0322772	0.8439307	0.5100982	0.4404047	0.6100104	0.6727764	0.2480172	0.7039840	0.7801230	0.6793103	0.8022118	0.0073895	0.2821180	0.3796235	0.7684646	0.4465248	0.6952894	0.7101629	0.7531020	0.5711951	0.5246456	0.1359558	0.3877208	0.1792902	0.7468135	0.3133211	0.2695584	0.0451424	0.2009459	0.4278907	0.5116197	0.2075111	0.7366565	0.3102407	0.3740182	0.5100844
0.4306465	0.6615501	0.8684362	0.3229872	0.9371156	0.6659061	0.5321145	0.0113162	0.5719040	0.5247643	0.7934149	0.4826841	0.7338988	0.3959658	0.0273695	0.7727239	0.4541066	0.4234056	0.6652290	0.7443556	0.1688219	0.6047955	0.6846878	0.6158674	0.7869220	0.0100735	0.2931512	0.4703308	0.7574119	0.5085160	0.7784764	0.6796672	0.7024363	0.4188161	0.5931732	0.1851725	0.3246003	0.1459082	0.7378442	0.2753889	0.1983319	0.0423990	0.1826780	0.4317429	0.5127953	0.1100354	0.6052366	0.2642278	0.4444460	0.5251343
0.4945651	0.8134215	0.7911121	0.4185710	0.6833528	0.6061546	0.5468491	0.0013289	0.6036530	0.3992014	0.7568669	0.5423162	0.7937614	0.3670538	0.0642076	0.7219033	0.3424493	0.5100093	0.7388890	0.6943035	0.1627479	0.5716284	0.7179936	0.7363760	0.7149620	0.0136455	0.3113081	0.4345780	0.8987162	0.5849438	0.7002263	0.6095310	0.5930922	0.5757161	0.5163892	0.2137968	0.3504279	0.0869270	0.7786368	0.2038592	0.2798802	0.0438559	0.2314568	0.3953731	0.5814791	0.1353911	0.7130023	0.2883887	0.3759465	0.5947202
0.4489580	0.7438980	0.5623335	0.3581083	0.7094198	0.6849368	0.4837137	0.0172242	0.4854822	0.4236404	0.6976138	0.4421448	0.7813166	0.5439808	0.0456365	0.6978035	0.3384601	0.4072099	0.6345645	0.7399936	0.1772385	0.8080992	0.7648722	0.6452694	0.5969154	0.0090195	0.3722187	0.4573849	0.7299845	0.4706861	0.8118243	0.7779058	0.5508695	0.5266907	0.5124037	0.2527748	0.3846931	0.1313272	0.3783396	0.3238526	0.2121758	0.0316247	0.1702752	0.4414708	0.5768735	0.1357882	0.6257728	0.2747959	0.3204512	0.4475571
0.4847070	0.7852106	0.5766404	0.3220098	0.7031523	0.5692676	0.5012847	0.0150135	0.5082202	0.4628415	0.6631826	0.5452123	0.6776539	0.6987849	0.0311172	0.6721057	0.2998264	0.4642116	0.6861664	0.6403124	0.2096469	0.6705763	0.6983231	0.7878367	0.7605490	0.0074370	0.3361694	0.5479947	0.6901471	0.3705322	0.6730411	0.6770128	0.6342229	0.4764217	0.5593443	0.1241172	0.3210422	0.0994607	0.5920515	0.0951628	0.2521584	0.0410317	0.1381177	0.3813282	0.6599465	0.1365833	0.7853145	0.2776278	0.4981921	0.5536534
0.4992377	0.6852116	0.6937495	0.3876562	0.8711323	0.4967808	0.5142886	0.0044098	0.5152519	0.4322062	0.7583990	0.4729068	0.8861452	0.4499459	0.0831844	0.7048778	0.3484956	0.4174225	0.8883275	0.8198903	0.1942681	0.7270350	0.8948919	0.7357457	0.6112982	0.0231273	0.2504574	0.3381796	0.6871948	0.4664828	0.6794354	0.7008589	0.6126174	0.4611027	0.5730521	0.2601658	0.4880713	0.1450098	0.6465031	0.2874091	0.0931062	0.0957348	0.1726408	0.5013205	0.4720977	0.1419783	0.6391642	0.2797454	0.3398857	0.5972962
0.5063457	0.6126497	0.7261165	0.3463502	0.7643568	0.5383978	0.6787478	0.0046735	0.5875742	0.3744211	0.5629632	0.4168158	0.7337389	0.5304414	0.0292452	0.7150177	0.3002730	0.3766874	0.6327905	0.6723775	0.1483197	0.7767180	0.7913507	0.9118909	0.7372778	0.0063413	0.1856528	0.4466649	0.7563326	0.4135347	0.7743637	0.7584001	0.6641389	0.4505534	0.7516136	0.1825589	0.3049024	0.1316461	0.8891658	0.3323714	0.2267619	0.0110942	0.1533054	0.3668360	0.5473260	0.1671720	0.7241848	0.2737558	0.3261815	0.6179103
0.5346900	0.7277168	0.7971237	0.4453705	0.7537691	0.4488143	0.4576413	0.0144595	0.5920980	0.3626060	0.6467103	0.4919476	0.6765909	0.5703237	0.0348310	0.7740861	0.4425786	0.3904313	0.7703818	0.6762412	0.1699661	0.7139296	0.7313765	0.7327401	0.6957142	0.0042530	0.2419794	0.4923368	0.7473267	0.4217093	0.6030920	0.6148442	0.6443806	0.5419022	0.5192826	0.2678347	0.4068857	0.1947238	0.6992670	0.3491871	0.1842981	0.0193338	0.0773416	0.4732175	0.5034273	0.2033065	0.6583935	0.1940156	0.2888743	0.3521822
0.4892411	0.5415909	0.6104823	0.3948893	0.5922959	0.5928547	0.4695744	0.0136298	0.4217479	0.4898840	0.7336415	0.4936760	0.7088582	0.5493385	0.0342756	0.8435915	0.3176565	0.3908400	0.7343243	0.5740198	0.2520162	0.6601487	0.7662207	0.7164920	0.7839930	0.0270006	0.2809934	0.4181373	0.7182472	0.3984319	0.6574128	0.6769628	0.6358528	0.4264513	0.4975836	0.1924841	0.4193437	0.1571484	0.7754323	0.2817724	0.2221858	0.0281456	0.1693324	0.1982950	0.6067339	0.2560203	0.8125970	0.3492538	0.4102621	0.4671656
