YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.4668684	0.5870717	0.8431825	0.4093439	0.6764101	0.4715634	0.5179575	0.0078058	0.3859220	0.5262394	0.0000000	0.5405029	0.7623019	0.4579109	0.0341028	0.7720428	0.0210405	0.4027673	0.7409013	0.6999937	0.2149529	0.7104112	0.5078577	0.6268980	0.7779485	0.0138472	0.6508140	0.3885099	0.6044251	0.6486807	0.7775424	0.5817597	0.6111845	0.5213338	0.6730994	0.2734512	0.4499334	0.2434933	0.8613146	0.3430625	0.1948709	0.0238146	0.1314551	0.4150940	0.7919725	0.1769731	0.6380122	0.4171792	0.3548641	0.6662220
0.4604670	0.7870620	0.7684166	0.4119784	0.7340511	0.6663057	0.4130437	0.0078057	0.6405325	0.4426236	0.7865964	0.0000000	0.7236617	0.5497835	0.0306099	0.8280601	0.4282211	0.4797256	0.6708439	0.7131188	0.2862037	0.6805927	0.8313022	0.8154282	0.7629954	0.0118137	0.3072026	0.4663648	0.7304334	0.4141710	0.7276092	0.5901310	0.7243201	0.5240446	0.5023843	0.2089294	0.2775442	0.1080767	0.7422713	0.3671788	0.2171947	0.0290910	0.1700203	0.4134909	0.5171531	0.1491814	0.5976948	0.3987007	0.3702722	0.5535122
0.5139992	0.8649332	0.7627778	0.4063567	0.7344895	0.6544887	0.5813243	0.0238177	0.6661456	0.3259962	0.7208905	0.5292132	0.0000000	0.4533383	0.0630519	0.6842663	0.1054867	0.4974631	0.7577936	0.7250641	0.1401195	0.8405579	0.7422193	0.7223508	0.6857280	0.0111381	0.2938255	0.4544185	0.4473893	0.5591671	0.7221931	0.5682625	0.7087566	0.2446883	0.6002753	0.2544901	0.0026786	0.1530011	0.6302948	0.2731550	0.1951362	0.0587440	0.1610688	0.5088682	0.7720771	0.1273235	0.6838672	0.6623868	0.3460563	0.4476255
0.5484830	0.8739832	0.5869522	0.3748525	0.6927044	0.7367928	0.5015860	0.0197143	0.4353882	0.2796000	0.7871694	0.6937514	0.9375927	0.0000000	0.0565364	0.6901519	0.2874781	0.4823534	0.7115777	0.6550277	0.1863641	0.8472159	0.7174353	0.6522825	0.7317430	0.0173852	0.2754260	0.4940227	0.6580530	0.4434656	0.7613249	0.7336550	0.6360043	0.5548024	0.3867388	0.2239616	0.3834473	0.1264045	0.7531425	0.2461677	0.1598358	0.0559522	0.1385145	0.4950025	0.5697421	0.0855985	0.8410525	0.6818240	0.3687733	0.4937323
0.4414913	0.7703425	0.7136031	0.4060735	0.7612469	0.3981942	0.4131450	0.0153084	0.5799732	0.4090528	0.7750716	0.6341650	0.6890628	0.4337149	0.0000000	0.7221908	0.4805699	0.4263414	0.6329740	0.7922959	0.1744639	0.7404394	0.8119205	0.6259123	0.7611856	0.0071253	0.2407826	0.3665860	0.7946173	0.5834198	0.8001617	0.6918494	0.7167141	0.5377542	0.6321602	0.3537074	0.4100654	0.1346539	0.9245058	0.3373728	0.1745952	0.0507576	0.1721426	0.3703636	0.6313817	0.1179293	0.8557785	0.3460649	0.3730463	0.3561841
0.5286547	0.6526630	0.6300326	0.3458264	0.9039861	0.4727137	0.4476800	0.0053212	0.4190257	0.1866896	0.7207294	0.4924545	0.8011320	0.6101394	0.0259860	0.0000000	0.0245054	0.0397939	0.5918849	0.5755582	0.1749561	0.8259577	0.8025280	0.7458151	0.6834393	0.0121519	0.3563773	0.4877871	0.6552667	0.5035040	0.8125548	0.6206765	0.6143327	0.4132894	0.6236942	0.3367787	0.4334801	0.1470472	0.7799221	0.2778279	0.1853677	0.0226662	0.1802041	0.3978199	0.3896276	0.2233642	0.6999254	0.3671479	0.2971735	0.4250750
0.4714188	0.6451925	0.6261291	0.2855850	0.7556263	0.5255710	0.4884588	0.0107545	0.4350837	0.4993641	0.5895430	0.6242670	0.7588779	0.4753282	0.1045207	0.7345671	0.0000000	0.6168362	0.7223542	0.6551548	0.1888747	0.6993566	0.6689158	0.7772483	0.7509803	0.0134363	0.2968409	0.4357929	0.7143062	0.4962118	0.6458377	0.7425370	0.6264628	0.4774292	0.5022515	0.2300468	0.3466821	0.1914475	0.6941837	0.2666759	0.2534020	0.0330903	0.0979862	0.4497246	0.8711465	0.1807683	0.7731814	0.2891798	0.3722629	0.4791755
0.5695962	0.8191316	0.6620133	0.4997147	0.7173050	0.5078914	0.5016628	0.0192503	0.5088119	0.3661303	0.8043851	0.4075329	0.6049687	0.4760159	0.0431084	0.7340140	0.3441887	0.0000000	0.7395050	0.6957939	0.2223983	0.7221478	0.7644621	0.6754388	0.6451688	0.0183713	0.3655880	0.5048668	0.7471686	0.5484214	0.7309512	0.6038896	0.6062244	0.3484165	0.6590690	0.2501575	0.3937076	0.1457003	0.7761475	0.2343820	0.1582371	0.0585229	0.2244317	0.4906795	0.2506872	0.1153072	0.6958821	0.3402738	0.3683180	0.4948664
0.5203367	0.6366796	0.6354453	0.3265192	0.6933961	0.5351273	0.4154508	0.0082582	0.4191239	0.4381080	0.8755863	0.5461667	0.7886868	0.5144757	0.0579668	0.6694377	0.7981628	0.4158394	0.0000000	0.6386411	0.2114996	0.6761228	0.6623047	0.7608435	0.6487428	0.8253000	0.3195435	0.4723881	0.6500746	0.7295470	0.6602432	0.5512538	0.5700233	0.5214465	0.4944247	0.3572559	0.3525567	0.1798795	0.7498228	0.2770283	0.2402775	0.0238514	0.1932454	0.4565132	0.2989336	0.2122169	0.6202990	0.2462013	0.3794114	0.3576805
0.4451370	0.6860357	0.7626521	0.4284040	0.8340655	0.5009827	0.5617941	0.0073839	0.4105734	0.3954553	0.7302780	0.4200910	0.8252577	0.4213785	0.1345446	0.7293904	0.3407557	0.4098940	0.7922786	0.0000000	0.1598160	0.6561091	0.7107540	0.6398783	0.6330759	0.0127375	0.2592987	0.5326327	0.7308751	0.6499868	0.8935107	0.6830083	0.6444265	0.4849479	0.6687882	0.3507488	0.2779241	0.1446501	0.7450432	0.2949842	0.3807469	0.3279227	0.1435299	0.3532969	0.6129267	0.1239039	0.7662082	0.1904784	0.3768040	0.4182322
0.4784501	0.7055129	0.6405650	0.3438215	0.7101384	0.5290793	0.5985313	0.0040130	0.5653247	0.3699613	0.5554355	0.4860550	0.7957777	0.4057296	0.0412376	0.7230827	0.2614985	0.4498757	0.8053198	0.6529269	0.0000000	0.8349415	0.8182165	0.5625113	0.7537021	0.0892280	0.3374704	0.4802740	0.6852433	0.6767512	0.7209224	0.6520904	0.6511324	0.5685337	0.6143079	0.7579689	0.3311897	0.0738755	0.6318391	0.2537985	0.0298563	0.0548649	0.1745154	0.4760737	0.7070646	0.1627399	0.7999513	0.2884808	0.2927251	0.2824809
0.4653014	0.6589633	0.6698340	0.4575433	0.7362809	0.5547142	0.5557137	0.0167829	0.5253239	0.4439448	0.7808411	0.5031121	0.8511788	0.5086089	0.0210430	0.7326958	0.3158494	0.4433972	0.7463851	0.6719618	0.2274201	0.0000000	0.7220932	0.8269329	0.7132614	0.0113154	0.2658157	0.4645610	0.7441750	0.5005423	0.7197516	0.7207442	0.6692599	0.4621621	0.1333239	0.2516016	0.4062754	0.1756353	0.8576111	0.2178979	0.1965851	0.0297883	0.2203024	0.3990165	0.5676172	0.1809676	0.7343552	0.3499281	0.3968565	0.3786613
0.6339691	0.8004430	0.6421733	0.3384079	0.8782064	0.5794466	0.5869678	0.0163234	0.5421901	0.3676901	0.7834281	0.5621107	0.6280979	0.4951220	0.0144497	0.8721097	0.3546699	0.3991212	0.7503746	0.8106832	0.1374298	0.6601806	0.0000000	0.6285343	0.7714700	0.0341922	0.3357139	0.4494307	0.6903842	0.6828149	0.8534256	0.6155197	0.7364911	0.5673895	0.4395013	0.3322267	0.4132071	0.1876180	0.8856523	0.3278074	0.1535361	0.0362195	0.2265871	0.3588830	0.5112804	0.1831400	0.6656630	0.3299351	0.3601894	0.4096306
0.4268967	0.6795043	0.6353739	0.2655979	0.6591852	0.5496433	0.5152067	0.0056123	0.4975563	0.4851768	0.7317924	0.4604354	0.7323927	0.4992943	0.0008707	0.7778962	0.4088153	0.6455040	0.7176770	0.8000805	0.2168358	0.8542693	0.9294369	0.0000000	0.8146191	0.0071562	0.3212133	0.5320003	0.7405578	0.4150700	0.7154934	0.6050334	0.5117158	0.4747811	0.4576147	0.3122993	0.3277269	0.1519490	0.8255413	0.3618318	0.2862107	0.3457178	0.2674254	0.3293881	0.5649389	0.1465969	0.6596329	0.7447199	0.3101267	0.4282092
0.3834024	0.7559523	0.8241866	0.3903482	0.9610548	0.7311490	0.6312170	0.0213534	0.4873624	0.7932797	0.7632000	0.4616265	0.7220388	0.6001422	0.0480583	0.8271549	0.3992802	0.4344513	0.6192844	0.9032628	0.1234379	0.6633471	0.7611599	0.6295211	0.0000000	0.0336538	0.2862134	0.4074432	0.6583170	0.4121152	0.0016959	0.7997656	0.5747767	0.5332897	0.5435870	0.2862870	0.4503046	0.1668248	0.7013868	0.3010174	0.2854298	0.0187641	0.1472037	0.4159589	0.5102186	0.1508010	0.6619869	0.2643558	0.6110766	0.5230573
0.5518348	0.8215199	0.7007433	0.3386004	0.7444925	0.5722418	0.4466163	0.0084893	0.5187448	0.3352231	0.7014098	0.5793594	0.7329250	0.4138812	0.0539452	0.5549529	0.4005621	0.4388774	0.9582297	0.8006647	0.1703957	0.7933253	0.7418179	0.7475623	0.6169308	0.0000000	0.2591551	0.4031385	0.7166651	0.3878281	0.7072152	0.5616342	0.5501906	0.5438943	0.5843517	0.2981048	0.3348810	0.2193571	0.6816715	0.3472210	0.1727095	0.0547080	0.1009890	0.4098753	0.5522292	0.1880667	0.6658448	0.2913989	0.3921395	0.3817433
0.5683024	0.8361012	0.5825560	0.3605379	0.6619943	0.5592954	0.5408616	0.0142663	0.5289872	0.4185273	0.7044913	0.3996385	0.5908097	0.4510047	0.0490620	0.8382846	0.4386304	0.3942636	0.6088726	0.7193366	0.2757334	0.7111273	0.7480841	0.7036481	0.7663276	0.0168584	0.0000000	0.4104330	0.7992676	0.3879599	0.7535176	0.7787568	0.6713847	0.4777018	0.6299479	0.2044515	0.3318214	0.2367352	0.6160944	0.2345482	0.2555660	0.0559655	0.1719721	0.3532856	0.6131816	0.1480357	0.7553131	0.2671186	0.3181714	0.5980775
0.4635064	0.7529629	0.7071486	0.3394258	0.6610748	0.5776891	0.5408864	0.0110606	0.6048049	0.4692805	0.6627243	0.5756448	0.7892370	0.5312700	0.0371618	0.6897263	0.3705989	0.4182794	0.7624488	0.6862922	0.2456127	0.6994993	0.8377054	0.7363696	0.8150893	0.0149451	0.3302021	0.0000000	0.6798572	0.4193581	0.6366788	0.7123382	0.6518458	0.5497600	0.4088934	0.2971783	0.3711803	0.1814033	0.7106624	0.2237820	0.2191947	0.0570384	0.2008572	0.3815431	0.5767032	0.1186384	0.6650245	0.2718182	0.3586286	0.4636305
0.4458964	0.8331362	0.5703771	0.4115121	0.7229154	0.4918008	0.5563713	0.0156988	0.6183365	0.4633729	0.6940540	0.4632162	0.6634609	0.5280327	0.0541841	0.8477524	0.4110585	0.4597378	0.7837903	0.6956846	0.1553528	0.6689312	0.7081249	0.9059007	0.6616357	0.0185968	0.2567802	0.4354600	0.0000000	0.5631464	0.8174357	0.6217033	0.6072134	0.5300680	0.6274892	0.2525754	0.5544924	0.1706282	0.7802441	0.2836328	0.1750389	0.0437970	0.1238087	0.4579824	0.5902160	0.1053313	0.6680766	0.3333435	0.3711674	0.4646369
0.4068920	0.6121714	0.5802675	0.2653380	0.6839330	0.4216733	0.5443920	0.0456015	0.5491120	0.4355981	0.8507105	0.4628764	0.9258160	0.5750417	0.0157610	0.9454188	0.4019560	0.4938700	0.7175765	0.6465825	0.2466016	0.7091919	0.8082713	0.7244154	0.7513978	0.0231900	0.3196793	0.4237258	0.6968253	0.0000000	0.9240722	0.7047444	0.6280547	0.6263876	0.5579149	0.2229889	0.3375962	0.1299900	0.6697579	0.2735902	0.2128561	0.0331941	0.1672225	0.3637045	0.5986635	0.1651882	0.6716633	0.2727688	0.3978418	0.5362260
0.4299700	0.7018738	0.6449256	0.3984783	0.7545836	0.5874467	0.5650605	0.0204735	0.4558824	0.4522058	0.7950678	0.4012924	0.6702133	0.5662600	0.0549934	0.7775628	0.4190353	0.4551850	0.6252768	0.6250230	0.2069099	0.6846289	0.7320118	0.6678142	0.7489764	0.0232985	0.2710426	0.5295647	0.6946750	0.4539431	0.0000000	0.5344110	0.5668490	0.4553744	0.5607486	0.3018226	0.5400397	0.2201053	0.6784442	0.3957624	0.2193646	0.0454505	0.2075263	0.4641252	0.5235391	0.1012500	0.6716793	0.3270318	0.2597318	0.4765351
0.4494666	0.6830069	0.6810272	0.3384946	0.6983545	0.5879960	0.6129045	0.0128399	0.4474756	0.4918267	0.7512668	0.4576804	0.5945628	0.4651537	0.0393799	0.6544159	0.3595219	0.4682667	0.7051618	0.6772924	0.1737101	0.8852316	0.6812135	0.7494556	0.6479060	0.0429476	0.2559967	0.5009566	0.7007222	0.5214900	0.5945718	0.0000000	0.6154448	0.6089311	0.6201542	0.3827714	0.3941528	0.1637029	0.7863644	0.3519235	0.1733762	0.0686181	0.1478151	0.3250679	0.5758231	0.1814463	0.7691675	0.2783787	0.3273709	0.5322981
0.6562763	0.6701615	0.7017769	0.3248442	0.8622396	0.5478153	0.5066071	0.0104775	0.5387034	0.4433007	0.7691325	0.4146187	0.7870225	0.5055009	0.0649176	0.7554407	0.3739400	0.4312013	0.7688608	0.7498956	0.2082792	0.7916443	0.8097967	0.6189020	0.7393234	0.0114076	0.3275207	0.4232805	0.6993236	0.4493297	0.7937067	0.5750834	0.0000000	0.6801182	0.6576407	0.3025892	0.2127039	0.1333637	0.6861024	0.3120238	0.1703658	0.0215570	0.1538697	0.4044238	0.5168860	0.1146045	0.5674278	0.1809858	0.3525394	0.4122423
0.3777044	0.5823275	0.5965526	0.4042990	0.8518764	0.4512785	0.5829479	0.0116665	0.4263614	0.4582757	0.7591445	0.4203026	0.7476165	0.6648250	0.0452842	0.7414487	0.2342504	0.5792264	0.7398523	0.7245520	0.1464994	0.6747395	0.7955674	0.7923224	0.7769278	0.0628226	0.2860479	0.4572788	0.9068610	0.5868301	0.7443109	0.7601144	0.6527985	0.0000000	0.5876183	0.3698399	0.3299025	0.2507965	0.7140583	0.2858755	0.1371712	0.0730118	0.2003852	0.3476265	0.6446424	0.1658380	0.7893955	0.2810941	0.3940587	0.5930580
0.4542239	0.8587700	0.6009630	0.3436940	0.7554888	0.7045731	0.5614851	0.0038108	0.5001429	0.4880248	0.7155819	0.4750938	0.7359481	0.3910062	0.0503230	0.7143088	0.3992558	0.4686441	0.7444976	0.6309600	0.1887610	0.7561886	0.8124463	0.6859574	0.7240442	0.0259311	0.4018859	0.5012879	0.6537641	0.5476995	0.7661692	0.6476862	0.5644482	0.5165464	0.0000000	0.2181071	0.3895709	0.0697090	0.7023928	0.3087398	0.1759106	0.0141214	0.1327959	0.4510292	0.5619214	0.2192041	0.7459547	0.3493370	0.4392003	0.5763207
0.4691417	0.8039055	0.6736081	0.3934621	0.7750095	0.5524704	0.4223864	0.0097366	0.4954195	0.3498214	0.7812352	0.4620514	0.7326004	0.4620618	0.0487775	0.7291360	0.3708343	0.4308639	0.6654937	0.6743271	0.1628350	0.7584936	0.7784804	0.8237101	0.7691150	0.0226275	0.2572552	0.3389018	0.7118536	0.4115069	0.7313122	0.7333116	0.6681966	0.6188676	0.6935947	0.0000000	0.3922743	0.1998754	0.7037527	0.3687225	0.2937711	0.0295609	0.1512524	0.3844937	0.4130786	0.1332251	0.6372489	0.2896310	0.3504479	0.4289181
0.6123236	0.7531575	0.7475037	0.3301889	0.8021274	0.5731994	0.6702895	0.0093702	0.4106788	0.4079205	0.7351552	0.4902267	0.8302235	0.5229407	0.0594475	0.7851208	0.4239969	0.4509324	0.6279175	0.7733944	0.3150511	0.7607774	0.8247640	0.6066451	0.7059783	0.0038006	0.2366363	0.4013989	0.6656657	0.4196862	0.7685598	0.5922956	0.6544640	0.4301209	0.6334493	0.2575794	0.0000000	0.1562651	0.7883267	0.2438753	0.2933690	0.0366862	0.1706398	0.4335925	0.5459355	0.1156516	0.7325060	0.2977737	0.3531177	0.4189633
0.4025741	0.7032233	0.8309578	0.3953071	0.6767660	0.5359733	0.4213075	0.0361396	0.5418119	0.4346389	0.8301987	0.5527597	0.6815063	0.5304674	0.0470981	0.9158074	0.3849960	0.5428875	0.7385977	0.6538836	0.1565541	0.7507122	0.7769139	0.7267312	0.5994326	0.0315081	0.2762582	0.4106193	0.6762363	0.4082183	0.8465752	0.5428503	0.6359780	0.5617244	0.5768135	0.3424329	0.4276512	0.0049522	0.7806334	0.2641594	0.1680931	0.0498525	0.1258795	0.3507867	0.6312861	0.2099817	0.8471884	0.2660034	0.2742069	0.3821850
0.4825840	0.8551829	0.7143592	0.3366284	0.8217842	0.5077683	0.4843311	0.0185202	0.4896492	0.4622382	0.7285813	0.5190032	0.7726678	0.5537513	0.0248236	0.7743067	0.3543264	0.4413224	0.7625347	0.7902637	0.2038573	0.6311365	0.7764154	0.7132738	0.7805712	0.0457074	0.3232320	0.4818914	0.7515492	0.5789745	0.6552366	0.7443471	0.8202364	0.5150484	0.5945262	0.3747371	0.4264942	0.1451926	0.0000000	0.2806205	0.2228757	0.0212320	0.1901770	0.3038191	0.6362986	0.1676402	0.8415922	0.2675156	0.4072317	0.4410178
0.6423441	0.6525945	0.7194167	0.3529635	0.7049767	0.6514909	0.5245048	0.0196607	0.4189190	0.3412442	0.8293138	0.5302751	0.7627267	0.5206683	0.0607894	0.7588437	0.3632288	0.4647190	0.7815673	0.6693845	0.1187515	0.6476679	0.6903536	0.7353020	0.7102889	0.0234486	0.3088223	0.5097635	0.6134699	0.3560597	0.8357584	0.7300744	0.5985311	0.5586537	0.5948018	0.1917999	0.3944114	0.1218409	0.7763100	0.0000000	0.2059010	0.0440653	0.1867988	0.5184352	0.4909395	0.1215130	0.6897189	0.2511509	0.3386211	0.5892540
0.5734466	0.7056287	0.6501560	0.3243266	0.7448196	0.5859676	0.5251083	0.0012635	0.4561577	0.4516178	0.7151810	0.3845776	0.5965523	0.5660048	0.0393272	0.7514458	0.3844358	0.4907553	0.8077995	0.6729569	0.1444743	0.6769346	0.5991308	0.8501274	0.7312034	0.0117031	0.2658120	0.4776076	0.6986542	0.5739680	0.6790494	0.6804212	0.5290133	0.4932486	0.6542147	0.3496059	0.4587330	0.1961414	0.7076667	0.2894495	0.0000000	0.0311773	0.2479809	0.3247737	0.5244497	0.1228145	0.7135652	0.3116005	0.3971905	0.5356589
0.3870677	0.8026786	0.7197573	0.4178589	0.7079469	0.5107019	0.4641458	0.0022429	0.4966327	0.3626423	0.7121545	0.4549531	0.7593854	0.5662659	0.0606760	0.8426450	0.3946534	0.4593897	0.6870892	0.7136126	0.1127018	0.6739799	0.7283874	0.8641490	0.7823699	0.0112059	0.3451615	0.4235748	0.7088591	0.4734068	0.7516832	0.6159499	0.6014814	0.5961328	0.5856252	0.3357343	0.4319688	0.2014527	0.7712112	0.2790228	0.2391703	0.0000000	0.0847386	0.2781404	0.4875525	0.2536416	0.7518367	0.3338239	0.2400800	0.3688526
0.5824732	0.8120180	0.5460335	0.3499911	0.6766198	0.5321164	0.3768776	0.0037940	0.5445933	0.4830119	0.7458867	0.4439229	0.6635118	0.5209575	0.0174839	0.7706466	0.4607905	0.4778026	0.8343277	0.7649340	0.1908462	0.5763648	0.6793439	0.8100127	0.7768186	0.0138875	0.3144939	0.5432043	0.6134823	0.3965411	0.7209759	0.6849690	0.5561556	0.5186912	0.5410668	0.3251208	0.4304541	0.2375193	0.7645209	0.2743784	0.1682449	0.0319329	0.0000000	0.4754672	0.5334016	0.1592643	0.6999885	0.3131108	0.2325455	0.4391517
0.4812776	0.8139101	0.5997990	0.3423124	0.7129128	0.6491958	0.4930247	0.0099828	0.5524180	0.4667909	0.7399349	0.3949024	0.7414206	0.4818059	0.0696587	0.7845766	0.3593647	0.3393634	0.6691379	0.6671359	0.1277840	0.6933536	0.6713510	0.7114764	0.8783162	0.0099205	0.4353734	0.4035864	0.7327633	0.4239114	0.6329693	0.8046761	0.6275533	0.4693169	0.6079631	0.2432958	0.3711024	0.1118942	0.7820425	0.2329097	0.1973776	0.0589033	0.1783137	0.0000000	0.5303307	0.1915437	0.7128907	0.2963251	0.2696712	0.4592295
