YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.7338861	1.0191904	0.9324829	0.5780582	0.9786789	0.6520459	0.7097081	0.0092975	0.4835289	0.5781312	0.0000000	0.7218946	0.9827697	0.7464010	0.0466683	1.0509928	0.0275189	0.6625671	0.9899107	0.9744781	0.2319179	1.0427593	0.9459764	0.9159089	1.0351964	0.0214612	0.9799930	0.5670371	0.9779045	0.6929939	1.0379870	0.8401290	0.8185191	0.7210510	0.7620603	0.3840417	0.5823336	0.2929796	1.0326539	0.4832106	0.2833663	0.0442142	0.2518714	0.4819316	1.0042969	0.2538889	0.8907150	0.5036821	0.4771548	0.7068253
0.6761871	1.0628198	0.9821803	0.5756166	0.9320031	0.9156912	0.6297588	0.0148198	0.7895578	0.5738015	1.0081137	0.0000000	0.9620841	0.6808510	0.0569251	1.0074245	0.5026112	0.6409948	1.0302697	0.9500451	0.2809583	1.0030175	0.9938844	0.9601354	1.0321161	0.0141000	0.4116709	0.6034967	0.9900517	0.5633242	1.0493532	0.9358158	0.8430418	0.7357398	0.7650765	0.2917026	0.4826967	0.1557527	1.0146257	0.4306231	0.3334667	0.0531576	0.2511696	0.6374098	0.7600317	0.2214307	0.9751030	0.3584629	0.4525380	0.7312179
0.8045502	1.0393076	0.9272144	0.5280838	1.0846528	0.9357203	0.7554351	0.0159082	0.7505694	0.5127196	1.0254839	0.6651967	0.0000000	0.6514682	0.0579423	0.9688471	0.1225635	0.6230485	1.0854394	1.0068588	0.2146026	1.0850093	1.0502147	1.0551725	0.9695243	0.0178591	0.3827269	0.7260730	0.5240970	0.8098229	1.0495813	0.8655201	0.9116388	0.4048831	0.7771285	0.3878132	0.0008264	0.1859672	1.0161093	0.3917419	0.2161975	0.0596778	0.2607555	0.6123093	1.0551517	0.1879714	1.0516802	0.9543378	0.5148813	0.7085025
0.6944248	1.0235283	0.8557151	0.4971573	0.9699025	0.8147958	0.7363357	0.0146979	0.7921907	0.4121521	0.9734985	0.9193341	1.0546169	0.0000000	0.0820727	0.9930213	0.4925052	0.6486794	1.0572671	0.9633049	0.2194703	1.0040875	1.0864010	1.0353215	1.0343488	0.0290606	0.4825807	0.7124583	0.9366512	0.6552654	1.0177236	0.9276502	0.9219113	0.6227609	0.5782137	0.3318454	0.5084291	0.1834427	0.9792484	0.3577523	0.3071560	0.0662421	0.2352487	0.6240164	0.8329015	0.1442724	0.9506089	0.8609563	0.4702425	0.7387300
0.6634467	1.0697603	1.0153828	0.4792930	0.9974956	0.7783419	0.6350986	0.0083441	0.7264199	0.5739015	1.0473010	0.6679930	1.0168592	0.7480344	0.0000000	1.0451638	0.5335671	0.6088043	0.9992804	1.0351893	0.2484926	0.9690896	1.0329180	0.9402322	1.0361441	0.0159225	0.4207205	0.6177037	0.9918294	0.7732218	1.0102654	0.9509578	0.9280460	0.7747756	0.8707318	0.4801977	0.4857302	0.2179435	1.0563135	0.4680127	0.2324631	0.0619148	0.2533469	0.4696679	0.7401484	0.2260683	1.1158412	0.4120670	0.4912806	0.5397766
0.7029747	1.1055300	1.0205453	0.4857658	0.9566112	0.6474626	0.6480173	0.0240422	0.6084342	0.2981566	1.0195038	0.6036922	1.0237474	0.9000319	0.0513495	0.0000000	0.0460312	0.0346020	1.0263091	0.9731968	0.2182011	1.0531954	0.9707280	1.0542505	1.0661875	0.0269521	0.4183146	0.5691475	0.9101311	0.6878505	1.0428465	0.9098249	0.9030101	0.7168945	0.8168455	0.4180940	0.4908513	0.2969833	0.9486789	0.4532868	0.2514086	0.0545517	0.3076686	0.5615351	0.4724313	0.2590722	0.9417808	0.4157501	0.4578824	0.5813991
0.6563037	1.0496718	0.9847065	0.5050132	0.9889646	0.7339314	0.6588767	0.0108630	0.6778643	0.5813945	1.0367092	0.7596746	1.0886408	0.6593506	0.0578200	0.9487203	0.0000000	0.5885613	1.0571296	1.0004165	0.2715796	1.0212233	1.0166384	1.0013560	1.0142243	0.0349618	0.4405792	0.5837051	1.0111424	0.6382263	1.0346610	0.8680430	0.8524520	0.6554796	0.7767057	0.3872903	0.5658887	0.1888151	0.9938269	0.4321734	0.3125957	0.0440552	0.2484038	0.5405699	1.0663753	0.1932435	1.0537037	0.3910689	0.4476998	0.5646464
0.6862124	1.0073257	0.9835567	0.5373751	1.0661981	0.8060954	0.7663890	0.0124577	0.7328710	0.5419207	0.9695193	0.6630412	1.0232868	0.7062439	0.0640343	1.0472650	0.5132053	0.0000000	1.0913659	1.0143443	0.2388887	0.9897581	1.0398417	1.0071421	0.9973150	0.0179050	0.4389313	0.6185980	0.9525802	0.7095447	0.9156560	0.9033872	0.8730277	0.7193402	0.7845956	0.3518220	0.4987767	0.2213487	1.0895408	0.3731437	0.2628749	0.0574305	0.2810657	0.6052714	0.3265208	0.1927450	0.9028151	0.4504140	0.6144718	0.7347662
0.6734490	0.9787475	0.9363160	0.5079674	0.9555065	0.6268954	0.6596768	0.0129734	0.6179233	0.6030570	1.1310272	0.7125506	1.0188665	0.7458234	0.0739014	0.9662751	0.8804461	0.6068110	0.0000000	0.9754280	0.2319525	0.9433962	0.9953743	1.1039717	1.0027947	1.0280042	0.4246426	0.6213020	0.9848956	0.8652278	0.9961389	0.8717665	0.8181045	0.7174474	0.7824713	0.4847480	0.5511162	0.2409170	1.1079628	0.4313609	0.2656304	0.0546767	0.2875283	0.5327849	0.4634601	0.2471422	0.9552199	0.3771610	0.5280177	0.5330598
0.6751708	1.0149180	1.0643847	0.5926427	1.0427725	0.7258840	0.7080079	0.0057541	0.6905273	0.6191110	1.0319089	0.6592273	1.0849170	0.7724198	0.1894233	0.8359805	0.4150892	0.6371888	1.1065104	0.0000000	0.1879955	0.9782330	1.0383494	1.0072021	0.9777448	0.0280512	0.3607539	0.7298813	1.0374920	0.8145148	1.0381909	0.8536294	0.7661158	0.7058799	0.8164209	0.4019253	0.5432025	0.2425787	1.0120175	0.4402588	0.3550652	0.3877282	0.2322500	0.5634408	0.8971071	0.2084796	0.9881932	0.3835314	0.4754788	0.6890390
0.6663922	1.0370312	1.0050747	0.4995172	1.0587553	0.7305278	0.6437850	0.0138566	0.6853158	0.4406825	1.0373974	0.7865086	0.9875885	0.5334833	0.0815930	0.9795123	0.5238610	0.5668953	1.0490135	1.0434506	0.0000000	0.9902987	0.9934802	0.9936459	1.0591585	0.0385164	0.4495274	0.6544330	0.9461595	0.9341144	1.0641990	0.8536716	0.7784089	0.6530328	0.7841105	1.0055194	0.5025355	0.1607951	0.9916245	0.3987578	0.0461896	0.0608775	0.2157630	0.6645607	0.8225629	0.2330130	1.1149598	0.4274890	0.4804769	0.4947046
0.6786445	1.0238933	0.8987373	0.5027355	1.0343353	0.7877399	0.6873969	0.0024267	0.6269415	0.6010175	1.0301101	0.7306681	1.0352745	0.6457231	0.0442880	1.0137360	0.5435417	0.7021249	1.0667128	0.9801873	0.2377690	0.0000000	0.9809393	1.0943554	0.9554704	0.0214253	0.3701288	0.6288092	1.0744788	0.5880215	0.9763138	0.9294592	0.8220787	0.7641556	0.1971139	0.3706061	0.5841813	0.2279605	1.1000300	0.4328938	0.3335802	0.0396782	0.2251628	0.5852104	0.8326764	0.2190365	0.9839235	0.5067755	0.5081873	0.5848957
0.7879658	1.0545273	0.9792167	0.5579271	1.0884204	0.7816182	0.7523893	0.0195425	0.6521176	0.5625051	1.0403333	0.7487889	1.0053247	0.6597272	0.0030994	1.0000883	0.5033752	0.5824681	1.0963447	1.1491890	0.1491500	1.0347183	0.0000000	1.0163020	1.0301867	0.0063668	0.3386364	0.6568108	0.9452828	0.8642933	1.0712055	0.8735119	0.8804481	0.6324697	0.6098254	0.4716635	0.5889795	0.2196186	1.0719950	0.4544471	0.1813025	0.0332807	0.2466040	0.5939939	0.7902556	0.2454931	1.0118299	0.3595427	0.5135210	0.7700913
0.6410602	0.9340033	0.9440925	0.5377904	0.9200923	0.7557237	0.6597312	0.0044555	0.7367968	0.6304459	1.0701930	0.6988324	1.0212092	0.7787080	0.0065213	0.9568916	0.5186599	0.5872196	1.0479265	0.9985850	0.3373639	0.9811949	1.0240055	0.0000000	1.0301074	0.0236144	0.3452761	0.6313809	1.0308618	0.6171548	1.0344174	0.8391982	0.8786005	0.7171219	0.8235585	0.3837947	0.5081996	0.1983071	1.0884610	0.4241674	0.3217777	0.4816920	0.2453848	0.5479449	0.7428938	0.2242749	0.9764059	0.9390522	0.4185227	0.7131521
0.6923058	1.1220908	1.0483341	0.5963185	1.1408179	0.7664182	0.7673357	0.0090334	0.7014709	1.0219185	1.0193077	0.6720850	0.9793189	0.7572926	0.0609385	0.9793139	0.4845068	0.5857438	1.0272481	1.0293928	0.1792973	0.9590999	1.0223121	1.0039640	0.0000000	0.0172775	0.3955485	0.6688755	1.0152742	0.6752883	0.0015471	0.9352705	0.9070910	0.7336221	0.7872477	0.5070694	0.5778282	0.2468966	0.9598937	0.4420908	0.2174627	0.0433300	0.2197579	0.6096770	0.7626338	0.1979685	0.9856682	0.4010722	1.0094923	0.5725503
0.6494676	1.0437390	1.0256823	0.5945910	0.9571022	0.7642406	0.6427066	0.0077089	0.6639084	0.5814999	0.9341101	0.7415845	0.9828396	0.6245610	0.0727977	0.9817558	0.5067507	0.6847719	1.0421564	1.0310653	0.2972972	1.0475527	0.9998917	1.0629252	1.0355057	0.0000000	0.3202668	0.6184993	0.9363813	0.7045460	0.9139115	0.9189749	0.8921858	0.7272508	0.8206884	0.4533544	0.5495454	0.1983156	1.1088876	0.3972578	0.1999421	0.0387127	0.2134744	0.6219931	0.7320409	0.2523542	1.0030011	0.3943928	0.5099049	0.5145995
0.7296597	0.9794575	0.9921291	0.5232192	1.0713911	0.8123810	0.7045431	0.0128492	0.7234835	0.5585613	1.0050181	0.6534439	1.0225021	0.7790406	0.0459705	0.9934513	0.5089207	0.6253811	1.0054454	1.0845275	0.2773478	0.9058804	1.1057421	1.0103188	1.0239109	0.0266852	0.0000000	0.6981733	1.0232618	0.5444302	0.9971182	0.8701496	0.8871695	0.6777779	0.7488942	0.3418625	0.4930571	0.2177212	0.9465128	0.3547280	0.2759257	0.0524377	0.2723684	0.5365384	0.8026966	0.2057626	0.9810019	0.3758260	0.3624143	0.7446145
0.6618250	0.9957396	1.0058222	0.4878338	0.9552967	0.8442614	0.7567703	0.0104939	0.8377248	0.5702421	1.1218074	0.7066930	1.0316739	0.5729165	0.0368455	1.0319533	0.5226200	0.5582164	1.0707002	1.0952802	0.2470469	1.0136058	1.0609208	1.0223635	0.9934365	0.0312583	0.4348755	0.0000000	0.9979775	0.6089813	0.9290573	1.0087071	0.9029538	0.6875929	0.7120796	0.3709080	0.4869672	0.2042888	1.0040828	0.3413826	0.2453262	0.0373150	0.2126956	0.6569184	0.7599379	0.1806628	0.9406578	0.3925519	0.4161857	0.7370255
0.7226071	1.1083860	0.9679969	0.5942437	0.9935661	0.8264563	0.6235052	0.0160397	0.7669593	0.5894011	1.0543292	0.7093623	1.0175254	0.6120630	0.0676449	1.0541941	0.5849638	0.6943473	1.0045005	0.9993534	0.2778651	1.0859224	1.0361947	1.0497821	1.0229056	0.0300604	0.4000863	0.5434100	0.0000000	0.6759404	0.9343125	0.9502766	0.8525099	0.7344647	0.8312626	0.2800677	0.5582039	0.1820387	0.9124255	0.3731993	0.2777401	0.0373256	0.2404084	0.6534803	0.7736260	0.2576062	0.9565316	0.3663699	0.4785415	0.8043534
0.6863823	1.0297121	0.9381051	0.4657325	1.0733762	0.7881418	0.7441792	0.0253549	0.7207227	0.6202547	1.0183404	0.6935168	1.0267154	0.6577635	0.0476847	1.0003875	0.4985404	0.6715576	0.9835209	0.9805756	0.2398599	0.9841945	1.0276807	0.9833717	0.9179946	0.0220108	0.4021041	0.6662501	1.0554496	0.0000000	1.0256620	0.9182848	0.8922494	0.8191174	0.8639619	0.3008863	0.5205198	0.1964226	0.9854447	0.3445155	0.3285733	0.0452133	0.2711950	0.5946905	0.8361941	0.2259360	0.9330891	0.3601956	0.4670928	0.7394521
0.6671561	1.1409126	0.9983245	0.4955874	0.9796220	0.7389420	0.6751024	0.0149450	0.5950353	0.5504312	0.9861832	0.5406558	1.0820086	0.8438033	0.0557680	0.9750127	0.4824923	0.7007474	1.0090909	0.9560165	0.2260311	0.9933991	1.0580619	0.9619819	1.0131614	0.0328806	0.4011981	0.6123722	0.9418207	0.6927393	0.0000000	0.8692169	0.8345622	0.6468179	0.8017282	0.4221973	0.6044382	0.2836554	1.0195212	0.4130026	0.2809170	0.0698077	0.2555160	0.5935986	0.7834246	0.2169675	0.9613700	0.4218147	0.4522521	0.6725507
0.6527900	1.0877527	0.9821114	0.5152469	1.0048748	0.7501521	0.7549239	0.0223255	0.6471494	0.6199274	0.9915943	0.7251932	0.9754289	0.7403634	0.0632282	1.0053211	0.5268989	0.6234303	0.9603763	0.9740790	0.2398413	1.0984376	1.0037478	1.0301578	0.9461801	0.0234726	0.3853329	0.5960549	0.9474213	0.7145679	0.9161603	0.0000000	0.8288265	0.7467322	0.8478413	0.4480137	0.5443804	0.3221215	1.0491402	0.4192267	0.2998594	0.0441279	0.2224951	0.5435024	0.8411623	0.2041195	0.9467966	0.4185970	0.4737899	0.7340721
0.7410027	1.0463517	1.0016010	0.5247216	1.0206064	0.8789043	0.7312051	0.0060045	0.6492732	0.6142284	1.0566409	0.6853495	0.9831089	0.6676956	0.0567029	1.0153111	0.4976756	0.6438307	1.0632715	1.0607710	0.2542245	0.9362439	1.0376889	0.8983173	1.0049251	0.0264255	0.4312986	0.5704853	1.0102533	0.6480897	1.0479807	0.8733283	0.0000000	0.7767764	0.9018749	0.3504043	0.4391178	0.1848912	1.0165169	0.3770312	0.3244413	0.0522633	0.2165042	0.6865564	0.8246430	0.1758317	0.9990627	0.4064793	0.4826970	0.6496530
0.6075088	0.9822538	0.8675792	0.4629894	1.0595490	0.7247900	0.7068898	0.0088522	0.6086840	0.6182901	0.9606421	0.6731101	0.9777298	0.7446121	0.0603692	0.9980000	0.3974026	0.6518363	1.0723948	1.0078993	0.2107815	0.9693991	1.0658188	0.9527148	1.1010349	0.0220053	0.3787171	0.6553094	0.9659658	0.7492938	1.0647585	0.9737567	0.9392593	0.0000000	0.8088844	0.5036744	0.4953337	0.3026483	0.9725150	0.4169775	0.2460711	0.0533629	0.2388195	0.5195317	0.8216853	0.2826358	0.9639623	0.3856052	0.4914799	0.6664847
0.6806978	0.8819305	0.9233303	0.5599432	1.0622656	0.7751466	0.7066325	0.0089549	0.6688268	0.5549804	1.0126149	0.7533265	1.0217878	0.7168398	0.0464913	1.0132719	0.5248284	0.6276178	0.9201069	1.0648415	0.2086866	1.0424240	0.9943602	0.9135521	0.9209208	0.0132695	0.4222262	0.6829040	0.9977649	0.7155558	1.0592031	0.8555544	0.8971541	0.6620988	0.0000000	0.3095120	0.5127818	0.1612408	1.0161036	0.3905689	0.2401280	0.0572702	0.2363305	0.5611876	0.8417550	0.2214444	1.0078057	0.4459647	0.5148229	0.7890441
0.7165881	1.1123649	0.9901281	0.5504321	1.0449936	0.8172422	0.7240646	0.0245776	0.7081735	0.5833568	1.0019902	0.7534080	0.9570460	0.7300629	0.0508140	1.0292149	0.5213204	0.6826865	1.0270649	1.0518541	0.2642373	0.9812904	1.0674544	1.0335531	0.9777537	0.0215075	0.3554551	0.5865285	1.0256918	0.7003052	1.0078139	0.9255949	0.8893876	0.6246554	0.8041392	0.0000000	0.5192365	0.2152721	1.0172249	0.4308788	0.3153505	0.0647093	0.2381523	0.6050959	0.7500633	0.1687632	0.9221727	0.3398988	0.4865697	0.6372636
0.6873851	0.9942623	0.9855233	0.4675985	1.0234189	0.8238619	0.7378105	0.0062668	0.7042365	0.5422302	0.9716696	0.6842793	0.9652581	0.7639831	0.0702938	1.0556122	0.5320598	0.5882071	0.9774390	0.9786620	0.3138322	0.9881567	1.1247120	1.0281164	0.9830631	0.0047152	0.4033323	0.5817969	1.0617663	0.6347857	0.9059628	0.9010496	0.9185185	0.7805125	0.8040837	0.3184691	0.0000000	0.2263398	0.9793529	0.3574343	0.2747569	0.0569456	0.2124964	0.5501060	0.8396570	0.1885432	1.0207258	0.3487139	0.4844348	0.6552869
0.6588159	0.9907365	1.0218685	0.6081783	0.9970701	0.7517738	0.5948625	0.0134984	0.6957299	0.5539238	1.0215586	0.7160895	0.9679179	0.7229561	0.0620945	0.9693564	0.4821690	0.6663836	1.0220345	1.0026655	0.2507577	0.9437183	0.9981966	0.9675252	1.0357020	0.0187512	0.3737528	0.6032965	0.9285566	0.6413564	1.0284353	0.9739527	0.8876655	0.7094530	0.7848049	0.4884239	0.5286393	0.0002021	0.9805707	0.3681720	0.2957177	0.0540434	0.2227324	0.5871858	0.7245232	0.2164040	1.0897381	0.3923487	0.4705697	0.4193503
0.6642898	1.1023078	1.0340972	0.5262654	1.0183176	0.7708382	0.7215822	0.0199885	0.6965110	0.5795731	0.9976950	0.6788737	0.9491213	0.7609994	0.0425373	0.9061033	0.4719084	0.6333896	1.0473921	1.0533884	0.2109996	0.9810850	0.9828616	0.9445340	1.0852731	0.0143413	0.4048238	0.6388505	1.0669348	0.8197601	0.9652934	1.0106223	0.8573255	0.6857172	0.7535263	0.4891964	0.5791117	0.1887888	0.0000000	0.4869044	0.2651895	0.0305642	0.2704997	0.5426977	0.8847459	0.2273214	1.0109587	0.3639054	0.5114830	0.6751317
0.6364041	1.0207977	0.9731281	0.4607890	0.9981833	0.6777402	0.6895320	0.0108616	0.6204629	0.5429031	0.9772904	0.7343841	0.9242788	0.7782091	0.0601968	1.0575658	0.5131269	0.5849958	1.0235107	0.9629399	0.2101355	0.9942263	0.9695672	1.0739511	0.9712862	0.0270219	0.4137442	0.6767814	0.9859554	0.6645097	0.9509963	1.0337047	0.8760846	0.7779367	0.8026565	0.3068967	0.5070209	0.2182897	0.9970301	0.0000000	0.2911894	0.0697654	0.2979162	0.5240100	0.7448759	0.2329953	0.9760911	0.3814418	0.4728980	0.7772960
0.6524194	1.0151702	0.9490303	0.5313264	1.0256126	0.8093451	0.6495710	0.0044533	0.6438597	0.5859350	1.0000014	0.6466690	0.9928835	0.7396780	0.0553494	0.9786521	0.4991394	0.6528504	0.9829197	1.0040662	0.2509281	0.9619640	1.0683762	1.1046061	0.9981941	0.0193907	0.4000829	0.6201340	1.0223361	0.8232041	0.9390223	0.9485911	0.8773506	0.7815308	0.8288140	0.4606849	0.5485026	0.2593425	1.0001045	0.4291446	0.0000000	0.0592221	0.2725191	0.5491316	0.8587960	0.2243140	0.9936677	0.4027432	0.5410199	0.6622303
0.6657461	1.0230838	0.9786598	0.6167386	0.9372622	0.7782031	0.6169343	0.0088203	0.6622292	0.5730502	1.0647217	0.6477883	0.9831235	0.7442349	0.0703041	1.0023859	0.4279328	0.6228544	0.9402252	1.0693118	0.2495236	1.0130266	0.9792003	1.0527009	1.0389276	0.0318568	0.3914111	0.6677037	1.0598422	0.7609937	1.0471533	0.9705288	0.8250220	0.7985799	0.7864948	0.5364903	0.5668280	0.2360925	0.9754863	0.4008266	0.2639430	0.0000000	0.2511484	0.5144891	0.7989642	0.2271508	0.9536389	0.4440145	0.4746176	0.4939681
0.7338246	0.9989286	0.9017420	0.5012670	1.0040997	0.8918012	0.6372855	0.0076174	0.7996535	0.5636080	1.0359964	0.6962233	0.9490968	0.5900548	0.0645249	1.0235360	0.5564115	0.6217273	1.0066341	0.9859926	0.2414186	0.9270221	1.0012135	1.0876360	1.0238430	0.0161361	0.4088826	0.7541288	1.0412595	0.7051962	0.9721740	1.0299090	0.9073729	0.7913530	0.7981686	0.3999936	0.5961149	0.2167682	0.9389652	0.3819621	0.3050769	0.0560848	0.0000000	0.6192003	0.6910114	0.1417224	0.9356097	0.3970939	0.4501267	0.6257732
0.6554897	1.0509930	1.0067895	0.5009528	0.9452994	0.8773469	0.6979624	0.0198350	0.7535854	0.5063485	0.9739543	0.6659365	0.9919212	0.6723183	0.0517850	1.0258559	0.4442413	0.6452146	0.9893940	0.9395976	0.2391396	1.0092617	1.0090841	1.0330262	1.0706411	0.0234700	0.4372605	0.6310260	1.0213039	0.6457341	1.0261975	0.9202904	0.8809477	0.6782803	0.7713256	0.3946862	0.5378617	0.2049412	0.9795409	0.3708104	0.2418971	0.0643251	0.2458012	0.0000000	0.7805674	0.1840043	1.0195062	0.3706315	0.3380255	0.6845189
