YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.5397721	0.9396779	0.9244875	0.6070354	1.0575675	0.6748397	0.7030911	0.0096038	0.5744098	0.6528893	0.9624444	0.6298071	1.0136983	0.7052310	0.3162509	1.0175300	0.5174651	0.6062945	0.6060787	1.0688864	0.2501789	0.7908704	0.9620766	0.9251183	1.0234892	0.0224139	0.4330137	0.8111054	0.9229268	0.5506880	0.9158468	0.9822249	0.7919448	0.9863774	0.7753696	0.3768447	0.7779029	0.2768128	0.9027652	0.4104129	0.2594257	0.0878711	0.2395810	0.5527597	0.6916112	0.2331880	0.9417207	0.1854501	0.4253768	0.6959429
0.4991352	0.9386753	0.9518996	0.5060890	0.6400737	0.8077261	0.9155481	0.0071043	0.5637389	0.5629258	0.8053113	0.6795021	1.0211749	0.7740083	0.2228809	1.0246632	0.4305141	0.7593332	0.6291934	1.0833291	0.5924742	0.5689178	0.6916451	0.9627847	1.0953358	0.0414133	0.4933772	0.4415415	1.0082962	0.1563623	0.9835796	0.9384574	0.8482821	0.9178778	0.8493194	0.1933128	0.5249502	0.3056602	0.4347148	0.4774160	0.4912186	0.0984858	0.2319076	0.4916405	0.6582924	0.1897090	0.9396085	0.3076489	0.4151775	0.8681792
0.6862172	0.9835077	1.0172895	0.6521726	0.8054693	0.7989473	0.7289020	0.0179397	0.6539557	0.3014371	1.0543232	0.5591238	0.9561301	0.6776666	0.0396392	0.8989243	0.7607754	0.5769389	1.0102608	0.8183225	0.3786978	0.8547666	0.9941321	0.7671929	1.0148186	0.0197130	0.2058260	0.6788153	1.0498514	0.3513137	0.9404427	0.9024075	0.8396493	0.5319994	0.8784160	0.0298094	0.5997501	0.1458756	0.5339662	0.4242677	0.4547889	0.0647040	0.0078099	0.4487631	0.4139615	0.1697833	0.9270618	0.3539136	0.3989535	0.8145823
0.4609598	0.9467489	0.9414578	0.5466210	0.5652600	0.7944690	0.8252272	0.0093729	0.5069682	0.6196396	0.7209554	0.7399465	1.0558692	0.7864302	0.1054835	0.7950364	0.1178270	0.4346063	0.9485449	1.0217127	0.4615150	0.8629842	1.0128331	0.7962917	0.6946355	0.0044205	0.6063557	0.3778068	0.9063686	0.1228736	0.9441778	0.8026700	0.8321422	0.5255302	0.8697754	0.0084101	0.2465838	0.3744872	0.9039235	0.5111928	0.2210464	0.0097157	0.0055403	0.5443725	0.9867895	0.2430190	0.8765317	0.3852074	0.4390514	0.9081678
0.5560268	0.8871937	0.8664849	0.4669295	0.8443005	0.7154581	0.6147095	0.0093457	0.7581778	0.4666935	0.8714227	0.7572901	1.0921316	0.6062505	0.0002661	1.0041476	0.7197059	0.7383772	1.0071221	1.0438392	0.3210532	0.9199173	0.9707831	0.6651585	0.7252524	0.0099159	0.4357136	0.7693162	0.6483384	0.5957788	0.9861551	0.8160092	0.8844559	0.5658802	0.8814137	0.3281413	0.5812775	0.1241096	1.0347434	0.4838986	0.2365738	0.4675821	0.1176572	0.4680945	0.6268274	0.2076178	0.9644961	0.1092878	0.7420039	0.6185148
0.4784092	0.9193295	0.9339201	0.4871311	0.9704077	0.6203099	0.7595657	0.0102283	0.5846640	0.4528861	0.8517860	0.5733385	0.9255566	0.6470426	0.0088683	1.0720965	0.0300566	0.6393804	0.9462395	1.0324207	0.3391061	0.6816271	0.9796959	0.8940896	0.9187830	0.0011884	0.4583860	0.5846312	0.9540815	0.6048652	1.0065410	0.9379049	0.8385870	0.7575549	0.8230405	0.3677489	0.5174287	0.3493624	1.0331750	0.3084838	0.2512697	0.0454256	0.0085961	0.6191892	0.7171661	0.1487083	0.9388549	0.0237143	0.5168862	0.7703986
0.6201698	0.9414061	0.9424544	0.5165731	0.9299662	0.7238650	0.6565650	0.0006437	0.7867063	0.2537828	0.9754889	0.6175941	0.9766693	0.6340328	0.0151725	1.0936746	0.4653810	0.5703156	1.0373809	0.8702921	0.2516591	0.8877953	0.9120116	1.0143602	0.5491991	0.0093768	0.2183832	0.6863064	0.8828328	0.5087270	0.8951817	0.8018134	0.8609882	0.7748514	0.7526421	0.2549933	0.5103679	0.1394148	0.7766431	0.5155335	0.5502997	0.1674629	0.0798019	0.4118245	0.7169037	0.2222303	0.8574556	0.1632378	0.6964944	0.7472781
0.5539486	0.9401900	0.9672686	0.4571368	0.8236314	0.7872893	0.6435220	0.0006900	0.7188601	0.6309190	0.8557950	0.6158549	1.0253027	0.6677149	0.2606501	0.9345809	0.4573888	0.7329873	0.9914222	1.0183795	0.2512094	0.9521382	0.8647260	0.9866496	0.6255489	0.0068275	0.4872554	0.6617464	0.9226736	0.5489904	0.8747039	0.8695213	0.8908837	0.5178902	0.9356671	0.2940780	0.5561092	0.1500801	0.7798573	0.3298251	0.1958631	0.0091251	0.2331888	0.7775617	0.6706791	0.2228829	0.9414122	0.0466827	0.3208478	0.6901144
0.7098849	1.0134651	0.9259605	0.7838929	0.9133461	0.6767757	0.8392041	0.0122416	0.6593484	0.0353802	0.9545254	0.9105303	0.9691820	0.2971339	0.0475960	0.9830879	0.9582664	0.6685062	0.4959894	1.0114818	0.1482486	0.9339211	0.9790881	0.7754288	0.9570021	0.0732235	0.4899587	0.7046861	0.7030513	0.7931001	1.0518536	0.8314113	0.8578287	0.5243276	0.7198348	0.3713142	0.5234729	0.2823428	1.0302123	0.3530321	0.2413100	0.0531129	0.1029404	0.4312447	0.5468578	0.2280114	0.8950812	0.2571784	0.2520555	0.9359825
0.8123956	1.0261429	0.9345119	0.7410001	0.8622318	0.7220677	0.8621662	0.0133029	0.7337696	0.5601460	0.7141851	0.7212170	1.0012675	0.6247662	0.3890375	1.0638502	0.2836022	0.6243922	0.8968653	0.5960214	0.3874966	0.8182675	0.5904043	0.6687418	0.6702821	0.0135327	0.5514023	0.4512624	0.9668245	0.4493625	1.0031172	0.9282502	0.9172477	0.6074268	0.8247907	0.0146685	0.4187800	0.1354874	1.0030833	0.4096750	0.3811050	0.4871929	0.2381329	0.6416383	1.0365033	0.2158533	1.0046721	0.2368819	0.7156499	0.9616457
0.5880768	1.1185965	0.9512956	0.4800943	1.0273242	0.7116515	0.6301697	0.0029176	0.6687821	0.5959383	0.9505056	0.7055638	1.0081297	0.7549946	0.1787586	0.6070988	0.7634166	0.4297305	1.0598471	0.8672779	0.2363502	0.9982912	0.8458187	0.9106340	1.0409587	0.0050608	0.5361436	0.7257101	1.0283472	0.7051310	1.0254043	0.8994637	0.7551047	0.7636293	0.8502366	0.3979412	0.5785322	0.1914884	0.9331241	0.3778689	0.5058607	0.5385958	0.1204598	0.4982522	0.8015445	0.1153899	0.9885939	0.1616135	0.4490936	0.7000664
0.7671340	1.0548401	1.0019800	0.6712275	1.0412998	0.7636049	0.6081690	0.0001104	0.7847338	0.3521387	0.8739604	0.8631409	1.0323625	0.2465801	0.4477309	0.7458233	0.5298790	0.4356577	0.8214065	0.7531748	0.1498857	1.0235625	0.9844601	0.6493854	0.9787379	0.0064224	0.6771431	0.5576819	0.6460406	0.8597594	1.0055025	0.9149282	0.8844956	0.7088493	0.9293643	0.5722361	0.5094280	0.1285157	0.9881241	0.4133410	0.1907579	0.1237756	0.1248232	0.5075511	0.5615220	0.2741271	1.0025478	0.4520602	0.4026605	0.4676066
0.7744921	1.0734908	0.8945957	0.6804519	1.0460210	0.8946050	0.6641979	0.0001069	0.6628807	0.5500518	1.0490003	0.6077979	0.9759462	0.6966188	0.0714185	1.0069246	0.6519407	0.5216621	1.1469856	0.9572504	0.2941953	0.9845441	1.1200389	0.9475265	0.8531285	0.0067741	0.4180565	0.6107773	0.9814901	0.6685916	0.9529469	0.9003402	0.8528487	0.7153530	0.7973761	0.4268883	0.6571107	0.1451720	0.9571427	0.4190025	0.2608951	0.1590484	0.1433454	0.8275219	0.6477775	0.1691876	0.9487548	0.0442799	0.5276946	0.7075199
0.8967319	1.0171192	0.9440288	0.4726663	0.8308553	0.8395618	0.8235616	0.0018141	0.6745225	0.4195564	1.0611975	0.8499527	0.9828814	0.4430076	0.0001774	1.0407961	0.6793501	0.6020734	0.4517007	1.0257992	0.3919588	0.8066478	0.6925630	1.0005235	1.0057955	0.0511208	0.3968890	0.7291886	0.7244272	0.3021983	1.0819152	0.8945430	0.8935390	0.8230678	0.7356014	0.2371904	0.4813842	0.1909492	0.5014057	0.3906415	0.3550976	0.0638769	0.2256870	0.5253765	0.6629192	0.2419317	0.9987880	0.2303902	0.5073278	0.9017029
0.5488021	0.9403354	0.9943786	0.5213305	1.0335732	0.8219263	0.5972367	0.0004531	0.6594344	0.5222308	1.0463166	0.6978074	0.9791295	0.6382604	0.1203840	1.0161502	0.4270932	0.5591274	0.9901350	0.8903637	0.1917261	1.0194832	0.8409944	1.0180694	0.7710505	0.0135346	0.3928928	0.6467299	1.0172957	0.8479349	1.0375251	0.9110844	0.8340675	0.3879887	0.9892890	0.6390520	0.5839493	0.1482834	0.7033492	0.3676301	0.4183202	0.0531289	0.1236069	0.7898766	0.9675650	0.0696050	0.9456000	0.4288991	0.6532832	0.5530675
0.5984261	0.9196626	1.0744405	0.7955810	0.7443978	0.7076196	0.6388842	0.0002966	0.7346143	0.4164506	0.9787220	0.7785504	1.0725593	0.3641929	0.0281563	0.7719488	0.4550146	0.6849390	1.0458779	1.0411425	0.5024514	0.6133173	1.0325735	0.9359670	1.0513301	0.0073093	0.1975651	0.6432828	1.0320017	0.4026892	0.9786334	0.8636609	0.8437659	0.9137019	0.8256423	0.1205159	0.3591952	0.1171527	0.6787364	0.4252192	0.3356859	0.0064723	0.0024878	0.5469611	0.5994885	0.2462545	0.9118556	0.3714978	0.2670128	0.7155928
0.6963251	0.9446022	0.9237037	0.4712267	0.7686843	0.7203265	0.5862711	0.0003722	0.6007211	0.6797072	1.1286591	0.4612372	1.0073913	0.8374106	0.0445420	0.9881071	0.6301913	0.6576998	1.0085470	0.9814549	0.4413868	0.7731224	0.7302086	0.8082149	0.8308279	0.0096023	0.4143281	0.4876736	0.6911638	0.2320002	0.9761215	0.8727453	0.9227555	0.4887772	0.9891467	0.3357726	0.3992793	0.2309592	0.3571812	0.3715110	0.4858425	0.0843824	0.1020436	0.6233236	0.9231222	0.0441746	0.8782382	0.2217312	0.3625499	0.6148733
0.6203245	1.0496464	0.9774650	0.4381612	0.8195367	0.8410036	0.9737652	0.0194713	0.7999955	0.4546560	0.6478604	0.7018871	0.9457661	0.3909398	0.0097415	0.9839767	0.2307048	0.5769709	1.0431336	1.0045226	0.4062746	0.5933645	1.0086642	0.7322064	0.6380271	0.0020394	0.4787355	0.6552863	0.8833709	0.2279325	0.9380901	0.9477912	0.8960413	0.9810384	0.8995274	0.1754796	0.5177748	0.1369812	1.0233724	0.3230266	0.2452334	0.3691084	0.1690942	0.7199158	0.8938646	0.1223852	0.9829127	0.3136580	0.8020163	0.9601408
0.7387945	1.0763423	0.9436617	0.6387553	0.4548117	0.7582218	0.5677664	0.0266155	0.7885721	0.4369822	0.9910431	0.5244848	1.0257455	0.6927506	0.0099791	0.9676558	0.8484114	0.7378254	1.0018656	1.0176173	0.7954879	0.4246158	0.6246561	0.6276089	1.0157501	0.0145013	0.4359967	0.5705334	0.9988287	0.1052925	1.0020252	0.8785863	0.7908075	0.7551561	0.9023910	0.0065700	0.1561140	0.1779988	0.3034979	0.3054110	0.3799604	0.4901277	0.2057334	0.4786463	0.1639603	0.2379915	1.0210016	0.4239464	0.3845150	0.4455794
0.7879306	0.9190799	0.9461777	0.6465437	0.7893754	0.6693205	0.7620047	0.0091420	0.6770322	0.5443067	1.0903840	0.6770256	0.9731586	0.7198793	0.0004980	0.9719303	0.9031072	0.5427106	0.8130980	0.6252720	0.2861071	0.6266622	1.0259846	0.7715799	0.9622482	0.0240484	0.2632409	0.5505483	0.6136761	0.5949823	0.9710489	0.9295706	0.7942167	0.7720168	0.7680924	0.3123590	0.4347840	0.1910704	0.8450350	0.4599934	0.4630028	0.1037038	0.2781830	0.6733794	0.7718108	0.0305367	1.0118599	0.0004640	0.4996840	0.8835024
