YGR288W	YCR065W	YDR026C	YDR049W	YER040W	YLR228C	YJL110C	YGL254W	YGL209W	YCL066W	YJL056C	YOR140W	YDL170W	YPL248C	YCR096C	YLR098C	YCR040W	YDR310C	YHR006W	YKL020C	YFL021W	YML099C	YPR199C	YML113W	YDR421W	YDR101C	YML065W	YOR315W	YPL253C	YNL142W	YHR135C	YDR039C	YIL144W	YBL111C	YMR087W	YMR098C	YNR068C	YJR010CA	YPL216W	YNL108C	YLR048W	YJR011C	YER107C	YJR157W	YGL169W	YMR202W	YHR109W	YNL339C	YJR080C	YLL048C
0.5818490	0.7389643	0.7175859	0.4229933	0.7415909	0.4228146	0.5569986	0.0052102	0.3199001	0.4055252	0.0000000	0.5564037	0.7007821	0.4885147	0.0305523	0.8331271	0.0300087	0.4834067	0.6771573	0.6368641	0.1207013	0.7966078	0.7282115	0.5521381	0.7976741	0.0161008	0.7004088	0.4373643	0.6910223	0.6260412	0.7990297	0.5136241	0.5593819	0.4908667	0.5087153	0.2756615	0.3990024	0.2191718	0.8343542	0.3721502	0.2047065	0.0497126	0.1971178	0.4438223	0.6343456	0.2033034	0.6461995	0.3262029	0.3257466	0.5258335
0.4942404	0.7776711	0.7504020	0.3963799	0.7133213	0.6723258	0.5487674	0.0048523	0.6021436	0.4795685	0.7648132	0.0000000	0.6816397	0.5661852	0.0576575	0.7546246	0.3645924	0.4609228	0.6160221	0.6799822	0.1774079	0.7376799	0.6697542	0.6641014	0.6705681	0.0071177	0.2567519	0.4792495	0.6413275	0.3961526	0.7723550	0.6269621	0.5136825	0.4910123	0.4573346	0.1990054	0.3268222	0.1371018	0.7589333	0.2709486	0.1523939	0.0227427	0.1682092	0.4450356	0.5868285	0.2003226	0.6876202	0.2466355	0.3313453	0.6065758
0.5546790	0.6466973	0.7292445	0.4435164	0.8102860	0.5512135	0.6049537	0.0072798	0.5598577	0.2940938	0.7795620	0.4042128	0.0000000	0.4838276	0.0261460	0.7275821	0.1233441	0.4181193	0.7449666	0.8163907	0.1186763	0.7514977	0.7560454	0.7182358	0.7866623	0.0058199	0.2925247	0.4830260	0.3692308	0.5754844	0.8160352	0.5664890	0.5924439	0.2843353	0.4759653	0.3460837	0.0011521	0.1262778	0.8035318	0.2734262	0.1557394	0.0254902	0.2118508	0.3774626	0.8020518	0.1864341	0.8314053	0.6844923	0.3541376	0.4496922
0.5019247	0.7869469	0.7268709	0.3606756	0.7246303	0.5825094	0.5582056	0.0126750	0.5525745	0.2521728	0.7072222	0.6330023	0.7888161	0.0000000	0.0379560	0.7313723	0.3517275	0.5603082	0.8474955	0.6749117	0.1405077	0.7770648	0.7081134	0.8098980	0.8098465	0.0141419	0.2918862	0.5264007	0.6825315	0.4226480	0.7129172	0.7079534	0.5724725	0.4134053	0.4231015	0.2847438	0.4314128	0.0975933	0.7931265	0.3049687	0.2186581	0.0349583	0.1550668	0.4878840	0.6328767	0.0758012	0.6266379	0.5944136	0.3456791	0.5318180
0.5240228	0.6653309	0.6914356	0.3703116	0.7221125	0.4827038	0.4365466	0.0070598	0.5065520	0.4075696	0.7505114	0.5454868	0.7275686	0.4991575	0.0000000	0.7037925	0.4516480	0.4431686	0.8108644	0.8022676	0.1539458	0.7403216	0.7378262	0.6823997	0.8605594	0.0095444	0.3274232	0.4134146	0.6904585	0.5481064	0.7431459	0.6762927	0.6139399	0.5536568	0.6172613	0.4014813	0.3294331	0.1514202	0.8604402	0.3351614	0.1832649	0.0814222	0.1506969	0.3541502	0.5482036	0.1592690	0.7637847	0.2829818	0.3634721	0.4761661
0.6189718	0.8404390	0.6492717	0.3560030	0.6966805	0.4637767	0.4598189	0.0220145	0.4156497	0.1996964	0.7766444	0.4858341	0.6768110	0.5921185	0.0258303	0.0000000	0.0268559	0.0196266	0.6787754	0.8442172	0.1733739	0.6909595	0.6221491	0.6714842	0.8478922	0.0326415	0.2844176	0.3790226	0.6495697	0.5112064	0.6751487	0.6494549	0.6284898	0.5264988	0.5874812	0.2525090	0.3595181	0.2327179	0.5742688	0.3829216	0.2019182	0.0501064	0.1913226	0.3709060	0.4085919	0.1887722	0.6746038	0.2364690	0.3519342	0.4295446
0.4123028	0.7523695	0.7380473	0.3413899	0.8407579	0.4210105	0.4452691	0.0054816	0.4704616	0.4081029	0.8478226	0.5860089	0.7993733	0.5080652	0.0298676	0.6849650	0.0000000	0.3959655	0.8083157	0.6805710	0.2371187	0.6474669	0.6538348	0.7422797	0.7615396	0.0211121	0.3453189	0.3923647	0.7335530	0.4839252	0.7418540	0.5668635	0.6030337	0.5384540	0.6273710	0.2677320	0.4388836	0.1352560	0.6211781	0.2845199	0.2529039	0.0189827	0.2325028	0.4071044	0.7250822	0.1258082	0.7296162	0.2364267	0.3271297	0.3924889
0.6383441	0.6517874	0.7565455	0.3801766	0.7847613	0.5782978	0.5055467	0.0120699	0.5676830	0.3459583	0.7200295	0.4993800	0.6376289	0.5009246	0.0304966	0.7157959	0.3499576	0.0000000	0.7772690	0.7863593	0.1512109	0.6286716	0.7441689	0.6373683	0.6927507	0.0061894	0.3430284	0.4712699	0.6658338	0.5518789	0.6447209	0.6972635	0.5838405	0.4879165	0.6234386	0.2334122	0.3914519	0.2245222	0.7662151	0.2544357	0.1833679	0.0472440	0.2140995	0.4480404	0.2391096	0.1568710	0.6792275	0.3243354	0.4558125	0.6045773
0.4621224	0.7836649	0.7725261	0.3408737	0.6018875	0.4181803	0.4296795	0.0049777	0.4384057	0.4512188	0.8818493	0.5049235	0.7041180	0.5091950	0.0632766	0.6340350	0.6569718	0.3465417	0.0000000	0.6880556	0.1855776	0.5718006	0.7090976	0.6909452	0.7944458	0.7486834	0.3298038	0.4551208	0.7248322	0.6390725	0.7874665	0.6602199	0.5908024	0.5044011	0.5649820	0.3723363	0.3791310	0.1668874	0.8573024	0.2639148	0.1821486	0.0388773	0.2157168	0.3160857	0.2641996	0.1802216	0.6288120	0.2492937	0.4389666	0.3078330
0.4377394	0.8934510	0.8144896	0.4539132	0.6725643	0.5257107	0.4837479	0.0034921	0.5004199	0.3963258	0.7174555	0.5316853	0.7588075	0.5792042	0.2330603	0.6809638	0.2967522	0.4708741	0.9366512	0.0000000	0.1533269	0.7180999	0.7469041	0.7058496	0.6557386	0.0161539	0.2562866	0.5461927	0.7389494	0.5319948	0.7131824	0.6116488	0.5144387	0.4800581	0.5753228	0.2883395	0.4096393	0.1787865	0.8747591	0.3105497	0.3172539	0.2907076	0.2039799	0.4041982	0.7018871	0.1447400	0.6861234	0.2043212	0.2946907	0.6092662
0.5074278	0.8462496	0.8515043	0.3608879	0.7792449	0.5988118	0.4492704	0.0144271	0.4587808	0.3072176	0.7417645	0.5424742	0.6734560	0.2961040	0.0528142	0.6672694	0.3509114	0.3205497	0.7841867	0.7574472	0.0000000	0.6695383	0.7615576	0.6913598	0.7230792	0.0476829	0.2438207	0.5716565	0.7272292	0.7109812	0.8500809	0.5858747	0.5904011	0.5987113	0.6589625	0.7085777	0.4318603	0.1176537	0.6532488	0.3333494	0.0303202	0.0483002	0.1705986	0.4589040	0.5631915	0.1714109	0.8357002	0.2634238	0.3611099	0.3511057
0.4661563	0.8056688	0.6243653	0.4313818	0.7789282	0.5959785	0.4694267	0.0035901	0.5116516	0.4029121	0.7259672	0.5199803	0.7410680	0.5568489	0.0457175	0.6871580	0.3766724	0.4424462	0.7393280	0.8274709	0.2230096	0.0000000	0.8139587	0.7406788	0.6597715	0.0163581	0.2819831	0.5274791	0.7786991	0.3741185	0.6586015	0.6622357	0.5962765	0.5030592	0.1293471	0.2419503	0.3691644	0.1489167	0.9651374	0.3702161	0.2377355	0.0782055	0.1590490	0.4129935	0.6059962	0.1586782	0.7421243	0.3464139	0.4339456	0.5316604
0.5072290	0.7490565	0.6930763	0.3556711	0.7947654	0.5399942	0.5847667	0.0103251	0.4827256	0.4087912	0.7734881	0.5619990	0.7022271	0.5139824	0.0042310	0.7165279	0.4553799	0.4318025	0.7385999	0.7339174	0.0925316	0.8582870	0.0000000	0.6769877	0.8071885	0.0087872	0.2457982	0.4959111	0.6711443	0.7110177	0.7525065	0.5972793	0.6478262	0.5076806	0.4000878	0.3187240	0.3912465	0.1262201	0.7779809	0.3121158	0.1314394	0.0207115	0.1551482	0.4495719	0.5592833	0.2260399	0.7405654	0.2886350	0.4519785	0.4373501
0.4518870	0.7276957	0.6638702	0.4520577	0.6864308	0.4927429	0.4851848	0.0054500	0.6914515	0.3673946	0.7662433	0.4506988	0.7869810	0.6567393	0.0036255	0.7693509	0.3805505	0.4911586	0.6579700	0.6390708	0.2174642	0.7473546	0.8175331	0.0000000	0.7836221	0.0406424	0.2213097	0.4311167	0.7102954	0.4949329	0.7502829	0.5761564	0.5961087	0.6078307	0.6808130	0.2783704	0.3467718	0.2169498	0.7172066	0.2950536	0.2467215	0.2913317	0.1862683	0.3898282	0.4812306	0.1165715	0.8856155	0.6830185	0.3249321	0.5313100
0.5228341	0.7537565	0.6843881	0.4069866	0.8742693	0.4880815	0.6360425	0.0032818	0.5029583	0.6430307	0.7395636	0.5226276	0.5482979	0.5342950	0.0316516	0.6128303	0.3960798	0.4291276	0.7578335	0.7764440	0.1142303	0.7427052	0.5709459	0.7473596	0.0000000	0.0114607	0.2485281	0.4281038	0.7234472	0.4906168	0.0008079	0.7668250	0.7230512	0.5325011	0.6322811	0.3883432	0.3695004	0.1621413	0.6247350	0.3010437	0.1421542	0.0223777	0.1699705	0.4445995	0.6057101	0.1637477	0.7382740	0.3730254	0.6839490	0.5822607
0.4148793	0.6944647	0.7880716	0.5006238	0.6843634	0.5489607	0.4893939	0.0039569	0.4223744	0.4259259	0.8293241	0.5673542	0.8569514	0.4902513	0.0786404	0.6722872	0.3694458	0.5794855	0.7190922	0.8105453	0.1937379	0.7824543	0.7881745	0.8804586	0.7718156	0.0000000	0.2357054	0.4863125	0.7683130	0.4833893	0.5863781	0.6314956	0.6627496	0.5917384	0.6409285	0.3075323	0.3258506	0.1799293	0.8509994	0.3505933	0.1657384	0.0251323	0.2448206	0.4955000	0.4938752	0.1764936	0.7694391	0.2301580	0.2622419	0.4281955
0.5683402	0.6484868	0.7967957	0.3625650	0.7319212	0.5550478	0.5271714	0.0136892	0.5299276	0.4017675	0.7569134	0.4579655	0.8248115	0.5751755	0.0605154	0.8017086	0.3737104	0.4433763	0.7039992	0.8795961	0.2510917	0.6989025	0.7496843	0.8190655	0.7028737	0.0245389	0.0000000	0.5249974	0.7639242	0.3985659	0.7505701	0.6351079	0.5679231	0.4564440	0.5413669	0.2467215	0.2704651	0.1670686	0.6305691	0.2628522	0.1772861	0.0246467	0.2105033	0.3740787	0.6022005	0.1141844	0.7299357	0.2581818	0.2834945	0.4728885
0.4722787	0.7366467	0.7401874	0.4214193	0.7395141	0.5424563	0.5582270	0.0034881	0.6110235	0.5079436	0.7261140	0.5091745	0.6281725	0.5019744	0.0218280	0.6544552	0.3536023	0.4081939	1.0000000	0.7883267	0.2060541	0.7194616	0.6969132	0.7049078	0.7794348	0.0103036	0.3808594	0.0000000	0.7032382	0.5109355	0.6538041	0.7301115	0.7182090	0.4405839	0.4520839	0.2566438	0.3808300	0.1989590	0.7435399	0.2548740	0.1685650	0.0154328	0.1736923	0.4299697	0.5249737	0.1404252	0.6342421	0.2758380	0.2964319	0.5248749
0.4692745	0.6963468	0.7939413	0.4517509	0.7153259	0.6653397	0.4386098	0.0057486	0.6218073	0.3720104	0.6700844	0.6205628	0.6203900	0.4543932	0.0417298	0.9373923	0.4114263	0.4871599	0.7353088	0.8477880	0.2356821	0.7465369	0.8385592	0.7056971	0.7910532	0.0136124	0.2467774	0.4369376	0.0000000	0.6372765	0.7718409	0.6617816	0.6521743	0.6347453	0.6049359	0.1616541	0.4509991	0.1196637	0.6810190	0.2808908	0.2251533	0.0681813	0.1748558	0.4361516	0.5537610	0.2154743	0.6262970	0.2496713	0.2922524	0.5617345
0.4393238	0.7772876	0.6220405	0.3579351	0.7198970	0.5783602	0.4059997	0.0197457	0.5317689	0.5306844	0.8063443	0.5256018	0.7186177	0.4688357	0.0365478	0.6789760	0.3888778	0.4933039	0.7447130	0.6815667	0.1653470	0.7259203	0.6136093	0.6625446	0.6324945	0.0142153	0.3315897	0.4118878	0.8393220	0.0000000	0.7891514	0.6514775	0.7185731	0.5915212	0.6335751	0.1982283	0.3197665	0.1635776	0.6256868	0.2724654	0.1977181	0.0250509	0.2039724	0.3596472	0.7281351	0.1266134	0.6464192	0.2446149	0.2741119	0.5313912
0.5263455	0.9304132	0.7478135	0.3804440	0.6460031	0.5442788	0.4240172	0.0080947	0.4087098	0.4788746	0.6612429	0.4313798	0.7046058	0.6483800	0.0364737	0.7186687	0.3489330	0.4326992	0.7211027	0.7411203	0.1196216	0.6665432	0.7860853	0.7196604	0.8706491	0.0106728	0.3637948	0.4526979	0.7324928	0.4487282	0.0000000	0.6168459	0.5591373	0.5108765	0.6346358	0.3806793	0.3943929	0.2798368	0.7369438	0.3441288	0.1934235	0.0333688	0.2220756	0.4114777	0.6905376	0.1347529	0.7748064	0.2676263	0.2551062	0.5424482
0.3767416	0.6942176	0.6891195	0.3727152	0.6779819	0.5348283	0.5073913	0.0235659	0.5322540	0.4410459	0.7217264	0.5901634	0.6426291	0.5010106	0.0347484	0.6749610	0.3832667	0.4115675	0.7175349	0.6096060	0.2072849	0.7773589	0.7627027	0.6007105	0.7564840	0.0063526	0.2289096	0.4340053	0.6684180	0.4476990	0.6165345	0.0000000	0.6104826	0.5297429	0.7590680	0.3756262	0.4263635	0.2010375	0.7770660	0.2587887	0.2110297	0.0243477	0.1946768	0.3367319	0.5610670	0.1010307	0.6785146	0.2856113	0.3708004	0.5692538
0.5625050	0.7997294	0.6681129	0.3903302	0.6866251	0.6128682	0.4973331	0.0067346	0.5072865	0.4382412	0.8243492	0.5272300	0.6497410	0.5393781	0.0664284	0.7582963	0.3892785	0.4793609	0.7909201	0.8000184	0.1930260	0.5768657	0.8853325	0.5652993	0.7096841	0.0229628	0.2721853	0.4824436	0.6578457	0.3335052	0.7098287	0.5839820	0.0000000	0.6014362	0.6218088	0.2367467	0.2798342	0.1277180	0.8066080	0.2690637	0.2347721	0.0339310	0.1418615	0.4949813	0.5513448	0.1121939	0.6662666	0.3472949	0.4232446	0.4390336
0.3307467	0.6639448	0.6759319	0.3087225	0.6678244	0.5650004	0.5291724	0.0093999	0.3996206	0.4410221	0.6416913	0.4523525	0.7878622	0.5004547	0.0487869	0.8283551	0.3246768	0.4680255	0.7417782	0.6126297	0.1708051	0.7264209	0.9084113	0.5661625	0.7597278	0.0174493	0.2784145	0.4958057	0.6925224	0.4886241	0.9515467	0.6841561	0.6233974	0.0000000	0.6034480	0.3300454	0.3647904	0.1887034	0.6735216	0.3003850	0.1404081	0.0192483	0.1588273	0.4135127	0.5280079	0.1700229	0.6548231	0.3493842	0.2725027	0.5022396
0.4696449	0.6167856	0.6838350	0.4032339	0.7172334	0.6038700	0.4414810	0.0056211	0.4300211	0.4700083	0.6440088	0.4967793	0.7838062	0.4972287	0.0232188	0.7204125	0.3828924	0.4321430	0.6632007	0.7219462	0.1502225	0.7741886	0.8090333	0.7491226	0.6691311	0.0134037	0.3295312	0.4720548	0.8860971	0.4982887	0.7639601	0.6099925	0.6119148	0.4535744	0.0000000	0.2550967	0.3663332	0.1388292	0.6740731	0.2714512	0.1586040	0.0407351	0.1884978	0.3568855	0.5587701	0.1829101	0.5784616	0.3312304	0.3655114	0.5174756
0.6274636	0.7011917	0.7025710	0.3443121	0.6716736	0.5650288	0.4477553	0.0294336	0.5343238	0.3444435	0.7026134	0.4882222	0.6475626	0.5599160	0.0285093	0.7137976	0.3453712	0.4923125	0.8343401	0.7453071	0.1996299	0.6508055	0.7898733	0.7356831	0.6761348	0.0179181	0.2708767	0.3663709	0.6878103	0.5241311	0.6716279	0.5758448	0.6726664	0.5355547	0.6643947	0.0000000	0.3017952	0.1545567	0.5971609	0.2547293	0.2093729	0.0549808	0.1731471	0.5666305	0.4617286	0.1114528	0.7317593	0.2136621	0.3087876	0.3815386
0.5657332	0.6828857	0.7683328	0.3106742	0.8234448	0.6108182	0.6105627	0.0109080	0.4752104	0.3449563	0.6625010	0.4899157	0.6176421	0.5108513	0.0306447	0.6623430	0.3573068	0.4558278	0.7110284	0.7844255	0.2201411	0.8192061	0.8144209	0.7143179	0.6637056	0.0015120	0.4021892	0.4028030	0.7662162	0.4402537	0.5570585	0.6621323	0.6249012	0.5999445	0.6221164	0.2075730	0.0000000	0.2449031	0.6503562	0.2891751	0.1930252	0.0477969	0.1688811	0.3818815	0.6303654	0.1421866	0.7453607	0.3518268	0.2916199	0.4706246
0.4335248	0.6720335	0.8153923	0.4839766	0.7700651	0.5504073	0.3758259	0.0338354	0.4583384	0.3534471	0.7445071	0.5778756	0.6647228	0.5753834	0.0389603	0.7695170	0.3752030	0.5017123	0.7080927	0.7213001	0.1837964	0.6839468	0.8194825	0.7441008	0.7533116	0.0118340	0.2669585	0.4526004	0.7390280	0.4982320	0.7322071	0.6930746	0.7382065	0.4977584	0.4831220	0.3333929	0.3630623	0.0001219	0.6526396	0.2766178	0.1998482	0.0245404	0.1113533	0.4083701	0.5232248	0.1549849	0.8863060	0.2829818	0.3238966	0.2972138
0.4860084	0.7370733	0.6634400	0.3504253	0.7229140	0.5548210	0.4973293	0.0094979	0.5447459	0.4247519	0.7835467	0.5737451	0.7476142	0.6685767	0.0323006	0.5628004	0.3214690	0.4152575	0.7446051	0.8323858	0.1248292	0.7906786	0.6790783	0.8236917	0.7288302	0.0127564	0.2794614	0.4341105	0.8249863	0.6911910	0.7330276	0.6273060	0.6190685	0.4799560	0.5705630	0.3761730	0.3776741	0.1309054	0.0000000	0.3101448	0.1712656	0.0337227	0.2477576	0.4208373	0.6161426	0.2516179	0.6861313	0.2642670	0.3494793	0.4677682
0.4076948	0.6745842	0.5636673	0.3564904	0.7373641	0.5300210	0.4449000	0.0038030	0.4508308	0.3531376	0.7447708	0.5602061	0.7291702	0.6641538	0.0390041	0.8179117	0.4181584	0.4036579	0.6694304	0.6564791	0.1474472	0.7129448	0.7041974	0.9245204	0.6951119	0.0414604	0.4039478	0.5875296	0.7316768	0.4652829	0.6507182	0.6780091	0.6848706	0.5013145	0.5607812	0.2006475	0.3532863	0.1587355	0.7200537	0.0000000	0.1976039	0.0548038	0.2310011	0.3973393	0.6080391	0.2195814	0.6997792	0.4160138	0.4057228	0.5918435
0.4909677	0.7368019	0.6805805	0.5062954	0.8085353	0.6113010	0.5141058	0.0102997	0.5010063	0.4545063	0.6169278	0.4187952	0.6870733	0.4876213	0.0508597	0.7275743	0.4133912	0.5235924	0.8138987	0.7491555	0.1818104	0.6820827	0.7849217	0.7720273	0.7000668	0.0343707	0.3075922	0.4779402	0.5788039	0.6821216	0.6315293	0.7361039	0.6333099	0.5188879	0.6816032	0.3679402	0.4019890	0.1553782	0.6690523	0.3505344	0.0000000	0.0821336	0.2123928	0.4156130	0.7750768	0.1347839	0.6799665	0.2692195	0.3617694	0.5066422
0.4982344	0.7647905	0.6269743	0.4714918	0.6456973	0.6337102	0.4332257	0.0015092	0.3979025	0.4300463	0.7759643	0.4922014	0.7088415	0.4932624	0.0770230	0.6676525	0.3108673	0.4609556	0.7367918	0.7874486	0.1766587	0.8316747	0.8376903	0.7383265	0.7154277	0.0267140	0.2581558	0.5728975	0.7785690	0.6074191	0.6785859	0.7287383	0.6117896	0.6075358	0.5734265	0.3528569	0.4207920	0.1950503	0.7164854	0.3120499	0.1814261	0.0000000	0.2205601	0.4246826	0.5201746	0.1895390	0.7022718	0.2350985	0.3752826	0.3270564
0.4889555	0.7250653	0.5311610	0.3889854	0.7207484	0.6322566	0.4549711	0.0038517	0.4920513	0.3463500	0.7019420	0.5153603	0.6561153	0.4810068	0.0410202	0.7832824	0.4181189	0.4715453	0.8563342	0.8130245	0.1688514	0.6991620	0.7007402	0.8519390	0.6800521	0.0278912	0.2727484	0.5516101	0.6754832	0.4914904	0.7410036	0.7860722	0.6639663	0.4555212	0.5644714	0.3016827	0.4034657	0.1588751	0.7002650	0.2518189	0.2643156	0.0405177	0.0000000	0.4584054	0.4756672	0.0985386	0.7032908	0.2836094	0.2980837	0.4286504
0.4722036	0.9267957	0.8449019	0.3558064	0.6213715	0.5735551	0.4152476	0.0209275	0.5209396	0.3984290	0.6072144	0.4826939	0.7102560	0.5501025	0.0225439	0.7018545	0.3338717	0.4714410	0.7639429	0.6258707	0.1351396	0.6811753	0.6620904	0.7660542	0.7371211	0.0216497	0.2884995	0.4186693	0.8571321	0.4595078	0.9394959	0.7847805	0.7410445	0.4760113	0.5665488	0.2613131	0.4348083	0.1409578	0.7352028	0.2667928	0.1967846	0.0641833	0.2363815	0.0000000	0.5759054	0.1566735	0.7184502	0.2331339	0.3084283	0.4338079
