YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1451084	0.1311935	0.5265935	0.7866731	0.2155045	0.8230377	0.6185569	0.5520631	0.5928921	0.5376516	0.1560856	0.5942342	0.6605967	0.7191684	0.6569187	0.6022108	0.2891562	0.5321529	0.6982963	0.6467195	0.6564418	0.7636953	0.6510160	0.5607961	0.6583299	0.4734452	0.0000547	0.1044729	0.3297141	0.6700041	0.1711702	0.0374369	0.2964959	0.2346733	0.6201879	0.2223917	0.4482275	0.5124114	0.4201871	0.2178964	0.0015605	0.2086191	0.4994011	0.4245935	0.5625280	0.3143163	0.1804134	0.4861699	0.5059181	0.6641218
0.2076966	0.1666035	0.7674979	0.7770289	0.3924678	0.5464545	0.6255016	0.5897375	0.2448550	0.4759529	0.2114560	0.4770964	0.7631688	0.4478556	0.6219190	0.7156333	0.4513982	0.4069849	0.7578978	0.6388623	0.7369114	0.4452757	0.5408674	0.4412537	0.5395260	0.3988181	0.0131286	0.1116926	0.1570641	0.6009436	0.1692428	0.1635071	0.3609949	0.3746288	0.5310781	0.2739248	0.5258896	0.0435905	0.4437395	0.0508413	0.0411395	0.2855005	0.7287347	0.0781214	0.6701950	0.4612709	0.3460117	0.4973212	0.5476052	0.7196110
0.0940766	0.1507069	0.4091722	0.6538389	0.4464144	0.6427034	0.6400300	0.7886009	0.5832006	0.4497402	0.3117426	0.5967661	0.6003823	0.6450879	0.6778327	0.6960237	0.3600548	0.3663242	0.6041733	0.7155256	0.7002674	0.4148195	0.7336383	0.3867052	0.6624418	0.4840529	0.0332335	0.1316029	0.1536079	0.7216991	0.2275873	0.1255073	0.3499011	0.2410447	0.7443193	0.1698265	0.5363867	0.2353368	0.3384811	0.2227302	0.0040035	0.3722836	0.4743110	0.4695178	0.6505219	0.1294850	0.3175939	0.4792126	0.4262942	0.6367362
0.1195439	0.0007796	0.8181688	0.7019655	0.1707912	0.6805014	0.6267060	0.6479769	0.1935930	0.6586977	0.4062320	0.5682657	0.6905914	0.3733288	0.6233483	0.7438195	0.2945316	0.5836374	0.7295381	0.5851231	0.6675050	0.6477678	0.5731002	0.6969520	0.5935560	0.4078817	0.0200021	0.1065898	0.2690184	0.5190626	0.2027403	0.0734080	0.3494479	0.2347169	0.7064181	0.3840522	0.2774620	0.3893890	0.2870793	0.0444994	0.0009590	0.1690497	0.6447324	0.2503527	0.5313796	0.4450168	0.5028227	0.6393510	0.5190088	0.6655411
0.1468507	0.0291307	0.4337383	0.6740246	0.4552205	0.6430349	0.6958307	0.5766066	0.3929753	0.7379254	0.1911738	0.5785720	0.6907035	0.6426269	0.6498986	0.6292353	0.3000166	0.6016541	0.5831314	0.7162129	0.4489353	0.5932156	0.6089793	0.8512615	0.6795664	0.4754606	0.0524803	0.1522591	0.3789747	0.5822585	0.2738209	0.0482454	0.4862423	0.2689526	0.6713976	0.1833588	0.5238501	0.0753049	0.3038561	0.1698572	0.0494124	0.2126475	0.6984008	0.0352723	0.7292391	0.2731321	0.3661313	0.4311951	0.4923482	0.6028581
0.1766098	0.0109769	0.8513917	0.7883241	0.1286046	0.7541804	0.6472635	0.5311047	0.2674985	0.6479044	0.1081346	0.5490024	0.7050746	0.6405416	0.7263544	0.7213972	0.2783792	0.6338181	0.7329643	0.5666960	0.7310009	0.7960316	0.5011416	0.6236590	0.4059614	0.4467467	0.0572091	0.2224954	0.6011085	0.5970695	0.2910576	0.0655239	0.4714198	0.1981795	0.5850666	0.3740128	0.2239007	0.0839543	0.1816874	0.3957962	0.0014071	0.2234981	0.4570789	0.3820541	0.6652432	0.1061462	0.1635084	0.5757456	0.5092157	0.6395239
0.1367060	0.0033930	0.4442200	0.6682799	0.3323613	0.7415976	0.6879085	0.7101763	0.4966664	0.3893040	0.1305972	0.2195224	0.5161772	0.6577975	0.6583937	0.6865777	0.0483210	0.6019799	0.7043222	0.5712843	0.2808828	0.6296303	0.5122890	0.6848748	0.6814681	0.4496767	0.6142951	0.1569550	0.1955842	0.7261966	0.3868613	0.1350199	0.2967775	0.2915842	0.7623826	0.3010705	0.4109424	0.1100272	0.3283285	0.1656786	0.0108725	0.2156213	0.6013609	0.1677225	0.5887051	0.2586954	0.2498450	0.5536287	0.5539468	0.7172624
0.1465767	0.0100181	0.8649816	0.6703303	0.4705764	0.6044542	0.6977569	0.8036772	0.3772760	0.7278967	0.0988003	0.5929827	0.7674928	0.7258674	0.7833526	0.3291561	0.3488095	0.4760145	0.6027621	0.6811819	0.6252660	0.4481779	0.7859850	0.4356942	0.5874167	0.4625793	0.0305453	0.1169585	0.1697170	0.6047677	0.0962576	0.1178633	0.2912348	0.2731036	0.7467503	0.1274477	0.5522794	0.1748025	0.3795786	0.2286967	0.0077077	0.1940971	0.5077720	0.3562157	0.6366686	0.1437967	0.0196991	0.6048467	0.4809604	0.5993284
0.1914817	0.3094371	0.6202612	0.6578317	0.1089409	0.6242373	0.6952820	0.6951190	0.4269573	0.7479638	0.1961816	0.5447342	0.5457431	0.6122390	0.7459123	0.6651773	0.3065046	0.5906095	0.7562855	0.7410166	0.5723955	0.4780585	0.6839228	0.6929847	0.4071938	0.2009109	0.0453316	0.1250206	0.2414456	0.7596539	0.3292033	0.0023237	0.3914609	0.2845294	0.6284571	0.1806126	0.3735015	0.3085266	0.3050149	0.3479770	0.0352509	0.0900378	0.7093675	0.2335758	0.6784900	0.1813438	0.4468765	0.5578512	0.4262187	0.6500609
0.1121734	0.0549388	0.7291836	0.7135676	0.1467125	0.4539249	0.6408588	0.7133943	0.3157319	0.6906324	0.1813692	0.4720287	0.6204812	0.6329151	0.6140816	0.3454972	0.0986330	0.5077974	0.4865058	0.4759445	0.6678741	0.7821103	0.8501565	0.8104561	0.7239970	0.4165767	0.0019273	0.1509141	0.2931585	0.7182802	0.1676079	0.0970773	0.4016756	0.1006641	0.6842845	0.3392982	0.3431750	0.3467638	0.6856009	0.1212159	0.0043367	0.3936401	0.6956803	0.2613281	0.6198176	0.0384882	0.2603578	0.3471525	0.3083594	0.6723281
0.0664624	0.0301496	0.7253587	0.5716067	0.2880103	0.4667083	0.7893927	0.7696140	0.3832750	0.2813931	0.3156873	0.7805791	0.6727653	0.9153211	0.7093359	0.5055104	0.2749797	0.6576667	0.6298594	0.6820989	0.9271483	0.6920743	0.6092510	0.6572524	0.6369909	0.4020589	0.0000681	0.1828817	0.2164929	0.6020584	0.2284622	0.0604251	0.3766382	0.3615222	0.6616346	0.2575272	0.4182467	0.2509806	0.3260990	0.1430954	0.0469475	0.4783342	0.5514256	0.2498536	0.5151601	0.0589513	0.5410755	0.3956993	0.4015888	0.6298285
0.1072444	0.0815233	0.2559781	0.6082855	0.2601901	0.6800804	0.8355219	0.8068801	0.5510151	0.5004027	0.2024528	0.2458810	0.6330967	0.8038406	0.6165998	0.6356831	0.2214962	0.4573678	0.6646197	0.5652089	0.6701677	0.8527303	0.7262059	0.6880953	0.5579180	0.4087797	0.0041104	0.1360352	0.1144839	0.5909877	0.2254996	0.1047824	0.2800692	0.3016690	0.6280097	0.2329537	0.3359668	0.3993229	0.4061280	0.1363271	0.0042847	0.2570224	0.6318794	0.2618442	0.6375954	0.4534335	0.5025983	0.5069231	0.3468988	0.5831512
0.1680894	0.1942663	0.6152378	0.6625672	0.2270623	0.2884875	0.6205276	0.8209653	0.4655052	0.7334808	0.3448718	0.4186137	0.5984393	0.8363619	0.6934992	0.5088984	0.2705235	0.5365756	0.4904153	0.6835287	0.3337489	0.7367122	0.5097947	0.7091162	0.8787504	0.3459552	0.0415000	0.2107380	0.1299905	0.7372452	0.4462222	0.1113685	0.2970355	0.4709794	0.7428116	0.3183952	0.5286462	0.1265403	0.5905434	0.0361854	0.0207423	0.2114964	0.5177463	0.1092968	0.7105220	0.5232262	0.2539284	0.3827325	0.2911672	0.6035680
0.1755406	0.1776324	0.6765154	0.7118351	0.2793608	0.6601776	0.7221176	0.6297556	0.2152695	0.4697282	0.3050556	0.3992212	0.3406903	0.5567454	0.6490673	0.7421754	0.5265913	0.5042885	0.3651224	0.5193999	0.3961199	0.6116640	0.6249824	0.6157137	0.6199004	0.3246941	0.0015102	0.1687893	0.1917840	0.6612504	0.4325740	0.1141870	0.2175130	0.2202795	0.8897636	0.3234042	0.3699677	0.2814870	0.1373824	0.2411063	0.0251392	0.6205962	0.6265203	0.4784022	0.5913817	0.7407040	0.0521369	0.4115535	0.4440950	0.7606400
0.2142656	0.0085413	0.7981845	0.5619683	0.1396284	0.6965584	0.4644601	0.6568357	0.1671379	0.7720832	0.2924153	0.5706998	0.6433860	0.5961762	0.7759513	0.7196345	0.1692489	0.4696557	0.7671105	0.7121158	0.6351705	0.4531803	0.6774602	0.6141739	0.5402815	0.4177002	0.0071396	0.1274883	0.2063422	0.8084783	0.2929587	0.0015987	0.2671483	0.2444602	0.7828950	0.2140582	0.6228883	0.0957615	0.2092331	0.2031102	0.0103027	0.1773690	0.4768710	0.2498701	0.7509203	0.3184658	0.4384405	0.6081332	0.4308436	0.6217774
0.1622450	0.2535053	0.5486199	0.5865803	0.1984036	0.6077521	0.2683783	0.7094694	0.3544056	0.9240048	0.1283165	0.7202326	0.6643534	0.6677795	0.6586407	0.7900379	0.2648881	0.6398864	0.7868434	0.8362428	0.4921033	0.8070876	0.6075838	0.6143516	0.7129262	0.4329775	0.0540051	0.1090394	0.3123312	0.6755300	0.3477925	0.0567315	0.3774439	0.2649433	0.7016348	0.2094734	0.4594569	0.0400009	0.4160837	0.1844416	0.0349227	0.1744129	0.7693032	0.2537099	0.5872409	0.0668991	0.1517435	0.3119175	0.4115504	0.5377382
0.1311826	0.0171415	0.6028865	0.6200017	0.4888087	0.5727062	0.4690559	0.7257819	0.2622030	0.5964392	0.1575564	0.4677026	0.6911293	0.6816065	0.5937125	0.8194017	0.2900214	0.4976666	0.6537277	0.8242355	0.6084941	0.5672144	0.5495224	0.6856344	0.7176802	0.4898217	0.0057282	0.1498411	0.2083937	0.8177307	0.2231137	0.1697386	0.3997209	0.2894628	0.7012306	0.1797685	0.5241199	0.3486926	0.3103886	0.0290448	0.0284066	0.1421772	0.5622721	0.3128170	0.7097735	0.0729511	0.4337854	0.5611746	0.3688243	0.6754456
0.1336467	0.0047913	0.6837495	0.7596267	0.4793841	0.7824206	0.7055009	0.7515777	0.2085010	0.7290496	0.0821601	0.9167239	0.5586815	0.5786907	0.6126281	0.6695062	0.4925910	0.3153055	0.7066685	0.6479530	0.5981353	0.5999777	0.5968379	0.4591867	0.6555483	0.4094511	0.0255074	0.1297660	0.1884766	0.6934766	0.2504220	0.1410718	0.4191410	0.2966303	0.6214927	0.2148371	0.5167140	0.2449355	0.3159067	0.2150376	0.0009612	0.2648514	0.5650114	0.1312134	0.6294712	0.1636597	0.4559977	0.5402281	0.3655465	0.7459834
0.0718312	0.0071761	0.7840228	0.5686673	0.1638510	0.6601528	0.4872516	0.7803567	0.2476544	0.5370382	0.1442702	0.3509534	0.7050609	0.5960152	0.6372744	0.6203397	0.0746755	0.4358876	0.4263441	0.7240495	0.6929147	0.6986263	0.5996312	0.6957448	0.4148816	0.4837008	0.1267059	0.1496167	0.1534150	0.6960991	0.2680955	0.1139667	0.2188463	0.2416342	0.7161206	0.2250792	0.5719672	0.1120852	0.1772138	0.1420074	0.0524516	0.3662181	0.5283234	0.4108389	0.5121631	0.0147064	0.0950148	0.5775831	0.4195567	0.6964614
0.1144318	0.0028114	0.7092478	0.6590734	0.0950004	0.6733904	0.6747315	0.6709013	0.1949634	0.6698224	0.0929434	0.6088736	0.6500580	0.8352441	0.6785960	0.6370823	0.2378455	0.5013655	0.7054115	0.6335137	0.3301345	0.8282019	0.6287796	0.5268638	0.4846767	0.4324799	0.0378622	0.1693648	0.2027819	0.5369513	0.4081622	0.1564792	0.2812803	0.2545427	0.6777993	0.3301959	0.6931099	0.1717821	0.3027173	0.2182552	0.0478565	0.1342383	0.6007621	0.0783643	0.6968923	0.1107093	0.4070640	0.6855749	0.6427436	0.6756319
0.1353365	0.0045305	0.6737497	0.5749968	0.2205666	0.6862556	0.4906244	0.7276779	0.3293467	0.6333495	0.4180115	0.5416273	0.7384995	0.7064631	0.6351481	0.6018258	0.2353784	0.5732662	0.6869517	0.7636707	0.7017241	0.7140816	0.7255588	0.6860233	0.6610207	0.3830885	0.0051725	0.0884861	0.2079514	0.5560204	0.2345008	0.1322994	0.3814482	0.1619070	0.6574353	0.0983611	0.4694647	0.3731987	0.3680593	0.1589475	0.0205418	0.1470460	0.7047389	0.1012999	0.6504028	0.2862848	0.2427770	0.6867025	0.5015964	0.6710770
0.0661533	0.0082378	0.6358798	0.6342829	0.3784026	0.3981161	0.5093821	0.3606220	0.8311972	0.8057091	0.2232386	0.5882537	0.5591406	0.6860667	0.6130460	0.6937857	0.1759274	0.4782008	0.6245562	0.8310908	0.4681665	0.6603972	0.6193761	0.7234720	0.6097350	0.3946700	0.0378602	0.2210342	0.5166843	0.7640414	0.3780365	0.0841853	0.5531694	0.2724580	0.7796809	0.1792423	0.4079077	0.1831056	0.2317070	0.1903277	0.0000833	0.1061175	0.4806107	0.3938069	0.7267161	0.4370113	0.1030901	0.5042397	0.3946245	0.6226418
0.1615864	0.0012513	0.7197059	0.6363709	0.1871421	0.5389086	0.7159562	0.6791345	0.1449061	0.3217373	0.1034843	0.3369344	0.7248490	0.7954708	0.6701081	0.5438545	0.0539325	0.7104627	0.6824511	0.7759066	0.6323561	0.6386271	0.4956412	0.6701217	0.7983498	0.3546608	0.2098719	0.1767354	0.1213663	0.6515166	0.2596751	0.0043065	0.2986574	0.0645614	0.6574526	0.1088874	0.5632412	0.1912451	0.2146004	0.0841278	0.0005939	0.2980473	0.5852168	0.3873471	0.5139788	0.2204790	0.3477369	0.7716073	0.6536831	0.6523380
0.3216616	0.0936144	0.6012948	0.7773901	0.4958452	0.7037612	0.2283412	0.5634495	0.3097691	0.6908384	0.1657415	0.3306707	0.8647955	0.3989859	0.6243741	0.5942410	0.3452994	0.6023493	0.6136571	0.6196514	0.7933355	0.5890149	0.6169844	0.6426921	0.6156944	0.4531715	0.0826638	0.1756224	0.2388117	0.5307603	0.2982495	0.0183920	0.4006681	0.0624318	0.6544815	0.1819199	0.5554960	0.0026579	0.3636421	0.0393096	0.0504330	0.1001796	0.5880284	0.1953100	0.6884683	0.0208408	0.6518096	0.3085733	0.5788015	0.6915302
0.0699173	0.0035755	0.7320585	0.7636226	0.2292804	0.5257827	0.5930624	0.7447483	0.6644804	0.5258638	0.4453919	0.5035883	0.6839951	0.6930189	0.6650872	0.6931375	0.3475429	0.5004118	0.7423984	0.7027465	0.5180860	0.5589109	0.5883913	0.3119953	0.5877511	0.4290920	0.0015600	0.1108162	0.1890151	0.6475525	0.3993702	0.0332177	0.3645061	0.2922405	0.7525287	0.1101250	0.5097070	0.4493039	0.3726823	0.1057200	0.0139703	0.1966868	0.5133627	0.3866851	0.6254816	0.3149648	0.5670106	0.3835195	0.5082436	0.6664405
0.1505418	0.2666877	0.6584253	0.7468208	0.3860138	0.7612418	0.7133368	0.7165250	0.2137908	0.7104885	0.4425165	0.3238496	0.5454824	0.6761878	0.5508239	0.8360323	0.1372452	0.5148391	0.7352706	0.6194744	0.6830807	0.7367563	0.7020301	0.6722047	0.6281632	0.2720542	0.1117739	0.1249364	0.1583508	0.5853434	0.2086042	0.1297125	0.3733413	0.1877261	0.6525627	0.2445680	0.4453640	0.1166738	0.2850865	0.0065238	0.0140480	0.0950371	0.6628388	0.0900962	0.6774269	0.3217703	0.1497570	0.4464639	0.5614498	0.5728572
0.1294136	0.0558512	0.4380860	0.5756861	0.4415853	0.6915312	0.1991923	0.5001216	0.3981479	0.6384571	0.1523098	0.3020408	0.6786431	0.6165554	0.7468687	0.5559728	0.5036330	0.5966207	0.6726181	0.4837870	0.5154199	0.7510348	0.7076266	0.5309987	0.6844950	0.5034066	0.0010908	0.1157273	0.2591924	0.7012903	0.3535039	0.1440359	0.0688089	0.1982845	0.6467564	0.2948634	0.4946683	0.0445786	0.2313124	0.0262505	0.0205926	0.1448219	0.6186888	0.3145112	0.7431693	0.3905446	0.1977896	0.3275494	0.4635305	0.8502729
0.2481641	0.2138244	0.6375054	0.6512574	0.3077445	0.6841056	0.6397108	0.7043008	0.3958921	0.6074535	0.1513557	0.6415532	0.8644122	0.5941476	0.5646700	0.4713452	0.3649726	0.5348738	0.3323732	0.1427439	0.7498115	0.6752461	0.6397675	0.5301507	0.7052975	0.3009623	0.0407078	0.1806407	0.2278451	0.6325180	0.3079151	0.0807704	0.1558578	0.0506647	0.7067286	0.5918627	0.0498598	0.2779320	0.3061979	0.1975406	0.0645309	0.5533077	0.6014567	0.1751489	0.6653909	0.2073519	0.2690417	0.5266597	0.9335252	0.6326367
0.1024757	0.2018949	0.6951151	0.6442592	0.3924376	0.7317183	0.7481159	0.7094833	0.2072653	0.6012274	0.3097593	0.5654197	0.4592637	0.7124347	0.7976951	0.7486349	0.1894524	0.5835816	0.6777145	0.6937739	0.7006555	0.8272471	0.6473962	0.6532597	0.7673492	0.3090550	0.0001563	0.1618040	0.1914920	0.7231253	0.3197201	0.2593954	0.3911791	0.3083096	0.6676414	0.1655645	0.4085618	0.3549438	0.3357005	0.0202716	0.0118536	0.1963235	0.6067309	0.2021386	0.6939683	0.3492603	0.3317946	0.4290350	0.3879324	0.7663006
0.1686984	0.2049075	0.5837234	0.5960607	0.2018842	0.4630838	0.7659017	0.5835342	0.2498305	0.7706010	0.0593122	0.4487281	0.5947799	0.7498805	0.7596761	0.7146616	0.3393359	0.5382012	0.8033921	0.6608231	0.6949335	0.5879457	0.7620677	0.6739190	0.6187801	0.6169447	0.0014575	0.2021563	0.2727839	0.4902853	0.2683811	0.0521516	0.3841986	0.3232807	0.6515058	0.2567913	0.3670365	0.4913081	0.5133763	0.0716034	0.0422725	0.1457773	0.5435437	0.2974724	0.6739802	0.1218402	0.7422722	0.4659367	0.6305953	0.7163466
0.1014502	0.1735436	0.4244005	0.6623171	0.5386842	0.7328487	0.7849173	0.6965830	0.5093110	0.7340544	0.0545922	0.6126447	0.6312171	0.7255349	0.4726690	0.5773034	0.2482137	0.4512803	0.4586490	0.4093830	0.7276756	0.6993144	0.6399403	0.5125698	0.8041415	0.3493640	0.0507589	0.1275466	0.2452746	0.6219356	0.3658814	0.0024107	0.4662315	0.2880222	0.6848425	0.4151623	0.2161526	0.1534310	0.4376078	0.0244734	0.0241876	0.2921776	0.5934138	0.0559834	0.7809700	0.2347456	0.1874708	0.4850981	0.4970586	0.6406957
0.1098200	0.0028894	0.5171448	0.6755841	0.5003465	0.6473294	0.8654667	0.5434795	0.3449372	0.6695765	0.3595243	0.3784156	0.4522099	0.6385107	0.6253161	0.7445760	0.1577881	0.5050621	0.3766083	0.6240836	0.5691897	0.7292755	0.7014419	0.4333570	0.3478762	0.4825612	0.0088613	0.1219048	0.3370989	0.7415827	0.3064422	0.0001175	0.4015339	0.2236305	0.7813076	0.2375285	0.4694300	0.3862521	0.3882538	0.1379439	0.0621046	0.4659187	0.5855694	0.0940137	0.7586271	0.4602763	0.0140080	0.4517440	0.6769903	0.5905702
0.2043279	0.0012535	0.8391033	0.6373373	0.1525758	0.8402814	0.6945743	0.6722874	0.1950576	0.8252167	0.0718135	0.4459297	0.6163222	0.4347062	0.7130379	0.6071577	0.1991348	0.5568329	0.6057713	0.7027905	0.3196132	0.5320180	0.7569646	0.7901961	0.7856342	0.3444769	0.0986989	0.1568385	0.1926326	0.6766151	0.4723927	0.0685824	0.3555622	0.2112954	0.7875408	0.1858007	0.4607882	0.2834659	0.3400972	0.0685156	0.0000792	0.1443098	0.6526202	0.3318681	0.5361005	0.2428171	0.3340458	0.5613562	0.5491938	0.7194041
0.1266015	0.0995972	0.6928400	0.7258611	0.5306585	0.5094659	0.7178609	0.6368889	0.6541666	0.6153211	0.0626487	0.4974748	0.7816016	0.6972840	0.6113167	0.6782315	0.1864948	0.5852357	0.6082980	0.7281011	0.6352840	0.6679891	0.5772441	0.6572535	0.6593411	0.4212455	0.0007920	0.1509187	0.2978102	0.6829178	0.2555650	0.1135800	0.4491457	0.3611700	0.7993638	0.2342916	0.4424346	0.3111125	0.4184825	0.0197158	0.0418099	0.0872802	0.4631343	0.1904368	0.5834767	0.6001128	0.1677373	0.3749937	0.3860173	0.7182966
