YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
0.6340538	0.2019665	0.4055845	0.6607279	0.7109592	0.5209524	0.7148294	0.3039066	0.7134047	0.1071611	0.0121822	0.7203575	0.1739476	0.1571993	0.6334544	0.7271432	0.2587656	0.7041305	0.6046085	0.0000000	0.0034012	0.6237841	0.7236423	0.0871579	0.1126872	0.0202367	0.2236383	0.5105810	0.6892065	0.0408971	0.3222081	0.2323227	0.2925993	0.1412712	0.3780281	0.2464642	0.8360649	0.6077141	0.5747083	0.5139578	0.6111298	0.5061089	0.1051054	0.4233648	0.2800202	0.1441461	0.4456370	0.5471778	0.0655457	0.4462108
0.5710799	0.3101522	0.4178738	0.5172325	0.7633588	0.4517120	0.6884658	0.2363932	0.5256779	0.0744810	0.0177073	0.7270858	0.1409277	0.2135038	0.6536318	0.7699871	0.2996186	0.5133496	0.6073709	0.0527132	0.0000000	0.5436991	0.6599306	0.0432851	0.1143232	0.0184727	0.2162852	0.5935703	0.5574940	0.0208514	0.2812949	0.2822852	0.3716732	0.0764746	0.5048246	0.2153751	0.7061207	0.6747230	0.4465481	0.5902258	0.6842553	0.7430695	0.0799268	0.4410406	0.2503459	0.1475034	0.5885288	0.3513672	0.0549392	0.4364518
0.6108365	0.1702585	0.3789233	0.7095494	0.6204428	0.7077907	0.6518729	0.2930972	0.7286109	0.0927265	0.0057505	0.6406548	0.2508360	0.1894565	0.4983695	0.6699888	0.2878945	0.5092208	0.7768745	0.0374894	0.0028802	0.0000000	0.8203882	0.0323001	0.0999168	0.0062845	0.1518138	0.5532896	0.6030370	0.0133017	0.3924960	0.2349641	0.2050744	0.0917594	0.4180839	0.2087391	0.6240450	0.5006720	0.5772455	0.5119600	0.5934422	0.6227734	0.0983538	0.3850622	0.2770466	0.0910941	0.5446639	0.3638798	0.0625415	0.4126070
0.6549441	0.2258184	0.4231471	0.6536604	0.6922835	0.6001871	0.6498843	0.3414199	0.6035856	0.0642410	0.0305145	0.7294463	0.1043490	0.1741067	0.0118373	0.7222481	0.3285184	0.5166144	0.7260483	0.0502785	0.0028716	0.6501406	0.0000000	0.0441009	0.1422818	0.0151297	0.1611691	0.5269548	0.7700899	0.0217346	0.3080288	0.2982005	0.2795141	0.0831382	0.0111586	0.2470760	0.7199322	0.5101391	0.6235855	0.4997508	0.7485131	0.4209750	0.1314853	0.3223123	0.2619033	0.5628398	0.5650229	0.3206891	0.0425051	0.4671363
0.5533344	0.2470398	0.3841535	0.5741885	0.8304634	0.6731880	0.5434737	0.2845774	0.5803752	0.0566039	0.0342457	0.7905234	0.1824649	0.2689416	0.6340194	0.6856917	0.3665694	0.5645082	0.8601600	0.0748182	0.0036064	0.5486610	0.5896804	0.0000000	0.0883135	0.0097610	0.1053672	0.4677352	0.6390410	0.0187626	0.3674841	0.2968076	0.2380397	0.1377271	0.4372933	0.2315057	0.5859348	0.4408621	0.5396274	0.3914262	0.7178589	0.4720590	0.1114982	0.4217240	0.2659650	0.1083569	0.5359596	0.4327615	0.0787645	0.4345623
0.6699620	0.2799165	0.3214100	0.5265107	0.6057009	0.5109702	0.6298825	0.3832792	0.5826211	0.0568785	0.0155733	0.5922071	0.1124430	0.2108063	0.5414060	0.6178680	0.3111920	0.5242970	0.5334852	0.0865279	0.0003187	0.5671612	0.5712272	0.0286958	0.0000000	0.0234599	0.1761548	0.4789998	0.6503258	0.0424101	0.3017229	0.2108592	0.3055381	0.1155677	0.3794721	0.2857597	0.6326096	0.6114208	0.5620882	0.6156432	0.7274908	0.6264805	0.0818778	0.4634310	0.3242438	0.1907751	0.4890535	0.3374283	0.0806937	0.4892105
0.6689583	0.2635905	0.4021692	0.5511799	0.6717669	0.6311487	0.6626370	0.2230419	0.5969522	0.0574647	0.0084851	0.7843611	0.1470408	0.1449265	0.7902290	0.5914132	0.2148370	0.6644540	0.7293157	0.0954604	0.0039294	0.7403833	0.6203412	0.0330075	0.0568255	0.0000000	0.2094582	0.4981435	0.5854918	0.0237287	0.3863694	0.1698377	0.2880578	0.1035022	0.4191903	0.1962186	0.6383068	0.5498770	0.5114008	0.5211724	0.7130769	0.5603384	0.0679606	0.4013016	0.2897227	0.1262745	0.5362177	0.4309881	0.0640533	0.4821952
0.6478700	0.2842721	0.3414722	0.6570853	0.7453042	0.6800201	0.8809010	0.3138019	0.5977111	0.0554626	0.0058830	0.7339771	0.1685161	0.1139829	0.5877689	0.6465947	0.2695192	0.5910590	0.6367979	0.0647715	0.0012337	0.6056249	0.7599483	0.0272211	0.1385616	0.0154868	0.0000000	0.6437279	0.5797583	0.0149416	0.4000926	0.1973010	0.3745129	0.0889732	0.3792447	0.1583920	0.6321781	0.6418592	0.5858196	0.5354360	0.7039128	0.5741118	0.0615314	0.3912749	0.3638467	0.1624583	0.5288616	0.4881770	0.1051428	0.3540305
0.6047845	0.2189185	0.4737510	0.6171233	0.5977640	0.6006145	0.6186257	0.3433708	0.6727207	0.0441591	0.0328915	0.7015398	0.1670578	0.2155062	0.6297524	0.7365809	0.2455399	0.5820066	0.6101985	0.0694567	0.0015822	0.5629045	0.6836805	0.0253833	0.0664753	0.0185922	0.1707161	0.0000000	0.6679668	0.0170939	0.2842784	0.2517069	0.2594395	0.1512885	0.5078493	0.1982810	0.5915170	0.5845857	0.6591449	0.5765431	0.5477788	0.6059253	0.0936748	0.4317911	0.3296084	0.2361298	0.4944213	0.3010142	0.0712995	0.4059060
0.7700481	0.1964717	0.4176187	0.7342933	0.6026483	0.5438873	0.6936340	0.2686889	0.6625547	0.0516688	0.0462171	0.7140548	0.2022539	0.2291873	0.5666741	0.7520869	0.3767574	0.5738651	0.5984382	0.0629819	0.0006791	0.4961576	0.6207628	0.0473289	0.1103976	0.0195854	0.1536062	0.5311840	0.0000000	0.0335558	0.3230092	0.2261041	0.2188659	0.1406029	0.4484499	0.2170165	0.7021504	0.4663869	0.5678670	0.5973249	0.7039098	0.6115571	0.0899233	0.4141570	0.3339747	0.1652262	0.4204088	0.3968079	0.1089838	0.4140085
0.7843803	0.3903359	0.4212444	0.6724419	0.5628737	0.5712620	0.6524556	0.2902101	0.6756285	0.0978644	0.0476817	0.6852574	0.1677006	0.1852520	0.6006844	0.6965613	0.3612435	0.5344322	0.7389270	0.0807662	0.0032014	0.6602113	0.6661643	0.0280015	0.1066779	0.0189071	0.1780012	0.5271014	0.7057679	0.0000000	0.3296858	0.2685050	0.3345376	0.1004870	0.3575278	0.2371964	0.6178129	0.5435625	0.5639273	0.5292455	0.6262747	0.6833294	0.0834326	0.3849964	0.2191487	0.1557149	0.4889611	0.2853573	0.0677097	0.4301933
0.7439164	0.1747614	0.3408195	0.7740347	0.7745467	0.5747489	0.6935380	0.3126986	0.7333243	0.0424905	0.0212578	0.6205939	0.1644851	0.1557098	0.6066052	0.6419479	0.2180061	0.5470205	0.6454604	0.0895486	0.0042636	0.5981197	0.6273786	0.0359512	0.0744015	0.0183049	0.1893513	0.4769580	0.6810212	0.0141720	0.0000000	0.2183830	0.3087986	0.1295406	0.4335530	0.2447105	0.7411165	0.4727675	0.5528927	0.5532962	0.6952306	0.6116968	0.1084577	0.3376380	0.2117208	0.1085331	0.4747220	0.3947510	0.1003962	0.5043200
0.7484982	0.1803727	0.3111969	0.6892447	0.6228724	0.5614448	0.6619665	0.2571975	0.8140171	0.0251687	0.0069510	0.6868429	0.1617096	0.3269510	0.5989070	0.7840777	0.3101186	0.5917617	0.6016246	0.1125591	0.0075584	0.6222024	0.6368733	0.0169552	0.0713414	0.0080022	0.2213647	0.4438099	0.6725637	0.0288748	0.5118034	0.0000000	0.2589881	0.1153223	0.3925590	0.1950369	0.7382597	0.5246374	0.5023716	0.5689749	0.5946509	0.5705906	0.0695002	0.3636445	0.3209574	0.1168956	0.3642533	0.4441670	0.0795244	0.4154975
0.7071193	0.3003377	0.3745058	0.7168033	0.6222219	0.5438929	0.7380814	0.3070424	0.5662854	0.0330507	0.0304045	0.7591343	0.1569858	0.1619420	0.5746465	0.7518239	0.3111440	0.5291992	0.6530303	0.0575031	0.0035369	0.6500288	0.5513845	0.0388894	0.1190891	0.0176711	0.1711672	0.3881918	0.6245077	0.0261317	0.3106345	0.3170575	0.0000000	0.1056472	0.3821604	0.2275728	0.6390799	0.4990714	0.5504322	0.4819786	0.6282131	0.6459162	0.1162639	0.3854600	0.3712114	0.1322817	0.4710286	0.3053772	0.0536436	0.4461125
0.6108956	0.1915016	0.3529600	0.5830465	0.5847343	0.5644221	0.6697302	0.2687495	0.6645745	0.0537770	0.0348822	0.5896363	0.1396705	0.1275637	0.6168124	0.6294184	0.2377299	0.5562988	0.7443019	0.1046014	0.0180940	0.6153862	0.7257719	0.0735588	0.0638917	0.0406415	0.1583162	0.5728915	0.7074396	0.0305368	0.3506715	0.2489260	0.2810604	0.0000000	0.4065638	0.2066905	0.5691760	0.4989982	0.5736354	0.4393367	0.7870631	0.5636986	0.0766374	0.4287660	0.3276523	0.1906704	0.4070412	0.3373387	0.0998838	0.3890867
0.6305330	0.2651501	0.4948618	0.7371849	0.7133869	0.6266015	0.7130431	0.3325209	0.6250863	0.0435811	0.0185988	0.7766526	0.1332376	0.1829592	0.5600283	0.8092737	0.3412165	0.4534464	0.7186782	0.0825057	0.0034813	0.5119159	0.5702466	0.0276438	0.1030947	0.0086342	0.1807997	0.5328917	0.5876681	0.0235783	0.2773024	0.2517615	0.3234452	0.1366116	0.0000000	0.2031304	0.5644292	0.5061121	0.6670594	0.4205033	0.6092144	0.5124332	0.0714297	0.3207454	0.3139359	0.1936585	0.5592423	0.3684076	0.1154794	0.3767666
0.7646493	0.2332677	0.4334924	0.8237536	0.6708719	0.5262470	0.7620609	0.4018895	0.7806317	0.0422169	0.0214306	0.6628732	0.2152418	0.2398095	0.6172266	0.7069229	0.3659345	0.5168325	0.5524240	0.0373319	0.0089685	0.7019907	0.7706732	0.0393799	0.1062207	0.0086559	0.2030944	0.5839719	0.6988514	0.0581235	0.3395421	0.2113533	0.2422322	0.0717275	0.3958053	0.0000000	0.5822101	0.5538413	0.6532187	0.3207091	0.7290128	0.5553851	0.0772671	0.3379069	0.2982793	0.1194072	0.4858967	0.4469330	0.0495227	0.4039253
0.6884913	0.2809264	0.3474185	0.7099626	0.6020783	0.6123449	0.6320109	0.3272019	0.6571599	0.0648552	0.0098170	0.5145498	0.1371932	0.1763651	0.5157857	0.7857754	0.2618997	0.5491208	0.7929944	0.0757880	0.0015604	0.6193702	0.6670397	0.0323160	0.0927683	0.0121512	0.1736970	0.5247293	0.5949399	0.0254844	0.3406076	0.2364835	0.3559050	0.0892141	0.4625427	0.2013028	0.0000000	0.5113141	0.4973760	0.4242912	0.6479805	0.5759402	0.0447946	0.3977021	0.3837343	0.1581443	0.6458512	0.3457072	0.0461605	0.4423809
0.6724084	0.2259870	0.3447696	0.7979770	0.6359196	0.5925427	0.6297963	0.2576685	0.6761235	0.0277815	0.0049659	0.6803484	0.1535951	0.1304179	0.5443108	0.7037782	0.2542010	0.6182604	0.5436069	0.0497964	0.0016827	0.5957294	0.6789024	0.0416836	0.0999280	0.0101058	0.1929651	0.5537982	0.5372637	0.0287992	0.3450778	0.2460215	0.2135246	0.1443225	0.4105204	0.1808065	0.6469525	0.0000000	0.6045193	0.5547661	0.6408917	0.5333763	0.0708303	0.4068193	0.2366858	0.1396773	0.5328195	0.4875824	0.0728835	0.4643091
0.7204560	0.2977539	0.3983535	0.7303639	0.5968655	0.6829840	0.6357725	0.2882909	0.6115510	0.0319017	0.0178177	0.6494845	0.2304639	0.1740719	0.6929628	0.7554279	0.3264520	0.5160312	0.6788681	0.0569253	0.0028076	0.6559258	0.6850620	0.0415860	0.0448227	0.0210631	0.1916686	0.4609475	0.5614860	0.0226739	0.2992042	0.2452542	0.2169915	0.1231528	0.3774375	0.1676842	0.6833430	0.4511125	0.0000000	0.6566226	0.5579384	0.5710165	0.0666452	0.4579337	0.3407448	0.1765124	0.4919112	0.2748053	0.0574255	0.3927415
0.6933537	0.2696256	0.4921661	0.7399982	0.6859744	0.6125095	0.6592100	0.2535876	0.5775563	0.0527288	0.0090552	0.6953622	0.1100241	0.2347856	0.6630709	0.6974955	0.2718843	0.5865443	0.6484415	0.0636913	0.0006266	0.5876730	0.6033839	0.0370368	0.0891856	0.0049606	0.1745889	0.4916953	0.6501212	0.0320920	0.3370736	0.2792916	0.3644152	0.0864512	0.4170088	0.2206458	0.6663353	0.5769992	0.7284867	0.0000000	0.7704363	0.5448865	0.0727302	0.3359084	0.3338553	0.1264023	0.3938533	0.3074414	0.0583265	0.4366040
0.6480758	0.2590485	0.2931723	0.5760779	0.5026534	0.6131997	0.6441110	0.3283582	0.7554815	0.0427200	0.0119195	0.7166320	0.1089757	0.2205031	0.7000521	0.6519880	0.4281949	0.5755919	0.6572082	0.0522628	0.0016923	0.6289541	0.6851078	0.0262615	0.0720776	0.0106414	0.1799492	0.5412740	0.6761099	0.0224673	0.2831210	0.2394235	0.3108211	0.1118284	0.4169988	0.3010348	0.7483037	0.5118895	0.7555767	0.6587570	0.0000000	0.5644815	0.1241937	0.4483021	0.2888776	0.0886730	0.4657130	0.5135748	0.0748432	0.4005489
0.7420582	0.2276507	0.3569383	0.5988123	0.7149499	0.5742302	0.6053944	0.2866376	0.6259245	0.0582759	0.0194830	0.7647126	0.1409511	0.1720623	0.5733025	0.5867681	0.4054333	0.5436598	0.6394533	0.0743247	0.0023902	0.6994251	0.6412693	0.0496332	0.0892377	0.0132113	0.1307587	0.5836352	0.6860718	0.0270615	0.3099591	0.2193707	0.2141765	0.0911472	0.4743426	0.2058341	0.5667214	0.5377020	0.6622736	0.5278107	0.8490805	0.0000000	0.1289015	0.4533160	0.3169994	0.1836417	0.3738224	0.3683668	0.0529807	0.4645147
0.7633221	0.2616242	0.4153475	0.6580075	0.6616518	0.4927889	0.7213370	0.3370108	0.7327032	0.0710449	0.0298112	0.6242694	0.1845378	0.1642172	0.5750042	0.5629376	0.3848008	0.4937201	0.6104046	0.0499023	0.0036818	0.6217910	0.6168135	0.0482976	0.0699929	0.0056586	0.1877095	0.5769937	0.7645441	0.0704416	0.3302488	0.2744953	0.2292352	0.1517282	0.3669831	0.2486221	0.7201644	0.4241546	0.7258217	0.4479339	0.5828426	0.5339282	0.0000000	0.3614905	0.2601821	0.1244171	0.5172313	0.2527218	0.0707623	0.4588747
0.6123849	0.3038903	0.4833760	0.6482478	0.6014248	0.5967442	0.7081969	0.3141753	0.7761959	0.0579854	0.0325808	0.7216470	0.1605904	0.1505270	0.7236857	0.7173344	0.3746744	0.4780787	0.6219643	0.0629923	0.0084654	0.5658953	0.6517487	0.0229904	0.0533440	0.0077388	0.1246697	0.6296052	0.7131995	0.0236500	0.4338751	0.2028527	0.3205229	0.1446359	0.3396442	0.1882342	0.6475020	0.4940285	0.5522531	0.4067699	0.6091622	0.6358215	0.0539137	0.0000000	0.2900044	0.0934229	0.6137847	0.4616228	0.0780002	0.3719390
