YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.2880755	0.6789087	0.0689420	0.7236848	0.4452102	0.6573442	0.1668389	0.0684073	0.4904373	0.6152259	0.0303649	0.1583116	0.5681538	0.7712964	0.0390033	0.3233811	0.6373182	0.4153946	0.7363701	0.0317906	0.7569905	0.6078771	0.8348330	0.6377702	0.7449749	0.1027957	0.5254474	0.6271726	0.0087086	0.5014201	0.0516024	0.4233368	0.0992890	0.2056409	0.6640411	0.1562711	0.7339360	0.0775841	0.4898399	0.2380811	0.5461335	0.0632515	0.0771209	0.0250352	0.2582387	0.7075015	0.6506504	0.4494181	0.4787223	0.1572528
0.2801535	0.8045009	0.2372338	0.6495811	0.6369863	0.7613740	0.1732954	0.1662305	0.4534975	0.6181380	0.0723606	0.1087019	0.7310698	0.5593583	0.0580417	0.2795670	0.8018748	0.4695238	0.7580200	0.0283927	0.7255298	0.6663233	0.8372946	0.6273615	0.7577947	0.1296646	0.4839362	0.7298744	0.0016376	0.6349246	0.0532524	0.5638081	0.0805184	0.2059522	0.5369184	0.2837802	0.8194736	0.0596290	0.6281412	0.2164513	0.5467562	0.0456167	0.0760162	0.0260994	0.2077139	0.6431462	0.5926235	0.5279450	0.5586546	0.1406993
0.3442370	0.7691740	0.1419823	0.7277506	0.5128337	0.7841727	0.1377457	0.0615012	0.5177646	0.5749450	0.0458293	0.1458731	0.3553873	0.6185306	0.0409033	0.3226817	0.6227991	0.4022278	0.7103022	0.0269994	0.7279258	0.6948373	0.8064153	0.7905243	0.7521074	0.1086237	0.4925482	0.6453463	0.0014860	0.4847508	0.0469266	0.5201793	0.2665850	0.1968431	0.6355211	0.1864916	0.7241319	0.0740731	0.4957724	0.2797807	0.5167249	0.0554340	0.0964372	0.0067529	0.2225331	0.7661208	0.6711924	0.6318661	0.4811997	0.1492444
0.3255348	0.7373488	0.0754408	0.6535527	0.5320092	0.7924022	0.1642056	0.0397335	0.5244647	0.5188611	0.0356739	0.2436745	0.7462082	0.3292094	0.0653786	0.2244204	0.8828654	0.4629477	0.7948569	0.0436896	0.6865352	0.8203093	0.7423054	0.7879895	0.7298599	0.0925533	0.4060236	0.6768809	0.0138478	0.5018534	0.0664665	0.6025397	0.1091882	0.1203752	0.6056743	0.2024253	0.6074657	0.0878670	0.5694229	0.3075781	0.5634782	0.0328804	0.1850032	0.0206828	0.1715476	0.7850733	0.6792352	0.4114682	0.4187985	0.1118761
0.2732359	0.6978236	0.0948500	0.7155532	0.4548124	0.7243782	0.2098815	0.0555199	0.4672768	0.5414433	0.0726700	0.0984717	0.7306836	0.7832165	0.0121141	0.2647962	0.6592243	0.4446640	0.7489967	0.0467450	0.6616858	0.7642111	0.5481191	0.6893463	0.7151260	0.0732249	0.6441707	0.6114072	0.0039048	0.5679324	0.0413561	0.5609788	0.1062537	0.1431294	0.5970533	0.1896549	0.6793211	0.0737687	0.6580025	0.2683543	0.5083194	0.0142809	0.0926490	0.0292559	0.1684749	0.7647152	0.7225282	0.5474459	0.5379367	0.1310736
0.2968674	0.7740945	0.1322039	0.6083184	0.4765880	0.7741468	0.1922318	0.0876936	0.6219500	0.6055953	0.0411716	0.1158461	0.7433302	0.7263464	0.0345149	0.1112208	0.6511023	0.3843002	0.7823577	0.0288426	0.7684749	0.6807646	0.8185158	0.6654584	0.7626830	0.1020191	0.5206567	0.7109810	0.0062831	0.4897274	0.1124228	0.5686671	0.0942447	0.1625002	0.5934254	0.1927760	0.6388788	0.0513706	0.7041385	0.1942719	0.6092252	0.0214324	0.0963104	0.0388935	0.2418831	0.7203753	0.7303224	0.4609008	0.4676022	0.1715992
0.2878954	0.7540978	0.0872606	0.6622282	0.5073634	0.6289284	0.2359248	0.0663876	0.5643628	0.6390911	0.1006192	0.1895293	0.7601520	0.5456428	0.0477604	0.4055661	0.3369976	0.3124959	0.6507196	0.0388212	0.7478058	0.6753598	0.8337344	0.6979593	0.7065629	0.1189398	0.3933799	0.7621437	0.0147234	0.5067228	0.0995374	0.5139543	0.1132444	0.1474089	0.6032360	0.2650757	0.7558534	0.0809476	0.5500239	0.1868025	0.4256992	0.0476045	0.1343023	0.0118422	0.1703920	0.7285123	0.7659308	0.4384287	0.4360730	0.1433399
0.2950892	0.7232645	0.1080497	0.6151489	0.6538812	0.7794416	0.1915417	0.0723937	0.5164872	0.6848198	0.0303378	0.1695351	0.7386918	0.6567494	0.0130637	0.4177636	0.7525009	0.2960323	0.8281950	0.0311062	0.6695813	0.7916160	0.7108852	0.8357548	0.7371480	0.1218120	0.5118055	0.7064666	0.0145664	0.5378433	0.0367634	0.4236894	0.0632648	0.1060437	0.5195814	0.2403462	0.5244937	0.0811577	0.6438186	0.2073158	0.6367146	0.0362977	0.0741512	0.0372193	0.1995652	0.6232302	0.5933246	0.3925244	0.4658033	0.1375834
0.2843785	0.7913693	0.3177467	0.7309068	0.5957914	0.6734252	0.1722331	0.3429652	0.5113937	0.6630595	0.1251678	0.1925834	0.6698075	0.7470082	0.0688292	0.2810393	0.6550600	0.3789528	0.3210545	0.0683794	0.7179766	0.6400695	0.7645540	0.8228399	0.5981256	0.0682932	0.5036228	0.7639230	0.0067758	0.4348985	0.1093104	0.5553591	0.1013780	0.1688463	0.5644047	0.1226035	0.6735324	0.0448967	0.6329277	0.2316574	0.6729368	0.0232049	0.1044246	0.0150099	0.1712919	0.4753961	0.6815512	0.4929132	0.4552996	0.1849791
0.3137129	0.6786990	0.1652511	0.6562779	0.5222266	0.8879557	0.2156417	0.0606052	0.5275712	0.6841969	0.0357694	0.1090495	0.7552421	0.7761345	0.0430014	0.2834759	0.6361958	0.4556263	0.7611883	0.0202852	0.7141704	0.7686074	0.7947662	0.7323418	0.6800729	0.1054518	0.4568257	0.7984731	0.0031661	0.5647560	0.0348917	0.4553980	0.1438065	0.1457890	0.6966257	0.1281848	0.5734057	0.0712763	0.4431365	0.2563145	0.5844498	0.0412546	0.1103256	0.0096909	0.2076638	0.6871754	0.6374790	0.4570347	0.4596483	0.1529474
0.2657120	0.7142663	0.1044703	0.7502244	0.5939444	0.7015030	0.1342244	0.0056240	0.5202891	0.6072988	0.0331235	0.2008811	0.6837692	0.7738953	0.0636549	0.2456986	0.7722036	0.2195979	0.6124289	0.0399685	0.3604321	0.6389128	0.5869922	0.7280570	0.6299432	0.1288805	0.4750809	0.6633163	0.0161513	0.4931911	0.0474479	0.4668520	0.0668981	0.1417314	0.7056343	0.1530602	0.6232606	0.0729318	0.5895034	0.2558985	0.6223676	0.0374844	0.1425290	0.0306388	0.3158311	0.5955192	0.7478003	0.4383180	0.4608476	0.2179669
0.2356760	0.7535210	0.1691235	0.7397741	0.6349672	0.7480509	0.1181412	0.1090587	0.4831828	0.5831824	0.0457695	0.1770852	0.6222308	0.7396392	0.0385834	0.3036169	0.6266909	0.4002299	0.6528197	0.0311277	0.8084898	0.2672488	0.7152142	0.8296674	0.7630506	0.0702147	0.5224711	0.5886358	0.0145941	0.0370152	0.0378475	0.4816104	0.1228298	0.1282515	0.6686230	0.0909894	0.7713892	0.1170344	0.6440842	0.2038392	0.6568141	0.0291657	0.1007081	0.0367323	0.2737680	0.6387733	0.6744328	0.4985589	0.5879544	0.1926589
0.3177024	0.6496436	0.1347648	0.7597564	0.6297377	0.6594303	0.1515895	0.0152719	0.6110146	0.5257513	0.0538779	0.1234243	0.7079864	0.6827913	0.0597222	0.3441916	0.7059132	0.4657085	0.8263485	0.0305748	0.6735999	0.6476153	0.3495480	0.6271290	0.7151259	0.0885349	0.1998786	0.6710043	0.0055775	0.6532045	0.0469652	0.5199765	0.0977508	0.1116814	0.4926872	0.1748988	0.5856777	0.0630159	0.6158821	0.1816515	0.6201129	0.0209024	0.5192957	0.0315014	0.1428677	0.6997356	0.6508527	0.3773495	0.4641875	0.1421858
0.3234525	0.8468746	0.2577686	0.6414492	0.5733432	0.7175046	0.2556611	0.1564507	0.4530810	0.5815479	0.0564471	0.1749313	0.7803069	0.8237674	0.0752505	0.3046265	0.6647201	0.3454837	0.7259798	0.0312192	0.7301827	0.5848777	0.6549823	0.3064804	0.7343456	0.1324165	0.5905067	0.8456360	0.0001356	0.4917438	0.0791454	0.6260885	0.1106341	0.1665833	0.6959738	0.2884917	0.6424524	0.1022020	0.5144593	0.1957195	0.4912459	0.0411890	0.0949062	0.0222438	0.2223945	0.6586776	0.6155441	0.4628902	0.5008946	0.1092323
0.2882769	0.6697659	0.2902602	0.8838583	0.5806135	0.6938505	0.2254758	0.3540630	0.4016738	0.6444285	0.2268358	0.1474304	0.6789559	0.8151904	0.0424339	0.3784565	0.4524061	0.3812272	0.8190712	0.0285997	0.5712626	0.5361916	0.6616046	0.7582005	0.3430302	0.1141484	0.4364441	0.7623150	0.0105560	0.4844705	0.0538545	0.5003589	0.1529988	0.1225908	0.6407271	0.1274648	0.7554381	0.1387508	0.6376368	0.2672596	0.6091954	0.0307451	0.0972582	0.0263924	0.3932331	0.5114672	0.6278706	0.5218299	0.5061904	0.1314486
0.3470995	0.6195966	0.0986360	0.6233442	0.5579312	0.8139928	0.1621353	0.0546023	0.5157214	0.6668941	0.0567143	0.1245155	0.7278817	0.6788172	0.0311057	0.3619564	0.7489808	0.4455776	0.7344815	0.0402567	0.7033638	0.7299977	0.5280696	0.7586526	0.5473710	0.0312834	0.4948898	0.7264909	0.0091475	0.4628715	0.0470351	0.5351837	0.0939271	0.1389591	0.6119965	0.1099589	0.6639866	0.0776219	0.5288247	0.2641692	0.5328972	0.1160592	0.1596272	0.0139799	0.2343680	0.7738601	0.6631827	0.4072201	0.5485758	0.1933100
0.2805185	0.6768292	0.1011408	0.7338522	0.3589578	0.6066307	0.1976847	0.0537879	0.5137692	0.6155433	0.0595659	0.1551131	0.7690306	0.7668579	0.0831437	0.3206935	0.6829990	0.4085392	0.7118276	0.0512088	0.8460960	0.6276201	0.8408796	0.7202194	0.6534524	0.1204596	0.2168335	0.7033387	0.0080514	0.5880548	0.0380214	0.5230227	0.1142913	0.1544706	0.6861333	0.2474843	0.7944105	0.1133165	0.6385823	0.2674944	0.6104026	0.0270918	0.1605102	0.0059964	0.1844267	0.6950129	0.7218226	0.3632810	0.4672025	0.1265696
0.3074488	0.6751750	0.1039197	0.7822834	0.4642432	0.6820667	0.1445863	0.0577931	0.4933477	0.5291280	0.0408771	0.2019337	0.8805726	0.6989078	0.0498379	0.3039576	0.7264174	0.4151273	0.7231471	0.0228735	0.8589932	0.8053490	0.8454516	0.6877022	0.7010551	0.1324742	0.3992464	0.3944057	0.0161378	0.4786071	0.0553748	0.4763856	0.1039712	0.1823995	0.6670235	0.1964434	0.6257901	0.0642978	0.5063135	0.2292592	0.6058860	0.0556364	0.0927367	0.0509396	0.1713332	0.6643061	0.7537571	0.3822946	0.4278507	0.1196142
0.3624082	0.7101804	0.2328087	0.6357504	0.4814352	0.7229056	0.1543150	0.0649552	0.5420908	0.5981856	0.0447797	0.1586633	0.6394360	0.7407411	0.0389347	0.3248351	0.7646610	0.4006112	0.8162492	0.0365945	0.6688275	0.7366718	0.6950253	0.6681624	0.7424924	0.1170261	0.4753379	0.6174963	0.0049327	0.4260814	0.0493310	0.5989904	0.1109372	0.1458533	0.6989452	0.2123587	0.7851421	0.0908260	0.4588376	0.2475811	0.4897625	0.0650163	0.0810985	0.0415519	0.2008526	0.7534317	0.7815958	0.4518136	0.4624463	0.1503183
0.3089742	0.6457044	0.1377854	0.6180458	0.5809566	0.6427040	0.1968017	0.0482651	0.4542475	0.6500382	0.1060357	0.1534702	0.6438064	0.6958172	0.0113872	0.2679636	0.6975003	0.5002795	0.7199286	0.0432949	0.7131704	0.8061700	0.5518829	0.7628095	0.8482067	0.0934288	0.4529567	0.7291444	0.0046799	0.3055662	0.0755367	0.5423988	0.1147794	0.1420803	0.6963567	0.1615205	0.6036182	0.0570155	0.5431784	0.2398237	0.5830438	0.0450691	0.1408926	0.0319031	0.1319872	0.7070189	0.7258385	0.4247551	0.5820138	0.1348470
0.2548992	0.8013546	0.1030256	0.6369650	0.5107503	0.7435728	0.1775435	0.1037233	0.4941293	0.6087710	0.0250111	0.2046698	0.7877230	0.6710776	0.0909292	0.3277856	0.7766401	0.4384719	0.7532428	0.0091270	0.6748569	0.7377517	0.6642979	0.6273797	0.7428209	0.1183612	0.4741896	0.7543472	0.0019962	0.5941448	0.0216798	0.4826940	0.0800383	0.0830825	0.6252552	0.2197184	0.6292984	0.0520907	0.4693410	0.2731090	0.5814351	0.0380814	0.0983762	0.0322442	0.2069477	0.7136345	0.7868067	0.4847896	0.5277054	0.1101189
0.2597815	0.6097483	0.1441286	0.6533076	0.6162949	0.7420590	0.1709520	0.0611250	0.5843055	0.5506182	0.0470119	0.1947283	0.8374382	0.6554159	0.0575525	0.3034227	0.6190989	0.4259874	0.6982555	0.0276918	0.8226583	0.8060511	0.7584231	0.8334979	0.6027950	0.0999077	0.5998773	0.6117802	0.0016906	0.7073086	0.1039173	0.2408695	0.0930900	0.1176255	0.5482767	0.2004462	0.7180146	0.0394063	0.5807236	0.2774470	0.5535857	0.0368860	0.1364666	0.0389405	0.1700352	0.6516562	0.6314788	0.3465043	0.5564506	0.2893623
0.2132799	0.8008306	0.1873845	0.7853984	0.5108133	0.7132110	0.2243982	0.1439905	0.4669062	0.4489958	0.0789855	0.1913346	0.7381954	0.7297645	0.0258096	0.3613052	0.6225656	0.3249673	0.7317880	0.0162176	0.5365763	0.7651689	0.8067050	0.7481430	0.6136277	0.1217271	0.4350852	0.7760400	0.0090939	0.5533260	0.0374748	0.4067717	0.0791761	0.0929512	0.6022582	0.2014887	0.6796138	0.0469805	0.4772196	0.1896398	0.6390857	0.0551023	0.1446073	0.0237255	0.1821132	0.6287218	0.6677696	0.4073015	0.4621868	0.1827884
0.2831559	0.7395409	0.1458965	0.6700993	0.5242804	0.5946836	0.2301912	0.0288411	0.4323631	0.6142439	0.0463128	0.1689168	0.6281400	0.7623883	0.0784683	0.2485617	0.5484298	0.4387760	0.5703811	0.0132355	0.6647684	0.5972902	0.7113573	0.8148591	0.5982761	0.1167666	0.4636900	0.7714699	0.0025734	0.4465043	0.0734275	0.5382842	0.0901166	0.0714385	0.5657358	0.2461085	0.7848594	0.0640604	0.6579221	0.2280842	0.5426453	0.0426992	0.0875406	0.0246298	0.1942524	0.7445790	0.7674359	0.4345237	0.5171349	0.2181287
0.2933195	0.8468611	0.2114232	0.7177832	0.5065017	0.5850710	0.1443586	0.1082184	0.6096563	0.6567111	0.0521931	0.1955360	0.7942557	0.6794851	0.0516481	0.2493930	0.6765427	0.3518961	0.5890430	0.0257049	0.5610811	0.7559683	0.6284310	0.7766091	0.8520247	0.0976853	0.5312905	0.7098410	0.0103547	0.6862099	0.0637564	0.3899897	0.1108725	0.1314393	0.3879556	0.1848236	0.8385349	0.0462262	0.6068521	0.2028726	0.5793701	0.0581232	0.0824161	0.0292799	0.2330911	0.6786201	0.6542475	0.4602444	0.3919400	0.1912026
0.3008253	0.6596567	0.0722577	0.6632302	0.5067855	0.7631381	0.1528110	0.0821496	0.5884071	0.5402525	0.0288320	0.1421797	0.6054178	0.6397201	0.0410900	0.3251851	0.6601380	0.5142522	0.6417041	0.0196980	0.7764259	0.7933598	0.5649098	0.7532194	0.7297216	0.1923610	0.4905230	0.7648927	0.0102266	0.4401223	0.0534175	0.4708990	0.0547287	0.1589283	0.8186569	0.1117920	0.6863682	0.0382491	0.6041877	0.2420694	0.4361472	0.0249630	0.0755038	0.0195795	0.2371829	0.7617786	0.7703287	0.5175522	0.4100994	0.1355037
0.3015619	0.7356355	0.2747726	0.7372912	0.5965398	0.7703955	0.2243655	0.1182733	0.6003948	0.5756578	0.0732367	0.1557627	0.7561592	0.6957869	0.0704409	0.3532079	0.7530196	0.3851051	0.7969148	0.0466235	0.7017158	0.6937436	0.7172933	0.7941154	0.6898043	0.1416106	0.4838759	0.6074955	0.0046800	0.3837428	0.0598426	0.5364104	0.1077804	0.0926795	0.5741874	0.1723022	0.3221910	0.0575196	0.5368919	0.2183271	0.5545220	0.0186087	0.1568485	0.0321375	0.2555175	0.7385247	0.7988946	0.3891620	0.6419377	0.1540037
0.3247889	0.5827885	0.1961641	0.6065974	0.5482485	0.6604743	0.1905118	0.0757409	0.5336592	0.5982431	0.0642915	0.1591323	0.7017588	0.6560702	0.0377105	0.2856964	0.6511444	0.4388005	0.6948277	0.0466583	0.6809630	0.6991051	0.7265374	0.8050310	0.8229512	0.1119437	0.4758129	0.7886724	0.0194025	0.6031867	0.0528529	0.5015723	0.0900861	0.1633082	0.6758918	0.1362699	0.7067400	0.0340869	0.7136666	0.2221914	0.4150705	0.0386043	0.1612698	0.0488875	0.1777719	0.7516600	0.7055280	0.4264111	0.4903695	0.1855080
0.2148305	0.7970410	0.1082967	0.5999991	0.5188810	0.7383098	0.1441534	0.0698582	0.5279788	0.6660664	0.0572828	0.1222199	0.7888851	0.7733084	0.0402084	0.2238496	0.7239972	0.4813652	0.7471582	0.0457499	0.6525790	0.6179399	0.7195641	0.6640494	0.6877592	0.1468166	0.4756462	0.6343713	0.0235785	0.5475783	0.0738235	0.5113801	0.1180115	0.1386199	0.7455339	0.2090515	0.7096510	0.0724674	0.2661996	0.2666577	0.5905552	0.0299675	0.1371607	0.0141643	0.2747603	0.7058946	0.6939150	0.5519906	0.4651680	0.1738349
0.2689145	0.6676556	0.0825943	0.7102772	0.4977890	0.6899873	0.2503094	0.0498186	0.4848771	0.6727008	0.0432714	0.1579618	0.6482046	0.6718253	0.0184792	0.3008589	0.6294760	0.3651981	0.6034029	0.0540916	0.6073099	0.6192759	0.5437196	0.7482917	0.7497009	0.1638545	0.4267008	0.6077770	0.0098077	0.5068945	0.0431380	0.5395209	0.0965412	0.1107208	0.5661754	0.2251781	0.6810458	0.0482297	0.6598766	0.1101456	0.6218679	0.0399814	0.1281559	0.0238639	0.1720610	0.7392872	0.7199929	0.5700751	0.4389295	0.1092436
0.2749207	0.9355441	0.1673160	0.7438922	0.5966212	0.7769214	0.1685814	0.1250241	0.5149403	0.5617869	0.0602752	0.1066024	0.7394758	0.6972533	0.0602789	0.2808511	0.6423523	0.4021767	0.7013134	0.0126567	0.8780046	0.6630954	0.7036144	0.7679959	0.6536122	0.0467599	0.3582644	0.8448022	0.0098245	0.4706771	0.0515755	0.4966936	0.0896453	0.2105949	0.5883591	0.1606718	0.7392597	0.0502971	0.5291157	0.2288925	0.3438996	0.0442335	0.1240637	0.0333524	0.1684856	0.6338593	0.6213399	0.5507489	0.6388083	0.2153545
0.3104086	0.6750525	0.1347185	0.7442151	0.5162711	0.6870448	0.1790534	0.0414038	0.4716013	0.7214128	0.0884183	0.1583751	0.6979756	0.8497545	0.0504972	0.2389108	0.6550492	0.3941690	0.6599990	0.0345109	0.5755872	0.7619096	0.6903613	0.8113225	0.7445791	0.0961274	0.4391691	0.7231587	0.0018697	0.4224140	0.0673922	0.5970207	0.1302403	0.2101402	0.4944197	0.2116987	0.6906984	0.0702442	0.6171149	0.1877962	0.6461116	0.0234478	0.1429448	0.0203312	0.3062695	0.6062872	0.7876327	0.5971613	0.4788236	0.1703387
0.2813454	0.7836651	0.1327580	0.6585987	0.6671719	0.7016348	0.2420260	0.0392891	0.4429279	0.6899836	0.0309942	0.1434442	0.6966668	0.6717488	0.0383332	0.2294147	0.7072312	0.4873921	0.8056701	0.0247142	0.7459224	0.6550221	0.8112637	0.7036391	0.7904390	0.1244782	0.5464875	0.8321167	0.0031977	0.6612606	0.1300008	0.6587386	0.1294932	0.1292253	0.6118873	0.2395129	0.6679150	0.0517298	0.5783414	0.2192067	0.5573887	0.0324645	0.0896027	0.0243130	0.1405261	0.7063166	0.6730190	0.4853366	0.5150158	0.1357002
0.3028900	0.7165103	0.2114342	0.6450348	0.5280147	0.6687194	0.2145986	0.1488746	0.4829041	0.5858559	0.0837558	0.1118191	0.7769386	0.6350107	0.0378316	0.2820429	0.5588242	0.4203945	0.7651336	0.0348520	0.7640250	0.6236044	0.7950715	0.6799779	0.7957056	0.1358994	0.5887710	0.7935728	0.0024306	0.4746820	0.0602092	0.4980094	0.0477302	0.1972558	0.6263479	0.2170193	0.6638294	0.0671743	0.7607905	0.2440299	0.6787859	0.0600395	0.1084222	0.0082173	0.2857921	0.7268346	0.7667763	0.4686908	0.5081517	0.1139893
