YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.3815861	1.0417896	0.1528232	0.9230319	0.7411571	1.1267581	0.2893943	0.0029181	0.7189231	0.7936245	0.0000000	0.2292127	1.0258159	1.1192614	0.0610615	0.4557981	1.0066080	0.5510271	0.9348235	0.0512514	0.9917403	0.9548646	1.0538780	0.9673705	1.0613074	0.1323764	0.6569255	1.0637082	0.0069372	0.7690390	0.0726368	0.7106564	0.1533663	0.2657057	0.7633375	0.2886418	1.0260277	0.0713649	0.8155949	0.2561395	0.8193360	0.0498008	0.1662335	0.0357026	0.2836922	0.8832522	0.9937951	0.5258314	0.6437551	0.2381645
0.3958591	0.9209242	0.1383272	0.9667355	0.8037361	0.9401699	0.2724252	0.1162057	0.6789582	0.9052050	0.0650856	0.0000000	1.0265298	1.0351380	0.0675634	0.3875149	1.0071172	0.5762660	0.9434221	0.0416666	1.0264456	0.9576492	0.9385109	1.0635052	0.9136842	0.1934288	0.6427590	1.1167608	0.0101062	0.7345253	0.0755319	0.7010767	0.1157073	0.1955133	0.8567682	0.3516703	1.0333786	0.0935827	0.9218106	0.3036613	0.8296021	0.0646248	0.1359688	0.0398520	0.3178475	0.8129896	1.0655093	0.7001375	0.7405185	0.1936070
0.4549377	1.0120597	0.3719764	1.1125886	0.7839924	0.9807419	0.3200626	0.4884585	0.6989914	0.0694060	0.0495658	0.2438265	0.0000000	1.0979957	0.9582198	0.4321179	0.9926847	0.8900092	1.0741513	0.0401314	0.9242832	1.0090067	1.0751068	0.9725094	1.0734707	0.1914056	0.8394788	0.9426227	0.0031423	0.7163939	0.0547554	0.8321370	1.0292396	0.2528348	0.8605664	0.3485820	1.0364113	0.0557532	0.8347317	0.9626297	0.7863317	0.0521483	0.1526829	0.0370572	0.2803492	0.8523870	0.9093355	0.6366229	0.7302901	0.2042151
0.4332607	0.9163582	0.1797358	0.9712143	0.7566344	1.0892558	0.2415548	0.0664666	0.7188846	0.8211837	0.0569393	0.7476083	0.9530839	0.0000000	0.0624451	0.3517608	1.0115759	0.6112184	0.9825935	0.0366277	0.9827257	1.0087498	0.9981834	1.0638033	1.0395756	0.1265201	0.6356406	1.1176885	0.0064810	0.6801475	0.0537386	0.7881642	0.1379823	0.2476591	0.7714273	0.2333447	1.0723411	0.1281886	0.8153234	0.3014207	0.7731882	0.0592268	0.1423928	0.0247143	0.3196291	1.0384056	0.9709624	0.6835889	0.7496256	0.2028839
0.3666624	1.0843558	0.2490095	1.0088573	0.7407201	0.8939650	0.2545023	0.1916530	0.6854975	0.8455134	0.0686669	0.2394409	1.0914259	1.0352516	0.0000000	0.4525609	0.9564167	0.6005527	0.9447217	0.0248631	1.0510371	1.0680638	0.9768097	1.0555879	1.0686512	0.1498999	0.6598927	1.0626100	0.0014360	0.7155304	0.0501627	0.7236414	0.1326211	0.1783687	0.9266894	0.1903171	1.0220249	0.1270972	0.8747433	0.3523863	0.9304410	0.0637300	0.1374541	0.0456980	0.3261364	0.8400180	0.9813381	0.6259167	0.7238656	0.1636782
0.4328455	0.9496915	0.1952603	1.0292580	0.8228583	0.9034401	0.2524910	0.0671012	0.6814412	0.9037342	0.0471265	0.1816851	1.0153584	0.9465021	0.0836013	0.0000000	0.9436113	0.5120266	0.9854647	0.0624505	1.0042116	1.0026248	1.0087730	0.9738381	1.0038875	0.1147063	0.7442125	1.0105004	0.0129156	0.8362614	0.0960021	0.7213524	0.1667459	0.2239050	0.8462037	0.2773609	1.0001554	0.0147556	0.9191423	0.2489920	0.7878201	0.0610290	0.1771080	0.0355427	0.3820430	0.9868602	0.9441767	0.5909323	0.7045048	0.2311619
0.3828121	1.1205217	0.1773817	1.0009464	0.8147859	1.0313548	0.2239428	0.2817959	0.5758403	0.8016512	0.1060957	0.1948848	0.9479401	1.0876526	0.0317115	0.4485511	0.0000000	0.5472991	0.9201043	0.0541686	0.9995085	1.0829249	1.0007903	1.0198750	0.9885716	0.1593963	0.7606405	1.0864438	0.0116290	0.8909177	0.0529458	0.8399128	0.1358546	0.2054361	0.8972494	0.2450500	1.0119458	0.1033607	0.8703724	0.3543507	0.7787275	0.0480685	0.1685168	0.0445790	0.2822158	1.0056831	0.9200340	0.6067405	0.7461520	0.1744016
0.4731235	0.9943215	0.1536473	1.0106808	0.8394486	1.0123331	0.3283261	0.0948549	0.7021354	0.8382845	0.0725909	0.2158812	0.9878135	0.9762563	0.0472367	0.4108429	1.0635571	0.0000000	1.0761723	0.0572493	1.0266936	0.8918821	1.1028802	1.0588762	1.0486937	0.1670006	0.5872390	0.9740985	0.0076577	0.7010258	0.0999842	0.6329544	0.1609405	0.2468068	0.8862099	0.3216140	1.0359685	0.0927103	0.9369336	0.3860667	0.8451818	0.0494450	0.1573509	0.0294466	0.2969659	0.9860254	0.9472107	0.6772176	0.7297892	0.1919996
0.3498395	1.0121086	0.3321414	0.9052709	0.6594806	1.0155924	0.2375306	0.4756151	0.6717661	0.9360697	0.6066596	0.2102373	1.0585443	1.0196592	0.0517653	0.4129819	0.5563774	0.6503043	0.0000000	0.0731686	1.0436148	1.0186106	1.0422598	1.0320215	1.0109581	0.1670932	0.6807857	0.9863163	0.0095694	0.8568143	0.0711691	0.7307002	0.1457189	0.2087130	0.8511501	0.2344139	0.9797840	0.0927778	0.9906299	0.2796312	0.7900000	0.0421620	0.1529934	0.0305017	0.2523160	0.6689648	0.9062992	0.6923174	0.6556144	0.2265599
0.3689572	1.0123764	0.0974497	1.0965401	0.7525121	1.0011429	0.2957078	0.0754782	0.7489165	0.8273373	0.1122808	0.2695109	1.0188475	0.9661411	0.0568916	0.3218004	0.9527526	0.6865574	0.8739714	0.0000000	0.9899404	1.1501485	1.0701145	0.9112871	0.9342568	0.1708452	0.7623423	0.9452859	0.0160082	0.8714662	0.0848168	0.7391217	0.1658217	0.1935948	0.8473392	0.3670289	1.0224249	0.0519185	0.7829806	0.2813157	0.8644350	0.0690043	0.1369130	0.0227064	0.2658233	1.0090341	1.0279971	0.6335882	0.7680087	0.2381976
0.4721399	1.0704380	0.3749958	1.1582453	0.7869495	1.0764209	0.2495154	0.5895138	0.7255497	0.8596902	0.5099458	0.2526584	1.0346172	1.0163754	0.0744870	0.4015551	0.6462969	0.2316263	1.0609158	0.0622391	0.0000000	0.9797757	0.9299146	0.9859077	0.9730311	0.1061325	0.7339083	1.0398797	0.0111875	0.7350801	0.0706348	0.8050713	0.1647088	0.2705900	0.8327368	0.1889296	1.1370517	0.1113875	0.8378239	0.2822310	0.7128320	0.0220335	0.1353902	0.0422135	0.5909363	0.6866321	1.0528679	0.6863119	0.7058282	0.2307136
0.4280081	0.9582729	0.5121115	1.1632598	0.7889317	1.0669706	0.2457730	0.1817073	0.7625945	0.8635383	0.0828321	0.2470319	0.9521920	0.9815140	0.0525958	0.4412440	0.9289279	0.6566240	0.9791299	0.0635101	1.0405627	0.0000000	1.0597717	1.0636849	0.9018413	0.1002852	0.8065669	0.9201265	0.0163580	0.0081514	0.0798933	0.6688550	0.1461683	0.1889316	0.8136299	0.2265065	0.9714367	0.1486400	0.9067465	0.3631495	0.8785004	0.0727617	0.1186126	0.0340729	0.2797344	0.9492761	1.0457629	0.6945403	0.7023183	0.2180751
0.3761751	1.0382845	0.2456818	1.0357551	0.8093507	0.9423217	0.3365281	0.1035360	0.6631383	0.9449166	0.0830365	0.5699978	0.9837992	1.0039687	0.0343268	0.3967048	0.9448696	0.4606999	1.0937488	0.0391233	1.0779220	0.8683309	0.0000000	1.0544870	0.9990625	0.1450316	0.0566697	1.0304561	0.0108885	0.5276314	0.0765517	0.7863534	0.1928942	0.2181883	0.8264671	0.3401370	0.8910108	0.0995194	0.8090559	0.2859299	0.8479397	0.0606936	1.0056951	0.0344118	0.2629856	1.0500510	0.8761270	0.5961709	0.8222658	0.1981538
0.4206289	0.9859454	0.1269251	1.0248077	0.8194385	1.0281458	0.2758775	0.0877606	0.7619418	0.8003601	0.0734189	0.2122269	0.9655691	1.0166680	0.0583799	0.3540011	1.0190052	0.3541580	0.9799594	0.0493106	0.9283443	0.9975850	0.9423635	0.0000000	0.9953954	0.1559855	0.6585130	1.0033722	0.0152398	0.6859422	0.0768010	0.7272909	0.1663990	0.1308922	0.9856478	0.3340832	0.9715560	0.1163200	0.8502194	0.3542481	0.8201116	0.0493252	0.1643916	0.0340294	0.3063521	0.9272187	1.0750379	0.7053555	0.7294269	0.2437890
0.4561191	0.9923646	0.3441351	1.0088222	0.7888577	1.1730261	0.2679935	0.5575784	0.6340332	0.8452349	0.6978631	0.1928695	0.9624199	0.9744222	0.0514462	0.4319429	0.4650697	0.9119315	1.0870331	0.0697943	0.9157187	1.0736959	0.9788766	0.9912227	0.0000000	0.1406257	0.6838309	1.0066354	0.0172245	0.8068409	0.0985630	0.7155617	0.1434986	0.2104771	0.8502289	0.2691718	1.0556566	0.0785141	0.8597241	0.3570695	0.8114260	0.0556638	0.1098829	0.0568654	0.5001491	0.7700123	0.8941487	0.6678644	0.8205178	0.2226050
0.4113599	1.0167309	0.1601752	1.0333195	0.8245491	0.9789367	0.3399202	0.0823499	0.6956751	0.7975554	0.0892313	0.2350860	0.9845152	1.0693708	0.0594466	0.3975824	0.9702142	0.6959216	1.0140881	0.0405964	1.0322249	1.0425925	1.0631426	1.0549513	1.0257770	0.0000000	0.6718162	0.9624056	0.0190431	0.6873214	0.0616417	0.7273304	0.1612905	0.2042675	1.0241983	0.4481860	1.0698097	0.1170648	0.8569549	0.3258814	0.8910996	0.0711346	0.1503895	0.0481839	0.3075909	1.0336445	0.9693021	0.6990206	0.7263910	0.2150255
0.4453267	0.9492251	0.1547191	1.1083713	0.7771382	0.9924689	0.2428495	0.1103721	0.6777138	0.9190354	0.0878010	0.2423055	1.0712439	0.9771878	0.0464503	0.3749196	0.8692202	0.5549412	1.0634893	0.0283452	1.1040466	0.9869668	1.0158000	1.0480588	0.9483202	0.1450576	0.0000000	1.0582197	0.0075891	0.6637687	0.0783519	0.8365885	0.1402883	0.2215920	0.7683526	0.2745261	1.0533572	0.0845752	0.8316153	0.3194325	0.7880765	0.0787712	0.1728141	0.0223818	0.3682153	1.0198303	0.9953186	0.6973403	0.7098479	0.2032640
0.4013028	1.0095414	0.1441093	1.0141402	0.7047146	0.9913194	0.2783088	0.0461958	0.6608650	0.8525042	0.0637855	0.2126042	0.9198505	0.9884658	0.0541078	0.3900738	0.9506762	0.6689010	1.0757857	0.0436311	0.9956876	0.9991481	1.0124530	0.9374281	1.0161630	0.1849875	0.6693508	0.0000000	0.0046327	0.8438311	0.1065861	0.6969214	0.1392726	0.1921190	0.8904692	0.3318049	1.0544338	0.1175543	0.8797875	0.3091029	0.8756713	0.0529706	0.1953121	0.0350446	0.2017878	0.9764736	0.8908497	0.5833889	0.7003736	0.2011518
0.3693035	1.0657349	0.2415747	0.9956389	0.7577565	1.0281816	0.2922476	0.1668132	0.7287579	0.8414537	0.0783810	0.1860349	0.9359709	1.0797490	0.0787553	0.4067863	0.9215194	0.5164685	1.0315973	0.0466205	1.0493933	0.9869555	1.1220413	0.9844897	1.0173332	0.1481865	0.8063994	1.0047839	0.0000000	0.6973830	0.0680899	0.7151912	0.1517248	0.1754517	0.9322676	0.1826094	0.9268887	0.1064518	0.8377765	0.2937964	0.8125505	0.0441133	0.1008566	0.0408900	0.2784869	1.0250413	1.0823006	0.6299706	0.7778278	0.1832210
0.3998825	1.1132547	0.2997147	1.0140337	0.7808557	1.0034366	0.2124348	0.2865156	0.6368225	0.8822093	0.1122774	0.1833387	0.8802090	1.0145548	0.0262625	0.4388583	0.9978054	0.5934967	0.9046202	0.0464354	1.0637146	0.8693457	1.0128683	0.9756924	0.9552573	0.1790017	0.6016839	1.1015018	0.0012249	0.0000000	0.1086675	0.8036527	0.1790771	0.2079222	0.8161491	0.2162543	0.9803591	0.1226577	0.8017965	0.3592895	0.7266153	0.0588978	0.1524298	0.0354121	0.3539159	0.8980081	0.9660378	0.7113988	0.6921493	0.1847781
0.3942475	1.0184844	0.1340043	1.0508394	0.7800072	1.1100121	0.2615902	0.0727607	0.7148481	0.8575898	0.0673543	0.2051952	0.9860246	0.9268358	0.0683752	0.3896846	1.1447173	0.6529520	0.9234305	0.0292912	0.9491832	0.9305540	1.1027577	0.9997838	0.9720800	0.1627237	0.5680444	1.1042758	0.0046188	0.7776818	0.0000000	0.7382127	0.1700083	0.1993111	1.0346326	0.2158235	1.0183817	0.0984574	0.8422251	0.3070480	0.8817303	0.0644919	0.1757357	0.0404533	0.2690765	1.0919913	0.9713833	0.7309447	0.7229788	0.1962690
0.4155491	0.9918180	0.3301826	1.0495769	0.8245200	0.9878395	0.2227487	0.1427106	0.6222980	0.9107168	0.0647100	0.2455637	1.0647266	1.0434178	0.0559991	0.3284246	1.0157598	0.5770067	1.0479444	0.0475618	1.0027052	0.9766491	0.9162584	0.9869990	1.0426760	0.1325872	0.6288227	0.9819305	0.0063942	0.7066224	0.0764500	0.0000000	0.1244960	0.2058727	0.8252831	0.2322232	1.0052403	0.1125344	0.8588705	0.2996601	0.7425412	0.0525658	0.1553733	0.0577956	0.2452031	1.0176716	0.9376102	0.6356467	0.7873322	0.2141328
0.4188500	0.8577094	0.1300165	0.9567150	0.7123053	0.9817112	0.2775490	0.0457148	0.7840198	0.8860389	0.0795010	0.1839686	1.0284556	1.0361798	0.0518676	0.4145740	0.9258094	0.6330019	1.0978014	0.0398242	1.1539101	1.0250616	1.0472518	1.0167574	1.0750393	0.1454004	0.7343923	1.0600475	0.0097568	0.8177690	0.0813533	0.7740361	0.0000000	0.2314497	0.9344098	0.2747813	1.0033689	0.0888362	0.8424274	0.3351735	0.7732933	0.0934377	0.1402224	0.0160946	0.2261215	1.0948000	0.9581346	0.6465336	0.7220902	0.1923523
0.4066444	1.0511099	0.1437792	1.0858839	0.7695210	0.9895266	0.3355107	0.0551702	0.7301855	0.8713657	0.0766741	0.2089085	1.0953774	0.9672832	0.0251418	0.4017015	0.9521488	0.6406517	1.0173855	0.0395130	0.9679231	1.0544072	0.9236176	1.0619654	1.0478281	0.1995163	0.7025152	1.0077187	0.0055617	0.8807928	0.0988681	0.7696071	0.1184186	0.0000000	0.9728302	0.3850326	1.0141952	0.1007904	0.8703601	0.3313506	0.7813561	0.0454745	0.1161377	0.0411619	0.2117610	0.9826311	0.9323909	0.6735208	0.7941505	0.2785234
0.3786961	0.9271027	0.1590905	1.0237531	0.8623046	1.1312932	0.2715411	0.0641179	0.7790306	0.9421846	0.0423578	0.2120536	0.9614567	1.0537894	0.0330827	0.4286254	0.9668743	0.6582616	1.0820008	0.0391005	0.9946276	1.0027638	1.0464453	1.0812335	0.9478883	0.1662526	0.7514226	1.0601918	0.0031336	0.6869455	0.0766518	0.6960659	0.1586821	0.1908124	0.0000000	0.2353793	0.9620700	0.0903821	0.8999306	0.3481840	0.8973638	0.0658795	0.1389943	0.0532103	0.2517098	1.0415662	0.9743284	0.5157881	0.7443621	0.1482259
0.4848669	1.0269889	0.1099076	0.8890434	0.7364030	1.0053567	0.2758088	0.0864882	0.7338235	0.8930729	0.0757068	0.2503979	1.0759351	0.9390676	0.0632385	0.4118779	0.9896343	0.5778194	0.9033476	0.0349352	0.9642349	1.1201090	1.0013970	0.9794291	0.9363777	0.1042453	0.5999215	0.9915088	0.0086330	0.7045394	0.0695417	0.7043522	0.1399507	0.1748792	0.8643496	0.0044065	0.9567922	0.0746639	0.8032820	0.2878045	0.8791459	0.0685532	0.1931494	0.0494503	0.3124621	0.9639412	0.9770031	0.6122545	0.6632635	0.1956332
0.4312063	0.8880725	0.2986121	0.9589379	0.7400240	1.0093886	0.2716707	0.0878747	0.6714983	0.9428881	0.0502062	0.2634963	1.0356668	0.9252435	0.0437984	0.4481445	1.0007995	0.5808604	0.9156524	0.0619800	0.9772022	0.9625083	1.0413349	0.9371496	1.0193017	0.1379206	0.6912628	1.1092607	0.0040825	0.6554675	0.1051213	0.7218074	0.1933664	0.2903704	0.7896692	0.2371171	0.0000000	0.0897008	0.9041467	0.3329175	0.7653443	0.0598233	0.1869061	0.0220117	0.2353444	0.9298167	0.9769394	0.6062134	0.7038099	0.2588913
0.4560138	1.0059895	0.2659145	0.9294880	0.7344090	0.9786226	0.2167304	0.1457896	0.6870953	0.9124378	0.0740241	0.2438450	1.0145017	0.9722415	0.0781179	0.3954364	0.9968851	0.5752004	1.0383910	0.0619255	0.8761366	0.9461126	0.9770096	0.9888933	1.1207559	0.1536895	0.7907225	1.0589355	0.0055526	0.6684051	0.1020665	0.7444783	0.1751250	0.2167331	0.8434639	0.2240864	0.9893871	0.0000000	0.8393403	0.3379400	0.6836217	0.0505781	0.1125791	0.0352572	0.2624542	0.9457793	0.9513637	0.5928146	0.6720279	0.2062567
0.4491251	0.9241783	0.1057630	1.0486513	0.7469435	1.0285865	0.2925493	0.0293958	0.7077767	0.8661711	0.0740262	0.2192038	1.0447355	1.0140154	0.0789583	0.4026733	0.9795156	0.6498741	1.0093666	0.0674222	1.0988387	1.1300747	0.9362533	0.9859820	0.9392485	0.1798791	0.6767266	1.0772232	0.0103876	0.7558741	0.0836112	0.7567054	0.1522471	0.2461641	0.9349436	0.3176715	1.0833491	0.1067358	0.0000000	0.3500560	0.7673339	0.0300436	0.1413618	0.0690938	0.3157446	1.1808464	0.8039656	0.7409758	0.6443742	0.1703164
0.4549771	1.0163967	0.1405767	1.0597628	0.8082619	1.0130279	0.3040401	0.1225707	0.7030406	0.8524729	0.1224996	0.2209771	0.9495429	0.9930014	0.0405693	0.3896686	1.1201813	0.6801124	1.0436961	0.0622443	0.9632094	1.0230565	1.0692622	1.0207180	1.0100751	0.1841020	0.6697190	0.9168941	0.0055709	0.7131225	0.1093735	0.7240223	0.1523068	0.1901986	0.9663969	0.2287855	1.0219184	0.1296517	0.8129415	0.0000000	0.8637689	0.0557250	0.1405867	0.0248865	0.3329664	1.0396689	1.1073776	0.6198928	0.6524170	0.2092922
0.4321023	0.9479552	0.1714090	0.9572492	0.9074211	1.0983100	0.2268910	0.1124720	0.6456383	0.9050458	0.0742589	0.2643038	1.0685516	0.9388834	0.0716956	0.3606127	1.0452697	0.6856628	0.9912104	0.0523272	0.9059180	1.0351320	0.9392196	0.9010068	1.0266694	0.1624115	0.6692534	1.0162483	0.0044338	0.8425709	0.1004319	0.7744734	0.1272704	0.2023845	0.8646318	0.1773573	0.9472733	0.1287639	0.8887389	0.3191955	0.0000000	0.0494125	0.1522794	0.0436804	0.2534603	0.8726950	0.9625091	0.7173442	0.7345291	0.2066218
0.3751341	1.0249722	0.1226954	0.9660344	0.7925499	1.0036593	0.2202468	0.0842925	0.7075365	0.9116723	0.0994198	0.2399565	1.0335309	1.0848602	0.0371698	0.4015949	1.0324845	0.6519749	0.9494666	0.0514912	0.9987784	1.1444996	0.9187266	1.0228788	0.9914559	0.1712976	0.7410877	1.1062435	0.0022631	0.8914370	0.1043368	0.7862408	0.1832975	0.1846572	1.0032167	0.3554715	0.9993752	0.1080344	0.8252204	0.3160791	0.8029753	0.0000000	0.1765346	0.0304880	0.2684906	0.9076112	1.0234971	0.6557066	0.6793041	0.2358141
0.3410430	1.1573199	0.1311306	1.1361187	0.6944095	0.9938184	0.2605132	0.0746743	0.7637919	0.9162426	0.0635372	0.2005028	0.9376885	1.0340539	0.0411686	0.3877700	0.9484821	0.6055887	1.0813000	0.0555796	1.0158223	1.0012816	1.1157796	1.0739548	0.9138001	0.1550769	0.7205793	1.0262813	0.0067539	0.8030528	0.0662302	0.7396407	0.1626061	0.1806735	0.9605173	0.3246857	1.0473379	0.1190291	0.7676342	0.3120459	0.9162210	0.0545121	0.0000000	0.0192644	0.2640273	1.0177544	1.0540669	0.7219069	0.7352784	0.2006339
0.4178074	0.9572197	0.1477798	1.1096961	0.7132899	1.0203871	0.2778686	0.1558527	0.6566342	0.8409276	0.0834315	0.2627666	1.0564630	1.0174089	0.0717711	0.3515271	1.0874763	0.6154785	0.9579691	0.0466850	1.0110961	0.9696988	1.0001160	1.0167553	1.0706443	0.1576722	0.7354807	1.0017088	0.0028045	0.7653762	0.0656039	0.7110343	0.1242858	0.2022288	0.9293913	0.2976137	0.9150860	0.1009515	0.8423082	0.3551718	0.7946437	0.0661486	0.1848959	0.0000000	0.2741931	1.0594900	1.0370192	0.7278640	0.6602821	0.2150773
