YBL005W	YGL013C	YOR140W	YBR182C	YHL027W	YGL162W	YGR249W	YGR044C	YER045C	YCR097W	YCL067C	YPL177C	YOL089C	YML099C	YMR019W	YKL185W	YCL066W	YCR040W	YDR421W	YMR070W	YLR013W	YGL254W	YMR021C	YHR006W	YJL110C	YDR393W	YGR136W	YLR300W	YLR393W	YCL043C	YGR282C	YDR420W	YCR104W	YOR268C	YNR008W	YOR209C	YPR203W	YKR097W	YDR282C	YPR198W	YML111W	YDR351W	YDR058C	YPR169W	YBL109W	YIL014CA	YOR280C	YLR390W	YDR402C	YPL249CA
0.3946140	1.0000000	0.1185078	1.0000000	0.7678172	1.0000000	0.2636253	0.0013864	0.7052056	0.8618791	0.0000013	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9829416	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9999833	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.0000033	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.3622565	1.0000000	0.7678172	1.0000000	0.2636253	0.4941692	0.7052056	0.0498245	0.0720011	0.2164510	0.0000000	1.0000000	0.9999998	0.3999941	0.9829256	0.8371653	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	1.0000000	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.9215317	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.7524760	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.7155371	1.0000000	0.0000030	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0000035	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.0000071	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9999999	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0164287	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.0000018	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.0000023	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.3642666	1.0000000	0.7678172	1.0000000	0.2636253	0.5438671	0.7052056	0.8618791	0.6213142	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.5314995	0.5853830	0.0000013	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.7211443	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0000034	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.3641857	1.0000000	0.7678172	1.0000000	0.2636253	0.5410241	0.7052056	0.8618791	0.4299215	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.6656519	0.1830530	1.0000000	0.0453170	0.0000036	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	1.0000000	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.5515344	0.7227080	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.2256181	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	0.0000058	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.0069817	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.5008187	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	0.0000003	1.0000000	1.0000000	0.1471836	0.0809846	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.9999986	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.3651909	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	0.0000008	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.3642811	1.0000000	0.7678172	1.0000000	0.2636253	0.5438924	0.7052056	0.8618791	0.6213310	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.5314945	0.9241260	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	0.0000022	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.4756691	0.7209444	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.0000031	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.0000064	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.0000021	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447641	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672247	0.9992242	0.0000020	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769624	0.2670843	0.9872930	0.0945926	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862746	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.0000047	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0000030	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.0000048	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.0000007	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.0000027	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.0000040	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.0000030	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.0000034	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0000026	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.0000068	0.3130928	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.0000071	0.8097819	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.0000043	0.0530571	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0000027	0.1497976	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.0000043	0.0306497	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
0.3946140	1.0000000	0.1447638	1.0000000	0.7678172	1.0000000	0.2636253	0.0770357	0.7052056	0.8618791	0.0720011	0.2164510	1.0000000	1.0000000	0.0571691	0.3999941	0.9814207	0.5853830	1.0000000	0.0453170	1.0000000	1.0000000	1.0000000	1.0000000	1.0000000	0.1471836	0.6672248	0.9992242	0.0064600	0.7450759	0.0752981	0.7396594	0.1371906	0.1967420	0.8769625	0.2670843	0.9872930	0.0945925	0.8389740	0.3130928	0.8097819	0.0530571	0.1497976	0.0000013	0.2752416	0.9862747	0.9888139	0.6538583	0.7056903	0.2030043
