YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.0000000	0.7186912	0.4981214	0.0000000	0.6703744	0.5893756	0.2976370	0.8695978	0.0934901	0.6521781	0.1103883	0.6742763	0.3727558	0.1864373	0.5379316	0.0803287	0.5059639	0.6940317	0.6058973	0.6497292	0.4934393	0.3966751	0.5698142	0.6955483	0.1584297	0.6263756	0.5835009	0.0174440	0.2384481	0.2056947	0.4479247	0.3201381	0.0393569	0.0246826	0.3672777	0.0116082	0.4427315	0.0536314	0.3444015	0.0107206	0.2889885	0.0541977	0.3335877	0.6237344	0.0212264	0.0226509	0.4445670	0.0388735	0.5748401	0.5006910
0.6914840	0.0000000	0.5861431	0.0000000	0.6032566	0.7256860	0.3161989	0.6850663	0.1348291	0.6369993	0.0981045	0.7702710	0.4134606	0.2434957	0.6388184	0.1289425	0.4659090	0.6027854	0.4918338	0.6597203	0.2711214	0.3828346	0.5690517	0.6206025	0.1466226	0.5020072	0.5094381	0.0075649	0.2601288	0.1876580	0.3021915	0.3275737	0.0336744	0.0158098	0.3407028	0.0028110	0.3946406	0.0823057	0.3827630	0.0189138	0.6217065	0.0616983	0.2895152	0.6220546	0.0080604	0.0305257	0.4829605	0.0726970	0.5956028	0.6088404
0.7287998	0.0000000	0.4105690	0.6501105	0.0000000	0.7739232	0.1622670	0.6678560	0.1567342	0.7952868	0.1207257	0.6328688	0.5186312	0.1502973	0.3192044	0.4101320	0.6390784	0.8244256	0.5527568	0.6520319	0.2755761	0.3763731	0.3474101	0.0434360	0.4236570	0.6156455	0.6426926	0.6394121	0.2014661	0.5637632	0.2442534	0.3753142	0.0397319	0.0152132	0.2678729	0.2552424	0.4975672	0.0403472	0.5723883	0.1977829	0.2804342	0.0770416	0.2481337	0.5668894	0.4950250	0.0417568	0.0249139	0.0784497	0.4229059	0.4687406
0.5941178	0.0000000	0.0713066	0.6976043	0.7072161	0.0000000	0.0515565	0.8575461	0.5870237	0.6782420	0.5088551	0.6831046	0.5828645	0.4473993	0.6641476	0.0111693	0.7310696	0.0825699	0.5918293	0.0269435	0.0411016	0.4910139	0.0587560	0.0605453	0.5134751	0.6142125	0.6620099	0.0154064	0.0468002	0.5675436	0.3516323	0.3476152	0.0294051	0.0346208	0.3902711	0.2941524	0.4269206	0.0385802	0.7022565	0.1790708	0.2587470	0.6839642	0.5326097	0.6687730	0.5625767	0.0335109	0.4801130	0.0443225	0.0427079	0.4958496
0.7416093	0.0000000	0.7345469	0.6023534	0.6016612	0.7573655	0.6564937	0.0000000	0.5964335	0.7393684	0.4228531	0.7264072	0.6133359	0.0042126	0.6736653	0.0367897	0.6461711	0.7929244	0.3707334	0.0512853	0.0711770	0.4988356	0.4696457	0.0581559	0.4078983	0.0502998	0.0670943	0.0182400	0.5053959	0.6163695	0.0385300	0.0029894	0.7086238	0.0522049	0.2704540	0.2483002	0.4931332	0.0672113	0.3083531	0.1041996	0.3259424	0.0541577	0.0823036	0.7207417	0.5050268	0.0551535	0.4455853	0.0913854	0.5438493	0.5330845
0.6900882	0.0059226	0.0000000	0.8099138	0.7809574	0.6409008	0.1078504	0.6855217	0.0000000	0.6622555	0.2542922	0.5797015	0.7210775	0.1378293	0.3232591	0.0123619	0.4438106	0.0362088	0.5444531	0.7772454	0.2745336	0.4947223	0.6318148	0.0771773	0.4419540	0.5890119	0.6732196	0.0109207	0.0207686	0.6247822	0.3072458	0.4297138	0.0280856	0.0147840	0.3417453	0.2409813	0.4337742	0.0810503	0.6766500	0.2014824	0.2218855	0.0698453	0.2782073	0.6774539	0.5772573	0.0397300	0.5192768	0.0626436	0.4101237	0.5400671
0.6716585	0.0088139	0.4675028	0.7182945	0.7573643	0.6267906	0.0000000	0.6133697	0.0000000	0.7742033	0.2936648	0.5782675	0.6037464	0.2262041	0.4216737	0.0071529	0.3873568	0.5123155	0.5585111	0.6508501	0.3071026	0.4792283	0.4950604	0.0471086	0.3942598	0.5180007	0.6447970	0.0252807	0.2073925	0.5650933	0.2838454	0.2883819	0.0177303	0.0086225	0.2999591	0.2216698	0.4645082	0.1056659	0.4479076	0.1740264	0.2667670	0.0803755	0.2487464	0.5966188	0.5808197	0.0262618	0.4388591	0.0468386	0.6268784	0.5802260
0.7086178	0.0379190	0.3992691	0.7876413	0.6501248	0.6476326	0.0443958	0.5652226	0.0000000	0.0000000	0.2678571	0.0371578	0.3666111	0.0013811	0.3541821	0.0119276	0.0014737	0.6458280	0.5640549	0.0424736	0.3478194	0.0027072	0.4214044	0.6351734	0.6693718	0.5596638	0.6684033	0.0065492	0.1617113	0.6644306	0.5841455	0.7700286	0.7073849	0.4465322	0.6111807	0.7010700	0.0659471	0.5746689	0.4787190	0.5717321	0.2963902	0.1457987	0.0786110	0.0196995	0.6064092	0.6546210	0.5214496	0.4943888	0.5549169	0.0398110
0.6852532	0.0000000	0.0000000	0.5833321	0.7246248	0.5554908	0.4050680	0.6436271	0.1295151	0.6502310	0.3448948	0.6864889	0.6575742	0.1854868	0.6508102	0.0068800	0.7360838	0.0510285	0.5981288	0.6420337	0.2721787	0.3891644	0.4909689	0.0182374	0.5009707	0.5041708	0.6456356	0.0139812	0.0423591	0.5314740	0.2693497	0.3036533	0.0613226	0.0241376	0.3855703	0.2443274	0.3746893	0.0297487	0.6367908	0.2164407	0.3201919	0.1256337	0.2177887	0.6983765	0.6166233	0.0220148	0.3817198	0.0428194	0.3457950	0.6219849
0.8035135	0.0000000	0.6034679	0.6462380	0.6640684	0.6217462	0.0000000	0.5845470	0.1509477	0.6090236	0.2720604	0.6587629	0.6519409	0.2023502	0.5674248	0.0125232	0.5299895	0.6648259	0.6324435	0.7125690	0.3037900	0.4659524	0.4297373	0.0269546	0.4251844	0.6163837	0.6580253	0.0323830	0.1629339	0.5653550	0.3971797	0.3282071	0.0242563	0.0319096	0.3371641	0.3621786	0.5633666	0.0616637	0.3942328	0.1867250	0.3366191	0.1300848	0.3609033	0.5653483	0.5282893	0.0414081	0.5787287	0.0643389	0.4728850	0.4326557
0.6809230	0.0000000	0.5266794	0.6140599	0.7969735	0.6360747	0.0284009	0.7369449	0.0000000	0.6565808	0.2551020	0.7728181	0.5703990	0.1855468	0.2464645	0.0141284	0.3833895	0.7240642	0.5729031	0.5902633	0.3206942	0.5237641	0.5864491	0.0660085	0.4921525	0.7502196	0.7009256	0.0042793	0.2521772	0.5907338	0.2168110	0.3546668	0.0127786	0.0242386	0.3787001	0.2126782	0.4368417	0.0414558	0.5017308	0.1822437	0.2960125	0.0464036	0.3186200	0.7389046	0.4817984	0.0572229	0.5155004	0.0430055	0.4326388	0.6083501
0.6074300	0.0092204	0.4739103	0.6873667	0.0000000	0.6332109	0.0374991	0.6664652	0.0000000	0.7327136	0.1416399	0.5842305	0.6691679	0.2825551	0.0011585	0.4421272	0.4070978	0.6275152	0.5541355	0.6206634	0.3576918	0.4071833	0.4807904	0.0298598	0.4191856	0.5785159	0.6416649	0.6907309	0.1775332	0.5336027	0.2942444	0.3381664	0.0284425	0.0493251	0.3730170	0.2891266	0.5402481	0.0618369	0.4161322	0.1513360	0.3159488	0.0776668	0.2348884	0.6429140	0.5977039	0.0387684	0.0303497	0.0704033	0.4763854	0.5442981
0.5291121	0.0053007	0.0411536	0.7722949	0.6706910	0.0000000	0.0577806	0.6259851	0.0000000	0.6430648	0.4993252	0.6403682	0.6253169	0.5077452	0.3699610	0.0085220	0.3486347	0.2158275	0.5824008	0.0212659	0.2561906	0.3911775	0.0093962	0.0332639	0.4914754	0.5891309	0.5383079	0.0316956	0.0383077	0.6775414	0.2203008	0.4067738	0.0223981	0.0263433	0.3334632	0.2436521	0.4036906	0.0539519	0.7270547	0.2161232	0.3424632	0.6230102	0.5186123	0.5447567	0.5074655	0.0314998	0.5190936	0.0410495	0.3673359	0.6057260
0.6190609	0.0160578	0.6193429	0.5839567	0.6564228	0.7027904	0.3920771	0.0000000	0.0000000	0.7282837	0.4760335	0.6635002	0.6475378	0.0010234	0.4038901	0.0169218	0.4081241	0.7781261	0.3389889	0.0146432	0.3881166	0.4844185	0.4580185	0.0559000	0.3755869	0.0630512	0.1841749	0.0325424	0.1733551	0.6662083	0.0236480	0.0032491	0.6396328	0.0229138	0.4026014	0.2890616	0.5240517	0.0662498	0.4223469	0.1817637	0.2770133	0.0800851	0.1014470	0.6199002	0.6257665	0.0263384	0.4208512	0.0535545	0.5793018	0.5150357
