YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.9175085	0.0117986	0.4898981	1.0000000	0.9936735	0.6159504	0.1524242	1.0000000	0.1997587	0.6682562	0.3654562	0.9988988	0.7538229	0.4190722	0.8940178	0.0089392	0.8962878	0.9928382	0.5564921	0.8144984	0.1631023	0.4705820	0.2660911	0.0001060	0.6556712	0.8882499	0.6634348	0.0183976	0.1964055	0.9965855	0.4107372	0.9825352	0.1500858	0.0856170	0.6573673	0.7647960	0.6177553	0.0165157	0.5656746	0.3934461	0.6933849	0.2511759	0.5387579	0.8378833	0.8535789	0.0014236	0.8910440	0.0107781	0.9257749	0.6351873
1.0000000	0.0117801	0.8538660	1.0000000	1.0000000	0.9393868	0.2807805	1.0000000	0.0302368	1.0000000	0.4766050	0.9997996	0.9590752	0.3831162	0.6014587	0.0157550	0.7536069	0.9092320	0.5193220	0.9714322	0.3330710	0.6388870	0.5994225	0.0000453	0.6267492	0.8774239	0.9943838	0.0000004	0.5261007	0.8425923	0.5169762	0.5423956	0.0398315	0.1892471	0.4191296	0.5666624	0.6265425	0.0430691	0.5834482	0.0809841	0.3884897	0.1235898	0.6054019	0.9263153	0.8927237	0.0439191	0.6477465	0.0747789	0.8533718	0.7622939
1.0000000	0.0117942	0.6340676	0.9138467	1.0000000	0.8805569	0.0718167	1.0000000	0.0000000	0.9793433	0.4617039	0.9855013	0.8946898	0.3502223	0.5160957	0.0168116	0.5968190	0.9061965	0.9575373	0.9252090	0.4997216	0.7875310	0.6327658	0.0537843	0.3855551	0.8908130	0.9999290	0.0000004	0.2384417	0.8394196	0.4110540	0.4755934	0.0424477	0.1393209	0.4696912	0.5437312	0.7026959	0.0746777	0.4739779	0.2400523	0.0035176	0.0456861	0.5224230	0.9196963	0.7931373	0.0003622	0.6477465	0.0000000	0.5515499	0.8154664
1.0000000	0.0000207	0.5783666	1.0000000	1.0000000	1.0000000	0.3420785	0.7455592	0.0000000	1.0000000	0.2437963	0.9358851	0.9745183	0.5581399	0.5160957	0.0157550	0.7413757	0.9044046	0.7385181	0.9362234	0.5206356	0.7232990	0.7259999	0.0661121	0.3946814	0.6419368	0.9985893	0.0000004	0.2225077	0.9968013	0.3858694	0.2257370	0.0246272	0.1986651	0.5164666	0.4168759	0.5750696	0.0048418	0.4820654	0.2960801	0.4302936	0.0280635	0.1504171	0.9543770	0.8049416	0.0439191	0.6477465	0.1262240	0.9351814	0.7272591
1.0000000	0.0117850	0.4327871	0.9659480	1.0000000	0.8678295	0.4312472	0.9489348	0.1409406	0.7840177	0.3131291	0.9354810	0.9865571	0.3185172	0.8490481	0.0023627	0.9135227	0.9154740	0.7474448	0.9233160	0.6064143	0.5655797	0.7554147	0.0661913	0.6719043	0.7566601	0.9990782	0.0000003	0.1824420	0.8117915	0.1263206	0.4595381	0.0772116	0.3542016	0.5049934	0.6266750	0.5894288	0.0796102	0.8047618	0.5927050	0.2501733	0.0977675	0.2955142	0.9073315	0.8302784	0.0005183	0.6477465	0.0000000	0.7112806	0.6637338
1.0000000	0.0120047	0.8048885	0.5631791	0.7647834	1.0000000	0.0761652	0.7851995	0.0000000	1.0000000	0.4184002	0.9358851	0.9659534	0.2848867	0.5086077	0.0358237	0.9052941	0.9939816	0.5573783	0.9415198	0.7379338	0.6388870	0.7378491	0.0008497	0.3159160	0.8104025	0.8035499	0.0000006	0.3219117	0.9954959	0.7182634	0.3090579	0.0265936	0.0073093	0.5164666	0.4030545	0.6892292	0.0179187	0.4923670	0.5787786	0.5035450	0.1120008	0.6429041	0.8822735	0.5047090	0.0439191	0.7535953	0.1765840	0.8978629	0.7272591
1.0000000	0.0000397	0.4995176	1.0000000	0.7895783	0.7598262	0.3817416	0.7781003	0.1827886	1.0000000	0.4382961	0.9358851	0.9010315	0.4064812	0.9981743	0.0089328	0.9940548	0.9897719	0.2439836	0.9039785	0.4943265	0.7835403	0.3744744	0.0661121	0.5134291	0.7422467	0.9989215	0.0000005	0.2403888	0.8425923	0.8922475	0.7728939	0.0399021	0.0163365	0.5164666	0.4796021	0.6021206	0.0110913	0.6311837	0.1602923	0.2334937	0.1850067	0.1912888	0.9017277	0.8049416	0.0004023	0.5381053	0.3112952	0.7374442	0.7272591
1.0000000	0.0000354	0.6565929	0.9520998	1.0000000	0.7427098	0.2855255	0.9110597	0.1997586	1.0000000	0.7177270	0.9996619	0.9010315	0.4567394	0.8735390	0.0163174	0.9301141	0.9973110	0.5523683	0.8527041	0.4651271	0.6388870	0.4089451	0.0661293	0.6027245	0.8440741	0.9885733	0.0183976	0.3327877	0.8488765	0.2787002	0.6491143	0.0398491	0.0155703	0.5164666	0.5226122	0.5583310	0.0050482	0.6649779	0.3686428	0.0031495	0.1223722	0.2891028	0.8822735	0.8136882	0.0003894	0.6477465	0.2337655	0.6524590	0.7414478
1.0000000	0.0117801	0.2290329	1.0000000	1.0000000	0.5656804	0.3297722	0.9860878	0.0323958	0.7831439	0.5182376	0.9994611	0.8943312	0.4841918	0.6270661	0.0157550	0.7279403	0.8777069	0.8807248	0.7939096	0.6644680	0.4756381	0.0771120	0.0609679	0.6338531	0.7713328	0.8295499	0.0183976	0.0905807	0.9975381	0.2942575	0.3869282	0.0880579	0.0457094	0.6086385	0.7433868	0.6767384	0.0105405	0.9008744	0.4946304	0.1468668	0.2121848	0.6631870	0.9178811	0.8700551	0.0443940	0.6477465	0.0000000	0.5772421	0.7432756
0.6090224	0.0011882	0.1817051	0.5785758	1.0000000	0.8170064	0.1759114	1.0000000	0.1620876	0.7593941	0.5194476	0.9992943	0.8085240	0.4375165	0.8457624	0.0241028	0.9748114	0.7334759	0.7520916	0.9156658	0.4048022	0.4546091	0.5917939	0.0681070	0.3762816	0.9142448	0.8298041	0.0000004	0.3367943	0.9915431	0.4168619	0.4775459	0.0780744	0.2929571	0.6199043	0.6151450	0.4706300	0.0741488	0.7416708	0.1305981	0.0205410	0.1595023	0.5009392	0.8537535	0.5848792	0.0004163	0.6477465	0.0000001	0.5602913	0.6546669
1.0000000	0.0000260	0.8512274	1.0000000	1.0000000	0.9696592	0.6752896	0.9761652	0.1997586	1.0000000	0.4935538	0.9997660	0.9010315	0.3034019	0.8967040	0.0157550	0.9569202	0.9092141	0.8704255	0.8918676	0.8812850	0.6388870	0.6740357	0.0000581	0.5108372	0.7675646	0.3161347	0.0183976	0.3179536	0.9857653	0.6402566	0.6728677	0.0398353	0.0163365	0.5164666	0.4168759	0.7334738	0.0046673	0.3586297	0.0606780	0.1365478	0.0083072	0.8926695	0.9144436	0.8273062	0.0004376	0.6477465	0.2121656	0.7050213	0.8301552
0.8576039	0.0118217	0.8986249	0.9884512	1.0000000	0.9673353	0.1135806	0.6628123	0.0000000	0.9735518	0.8877707	0.9996820	0.9642278	0.2908016	0.5160957	0.0158853	0.5957738	0.9095011	0.7494019	0.9538322	0.6383353	0.7953818	0.6372321	0.0661207	0.4190468	0.5734096	0.9999849	0.0183976	0.8721272	0.8391775	0.2970907	0.9825044	0.0434108	0.4883155	0.5266651	0.4655669	0.6499208	0.0747751	0.5627712	0.0980208	0.2356970	0.1178596	0.0555885	0.8798063	0.8351111	0.0381329	0.6477465	0.0000000	0.8407664	0.7207774
1.0000000	0.0000286	0.8029602	1.0000000	0.9418629	0.9040732	0.3026049	1.0000000	0.1997586	1.0000000	0.3818520	0.9998166	0.9504674	0.6793316	0.9871451	0.0173861	0.9406993	0.9981593	0.7503264	0.9381745	0.2726172	0.6489460	0.5996178	0.0661121	0.3997240	0.8493739	0.7777231	0.0183977	0.6154842	0.8425924	0.5218175	0.2541371	0.0188566	0.1117748	0.3581393	0.4300153	0.5583311	0.0656428	0.3473980	0.1569307	0.2592739	0.0426623	0.3968872	0.9358593	0.8049416	0.0439191	0.6211950	0.0000000	0.9095910	0.7272591
0.7867306	0.0119098	0.7967901	0.8859657	1.0000000	1.0000000	0.3613501	1.0000000	0.1997586	0.8268853	0.2712184	0.9355966	0.9151104	0.3615249	0.8735390	0.0172004	0.9161517	0.9980656	0.8770372	0.8952161	0.4565612	0.6033705	0.7885206	0.0001689	0.6079695	0.7764410	0.9802947	0.0183976	0.2891149	0.8177577	0.6675060	0.3407128	0.0733318	0.0322254	0.5884176	0.7010127	0.5797655	0.0781541	0.6116065	0.3190436	0.1984552	0.1120008	0.4195622	0.8633579	0.7560287	0.0007038	0.6477465	0.0000000	0.5833396	0.6785135
0.5059888	0.0006123	0.6173590	1.0000000	0.5455186	0.9338405	0.3472819	1.0000000	0.1997586	1.0000000	0.4085896	0.9996319	0.9010316	0.4257280	0.8557028	0.0677783	0.9916511	0.9057364	0.9009389	0.8876035	0.2611773	0.6388870	0.7922820	0.0661121	0.6373674	0.8461148	0.8660864	0.0000022	0.5327675	0.9438025	0.5561595	0.2960533	0.0398315	0.0163365	0.5164666	0.4168759	0.6033766	0.0055723	0.3573957	0.0291990	0.4407652	0.1248140	0.3011078	0.9356619	0.8397240	0.0003109	0.4013975	0.0000000	0.7824905	0.8399022
1.0000000	0.0000385	0.8554681	0.9939911	1.0000000	1.0000000	0.8363451	0.3806940	0.1997587	1.0000000	0.6797538	0.9998104	0.9362624	0.2495508	0.8735390	0.0158224	0.9886746	0.9092427	0.3496296	0.8288198	0.6002397	0.6982010	0.8105505	0.0661140	0.5393264	0.4035696	0.1365920	0.0183976	0.4443396	0.9982194	0.3212563	0.6379037	0.0424029	0.0162437	0.4214990	0.4168352	0.5583310	0.0743467	0.5826892	0.0954684	0.5019773	0.1120008	0.6062038	0.9428338	0.8027182	0.0439191	0.6477465	0.0000000	0.8820452	0.8222346
0.9619542	0.0000343	0.5344222	1.0000000	0.9875819	0.8499052	0.1129710	1.0000000	0.0736624	0.5706009	0.5210515	0.9981832	0.6624713	0.2775385	0.7202752	0.0038820	0.7913216	0.9026030	0.3348172	0.9577216	0.6269085	0.6564819	0.5719565	0.0002754	0.8119543	0.8645565	0.7871957	0.0000003	0.4041933	0.9958879	0.3262116	0.2054547	0.2478437	0.2687282	0.6437458	0.8087914	0.3790892	0.0940550	0.7638313	0.5329222	0.3778137	0.1477361	0.1658533	0.8933848	0.8049416	0.0330769	0.6422910	0.4700051	0.5315610	0.7734218
1.0000000	0.0000345	0.2376779	1.0000000	1.0000000	0.6202739	0.1785960	1.0000000	0.1997586	0.9171050	0.5122668	0.9357741	0.8722782	0.8047636	0.9439634	0.0157550	0.9474645	0.8804484	0.8949729	0.8678081	0.1339269	0.8064267	0.1511574	0.0661281	0.5874250	0.8497206	0.9999999	0.0000002	0.4819915	0.8316889	0.2010793	0.5525263	0.0521850	0.1797188	0.4012287	0.4860168	0.6728315	0.0758467	0.9402209	0.2182763	0.0027589	0.2877336	0.4536953	0.9457499	0.8252452	0.0394051	0.7827571	0.2352343	0.8116436	0.8088379
1.0000000	0.0000671	0.5860420	0.7952278	1.0000000	1.0000000	0.2646428	0.8298770	0.1900814	0.8283015	0.2791126	0.9996790	0.8695664	0.2652457	0.8704809	0.0038457	0.9593694	0.9046960	0.5815946	0.9515281	0.5100656	0.5141638	0.8419519	0.0663748	0.5530619	0.6976187	0.6162714	0.0183976	0.3925044	0.8170969	0.3891168	0.4011279	0.0482688	0.0280413	0.5877779	0.5641193	0.4986637	0.0781106	0.6045735	0.2664814	0.5023027	0.0089638	0.4774344	0.9345025	0.7048653	0.0003668	0.7446837	0.0000000	0.7779507	0.7870209
0.6932449	0.0001684	0.2316296	0.9319656	0.4887821	0.8539537	0.3484073	1.0000000	0.1997586	0.9520348	0.1780250	0.9997372	0.9197059	0.3547569	0.9839277	0.0743839	0.9268320	0.7691916	0.9442097	0.8871107	0.2552872	0.6075561	0.5001357	0.0148897	0.5144234	0.7775400	0.9999975	0.0000047	0.1037741	0.8359871	0.1648009	0.3235212	0.0248359	0.4148329	0.1435270	0.4553704	0.6909878	0.0044398	0.9431302	0.5631428	0.4881582	0.1464121	0.1704817	0.9116281	0.7813156	0.0112180	0.3101141	0.1337327	0.9194213	0.7152710
0.9475978	0.0118046	0.5945576	0.9306245	0.9827923	1.0000000	0.2190098	1.0000000	0.1527286	1.0000000	0.1292642	0.9996822	0.9616881	0.6156097	0.8370811	0.0080125	0.9173892	0.9953040	0.8583393	0.9548098	0.4155302	0.6753122	0.7402507	0.0661388	0.5866215	0.7764411	0.9999231	0.0000008	0.3542689	0.9966859	0.4611052	0.8461864	0.0284318	0.0152069	0.5065201	0.4867711	0.7157195	0.0049251	0.7262339	0.1895436	0.9398133	0.0533654	0.1547645	0.9321426	0.7836528	0.0439191	0.6723455	0.3482344	0.4884654	0.7496949
0.9955560	0.0000326	0.2642160	1.0000000	1.0000000	0.7596032	0.4542304	0.9418197	0.1108847	1.0000000	0.1821453	0.9724626	0.9545611	0.4130778	0.7876161	0.0104345	0.9177703	0.8166208	0.8943377	0.8569608	0.5247509	0.6706095	0.3122706	0.0000531	0.6226877	0.7536683	0.9999600	0.0000001	0.1150899	0.8425923	0.3475110	0.1857572	0.0294250	0.0163365	0.4650194	0.4168759	0.6916144	0.0311238	0.9272734	0.0628505	0.5149413	0.1057121	0.6634490	0.8822735	0.8989293	0.0439191	0.7980918	0.1384553	0.9999915	0.7992093
1.0000000	0.0000417	0.6419155	0.9935498	0.7570161	1.0000000	0.6600758	0.3897514	0.0000001	0.9033873	0.5783083	0.9996141	0.9398357	0.2416643	0.8955674	0.0275530	0.8783744	0.9679739	0.9059562	0.8866848	0.8148596	0.6518589	0.8094471	0.0319154	0.3830572	0.5768138	0.7476732	0.0000005	0.2405267	0.9456583	0.7244952	0.4187286	0.0374494	0.3662951	0.5161541	0.4981154	0.6068548	0.0072603	0.6914041	0.0591345	0.2631105	0.1120008	0.2894514	0.8725765	0.8025536	0.0005206	0.5340635	0.1126150	0.8316686	0.7940628
1.0000000	0.0000373	0.4434677	1.0000000	1.0000000	0.5658713	0.1453210	0.6268369	0.1997586	1.0000000	0.9459486	0.9998267	0.9010315	0.5132481	0.8735390	0.0093529	0.9301141	0.8944935	0.9392085	0.8228099	0.6626227	0.7230221	0.0772518	0.0661121	0.3828806	0.5388739	0.9999993	0.0183976	0.5749254	0.8425923	0.3702555	0.4590876	0.0400741	0.1998294	0.5164666	0.4168759	0.5583310	0.0040525	0.5609309	0.3860536	0.7755830	0.2075188	0.4452760	0.8822735	0.8781903	0.0004227	0.6477465	0.2162915	0.8684078	0.7272591
1.0000000	0.0117801	0.9193051	1.0000000	0.8492845	1.0000000	0.1111723	0.8246140	0.0822156	1.0000000	0.4557220	0.9358851	0.9010315	0.3349830	0.7357939	0.0211953	0.8712729	0.9439942	0.9502096	0.8932268	0.8391003	0.6388870	0.6776533	0.0661121	0.6373674	0.7949843	0.9999854	0.0183978	0.5334354	0.9977651	0.7683650	0.4782803	0.0190108	0.3479432	0.5164666	0.4168759	0.6912121	0.0055806	0.5535965	0.7579312	0.5187874	0.0319883	0.4624653	0.9259878	0.8049416	0.0439191	0.6736654	0.0000000	0.8109959	0.8274388
0.8294346	0.0123155	0.5715606	0.5672342	0.6035474	1.0000000	0.7234031	1.0000000	0.1997586	1.0000000	0.4613650	0.9358851	0.9305606	0.4877455	0.9038873	0.0587619	0.9442643	0.9835632	0.8277787	0.9374798	0.1789224	0.6388870	0.7038268	0.0671298	0.2283838	0.7764409	0.8038946	0.0183992	0.3883242	0.9964676	0.4797935	0.9825278	0.0398315	0.0163933	0.5164666	0.4167985	0.5583310	0.0743467	0.4064294	0.0463386	0.2010667	0.0461538	0.4269417	0.8822735	0.5091887	0.0439191	0.4066668	0.0000000	0.6748060	0.8098714
0.9279426	0.0001353	0.7525967	0.6534971	0.6992370	1.0000000	0.0519859	1.0000000	0.0904846	0.8818756	0.1722887	0.9994660	0.8835462	0.4518596	0.7443836	0.0397585	0.8690374	0.9318171	0.5572587	0.8953445	0.7068712	0.5568172	0.7407852	0.0667905	0.4365363	0.7764409	0.9999999	0.0133926	0.3705882	0.9938487	0.2381605	0.8899458	0.0592534	0.1719991	0.5642196	0.5624248	0.5385686	0.0080642	0.4937936	0.1008304	0.7452832	0.0307318	0.6055751	0.8724983	0.6706111	0.0006310	0.6587796	0.0000000	0.2452040	0.8204745
0.9938339	0.0001172	0.8128736	0.6978839	0.5997431	0.9493171	0.0675803	0.9136488	0.0000000	1.0000000	0.3197043	0.9996999	0.9010315	0.3113894	0.4857175	0.0564814	0.6004297	0.9089217	0.8756060	0.9489268	0.5226135	0.6388870	0.7326546	0.0664279	0.4048273	0.8714029	0.9999990	0.0183993	0.2814241	0.8397809	0.4570891	0.4754644	0.0398484	0.0348233	0.3954448	0.4421833	0.7491708	0.0743467	0.6034906	0.2886275	0.6413510	0.1214714	0.5465609	0.9395994	0.6344099	0.0002485	0.4036359	0.0000000	0.6487950	0.7932191
1.0000000	0.0118037	0.7495354	0.8702395	0.6400289	1.0000000	0.2599092	0.6359930	0.1997596	0.4677779	0.1322273	0.9966784	0.7585603	0.1817921	0.9025220	0.0282794	0.8848522	0.9801219	0.5381396	0.9314509	0.4587432	0.1786639	0.6776533	0.0670150	0.8829564	0.6204024	0.9780510	0.0183988	0.4203907	0.7655139	0.1449317	0.3365491	0.3542535	0.2329442	0.7770189	0.9268713	0.4593787	0.1111796	0.6262252	0.2414522	0.4080744	0.1120008	0.2432961	0.8812103	0.8030920	0.0477563	0.5068678	0.0000007	0.6095363	0.6038058
