YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.6490415	0.0007791	0.3304231	0.6245273	0.7143589	0.6013103	0.4005943	0.5418096	0.1462024	0.4903423	0.1350368	0.6743221	0.6753144	0.2006452	0.5219333	0.0211567	0.6764009	0.5422859	0.5683648	0.6523689	0.2108031	0.3848791	0.3889852	0.0487455	0.4694774	0.4403673	0.3544453	0.0246999	0.0580755	0.6621234	0.2327991	0.1649904	0.0472994	0.0309924	0.4300073	0.5699771	0.4575671	0.0027546	0.4040568	0.2127047	0.0042606	0.1079615	0.1455312	0.7448518	0.5923091	0.0439053	0.5391035	0.0013713	0.4336240	0.5222254
0.5099839	0.0151988	0.3191185	0.4862550	0.3055357	0.4518077	0.0529183	0.5560653	0.1624876	0.3611487	0.3351569	0.6180194	0.3954396	0.2024268	0.5682424	0.2696221	0.5780648	0.5488787	0.5010445	0.5945324	0.2412594	0.3591117	0.1342999	0.0582746	0.6488737	0.5993788	0.4853216	0.0008955	0.2135287	0.5074221	0.3446569	0.1520127	0.3314477	0.4730069	0.5204829	0.7149246	0.1844571	0.0804931	0.2917673	0.2249120	0.3300662	0.0889466	0.3409773	0.4731921	0.5796913	0.0088725	0.3135809	0.1367056	0.5756953	0.3666016
0.7433436	0.0004916	0.6557240	0.6770216	0.5834129	0.5864445	0.3400289	0.6767964	0.1195277	0.7239486	0.2814907	0.5329074	0.6209176	0.2437929	0.5790718	0.0017559	0.5149786	0.8822886	0.4868416	0.4821303	0.0049799	0.4764297	0.4381511	0.0006869	0.4047315	0.5493082	0.4501344	0.0040350	0.4272217	0.6092031	0.3075258	0.3729569	0.0165062	0.0153930	0.3738566	0.3098619	0.5005474	0.0077414	0.4229751	0.2131293	0.5187736	0.0677789	0.1978271	0.6642613	0.5204073	0.0322897	0.3338898	0.3028435	0.4712485	0.5489043
0.6501269	0.0040309	0.6249397	0.6142286	0.6860056	0.7570664	0.1061844	0.6424206	0.1625264	0.4687807	0.3319331	0.6242987	0.5348040	0.2256738	0.7603564	0.0044492	0.7416852	0.6967752	0.4860753	0.6051707	0.2928382	0.3620148	0.5242086	0.0016229	0.4035738	0.6157654	0.7550902	0.0179821	0.3917975	0.5880993	0.3024559	0.3408330	0.0452622	0.1491316	0.4495996	0.4393146	0.4283600	0.0031217	0.3484530	0.1223738	0.2652774	0.0800275	0.1094843	0.6152260	0.4904161	0.0027008	0.4950156	0.1201867	0.2225441	0.6325037
0.5723138	0.0088840	0.4290633	0.5587227	0.6977591	0.6156256	0.2124655	0.5769371	0.1840354	0.7513719	0.1893477	0.6606682	0.8124044	0.3000868	0.5679820	0.0056341	0.5731974	0.5853611	0.5356601	0.6409785	0.3930806	0.4726586	0.4646058	0.0526532	0.2956529	0.5403988	0.6923351	0.0030264	0.2758447	0.7173157	0.2750351	0.4300781	0.0152180	0.2250580	0.3039335	0.2012650	0.5297716	0.0944059	0.4859690	0.3898965	0.1081701	0.1207679	0.4174390	0.5651232	0.5318584	0.0251661	0.4561965	0.0874488	0.5582911	0.5617765
0.5604743	0.0118815	0.3842617	0.5396901	0.6615774	0.4490071	0.1178480	0.6131188	0.1435181	0.4631351	0.2399876	0.7217982	0.4700099	0.2510619	0.5031836	0.0079666	0.6008093	0.6923362	0.3976305	0.6647031	0.0943448	0.3166592	0.1572583	0.0005606	0.3820344	0.6561568	0.3517751	0.0213498	0.1509829	0.6878937	0.2822522	0.7440266	0.0979819	0.0727585	0.4861534	0.5302887	0.4305358	0.0183800	0.3387160	0.3844714	0.3559845	0.1850013	0.3941374	0.5518960	0.6442273	0.0009325	0.6353978	0.0092178	0.6980745	0.3362885
0.6220178	0.0189176	0.4809704	0.7871659	0.6906377	0.6325657	0.1361443	0.6860509	0.0329392	0.6424687	0.3129162	0.6924892	0.6156917	0.2839898	0.4370867	0.0055085	0.5162922	0.6403277	0.3937390	0.5929789	0.2247880	0.3712899	0.3543935	0.0007037	0.3665970	0.6174826	0.5656219	0.0003646	0.3061716	0.6108533	0.3500930	0.3534737	0.0559528	0.2065414	0.2926189	0.3051884	0.4505750	0.0443618	0.4666833	0.0515502	0.2633815	0.1333662	0.3818041	0.8023011	0.6298501	0.0428027	0.4081004	0.0392388	0.4972719	0.4672516
0.7690274	0.0120950	0.4775314	0.6375228	0.6132516	0.6012928	0.0722336	0.6910613	0.0017860	0.5816165	0.3014645	0.8347307	0.5803565	0.2155672	0.2985500	0.0071987	0.4776844	0.5229039	0.5498072	0.6452386	0.3918581	0.4751401	0.5716280	0.0288083	0.2611630	0.5408238	0.7997668	0.0000000	0.1958341	0.5801848	0.2109452	0.3880535	0.0180233	0.1178784	0.3066844	0.3749707	0.4872252	0.0453514	0.3273570	0.1926460	0.0067687	0.0467883	0.2504497	0.6035134	0.5066047	0.0016890	0.4984383	0.0001401	0.4822278	0.5771603
0.5918675	0.0008219	0.5212665	0.7087818	0.7573296	0.7034587	0.2060857	0.5124519	0.0049526	0.6252052	0.1986599	0.4930459	0.5392011	0.3208086	0.5496235	0.0218953	0.5069979	0.4985417	0.5043064	0.6559598	0.3336859	0.5393310	0.5084590	0.0548730	0.3138448	0.3501632	0.5751826	0.0013459	0.1476716	0.6867076	0.2758306	0.1484472	0.0105592	0.1316756	0.3198345	0.3533063	0.3540934	0.0116028	0.2930085	0.1588238	0.3011710	0.0300985	0.1142760	0.5828801	0.6045606	0.0273591	0.4333524	0.1511663	0.5606507	0.4880994
0.6593831	0.0018540	0.2693949	0.6381789	0.6819522	0.5789048	0.3379651	0.4928869	0.0936437	0.5256763	0.2615702	0.7074015	0.7537899	0.2406958	0.5062597	0.0045459	0.6438354	0.6278130	0.4627715	0.5491564	0.3808378	0.3587850	0.5995769	0.0768501	0.5713983	0.4854712	0.7311787	0.0006198	0.1687727	0.4916611	0.1088962	0.3781293	0.0614359	0.2321551	0.3418407	0.3508517	0.3463107	0.0436859	0.4577649	0.2705504	0.2054492	0.1050212	0.2021483	0.6672593	0.5409884	0.0010827	0.4748960	0.0056105	0.5654613	0.6066041
0.6708892	0.0314929	0.5860637	0.4070755	0.5689634	0.6169623	0.0527460	0.5097640	0.0001387	0.8029775	0.3709623	0.6333633	0.6335328	0.2493152	0.4332684	0.0241672	0.5662519	0.7590669	0.3233829	0.6423198	0.4976060	0.4194929	0.6160737	0.0051691	0.1765344	0.4642301	0.5040687	0.0000211	0.2359993	0.7411636	0.5266067	0.1745203	0.0123133	0.0074798	0.3761277	0.2735830	0.3950701	0.0075739	0.3853685	0.3885173	0.2551695	0.0696738	0.3940056	0.5733237	0.3762215	0.0397759	0.5032574	0.1614188	0.6462437	0.6245635
0.6213404	0.0004235	0.3643947	0.8292464	0.5927183	0.5406096	0.3537905	0.5862535	0.1631239	0.6644811	0.2740603	0.5357945	0.5811045	0.2265983	0.6667652	0.0180783	0.7205862	0.7648192	0.2966649	0.6036907	0.3144977	0.4553316	0.2551571	0.0658332	0.3926287	0.5499196	0.6480971	0.0000473	0.1662728	0.6371413	0.5579928	0.6237352	0.0395400	0.0102421	0.4411009	0.3271619	0.3903984	0.0108775	0.4211382	0.1078580	0.1303065	0.1631626	0.1366620	0.6385692	0.5044606	0.0004373	0.3523899	0.2214071	0.5908576	0.5233592
0.6228594	0.0011006	0.3083269	0.6935484	0.6392021	0.4807390	0.2620222	0.5192191	0.1779660	0.6749237	0.5636710	0.6477795	0.6426256	0.3011625	0.6903692	0.0048622	0.5831543	0.5974787	0.4468207	0.5237370	0.2877171	0.3681236	0.2177285	0.0518222	0.4803621	0.4368623	0.5766265	0.0424717	0.1862924	0.4472424	0.2542075	0.4670276	0.0285209	0.0095962	0.3261487	0.2713335	0.3587009	0.0085515	0.4560349	0.2221951	0.0009461	0.1146235	0.2216098	0.4967882	0.4859632	0.0004601	0.4680255	0.1785198	0.4378962	0.5569664
0.8073045	0.0062785	0.1301766	0.6793696	0.7168107	0.3330207	0.1747117	0.7510896	0.0170177	0.4883435	0.3844614	0.6915690	0.7126207	0.4333173	0.4191148	0.0348325	0.4268919	0.5937956	0.7471561	0.6379165	0.5236038	0.4349259	0.0640405	0.0449836	0.4655297	0.5033783	0.5087278	0.0204248	0.0477727	0.7061490	0.2162835	0.3639619	0.0410688	0.0391895	0.3984793	0.5187153	0.3937903	0.0085891	0.6485175	0.3234355	0.1203161	0.2827093	0.4651192	0.6623816	0.5048723	0.0739799	0.4147062	0.0003326	0.4165426	0.5667665
0.4563322	0.0004933	0.0884876	0.3817354	0.8588694	0.4564953	0.1480921	0.6377145	0.1003475	0.5170961	0.4117645	0.6837094	0.6409178	0.2614301	0.5623279	0.0166104	0.5821082	0.4015145	0.5268357	0.5515469	0.2686581	0.3142400	0.3063617	0.0671932	0.2628379	0.7096152	0.6067296	0.0015741	0.2457359	0.6942832	0.2146379	0.2851625	0.0459288	0.1916118	0.4087326	0.4177452	0.3480394	0.0517425	0.4798007	0.0872879	0.0138451	0.1360734	0.2698749	0.4718093	0.3677350	0.0024817	0.4151313	0.0022987	0.3649008	0.4310423
0.6967169	0.0001550	0.6789907	0.6724015	0.7761936	0.6569486	0.4355928	0.7324440	0.1707358	0.6381568	0.3074784	0.8237317	0.5313477	0.2063150	0.6281473	0.0133261	0.5872046	0.7266460	0.6664654	0.5619492	0.5415984	0.3968293	0.6479456	0.0002902	0.3033220	0.5505612	0.2845412	0.0113311	0.1469873	0.6467694	0.4435503	0.3870749	0.0557869	0.0217924	0.3612754	0.3203848	0.4544993	0.0061966	0.2661552	0.0525821	0.1113737	0.0040292	0.5734768	0.7476239	0.4962293	0.0010238	0.5737480	0.1158061	0.4308176	0.4676633
0.6653501	0.0009087	0.6077522	0.6448676	0.6050725	0.6475180	0.0910490	0.4901203	0.0002944	0.6253033	0.7072166	0.6654479	0.6425168	0.2144669	0.4849637	0.0167311	0.5119593	0.5335453	0.4051376	0.7148323	0.3768608	0.4843286	0.4764816	0.0442162	0.3263613	0.4381512	0.7353875	0.0283871	0.5463887	0.5097316	0.2075526	0.7266286	0.0319472	0.4503487	0.3406659	0.3662809	0.4873887	0.0646522	0.3135776	0.0860809	0.1111975	0.1121256	0.0384777	0.5953108	0.5593113	0.0259224	0.4006115	0.0023503	0.4511933	0.5239186
0.6147085	0.0019929	0.5934511	0.6647296	0.6120583	0.5279787	0.1886261	0.8214735	0.1254515	0.6822318	0.2112182	0.6246939	0.6547630	0.4931151	0.6044418	0.0081133	0.6655391	0.8154581	0.5628070	0.5782973	0.1615959	0.6279351	0.3132033	0.0393798	0.2793293	0.5136058	0.6068357	0.0202263	0.4073682	0.6290650	0.3389800	0.1978040	0.0172648	0.1037782	0.1843739	0.3436908	0.3249265	0.0594967	0.2321557	0.1066743	0.2010658	0.0713573	0.2211983	0.6584873	0.5370170	0.0193548	0.4668037	0.0098871	0.7453564	0.3969605
0.5163977	0.0041132	0.5056399	0.6878296	0.6902329	0.7057322	0.1822586	0.6531409	0.1044273	0.5572376	0.1314532	0.7006997	0.5772088	0.2481407	0.6504586	0.0256199	0.7087373	0.7643149	0.7692587	0.5785360	0.2748559	0.4324749	0.6407150	0.0036996	0.4369755	0.4926103	0.6077681	0.0257119	0.1846894	0.4998289	0.4797146	0.1680745	0.0622056	0.0155632	0.5104511	0.4528887	0.3498417	0.0544803	0.3476178	0.2108992	0.1121960	0.0623007	0.3522711	0.6892859	0.4459997	0.0006318	0.3815596	0.0018870	0.4112324	0.4089278
0.4256123	0.0007664	0.3578141	0.9274287	0.4032964	0.5625567	0.2976596	0.6942033	0.1314139	0.7786036	0.2526290	0.5989968	0.5581836	0.2200371	0.6277657	0.0807750	0.6725983	0.6936421	0.6080474	0.5723070	0.2270585	0.5513213	0.5236383	0.0600297	0.5125909	0.4830046	0.6244465	0.0056955	0.4120495	0.7213248	0.4439245	0.2298305	0.0344777	0.0059866	0.3791494	0.2534317	0.4082941	0.0046075	0.2278957	0.0285760	0.3485600	0.0797226	0.1755988	0.4786973	0.5396814	0.0002359	0.1902822	0.0000047	0.5716216	0.5208012
0.7772365	0.0000752	0.5827936	0.6959148	0.6736128	0.7459900	0.4653448	0.2375966	0.1379444	0.7880533	0.3476536	0.6266822	0.7856960	0.1746284	0.6467763	0.0219226	0.6023402	0.7130650	0.2340876	0.5484944	0.4599920	0.4832842	0.6361715	0.0302640	0.3496260	0.2072671	0.0749892	0.0044238	0.2380623	0.6813342	0.2193955	0.4167241	0.0582282	0.0135651	0.3395242	0.2667537	0.3951544	0.0591016	0.4439503	0.0694894	0.3230400	0.0675661	0.3624085	0.6653811	0.5083516	0.0242158	0.4765826	0.0030005	0.5617740	0.5342452
0.6783523	0.0003466	0.4209505	0.7375511	0.5613759	0.5376340	0.0695005	0.6438341	0.0612168	0.3438987	0.3497834	0.7408901	0.4195842	0.1758460	0.5003852	0.0114579	0.5401908	0.6730917	0.2359623	0.5743763	0.4796847	0.3991114	0.3099535	0.0003112	0.6677010	0.6473248	0.5012117	0.0002601	0.3362396	0.4694981	0.2193759	0.1691440	0.1918369	0.2739939	0.5002108	0.5855206	0.2956243	0.0818327	0.5186313	0.3927545	0.2782869	0.1259372	0.1165332	0.5562666	0.5760703	0.0267717	0.4070148	0.3412852	0.5486363	0.5060785
0.6023346	0.0028276	0.1323600	0.6568477	0.5558727	0.5181947	0.1456252	0.6567597	0.1404532	0.7478397	0.4087496	0.6288528	0.5691592	0.4522192	0.4919357	0.0278661	0.6564864	0.6760832	0.6463374	0.6096069	0.0954837	0.6168814	0.0865011	0.0442989	0.4471292	0.5645659	0.6666190	0.0014476	0.3185590	0.5436801	0.1530837	0.3569750	0.0640004	0.1269508	0.2994993	0.3932736	0.5697302	0.0453828	0.6184141	0.1760970	0.0163267	0.2190326	0.3339958	0.6447869	0.5921607	0.0364067	0.5646778	0.1319802	0.6302010	0.4994455
0.6102509	0.0006753	0.4081425	0.4954017	0.7254378	0.6918338	0.2213333	0.5635882	0.1161694	0.6066296	0.1990836	0.6812304	0.6071501	0.2214317	0.6920037	0.0056098	0.5526734	0.5647552	0.3665592	0.8690132	0.3442188	0.3881419	0.6446186	0.0521256	0.3900610	0.4525573	0.4861774	0.0067762	0.2172474	0.5842889	0.2656339	0.2497057	0.0222749	0.0357911	0.3961895	0.3505652	0.2963193	0.0838068	0.4145964	0.2058137	0.3099762	0.0032919	0.3116813	0.6784607	0.4981715	0.0014533	0.4260399	0.0015435	0.4871441	0.5886606
0.5256854	0.0009310	0.1534020	0.8222296	0.4117865	0.5672112	0.2652679	0.6013560	0.1533631	0.5721788	0.1291706	0.6557844	0.5326407	0.2377703	0.6909683	0.0519044	0.7695054	0.5720805	0.5886852	0.6448544	0.2477577	0.5082758	0.3023264	0.0011634	0.4192332	0.5068333	0.6619395	0.0002829	0.0630920	0.4966815	0.1172638	0.1822027	0.0077673	0.3318141	0.0728253	0.3092274	0.4017076	0.0012538	0.5179423	0.3331487	0.2903173	0.1143025	0.1200826	0.7714916	0.4582924	0.0093353	0.3425458	0.0720192	0.7489095	0.3872588
0.5616913	0.0039532	0.3776500	0.6626870	0.6051163	0.6154393	0.1463344	0.5678143	0.1719032	0.6876058	0.0782172	0.7156683	0.6598915	0.4047564	0.4459920	0.0018916	0.6355365	0.7121940	0.5188789	0.6388966	0.2877828	0.4982878	0.4314245	0.0651484	0.5250061	0.5483435	0.8024490	0.0001443	0.2067290	0.5812385	0.2706273	0.5443366	0.0261296	0.0277461	0.2994509	0.3388694	0.5002363	0.0023344	0.4573741	0.1840946	0.6294131	0.0466655	0.1088418	0.6118741	0.5170475	0.0362941	0.4730231	0.2139036	0.3110005	0.4865506
0.7581428	0.0052080	0.2148636	0.5981734	0.6766373	0.5068267	0.3024811	0.5875419	0.0909168	0.6888509	0.1804545	0.6200361	0.6395134	0.2723167	0.4975617	0.0275849	0.5760143	0.4871683	0.4827321	0.5422751	0.3518843	0.4206048	0.2690739	0.0005432	0.2993338	0.5450861	0.7520737	0.0016157	0.0690113	0.5270642	0.2003686	0.1529446	0.0185184	0.0077277	0.3777744	0.3212136	0.3845855	0.0300416	0.7456576	0.0488397	0.3590830	0.0887679	0.3759349	0.4961916	0.6586818	0.0420951	0.6336671	0.0759296	0.5581702	0.5262409
0.6309680	0.0004756	0.4545081	0.5975679	0.4482512	0.7724676	0.4826890	0.2142959	0.0018035	0.6283638	0.3056922	0.6479897	0.5757102	0.1553218	0.5410280	0.0379464	0.6429606	0.6667166	0.6545269	0.6752866	0.5831324	0.4241708	0.6098076	0.0480536	0.2752282	0.3993552	0.5918794	0.0001192	0.2019028	0.5800726	0.4178105	0.2346374	0.0548725	0.2606045	0.2797477	0.2976396	0.3886264	0.0056202	0.3717891	0.0411836	0.1504976	0.0831382	0.1825244	0.5152235	0.4825913	0.0002160	0.3694759	0.0771447	0.5813925	0.6311410
0.7346293	0.0025122	0.3144248	0.5351475	0.5963476	0.4084215	0.0581874	0.3417334	0.1494576	0.5402037	0.6738982	0.6838275	0.5546310	0.4129766	0.4608421	0.0116690	0.6306534	0.7207580	0.5319793	0.5639601	0.5044457	0.4201626	0.0468607	0.0454194	0.3328641	0.3928939	0.7323696	0.0069751	0.4162274	0.5713874	0.2330986	0.3711060	0.0348125	0.1423077	0.3595829	0.3359175	0.3123595	0.0047677	0.3966548	0.2533016	0.4996657	0.1464439	0.2316382	0.6510259	0.6287786	0.0006607	0.3862291	0.1535647	0.6433042	0.3904589
0.6769614	0.0118706	0.5726632	0.7113506	0.5638098	0.6203135	0.1003510	0.5998450	0.0773383	0.5361279	0.2996222	0.7281457	0.4817681	0.3042507	0.5471504	0.0212769	0.5812536	0.6719916	0.6606209	0.5966902	0.6264004	0.4055640	0.4754102	0.0791196	0.4460764	0.5917084	0.7228664	0.0280911	0.3878624	0.7905995	0.6051107	0.2221852	0.0132179	0.2523563	0.5761727	0.2500470	0.5165189	0.0041110	0.2768792	0.5318562	0.3551716	0.0317730	0.2775687	0.7342806	0.6009209	0.0590174	0.6112459	0.0003342	0.5033446	0.5345367
0.6866986	0.0027938	0.3256696	0.3781030	0.4644606	0.5902600	0.4254623	0.8252393	0.1622778	0.7593908	0.3128564	0.6486527	0.6721092	0.3621565	0.5277995	0.0530678	0.5623233	0.7305569	0.5923460	0.6474685	0.1051075	0.4424563	0.4279999	0.0243740	0.1553600	0.4400064	0.5577116	0.0162604	0.2519324	0.5958452	0.2818209	0.6659133	0.0208786	0.0069867	0.4968895	0.3057901	0.2937089	0.0659120	0.3474661	0.0489167	0.1271986	0.0254984	0.2788756	0.6071799	0.3540912	0.0234985	0.2906429	0.0017799	0.5028959	0.5246474
0.5802480	0.0008780	0.4680291	0.5768232	0.4922144	0.8087373	0.0256884	0.6343162	0.0560621	0.7120025	0.1219329	0.7156377	0.6029852	0.2686131	0.5072643	0.0328728	0.5536559	0.5852714	0.4404641	0.6345615	0.5395094	0.4324123	0.4958281	0.0749107	0.3482498	0.5155940	0.5527902	0.0163844	0.2099622	0.7615427	0.2199123	0.5648468	0.0422827	0.1231807	0.4577990	0.3324457	0.4351819	0.0036964	0.3224512	0.0926958	0.5400386	0.0170698	0.4249236	0.6222501	0.4858019	0.0010693	0.4717535	0.0018071	0.2124260	0.5956835
0.6262978	0.0003002	0.5538279	0.4681586	0.4246273	0.7679731	0.0903794	0.6038221	0.0001789	0.4813037	0.2426367	0.6446480	0.5299365	0.2217744	0.3342457	0.0520138	0.4235810	0.6137979	0.5479621	0.6349564	0.3997889	0.3842617	0.4189930	0.0318279	0.2285973	0.4970960	0.7903159	0.0071310	0.1525847	0.5836042	0.3422645	0.3215847	0.0135934	0.0489953	0.1801896	0.3399867	0.5497478	0.0264436	0.3896597	0.1862421	0.4093650	0.1018600	0.3176033	0.5293239	0.4866416	0.0052684	0.3148591	0.0000547	0.4368881	0.5642373
0.6507929	0.0021649	0.5561255	0.7427696	0.4227964	0.6152736	0.2253386	0.5480340	0.1103711	0.3207482	0.0740169	0.7384534	0.4970873	0.1389416	0.5646575	0.0129914	0.5287037	0.5778911	0.4298771	0.5865779	0.2880207	0.1399603	0.4521523	0.0438807	0.6251639	0.3609213	0.5355832	0.0069834	0.3427906	0.5945488	0.0967142	0.2982338	0.1726733	0.1406762	0.5323335	0.6817799	0.3880614	0.0782314	0.3611130	0.1768510	0.2061020	0.0649896	0.1779589	0.6729029	0.5265803	0.0519831	0.3234837	0.0002245	0.4101415	0.3078162
