YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.4878795	0.7400861	0.6388514	0.7692405	0.5310090	0.0448647	0.7651906	0.7351167	0.0017265	0.0203753	0.0000000	0.3738708	0.7115852	0.7822671	0.0101728	0.1868113	0.9261665	0.7581841	0.7149503	0.8537193	0.2315328	0.7622819	0.8232006	0.7383743	0.6543737	0.1731343	0.0136870	0.3035705	0.2683320	0.5286516	0.7517244	0.5110289	0.0307719	0.7970197	0.4675576	0.0154841	0.6109951	0.2664581	0.4826691	0.7064103	0.6898843	0.8014867	0.5966897	0.3090315	0.3335162	0.2200315	0.1038228	0.8114308	0.2307563	0.4977663
0.4405429	0.7164901	0.7793386	0.6615226	0.5529686	0.2359076	0.7182354	0.6782503	0.0043546	0.0038774	0.6717276	0.0000000	0.6564351	0.8376083	0.3501610	0.1648680	0.7759072	0.8643632	0.6885209	0.8023888	0.1390921	0.6579734	0.6937605	0.7135949	0.7788986	0.2516358	0.0487515	0.3096030	0.2867540	0.4751635	0.6389446	0.5512024	0.0812020	0.5540702	0.5442735	0.0633115	0.6084752	0.3737211	0.6415777	0.4519084	0.6003548	0.6398971	0.5141872	0.2099470	0.3362354	0.2934446	0.0675901	0.5940300	0.2153389	0.7436967
0.4261781	0.6663149	0.7509685	0.6719896	0.6281057	0.1226568	0.7639259	0.7575177	0.0170788	0.0072069	0.8911569	0.3744959	0.0000000	0.7708447	0.3008317	0.2393084	0.7023325	0.7507836	0.7139011	0.7363170	0.2236600	0.7860609	0.7372086	0.7102252	0.6647007	0.2996012	0.0525803	0.2422441	0.3065175	0.5745466	0.6834092	0.6003952	0.0348896	0.5531401	0.4103572	0.0906275	0.5047244	0.1834587	0.4777774	0.4226306	0.6419568	0.7022898	0.5298537	0.3353632	0.5897415	0.2113645	0.0728282	0.7020303	0.2873239	0.7905756
0.5576780	0.7246877	0.7949990	0.6813173	0.6006558	0.1469895	0.7844565	0.8954747	0.0004643	0.0135845	0.7141394	0.3517968	0.8971943	0.0000000	0.2894767	0.1665868	0.7793043	0.8514103	0.6672734	0.8028562	0.2720540	0.7214962	0.9537298	0.8550760	0.7268797	0.2609306	0.0268172	0.3850845	0.2819214	0.5473237	0.6068085	0.5085205	0.0356807	0.5615225	0.5401844	0.0263974	0.6454349	0.2925077	0.6055022	0.4600701	0.6375678	0.6119355	0.5894134	0.3431818	0.4362602	0.2654670	0.0534273	0.7377919	0.2349511	0.7066350
0.5826787	0.6758229	0.6733516	0.6268368	0.5825728	0.1821736	0.7819630	0.7013149	0.0074571	0.0167266	0.8460413	0.4307306	0.8118275	0.7353502	0.0000000	0.1936384	0.6496976	0.6027272	0.7519441	0.8602597	0.1736166	0.8001066	0.7321687	0.6377605	0.7871121	0.2331912	0.0457113	0.3192171	0.3074009	0.4768125	0.6265691	0.4816616	0.0501039	0.6979975	0.4786950	0.0894074	0.4938460	0.3219182	0.6205345	0.5527519	0.7058505	0.6406093	0.4468872	0.3356612	0.3585741	0.1905869	0.1222882	0.6468323	0.2062589	0.7286866
0.5396015	0.6106801	0.7748696	0.8326619	0.4371566	0.1518959	0.7531763	0.6572256	0.0099519	0.0108371	0.7457274	0.3809363	0.7161235	0.6469560	0.4149009	0.0000000	0.7328191	0.6806033	0.7707919	0.7241664	0.3973798	0.7532664	0.6301687	0.7656554	0.7788747	0.2720117	0.0642837	0.2709436	0.2940016	0.4770110	0.6169879	0.5448140	0.3023064	0.7869899	0.7055064	0.0757772	0.6831843	0.4191464	0.2747769	0.6108354	0.6405109	0.6167614	0.3928486	0.3491792	0.5813455	0.2313504	0.0847614	0.5328976	0.2607554	0.6325172
0.5602474	0.8025661	0.6832948	0.6941180	0.5077114	0.2076659	0.7459607	0.6008212	0.0014231	0.0074403	0.7405993	0.2756736	0.6927690	0.6972818	0.6776497	0.1754518	0.0000000	0.7084711	0.6695011	0.7313325	0.2848570	0.7293262	0.8761832	0.7503542	0.6930094	0.1936966	0.0388444	0.2758956	0.3269017	0.5944125	0.6144171	0.5495097	0.0487957	0.5439774	0.5105849	0.0584368	0.4746779	0.3441673	0.6509852	0.5467783	0.7128411	0.7625559	0.4584925	0.3253894	0.0052969	0.2217150	0.7535850	0.6758515	0.2722891	0.8026916
0.3771600	0.5706313	0.7457026	0.7807254	0.6045009	0.2209800	0.7348561	0.7637586	0.0023010	0.0095505	0.7358005	0.3524347	0.6557324	0.7551904	0.3430206	0.3976726	0.7605251	0.0000000	0.7063547	0.8041439	0.2538816	0.8372605	0.6869801	0.7200372	0.6946589	0.2805734	0.1049734	0.4022582	0.3076002	0.5147617	0.6054633	0.4646511	0.0046599	0.5823868	0.4333173	0.0939375	0.5067784	0.3356170	0.6834072	0.5726118	0.7419629	0.5338176	0.4434706	0.2475603	0.4199538	0.2804541	0.1039726	0.7900016	0.2382365	0.9030775
0.3394915	0.5853435	0.8296189	0.7245553	0.5805612	0.3580323	0.8191592	0.6880546	0.0131472	0.0234212	0.6545822	0.3785683	0.7760883	0.6338854	0.2737267	0.1454224	0.7778216	0.7370098	0.0000000	0.5975800	0.6311421	0.6667160	0.6279776	0.7493863	0.7462395	0.1975838	0.1430505	0.0264221	0.3384429	0.4334368	0.6799309	0.1345678	0.0210525	0.6220751	0.9661261	0.1421105	0.0320338	0.2331073	0.7314749	0.5831516	0.5142775	0.5571912	0.5180808	0.3635261	0.3658936	0.1880154	0.0555353	0.6941209	0.7184124	0.9105487
0.4730828	0.7347677	0.8313824	0.7561296	0.5543580	0.6810729	0.7380849	0.7203057	0.0154324	0.0143697	0.7740410	0.3138801	0.6091642	0.7548406	0.3793996	0.1555635	0.7628139	0.7356628	0.8198530	0.0000000	0.2063475	0.8260506	0.6655746	0.6900293	0.7591741	0.2637797	0.2770592	0.0322057	0.3387718	0.5448737	0.6437079	0.6137701	0.5239510	0.4374005	0.4662745	0.2921172	0.7006560	0.3528763	0.2422509	0.5857871	0.6081420	0.5381251	0.6904991	0.3919710	0.3273228	0.2244563	0.7902402	0.6546258	0.2797174	0.7850665
0.5740291	0.8906347	0.8079362	0.7702679	0.5632940	0.1409710	0.7169496	0.7483355	0.0063021	0.0105293	0.7125220	0.4269138	0.8430159	0.7547324	0.3386870	0.1971129	0.7275969	0.6593374	0.5892443	0.7329137	0.0000000	0.7373313	0.7611299	0.8168831	0.6474835	0.3691862	0.0992651	0.3245577	0.4027480	0.5250256	0.7817956	0.6152960	0.0089006	0.5547368	0.4513693	0.0627497	0.7667534	0.3362210	0.6839229	0.5512437	0.6875997	0.6330592	0.5372472	0.3836949	0.4105890	0.2565045	0.0963026	0.6294412	0.2004937	0.8037948
0.5110772	0.7015618	0.6743778	0.6368311	0.5610155	0.1874202	0.6544200	0.6746330	0.0033255	0.0128954	0.8916390	0.3038237	0.7519042	0.7775081	0.3769756	0.2231820	0.6239576	0.8285630	0.7652839	0.7798772	0.1429536	0.0000000	0.5673130	0.8178945	0.6891153	0.2924886	0.0564765	0.3178316	0.3689081	0.4385261	0.3977638	0.5039232	0.0132804	0.5385722	0.4036633	0.0955938	0.4914632	0.5230611	0.5825261	0.5485494	0.7088833	0.6235748	0.5809616	0.0001882	0.4709201	0.2177221	0.0913468	0.5643208	0.2441407	0.8481700
0.6894655	0.6142987	0.8309074	0.7228096	0.4891362	0.1694001	0.7298800	0.7463023	0.0113337	0.0285221	0.7377206	0.3981161	0.7234052	0.7830328	0.3482530	0.1711796	0.6998586	0.7258898	0.7649883	0.6992945	0.3194019	0.8331669	0.0000000	0.7413351	0.7237106	0.2897785	0.0758105	0.3102601	0.3461244	0.4083336	0.4639520	0.3604464	0.0488458	0.5982113	0.5415834	0.0897064	0.5346420	0.3279776	0.5496428	0.6219708	0.5447953	0.5755243	0.5386030	0.3684808	0.3772285	0.2132085	0.0813641	0.7053060	0.2431046	0.7349167
0.4793555	0.7392172	0.6310123	0.8855808	0.4206843	0.1621881	0.7186292	0.7875177	0.0171633	0.0118851	0.8144357	0.7954967	0.7350057	0.8130771	0.3177310	0.2487872	0.7872341	0.6131510	0.7176575	0.8402292	0.2029645	0.7841023	0.6802145	0.0000000	0.7306649	0.2570683	0.0403022	0.2368659	0.2781961	0.4145016	0.2716596	0.5237571	0.0122835	0.5786870	0.4541211	0.0334580	0.5145789	0.3304069	0.6732654	0.0117741	0.7562381	0.6342360	0.5593042	0.3030868	0.3822087	0.8955791	0.0634467	0.7308061	0.2651622	0.7565798
0.4754284	0.7291234	0.8792119	0.7873470	0.7438134	0.2115452	0.6390993	0.6946587	0.0018838	0.0123789	0.7168362	0.2959935	0.6960131	0.7229998	0.3431498	0.3852793	0.8112064	0.8834730	0.7874049	0.7919208	0.2191413	0.6583418	0.7284494	0.7298988	0.0000000	0.7793258	0.0794196	0.2676247	0.3925977	0.0742416	0.6813754	0.4187218	0.0162660	0.5996007	0.4785803	0.1098057	0.6020496	0.3338224	0.5854035	0.6231891	0.6157563	0.6894769	0.5395028	0.3391442	0.4756546	0.2603890	0.0489215	0.6881569	0.3278466	0.6936689
0.5567060	0.6887915	0.7374356	0.6913314	0.4877845	0.1712984	0.6637807	0.6711553	0.0020874	0.0029011	0.6561326	0.4033564	0.8483771	0.6399290	0.2837866	0.2299892	0.7154943	0.7325939	0.7011714	0.6739826	0.2140519	0.7443278	0.8503917	0.9112530	0.7476329	0.0000000	0.0395855	0.2983484	0.2854579	0.4513902	0.6924330	0.5757640	0.0378458	0.6700035	0.5413594	0.0568631	0.5234841	0.2958625	0.6458160	0.5791166	0.8019701	0.6236384	0.5059683	0.2998207	0.4356853	0.2763967	0.0803763	0.7093042	0.2572024	0.7636422
0.5234779	0.8312364	0.6386085	0.7497266	0.5252178	0.2581361	0.7672010	0.6858710	0.0287704	0.0047945	0.6991548	0.4206353	0.8517347	0.7403762	0.4114986	0.1902565	0.6853446	0.6230204	0.7177099	0.7188543	0.2350640	0.7350723	0.7508080	0.6433903	0.8621304	0.2488059	0.0000000	0.2705963	0.4285521	0.5040567	0.6483361	0.4478376	0.0342996	0.6055266	0.4900803	0.0327320	0.5896007	0.2847902	0.5902429	0.5344798	0.9003957	0.6037186	0.6477625	0.4187091	0.4276170	0.2465073	0.1032673	0.5951440	0.1840014	0.7855015
0.5564845	0.8042635	0.7167119	0.7129723	0.4900237	0.1423296	0.8551427	0.7208542	0.0064122	0.0145215	0.8549910	0.3722568	0.7167841	0.7690168	0.3852884	0.2282698	0.6879020	0.7403741	0.8387951	0.8225506	0.2496153	0.7545269	0.7905954	0.7990071	0.5579034	0.2622930	0.0770776	0.0000000	0.3470670	0.6259140	0.6956763	0.6474011	0.0267280	0.6643091	0.5997925	0.0553459	0.5259580	0.2890821	0.6549662	0.4900013	0.4785583	0.6067221	0.5439800	0.4309857	0.4224694	0.2790005	0.1062188	0.7195792	0.2161759	0.7936765
0.4824960	0.6044499	0.8033395	0.7833202	0.5109417	0.2134898	0.7529500	0.8464901	0.0078387	0.0192445	0.8188135	0.4755963	0.8370410	0.7740448	0.4091028	0.1367322	0.7166118	0.5563407	0.7264085	0.6541392	0.2135753	0.6196323	0.6400216	0.7056072	0.7933643	0.2678788	0.0632813	0.3108796	0.0000000	0.3647796	0.5896491	0.6256682	0.0478957	0.6748285	0.4768189	0.0487030	0.4732238	0.2794959	0.4935864	0.5430398	0.6139807	0.6264483	0.4708630	0.3494334	0.5612528	0.2741754	0.0954891	0.6181550	0.2261027	0.6953957
0.5875589	0.8131246	0.7191269	0.7339241	0.4466434	0.1401349	0.6373681	0.7531507	0.0035810	0.0058907	0.7885179	0.5120621	0.7623856	0.7952759	0.3546779	0.2590977	0.6574216	0.8332341	0.7023862	0.7307227	0.2823111	0.7394969	0.6719752	0.7163904	0.6145587	0.2440490	0.0538000	0.3112215	0.2922570	0.0000000	0.5433607	0.5146162	0.0394851	0.5378193	0.6520658	0.0515240	0.6007119	0.2850974	0.7787961	0.6013461	0.7033925	0.7488532	0.4570711	0.3805150	0.3152906	0.2050176	0.0473245	0.7268642	0.2008202	0.7717901
0.5453082	0.8274840	0.6274166	0.8028670	0.4968256	0.2506467	0.7120299	0.7082287	0.0060354	0.0029192	0.6780872	0.4432520	0.6920796	0.7457429	0.2754558	0.1395681	0.7073819	0.6863534	0.7619527	0.7908248	0.2170853	0.9017500	0.7917832	0.7594894	0.7051137	0.2467010	0.0845146	0.2847628	0.3520073	0.5005409	0.0000000	0.4601339	0.0129981	0.5638304	0.5957612	0.0930187	0.5810818	0.2408086	0.6671105	0.5824131	0.6556054	0.7692991	0.5161391	0.3991434	0.3902537	0.2302122	0.0808656	0.6901825	0.2152265	0.7555909
0.6254783	0.6979620	0.6971350	0.5946721	0.5587454	0.1591510	0.8125123	0.6915372	0.0007124	0.0048298	0.8422261	0.3405924	0.7989307	0.7966504	0.3280979	0.2786098	0.7929898	0.7727778	0.8433427	0.7785015	0.2172773	0.7035175	0.6512212	0.7308816	0.6460056	0.3240357	0.0596805	0.2968585	0.2562421	0.4459095	0.5929149	0.0000000	0.0240733	0.7012921	0.5030416	0.0491221	0.5885924	0.2829298	0.6587020	0.5607048	0.8135830	0.5921573	0.5875810	0.3945836	0.5379081	0.1955459	0.0557499	0.7848751	0.2399730	0.7281936
0.4875405	0.7773872	0.6364030	0.7045761	0.4826263	0.1814231	0.7136590	0.8117927	0.0027747	0.0029723	0.6998715	0.4809466	0.8953431	0.9217684	0.3692582	0.2067254	0.8521501	0.6891168	0.9010574	0.7651063	0.2118753	0.8363118	0.6345258	0.6314570	0.7550096	0.2982270	0.0858119	0.2757940	0.2815166	0.4347175	0.6412264	0.4367638	0.0000000	0.5149667	0.4071003	0.0615090	0.5285902	0.2806975	0.7029871	0.5337390	0.6580713	0.6717238	0.5525977	0.3874169	0.4048128	0.2617961	0.0827298	0.7452945	0.2262647	0.7554723
0.4684746	0.7760277	0.8310508	0.8018662	0.4880846	0.1911563	0.7451692	0.6044559	0.0063892	0.0074801	0.8583178	0.3970032	0.7422101	0.6609325	0.3440213	0.1772124	0.7709234	0.7260844	0.7187202	0.6952735	0.2414423	0.8696165	0.7818221	0.7203548	0.6547419	0.3034454	0.0643571	0.3850314	0.2942444	0.4980502	0.7546656	0.6453947	0.0370385	0.0000000	0.5563976	0.0951796	0.5071572	0.2983490	0.6665827	0.5814535	0.6124924	0.6364508	0.6617149	0.2989148	0.3304406	0.2226706	0.0684569	0.6922676	0.2262114	0.8238298
0.5441497	0.6354347	0.7422589	0.6192335	0.4067849	0.1764869	0.8562020	0.6757332	0.0023287	0.0116529	0.7083403	0.3238063	0.7860954	0.6373688	0.3004999	0.1867869	0.6473753	0.8211182	0.8052016	0.8530540	0.2260533	0.7561793	0.6816265	0.6837815	0.8053540	0.2462077	0.0256425	0.2613831	0.3405989	0.4431010	0.6745864	0.4203279	0.0423158	0.6540095	0.0000000	0.0485650	0.6201523	0.3207023	0.4923268	0.5420907	0.7504621	0.7755396	0.5435099	0.3416230	0.3997395	0.2191754	0.0887082	0.5972336	0.2824208	0.6626550
0.6081419	0.6645186	0.7167888	0.6973991	0.4006304	0.2043318	0.8112441	0.6066567	0.0098183	0.0165477	0.7508714	0.4800640	0.5980133	0.7640730	0.3571410	0.2135291	0.8369160	0.7523054	0.7565423	0.7591845	0.2474941	0.6991347	0.7830121	0.7363029	0.7667293	0.2235649	0.0615463	0.2442482	0.3086757	0.5255672	0.5368695	0.4295729	0.0165822	0.5409170	0.4941323	0.0000000	0.5425768	0.3690772	0.5021776	0.6310171	0.6526779	0.5735995	0.4774438	0.2923520	0.4372263	0.1923082	0.0829187	0.6711732	0.2066846	0.6333751
0.5110719	0.8582409	0.7064849	0.8095406	0.5347471	0.2531967	0.6560349	0.6620000	0.0086784	0.0067675	0.8180897	0.3791010	0.7947526	0.7257409	0.3495925	0.1842940	0.8190781	0.7416280	0.6534646	0.5711230	0.2585289	0.8355416	0.7085338	0.7211410	0.8532185	0.3081022	0.0584820	0.2581399	0.2918897	0.4433059	0.5482460	0.4759897	0.0188340	0.5679989	0.4583932	0.0741691	0.0000000	0.3074273	0.4662024	0.5562667	0.5939456	0.5349157	0.6070803	0.2592816	0.4768706	0.2361185	0.0823361	0.5213439	0.2770545	0.6928889
0.4479775	0.6915091	0.6531959	0.6913468	0.4864833	0.1884592	0.7535103	0.7495698	0.0038570	0.0075600	0.6401885	0.3104191	0.7484894	0.8007568	0.3651866	0.1720360	0.8109778	0.7876242	0.7880000	0.6235282	0.2027648	0.7516881	0.8290355	0.6962489	0.5648630	0.3058894	0.0723237	0.2798279	0.3240954	0.4812203	0.5885920	0.4882214	0.0261370	0.6310605	0.5233718	0.1166475	0.5305476	0.0000000	0.6790880	0.6394320	0.5817413	0.5910645	0.5752077	0.3692076	0.4634359	0.2080923	0.0592501	0.6660364	0.2123721	0.5494728
0.5685391	0.8042607	0.9380102	0.6962541	0.6243386	0.1529334	0.7391459	0.8138059	0.0050795	0.0034239	0.7371250	0.4081775	0.6814935	0.7062151	0.3055995	0.2212234	0.7638664	0.7044441	0.7595019	0.6539003	0.2592813	0.8180160	0.7299814	0.8207804	0.7480967	0.2807502	0.0568556	0.3014821	0.3015220	0.4126366	0.7221733	0.7295722	0.0201263	0.5617177	0.4461286	0.0829312	0.6648792	0.2929487	0.0000000	0.5456502	0.5870417	0.5723963	0.5024032	0.3267997	0.3960060	0.2104420	0.1018705	0.7406362	0.2834351	0.7170425
0.4969257	0.6812848	0.7036913	0.7334709	0.4070383	0.1363019	0.8913681	0.7748013	0.0037189	0.0132550	0.7539825	0.4723964	0.8340581	0.8303955	0.3635733	0.1568976	0.6638234	0.7502473	0.6551219	0.7161315	0.2128087	0.8483788	0.7521705	0.8582039	0.8059335	0.3045575	0.0777924	0.3147331	0.2836756	0.3620321	0.6020375	0.5344399	0.0361592	0.6229277	0.4613489	0.1164650	0.5224478	0.3348106	0.6445309	0.0000000	0.6271161	0.5584292	0.5610082	0.3425343	0.5602219	0.2412853	0.0564280	0.6394383	0.2556066	0.7747495
0.4766464	0.7863436	0.7751862	0.5986953	0.4615387	0.1821245	0.7796413	0.8171597	0.0033749	0.0089282	0.8973095	0.2951204	0.7454620	0.7172769	0.2669391	0.1596135	0.9161003	0.8914553	0.8817479	0.7292189	0.1905014	0.7097844	0.7129515	0.6489865	0.7300220	0.2823051	0.0358611	0.2452747	0.2588730	0.5298326	0.7178910	0.5429136	0.0376682	0.5973357	0.5886441	0.0431431	0.5278670	0.3724798	0.5706419	0.5886516	0.0000000	0.6336897	0.6070668	0.2393782	0.4324290	0.2406349	0.1180636	0.5188169	0.2451634	0.7113141
0.4516495	0.8171963	0.8131958	0.7155477	0.3901330	0.2733267	0.6912086	0.7298338	0.0130902	0.0031249	0.7063912	0.4251200	0.8210409	0.7727930	0.3077095	0.1715154	0.8165834	0.8223252	0.6435104	0.7478780	0.2219135	0.8310808	0.7223478	0.6845238	0.7000346	0.3335478	0.0285348	0.3122370	0.2917849	0.3225889	0.5870963	0.5065083	0.0148765	0.5867568	0.4184021	0.0697178	0.5039191	0.3552089	0.5250466	0.6240198	0.6598608	0.0000000	0.5662223	0.2929047	0.4253703	0.2413762	0.0580084	0.6979892	0.2983576	0.7736526
0.5745671	0.6879482	0.6976364	0.7501860	0.5586262	0.2511750	0.7695366	0.6742305	0.0023728	0.0266234	0.6466189	0.3889243	0.7359844	0.7739171	0.3259976	0.1485598	0.7705100	0.7463154	0.8389928	0.7859235	0.2362195	0.8258328	0.7997381	0.6299876	0.7691586	0.2691612	0.0336643	0.2940639	0.3641828	0.4599964	0.6679306	0.5635709	0.0445199	0.6758945	0.6174755	0.0905730	0.4776955	0.3118573	0.5878875	0.5130064	0.8057935	0.6863244	0.0000000	0.4085502	0.4315952	0.2076886	0.0622815	0.7310333	0.1953543	0.9096378
0.5261049	0.7526196	0.8165032	0.7463201	0.5219171	0.1895076	0.8357843	0.7109074	0.0110576	0.0059647	0.6458386	0.3698294	0.7869310	0.8906155	0.3241925	0.2014307	0.7174888	0.5382152	0.7394366	0.7135956	0.2484296	0.6762153	0.6727218	0.7946943	0.7598750	0.2321186	0.0836130	0.2694311	0.2788019	0.4292724	0.6231801	0.5833327	0.0370678	0.6155566	0.4905151	0.1190871	0.5907561	0.3326320	0.6363299	0.6049916	0.7176175	0.5757489	0.5796589	0.0000000	0.4553492	0.3070258	0.0726625	0.6160950	0.2242349	0.6620481
