YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
1.0316970	1.0927714	1.0299971	0.0004870	0.8666990	0.0787299	0.5384779	1.0247746	1.0126641	0.9751582	0.9901912	1.0898583	0.2222663	0.9738432	0.9102174	0.8766656	0.9890190	0.6290841	0.8860524	1.0963620	0.9356322	1.0882157	0.8544493	1.0109479	0.0534763	0.5002448	0.3522582	0.6168320	0.9213018	0.3853048	0.5557335	0.8066788	1.0930925	0.0700539	0.8094957	0.6354599	1.0865756	0.5132953	0.3216857	0.7181856	0.5002960	1.0245337	0.9412642	0.3599692	0.7438616	0.7866265	1.0011928	0.8233590	0.0356047	0.3892242
0.9762680	0.9455891	0.8297716	0.0015984	0.8816920	0.2233163	0.9212766	0.6706088	0.9499699	0.9777605	0.8929497	0.9194013	0.0727949	1.0617448	1.0003627	1.0821708	0.8576763	0.5086922	0.7607412	1.0466798	0.8249791	1.0714164	0.9844109	0.9426444	0.0134423	0.3102365	0.5552434	0.6578376	0.8774246	0.5472927	0.8070400	0.8714092	1.0359520	0.1439456	0.6475313	0.7340263	0.9818903	0.4570969	0.3417423	0.9586770	0.3928542	0.9748061	0.9938791	0.2803523	0.6591314	0.7028164	1.0184824	0.7693676	0.1064616	0.3434327
1.0882652	1.0334015	0.9773312	0.0009507	0.5497200	0.1158033	0.8855012	1.0217889	0.9722432	1.0373148	0.9282036	1.0272583	0.2669995	0.5924951	0.6862078	0.7730243	1.0017119	0.5423826	0.7547301	1.0703883	1.0446686	0.9973450	0.9791349	0.9535325	0.0630539	0.2520921	0.3621692	0.6071114	1.0391954	0.2881131	0.9862004	0.8032310	0.9586611	0.1152731	0.5773570	0.7314021	0.9850200	0.4258018	0.3456618	0.4907433	0.6915821	0.8285285	1.0448255	0.3203047	0.8251038	0.7381528	1.0248382	0.9458396	0.1061800	0.2159915
1.0110093	0.9127812	0.9304006	0.0053456	0.9671096	0.1379663	1.0946824	0.9874049	0.8405119	1.0345315	0.9283614	0.9339937	0.1990131	0.5809513	0.8244513	1.0744319	1.0529832	0.4634026	0.6558381	1.0478135	1.0500096	0.6017956	1.0358234	0.7613373	0.0081139	0.4507359	0.5884090	0.7758019	1.0195530	0.1976751	0.9121074	0.8614755	0.9314661	0.0614826	0.8445264	0.5709407	1.0177681	0.6539238	0.3803774	0.8504466	0.5135160	0.8880195	1.0968038	0.8404592	0.8072167	0.7251646	1.0076682	0.9075371	0.1562376	0.3040937
1.0520590	1.0700974	0.9882177	0.0551835	0.6910570	0.4626674	1.1121573	0.9471825	0.8004935	0.9564721	0.6490976	0.8427683	0.6252454	0.7232489	0.4805813	0.9483522	1.0213107	0.5672076	0.7452276	0.9746674	0.9058575	0.3886894	0.8724198	0.8997359	0.0406492	0.4078683	0.3711921	0.4856689	1.0323157	0.4392341	0.7947308	0.7571176	0.8784647	0.1055389	0.5165362	0.7010049	0.9291293	0.3584760	0.3225962	0.5840283	0.4380356	0.7707440	1.0482388	0.8736816	0.6776468	0.6091394	0.9247183	0.9461020	0.4109400	0.4094453
0.9267966	0.9828203	0.9365163	0.0650017	0.7975983	0.1268945	0.8864935	0.7526146	0.7358718	0.8221003	0.5868753	1.0188573	0.5739377	0.7663707	0.7392075	0.6271523	0.7528502	0.6631927	0.6202933	0.4431634	1.0128962	0.9698128	1.0918653	1.0510891	0.0518124	0.5325893	0.3567108	0.5838608	1.0262122	0.4805973	0.8314969	0.8001444	0.8485462	0.0193646	0.3794154	0.7260280	1.0356716	0.7223426	0.4403897	0.2420637	0.5654573	0.8641018	0.9855125	0.8208330	0.4503028	0.8422641	1.0579793	0.8521520	0.3552515	0.5555562
0.9754066	0.8714921	0.9878951	0.0009271	0.6500390	0.1825792	0.9993290	0.9666789	0.7471259	1.0662598	0.7985925	1.0726871	0.4097496	0.6110394	0.9029581	1.0564828	0.7229899	0.5038172	0.6539208	1.0411408	1.0708002	0.7506007	0.8238813	1.0118065	0.0622930	0.5868508	0.5703554	0.7328582	0.9620945	0.3869024	0.5730773	0.7038032	0.9480167	0.1466914	0.5705160	0.5318198	0.2737138	0.5271704	0.2336227	0.5586128	0.2849945	0.7950583	1.0300379	0.6649621	0.9944371	0.7844952	0.9463692	1.0088982	0.3115671	0.2592787
0.9895839	0.9910327	1.0711876	0.0552687	0.8188604	0.4757858	0.9977029	1.0124109	0.7666526	0.9421277	0.9006101	1.0351978	0.2921655	0.8632091	0.7677938	1.0088947	1.0072951	0.4987203	0.5975094	0.7879374	1.0008306	0.9477450	0.9220069	0.5208908	0.0694318	0.4538300	0.8334314	0.5668226	0.9357547	0.2719925	0.9707376	0.7894989	1.0523986	0.1202782	0.6594055	0.6505925	0.6469500	0.2407677	0.4627781	0.6301377	0.4482648	0.9477742	1.0035897	0.9864962	0.8106343	0.7944037	0.9936222	0.9444260	0.0490911	0.2892854
0.9596037	0.7126313	0.9508947	0.0594082	0.8412611	0.3015964	1.0619460	0.6868491	0.8472574	0.9444991	1.0084335	0.9243173	0.5883878	0.9941692	0.7292559	0.9519853	1.0267362	0.3150064	0.7616372	0.9829469	0.9462025	0.9966643	1.1018975	0.8250985	0.0559949	0.4914498	0.7003987	0.8058550	0.6121604	0.1439220	0.4097704	0.3461482	0.6211064	0.1254950	0.8434001	0.4437422	1.0371810	0.1959653	0.3004050	0.8174444	0.3477584	0.8701020	1.0114681	0.3368006	0.9189739	0.8206650	1.0037622	0.8707892	0.4331275	0.3771205
1.0604134	1.0096774	0.9053223	0.0544927	0.8570393	0.4594216	1.0012298	1.0586482	0.9202635	0.8055642	0.8373502	0.7643222	0.3381400	0.8620060	0.8944767	0.6585637	0.9755108	0.7136650	0.7490482	1.0325461	1.0309451	0.7813024	0.7777830	0.9457927	0.1120744	0.6315527	0.6349786	0.3715661	1.0095539	0.5395891	0.9834427	0.8429118	0.9871744	0.0931746	0.5284789	0.7410258	0.9312194	0.6155368	0.3413649	0.7900998	0.4868115	0.8054616	0.9454734	0.7907207	0.9379386	0.6464541	0.9839575	0.9570827	0.1464565	0.7579766
1.0133255	0.8499717	0.9649624	0.0661022	0.6003935	0.1288496	0.7332966	0.9671901	0.9875227	0.6906519	1.0595893	0.9980513	0.8178920	0.6618784	0.5214199	1.0450874	0.7710314	0.5554192	0.8993916	0.6546506	0.9770963	1.0241493	1.0083128	0.9029769	0.0500426	0.4686281	0.4044223	0.6743809	0.9229807	0.4317727	0.8525276	0.7195309	0.6630985	0.0875062	0.6540235	0.6699756	0.9790899	0.0799037	0.4100686	0.1816361	0.3140392	0.8820062	1.0440937	0.3763287	0.8580869	0.6173522	0.9565971	0.8966991	0.4687287	0.4156295
0.9153594	0.6173535	0.7785975	0.0022021	0.9706526	0.0917287	0.7941904	0.9957176	1.0577515	1.0906342	1.0396092	0.6520302	0.0476536	0.8002783	1.0417897	0.9303557	0.6847091	0.6403988	0.7137560	0.8632942	1.0238711	0.9886671	1.0438004	1.0467714	0.0442608	0.3342309	0.4113375	0.6446458	0.9653679	0.3263621	0.8291104	0.1971569	0.9849117	0.3961670	0.6236335	0.7868894	1.0220632	0.1404498	0.3886393	0.8232226	0.2836486	0.9746056	1.0358616	0.3037622	1.0905470	0.7534249	0.9807291	0.5989431	0.0022435	0.6155956
1.0252965	0.6095295	0.4645343	0.0897595	1.0793730	0.2802889	0.9667541	1.0202353	0.5853349	0.7902030	0.9727093	0.9447196	0.2295614	0.6967845	0.9720633	1.0289912	0.7784184	0.2886436	0.5785380	0.9831805	0.9964741	0.7509536	0.9501872	1.0249920	0.0697715	0.2897764	0.4297519	0.8441282	0.8915595	0.1806773	0.8952093	0.2525486	0.7352484	0.1576166	0.8784468	0.3718833	1.0094087	0.8536332	0.3248625	0.9357193	0.3567016	0.9257469	1.0816648	0.8004082	0.5375475	0.6962487	1.0081317	0.8789540	0.0427609	0.5138712
0.9544879	0.9519959	1.0420025	0.0837583	0.6097957	0.7709489	1.0056781	0.9423450	1.0232286	0.7741533	0.7632462	0.9900516	0.4012254	0.8644996	0.2021550	0.9966582	1.0037138	0.3500729	0.7975618	0.9903121	1.0492128	0.9235774	0.8646235	1.0402847	0.0947795	0.5501524	0.8919002	0.5339348	0.7906057	0.4739376	0.9878334	0.7405820	0.8788913	0.0993779	0.5356309	0.6326271	0.9303703	0.1754854	0.2807764	0.8072964	0.3898758	0.7967285	1.0321275	0.6963519	0.7171077	0.5781534	1.1105885	1.0249421	0.3529848	0.5296431
0.9091441	0.9167693	0.9835527	0.0739253	0.7167551	0.1486632	0.8953964	1.0335359	1.0173447	0.4144167	1.0434416	0.9804453	0.3624184	0.8346639	0.7596548	0.9389395	0.8602410	0.5705709	0.7129217	0.7988157	0.9187268	1.1116306	0.6737740	1.0254188	0.0562242	0.6289222	0.7153482	0.6712920	0.7277516	0.3983023	0.9417727	0.8529589	0.7927603	0.0552550	0.5518048	0.8935330	0.6630788	0.6141831	0.2900398	0.5504338	0.3028098	0.8364466	0.9223100	0.5255014	0.8926811	0.6122292	0.9799912	0.8844652	0.2518893	0.8591642
1.0197986	0.9734059	1.0501584	0.0607684	0.9532806	0.1811674	0.7638711	0.8686220	1.0602804	0.9966137	0.8875949	1.0358933	0.5779590	1.0458772	0.5124507	0.9745175	0.8557821	0.5939507	0.8181545	1.0542261	0.9787088	0.9849549	0.7440268	0.7839330	0.0393086	0.3567185	0.5383629	0.7122791	1.0131868	0.4639187	0.8904487	0.8515551	0.6674533	0.1056612	0.5897929	0.7078238	0.8946860	0.4000065	0.2393771	0.6277508	0.1982114	0.8930496	1.0098776	0.4096803	0.8175481	0.8762586	0.9700006	0.8317856	0.3685939	0.4317212
1.0871970	0.3957517	0.6284483	0.0070867	0.3941179	0.0679943	0.9395355	0.9665713	0.9417078	1.0181779	1.0087342	0.4706474	0.4748797	0.3127653	0.8788946	0.9988773	0.9737349	0.5323018	0.6537714	1.0781577	1.0558504	0.7485562	1.0500104	0.6243077	0.0539446	0.2673825	0.7204648	0.6336410	0.6801509	0.3592962	0.3781379	0.0500103	0.6951326	0.0493738	0.7461638	0.6560604	0.9867697	0.3006205	0.3627511	0.1489051	0.3046133	0.9654716	1.1056413	0.5449987	0.7882240	0.2966483	0.8448527	0.8977274	0.0685194	0.5992555
1.0344203	1.0843688	0.9070077	0.0027268	0.8569664	0.5543971	1.0451204	1.0494481	1.0231522	1.0050818	0.8144258	0.6867870	0.3116301	0.6812263	0.9607156	0.9978345	0.9977095	0.3627976	0.8243556	1.1058622	0.9957171	0.9994051	0.8699522	0.7912918	0.0924633	0.4933509	0.6013059	0.5176037	0.4694045	0.4673598	0.5321496	0.8788884	1.0398162	0.0933345	0.7655748	0.5068414	0.7778632	0.3751262	0.3804025	1.0104066	0.3441894	0.8505251	0.9200432	0.8349059	0.8389006	0.7326438	0.9329638	0.9251507	0.2008068	0.4341592
0.9823476	1.0423116	0.8884857	0.0640194	0.7142431	0.5521509	1.0086496	0.8984170	0.8668796	1.0112364	0.9406409	0.6784869	0.5101386	0.8868805	0.5434644	0.9267219	0.9509915	0.3958645	0.6661809	0.9302541	1.0364032	1.0586431	1.0887008	0.9542731	0.0604040	0.4675120	0.4877478	0.7980055	0.9805853	0.8149827	1.0241545	0.7075226	0.8038546	0.0758500	0.8367361	0.5832140	1.0464683	0.1251925	0.3146415	0.6325871	0.3244484	0.9555497	0.9255688	0.7740160	0.8251497	0.6729658	0.9413997	0.9092585	0.3570343	0.4878171
1.0191744	0.7747942	0.7327334	0.0069476	0.9501297	0.4757228	1.0215403	0.8080333	0.8918733	0.8117492	1.0070393	1.0626594	0.2652932	0.9676084	0.5611003	1.0789370	0.7622086	0.5725962	0.7355574	0.9997864	1.0555294	0.7693242	1.0191298	0.7521515	0.0273943	0.3209465	0.7812026	0.6445482	0.8197757	0.5683170	0.8451140	0.5186665	0.8519865	0.1279124	0.6341076	0.8935812	0.9346884	0.6273423	0.2781896	0.4959577	0.3794278	0.8588104	1.0495735	0.3608813	0.8666315	0.7737065	0.9961157	0.9172696	0.2313030	0.4448984
1.0030112	0.9603293	0.9387330	0.0096975	0.7074131	0.2272374	0.9428796	0.9344055	0.9948311	0.9704839	1.0126695	0.9289483	0.5579583	0.9808553	0.6097231	0.5409643	0.9550149	0.8189598	0.5893225	0.5029166	1.0529365	0.8822144	0.8556742	0.4507660	0.0451961	0.4711156	0.4934606	0.4962879	0.7313899	0.5869983	0.7410202	0.7147862	0.7722233	0.1017677	0.5549204	0.8775877	1.0438545	0.3567548	0.6430919	0.4155343	0.6602125	0.9577517	1.0592355	0.6327907	0.7265778	0.7146681	0.9326637	0.9799177	0.4043889	0.3891237
1.0181397	1.0118283	0.9178428	0.0036174	0.6231786	0.1065810	0.9638188	1.0142575	1.0948725	0.9191708	0.8466034	0.6834101	0.2530974	0.9664989	0.9737002	0.9567490	0.9739032	0.5187804	0.6164260	0.7865090	0.9993207	0.8664605	0.7911214	0.6183692	0.0748819	0.5635655	0.2572921	0.5751705	1.0066978	0.3702089	0.4194223	0.7527452	1.0671029	0.1122216	0.6568295	0.6346388	1.0034827	0.2336674	0.3510197	1.0234273	0.4788393	0.8771907	0.9638270	0.9141463	0.6784301	0.5642574	0.9605750	0.8640840	0.0837136	0.7479737
0.9721562	1.0100017	0.8398877	0.0004572	0.8901589	0.2097278	0.9864516	0.9462815	1.0221088	1.0418782	1.0432799	0.9376506	0.3657512	0.8863769	0.8499299	1.0086161	1.0208032	0.5039347	0.6982068	0.9609040	0.8218504	0.9153906	1.0773111	1.0134654	0.0538394	0.4220817	0.6260508	0.7360894	0.9470811	0.2649129	0.9397079	0.7637049	1.0254970	0.0407604	0.6499401	0.8383113	1.0025317	0.7947065	0.3550404	0.3230274	0.4508910	0.9316644	0.9840739	0.8181960	0.9778973	0.9236038	0.9412063	0.9273124	0.2608909	0.3104261
0.9967578	1.0366668	0.9650779	0.0698244	0.9539930	0.2819885	1.0401287	0.6239549	1.0368619	1.0572739	0.9137722	1.1004732	0.2543900	0.6922833	0.5786273	0.7064781	0.9229755	0.7146641	0.7595611	0.9466498	1.0019842	0.7000651	0.6934011	0.9173669	0.0735723	0.1052809	0.5552394	0.6662411	0.9198850	0.4087196	0.8242943	0.7910500	0.9397726	0.0667204	0.7448481	0.7674628	1.0580575	0.2856301	0.2788327	0.9557556	0.7498378	0.9905272	0.9672296	0.3026157	0.4281087	0.7865014	0.9898313	1.0636081	0.1623308	0.2584337
0.9610677	1.0684889	0.9824836	0.0533598	0.7861094	0.0771123	0.6872759	1.0885769	0.9531281	0.7478127	0.9968004	0.8003134	0.3100114	0.6491774	0.9076351	0.8862003	0.9568758	0.5359330	0.6620456	1.0266854	0.5638142	0.7380754	0.9204037	0.9051480	0.0502720	0.4785136	0.5701918	0.6522861	0.5551818	0.3683080	1.0240259	0.8171195	0.9983368	0.1367006	0.6179867	0.6075320	0.9744063	0.3605732	0.2916366	0.5343304	0.5706321	0.9619038	0.9908083	0.6724026	0.9215873	0.7813687	1.0340013	0.9190496	0.0433355	0.5146285
1.0078962	0.8346580	0.9346782	0.0010435	0.8488198	0.5488813	0.9489139	1.0197456	0.9842798	1.0677688	1.0416578	0.9412760	0.2563145	1.0239248	0.4634894	0.9405462	0.8489016	0.4931518	0.7177398	1.0440177	0.8300794	0.9129308	1.0224903	0.9591066	0.0443250	0.4085315	0.7016482	0.5966316	1.0320030	0.3605380	0.8024041	0.7678207	0.7799139	0.1256196	0.5939474	0.8793315	0.6657970	0.1063926	0.3074020	0.7100978	0.3731354	0.9916618	0.9895863	0.5515350	0.8626544	0.9039026	0.9607316	0.8803008	0.2393166	0.2258154
0.9482005	0.9909747	0.8052672	0.0054534	0.6104927	0.3684469	0.9035428	0.7639668	0.9757624	1.0092745	1.0297330	0.7166835	0.2073647	0.6651629	0.8848554	0.7619103	0.8569428	0.6878140	0.6720835	0.7207651	1.0294435	0.6213067	1.0299913	0.9430221	0.0681115	0.3498007	0.3598049	0.6256624	0.5070106	0.4043487	0.9502322	0.8456637	0.5965403	0.1913442	0.4831028	0.7025337	1.0620116	0.4503976	0.4786069	0.5815719	0.6990332	0.8629155	0.9960355	0.7696825	0.7187857	0.7077709	0.9618960	0.9157114	0.2113074	0.6563314
0.9972523	0.9235365	0.9900804	0.0042620	1.0181164	0.2708775	0.9881349	0.6250566	0.6665930	0.6480589	0.9189177	1.0565807	0.5675270	0.9505672	0.4895724	0.8137745	0.7448142	0.6766396	0.5988407	0.8771028	0.9631997	1.0119569	1.0197970	0.9293767	0.0623409	0.2687555	0.5053266	0.5858294	0.7217733	0.4244347	0.8396212	0.8610040	0.7800124	0.1057600	0.6518050	0.9308407	0.9800470	0.2824257	0.4451679	0.6182580	0.6714177	0.9344059	1.0165628	0.6426561	0.8013129	0.8118831	0.9515513	0.9460867	0.1636433	0.7157860
0.9368074	1.0327106	1.0278927	0.0092003	0.8784588	0.2075962	1.0241265	1.0289651	0.7449022	0.7325102	1.0489328	0.8954504	0.8002376	0.7977418	0.4526621	1.0284786	0.4824928	0.3558586	0.6250612	0.8334358	0.9749179	1.0037818	0.7140971	1.0118998	0.0916786	0.7626503	0.2595719	0.6321578	0.6921171	0.1523294	0.9537021	0.8036274	0.6141183	0.0134869	0.7488216	0.4885721	0.8679076	0.3788999	0.3586308	0.5250415	0.4176270	0.9363592	0.9593280	0.7958106	0.3101423	0.7442397	0.9924050	1.0011647	0.5139899	0.5800955
1.0330357	0.8230319	0.4471816	0.0006947	0.8736158	0.2177665	0.8257106	1.0531434	1.0650247	0.8976508	0.9517331	0.9560364	0.0113154	0.9380672	1.0121199	0.6742859	0.9252054	0.7067431	0.6927353	1.0203417	1.0205735	0.9807895	0.8048035	0.5336415	0.0322360	0.5098410	0.6818870	0.5875643	0.6331095	0.5988856	0.6436048	0.6494220	1.0137133	0.6125354	0.7748382	0.8529555	1.0321471	0.1715427	0.2673675	0.9699481	0.7703531	0.9554976	1.0084989	0.8674965	0.5930925	0.7306191	0.9135687	0.2939479	0.2080823	0.1639987
1.0665303	0.9030584	1.0389232	0.0671783	1.0381278	0.3514824	0.8865609	1.0128495	0.9112305	0.8630118	0.9650892	0.9321240	0.4385360	1.0297224	0.7810403	0.8673511	0.7169850	0.6250813	0.6781446	1.0457354	0.6806032	0.5255794	1.0281586	0.9858210	0.0232156	0.4688359	0.4087600	0.5533357	1.0411785	0.5754463	0.6597683	0.7843332	1.0037093	0.1048972	0.8621459	0.9009264	1.0499663	0.4108406	0.3562682	0.5512960	0.6691979	0.9005457	1.0841408	0.9601986	0.5132312	0.7871374	0.9702961	0.9483920	0.1701919	0.5631948
0.9761087	0.9722697	0.4812827	0.0788418	0.8330689	0.0660069	0.9585790	1.0362917	0.9851120	0.9627796	0.9991258	1.0802206	0.0060613	1.0076635	0.8761887	1.0573786	0.7380608	0.5261074	0.7037018	0.9695988	0.7590390	1.0541583	1.0755956	0.7069826	0.0185821	0.3914975	0.5892420	0.7943362	0.9281610	0.2043884	0.8301244	0.9020484	0.5806449	0.7679853	0.8792307	0.5495939	0.5607254	0.4619005	0.3559467	0.7231738	0.4139380	0.9296990	1.0748708	0.8881325	1.0634766	0.7832626	0.9467217	0.3132014	0.1008454	0.1982276
1.0385813	0.9324258	0.6277171	0.0024904	0.9010739	0.3286274	0.9936069	0.9806293	1.0600917	1.0602981	0.5838023	0.9292819	0.3164235	0.9086977	0.9311560	1.0169038	1.0383816	0.5409199	0.6632038	1.0544893	1.0184092	1.0735771	1.0686434	0.9630516	0.0640334	0.5529436	0.5198563	0.5646459	0.5919574	0.4544358	0.9874499	0.8145484	1.0192018	0.1395383	0.4935504	0.8444507	1.0488299	0.6141626	0.1995595	0.6709528	0.3975806	0.9336964	0.9151985	0.8139038	0.9063012	0.8685131	0.9464369	0.8868040	0.2643214	0.3674318
0.8762011	0.5764730	0.7746472	0.0685087	1.0832662	0.1027097	1.0060250	0.6293001	0.5789152	0.9704076	1.0125094	1.0105525	0.1995023	0.7091925	0.7185694	0.6036811	0.8847796	0.9440852	0.5746863	1.0576958	0.9966136	0.9804871	0.7624561	0.3756299	0.1219335	0.6289308	0.7911543	0.3600615	0.7593993	0.5468464	0.4287688	0.2697644	0.5438220	0.1567478	0.6284662	0.9047586	0.3205908	0.1449494	0.1570107	0.6254732	0.4694797	0.8414543	1.0966283	0.5740938	0.8334230	0.8446694	1.0522406	0.8989279	0.0360876	0.3158137
