YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.7007829	0.7328142	0.6835789	0.0005512	0.4082232	0.0673674	0.6382227	0.8283092	0.7017505	0.7349812	0.5657698	0.7338861	0.1906460	0.3812242	0.4133563	0.5102511	0.6121962	0.3350458	0.5388673	0.7167048	0.7063999	0.7358842	0.6737976	0.6466227	0.0394214	0.1862920	0.2367699	0.3352984	0.7060791	0.1605946	0.7664321	0.5827721	0.7568696	0.0739682	0.5074138	0.4705566	0.6403357	0.3670969	0.2406496	0.4118239	0.5061557	0.7040396	0.6393208	0.1737878	0.5827965	0.4999731	0.6110525	0.6492935	0.0636892	0.1502288
0.6787930	0.5766376	0.6861682	0.0014678	0.6379483	0.0947183	0.7350361	0.8041412	0.6164988	0.7242366	0.6377877	0.6241348	0.1365191	0.4444510	0.5460726	0.7204799	0.7170475	0.3227604	0.3999290	0.7376672	0.6825967	0.4390157	0.8131646	0.5211357	0.0088082	0.3310973	0.4029826	0.6618789	0.6847372	0.1406746	0.6138910	0.6745358	0.6485522	0.0290248	0.5651619	0.3948253	0.6589739	0.5189864	0.2475473	0.5767461	0.3192766	0.6531298	0.9301839	0.5477689	0.5547760	0.4620794	0.7828235	0.7168970	0.1103502	0.2646277
0.6544617	0.7143782	0.6075525	0.0339072	0.5268902	0.2926053	1.0000000	0.6061422	0.6435770	0.5842260	0.4282038	0.6490600	0.4522562	0.5380743	0.3563863	0.6510670	0.7325370	0.3777561	0.6093315	0.7330205	0.5467155	0.2261907	0.7094565	0.6583245	0.0406621	0.2964580	0.3017931	0.3237738	0.7632973	0.3260608	0.5884966	0.3871896	0.6381473	0.0804228	0.3766393	0.4942632	0.6748020	0.2231811	0.2018198	0.3094190	0.3701925	0.5158143	0.7198391	0.5592970	0.4010361	0.4200722	0.6207050	0.6961669	0.2503274	0.3178210
0.6154487	0.6855656	0.7227038	0.0594895	0.5786070	0.1163774	0.6619033	0.5634801	0.5214822	0.5722812	0.4069848	0.7313869	0.4065532	0.6678880	0.5759733	0.4312425	0.5357506	0.4257177	0.4142463	0.3196311	0.6904856	0.6646887	0.8447475	0.7978232	0.0482576	0.4057554	0.2175554	0.3896523	0.7452919	0.3012004	0.6545011	0.4522710	0.6285343	0.0095742	0.2159080	0.4843018	0.7673025	0.4905643	0.2587708	0.2154584	0.4122837	0.5699033	0.5844813	0.6693083	0.3148167	0.6141743	0.7845366	0.5226760	0.2087521	0.3814578
0.7096762	0.5631199	0.6390699	0.0007289	0.4874424	0.0978030	0.7056920	0.6360751	0.6194138	0.7603518	0.6344945	0.7472389	0.2640375	0.4443904	0.5728586	0.6916978	0.4793090	0.3304203	0.4379762	0.6903805	0.6356785	0.5211936	0.5690815	0.6491164	0.0365242	0.4619134	0.4486718	0.4723970	0.6879493	0.2425707	0.3792852	0.5275182	0.5883086	0.1048019	0.4031902	0.3338093	0.2442418	0.3703828	0.1482062	0.4660420	0.2022674	0.6396935	0.8373204	0.4197155	0.6603472	0.6466294	0.7077818	0.7843489	0.2342093	0.1542366
0.7271161	0.6494783	0.8112027	0.0173818	0.6149350	0.3586559	0.8367331	0.7149916	0.5327043	0.6189044	0.6054402	0.6649201	0.2081019	0.5179970	0.5614631	0.8227334	0.6180274	0.3714681	0.5324255	0.4703784	0.7040279	0.6668940	0.7365972	0.3651548	0.0426068	0.3367674	0.5673391	0.4004697	0.5887828	0.1721584	0.6478393	0.5010199	0.6530477	0.0892544	0.4865688	0.4437486	0.4585389	0.1344137	0.3029050	0.4306128	0.2610919	0.7166867	0.7743336	0.7608789	0.6698183	0.5820191	0.7214410	0.6324918	0.0318596	0.1843848
0.6548117	0.6248699	0.6561702	0.0427923	0.6010120	0.2204459	0.6870011	0.5151767	0.6431234	0.6648007	0.7239290	0.5885506	0.3894660	0.5553407	0.4930493	0.6390688	0.7164823	0.2238554	0.5996463	0.7868198	0.6209925	0.7885894	0.7606971	0.5494089	0.0337807	0.5224951	0.4702915	0.7034386	0.4108109	0.0838930	0.3094612	0.2194662	0.4212020	0.0990410	0.6435742	0.4215135	0.7372709	0.1440937	0.2169926	0.5140463	0.2369054	0.5618581	0.6610389	0.1930955	0.6325763	0.5065153	0.7199776	0.7311804	0.3060247	0.2612696
0.7600555	0.7444560	0.5760402	0.0523526	0.6138319	0.2754237	0.5936483	0.7233416	0.6831425	0.7031162	0.6692258	0.5306979	0.1995986	0.5677855	0.5784146	0.3969373	0.6686323	0.4735472	0.4869026	0.7655426	0.7265502	0.4220782	0.5173553	0.6189582	0.0918872	0.4243833	0.4593973	0.2558199	0.6282735	0.3300010	0.6342535	0.6186960	0.7252091	0.0728138	0.3916994	0.5038276	0.6447941	0.5396840	0.2581114	0.5971654	0.3919390	0.5235455	0.6583140	0.6318058	0.7348417	0.4480094	0.6673000	0.6487501	0.1342481	0.5510124
0.7011807	0.5452168	0.5977069	0.0527829	0.4545588	0.0695545	0.5633333	0.6227152	0.6663388	0.4647740	0.7317642	0.6311831	0.5017069	0.4668986	0.3440388	0.6757624	0.4890068	0.3547521	0.6404209	0.4644355	0.7593698	0.7443530	0.6493408	0.6415628	0.0258732	0.2472102	0.3966734	0.4703433	0.6539316	0.2456591	0.6448720	0.3966776	0.4285550	0.0952882	0.5213823	0.4496769	0.6883386	0.0367675	0.3424510	0.1265112	0.2019880	0.6492136	0.7788299	0.2513873	0.6337255	0.3785043	0.6817031	0.6149005	0.2855684	0.2894994
0.6359483	0.3628381	0.5883913	0.0030889	0.7935611	0.0607438	0.5577160	0.6239385	0.7959124	0.6947814	0.7145203	0.4595109	0.0536594	0.6176525	0.7573571	0.6867897	0.5155644	0.4343125	0.5573499	0.6159236	0.7266711	0.7163397	0.6290367	0.6442927	0.0212820	0.2713974	0.2500215	0.4149804	0.6038397	0.2513426	0.4514876	0.1351534	0.6155010	0.2834897	0.5223187	0.5739381	0.7016508	0.1174235	0.3324452	0.6391260	0.2178282	0.5746717	0.7781113	0.2025160	0.8742362	0.5830974	0.6707128	0.4460925	0.0032453	0.3928195
0.6740087	0.4297266	0.4686875	0.0628704	0.7220544	0.2145117	0.6119446	0.6774967	0.4822365	0.5103059	0.6700083	0.6206995	0.1833770	0.4791201	0.8153013	0.7283036	0.5522602	0.1957061	0.4367236	0.6976784	0.6260190	0.5000581	0.6315204	0.7350759	0.0569682	0.1722584	0.2935246	0.7151347	0.5625809	0.1064491	0.6198808	0.1928368	0.5282198	0.1226880	0.5389582	0.2155326	0.7047416	0.6020989	0.1957488	0.6392052	0.2488267	0.5052223	0.7066094	0.6186754	0.3761959	0.6043185	0.7499248	0.6074606	0.0225174	0.3464383
0.7674822	0.7218351	0.6890002	0.0876239	0.4423564	0.5401556	0.7204043	0.6407841	0.7415354	0.4434956	0.5014295	0.6097048	0.2205918	0.6931606	0.1285135	0.7619763	0.7244815	0.2544176	0.5097367	0.7765002	0.7059069	0.6507547	0.5718740	0.7158486	0.0400167	0.3530943	0.6498925	0.4108028	0.6078888	0.3941303	0.6598575	0.6159152	0.6079455	0.0734506	0.3314151	0.4795384	0.6836555	0.1228157	0.1811346	0.6225498	0.2719511	0.6252329	0.6298010	0.4001527	0.5058990	0.4382957	0.7506260	0.7604392	0.2439132	0.4499482
0.7154991	0.7538008	0.8212617	0.0568990	0.4493826	0.1380968	0.5936693	0.7382423	0.6770086	0.2997969	0.8002916	0.6525781	0.2646093	0.5757118	0.4566824	0.5941899	0.6268432	0.3393263	0.4681837	0.4864590	0.5653266	0.8226615	0.5022436	0.6909117	0.0398629	0.5706274	0.5656793	0.5754280	0.4756544	0.2861497	0.5578287	0.5728156	0.5593235	0.0326369	0.3645907	0.6055516	0.4416494	0.3976752	0.1630563	0.4051104	0.2584236	0.5555133	0.7529624	0.4420052	0.6352244	0.3803325	0.7770267	0.6465663	0.1243649	0.6314074
0.6073179	0.6738671	0.6731460	0.0488685	0.6083939	0.1180705	0.4926060	0.6747347	0.7278223	0.7677244	0.6443536	0.7416963	0.3759362	0.6880542	0.3289736	0.6654413	0.5936504	0.4156872	0.5278066	0.7519228	0.6831962	0.6367588	0.4746597	0.5650867	0.0150277	0.2646010	0.4009149	0.5194835	0.7263713	0.3209723	0.6121341	0.6734131	0.4185879	0.0597634	0.4122669	0.4394292	0.6704299	0.3129490	0.1656122	0.3574792	0.1742477	0.6786013	0.6551983	0.2834161	0.6093264	0.6359998	0.7047177	0.6074005	0.2782188	0.3371868
0.8129963	0.2771622	0.3613409	0.0035570	0.3485760	0.0600964	0.6463480	0.6813211	0.7564658	0.7786260	0.7226687	0.3440718	0.2760158	0.2269753	0.6936126	0.6614226	0.7340421	0.3945707	0.3859249	0.8075978	0.7339404	0.4830075	0.6873710	0.4187264	0.0281263	0.1816900	0.5194673	0.4815055	0.4595563	0.2318600	0.2524227	0.0523884	0.4366331	0.0312732	0.5614198	0.4414970	0.7774743	0.2262432	0.2818291	0.1466055	0.2147921	0.6060317	0.8015111	0.3632482	0.5623125	0.1810335	0.6144098	0.7179314	0.0452370	0.4534622
0.6331489	0.7229226	0.5813894	0.0012196	0.5861923	0.4180154	0.7689082	0.6714517	0.6432176	0.6055755	0.6205348	0.5550416	0.1896677	0.4855940	0.6058941	0.6601179	0.5954474	0.2035139	0.5375926	0.8401381	0.6920233	0.6813450	0.6098722	0.4894698	0.1060302	0.3326414	0.3370857	0.3658950	0.3087389	0.3544541	0.3328848	0.5938175	0.7803897	0.0686740	0.5993639	0.2954827	0.6206254	0.2614298	0.2320923	0.7412272	0.2135758	0.5912426	0.6976705	0.5632537	0.6182481	0.4367999	0.6082621	0.5900492	0.1728300	0.2387210
0.6195400	0.7255630	0.5658903	0.0470945	0.4948898	0.3800103	0.7587343	0.5894533	0.6482226	0.7055590	0.6717114	0.3783869	0.3228017	0.6855110	0.3587559	0.6301053	0.6549253	0.2453876	0.3950941	0.7241550	0.7504325	0.7174808	0.7585722	0.5859792	0.0328365	0.3175944	0.4177117	0.5069689	0.5994036	0.5273535	0.7130529	0.5312317	0.5734641	0.0485701	0.6145442	0.3711710	0.7671267	0.0815602	0.2072631	0.3953024	0.2934665	0.6220194	0.6004848	0.5641161	0.5485548	0.4698760	0.6993439	0.6803448	0.2362963	0.3706643
0.7405823	0.5411981	0.5757356	0.0052680	0.6601048	0.3041332	0.7071373	0.5190605	0.6554547	0.6639686	0.6481787	0.7363915	0.2049035	0.6749855	0.3974681	0.6769165	0.5143942	0.3791622	0.4591772	0.6974424	0.7423608	0.6256520	0.6418530	0.4626032	0.0203154	0.2572707	0.5065694	0.4119549	0.4713769	0.2703009	0.6820094	0.3405473	0.5755107	0.0887497	0.3693883	0.6402794	0.7184816	0.4452905	0.1957586	0.3141295	0.2849364	0.6389183	0.7277103	0.2563811	0.6451616	0.5253322	0.7268113	0.6187468	0.1561540	0.2436371
0.6425414	0.5845060	0.5915396	0.0061625	0.6022590	0.1511847	0.5371735	0.6229823	0.7055807	0.6891754	0.7291745	0.6534646	0.4353825	0.6286384	0.4476530	0.4425598	0.7445297	0.4693108	0.4224990	0.3349984	0.7247738	0.5501981	0.5736608	0.3386867	0.0138877	0.3449565	0.4185811	0.3536340	0.4349895	0.4030808	0.5477472	0.5685815	0.4628142	0.0679804	0.3372071	0.7845561	0.9744459	0.1818252	0.4603407	0.3245010	0.4920678	0.5880148	0.7018920	0.3689573	0.5179611	0.5140767	0.5756591	0.6386145	0.2464639	0.2471757
0.6301817	0.7496637	0.6415094	0.0025949	0.4151832	0.1123023	0.6308033	0.6525050	0.7893221	0.6223959	0.6091143	0.4732139	0.1129493	0.5809912	0.6732466	0.6306393	0.7462457	0.3193056	0.3651672	0.5234421	0.6550377	0.5167751	0.5866925	0.4789325	0.0274965	0.4493209	0.1870755	0.4229415	0.8310700	0.2276708	0.2020006	0.5045197	0.6232724	0.0652660	0.4851682	0.3771824	0.6620698	0.1629353	0.2205105	0.7263658	0.3331464	0.5974974	0.6202854	0.6930576	0.4824543	0.4516922	0.6620188	0.6209143	0.0420567	0.5956411
0.6428815	0.7630278	0.6403822	0.0015589	0.6871326	0.1792346	0.6079563	0.6735872	0.6749345	0.7544883	0.7753428	0.7401474	0.2182873	0.6054076	0.5927129	0.7742839	0.7312130	0.3795153	0.4621027	0.5940865	0.5156726	0.5541420	0.8292210	0.7341697	0.0323951	0.2669571	0.4284471	0.4580313	0.6733886	0.1496009	0.6239235	0.5931617	0.6943361	0.0311122	0.4601326	0.6684802	0.7744591	0.5958779	0.2608462	0.2463401	0.3090195	0.6510392	0.6771243	0.5313919	0.5693638	0.7014844	0.7024914	0.6866492	0.1781314	0.2068028
0.8607359	0.8499261	0.6267362	0.0404497	0.6595051	0.2616439	0.7435907	0.4450600	0.7525455	0.6923981	0.6659584	0.5839419	0.1976917	0.4761849	0.3787433	0.5282413	0.7476374	0.5653838	0.5552876	0.6893437	0.7291931	0.4784890	0.3981267	0.6537396	0.0392373	0.1029710	0.4165539	0.4578331	0.6592027	0.2672710	0.5193921	0.4814516	0.6605171	0.0719599	0.5152597	0.5469395	0.7249643	0.1956917	0.1881362	0.5645489	0.5957093	0.7657759	0.6427283	0.2009747	0.2718737	0.5115810	0.6963426	0.7892253	0.1027296	0.2080576
0.5794141	0.6782153	0.5821302	0.0273193	0.5951064	0.0332559	0.4506396	0.6997576	0.6182518	0.5200449	0.6576705	0.5962098	0.2240228	0.4002875	0.7852419	0.6788477	0.6319133	0.4237590	0.3828042	0.6476863	0.3683413	0.4797982	0.5138516	0.6529111	0.0485896	0.3095472	0.3887878	0.5104565	0.4563542	0.2731376	0.7594541	0.5587162	0.7044597	0.0922576	0.3873759	0.4182315	0.6718287	0.3020666	0.1769425	0.3476036	0.4162002	0.6460798	0.6132316	0.4919542	0.5597707	0.5402234	0.6955633	0.7201359	0.0177003	0.4517914
0.6318499	0.6521258	0.6965180	0.0025524	0.5958889	0.4175033	0.5748351	0.7223920	0.7832325	0.6471292	0.7412656	0.6248905	0.1520442	0.7387997	0.2720797	0.7815783	0.6313747	0.3417445	0.4464118	0.6772461	0.6441063	0.6097654	0.6588241	0.7122883	0.0297480	0.2882825	0.4974112	0.3596534	0.8778237	0.2333376	0.4953369	0.5327987	0.4950245	0.0936449	0.4290718	0.6075867	0.4652871	0.0812548	0.2269992	0.4988165	0.2528513	0.7551380	0.6724542	0.3592456	0.6814376	0.7673592	0.6636428	0.5689356	0.1476853	0.1667143
0.6509899	0.7388611	0.4993581	0.0052538	0.3882530	0.2705366	0.5242254	0.5723934	0.7983124	0.9398110	0.6745627	0.4083042	0.1357717	0.5354965	0.7455475	0.5423607	0.6686672	0.6419028	0.4484972	0.4607570	0.6453290	0.4567229	0.6860381	0.6164517	0.0692234	0.2292852	0.2499447	0.4444870	0.3942301	0.2772062	0.7649814	0.6201778	0.3944324	0.1356354	0.2567797	0.4963795	0.7399612	0.3450690	0.2501761	0.4043405	0.5356667	0.5460666	0.6170219	0.6089741	0.6089929	0.5644662	0.6835898	0.5275642	0.1559100	0.4290890
0.7571648	0.6532187	0.8140271	0.0035068	0.7462281	0.1718700	0.7444595	0.4615954	0.4725964	0.3937733	0.7690011	0.8000548	0.4178683	0.6444059	0.3663011	0.5499919	0.5323357	0.4730439	0.4364290	0.6456490	0.6313344	0.7181701	0.7089879	0.6220244	0.0719464	0.1336634	0.3237108	0.4127539	0.4364119	0.2887470	0.5040109	0.5698479	0.5363523	0.1105236	0.4771766	0.5939980	0.7093620	0.2017419	0.3894418	0.4173333	0.4240112	0.6080680	0.7133031	0.4207055	0.5827623	0.6078481	0.6858901	0.6367411	0.1470347	0.5084685
0.6361850	0.7544388	0.6745435	0.0088992	0.6266753	0.1375144	0.7917294	0.8231692	0.5620982	0.5049260	0.7184031	0.5628753	0.5995199	0.4551926	0.2828860	0.6301368	0.3480195	0.2631233	0.4772717	0.5547019	0.6461182	0.7218762	0.4638973	0.6561203	0.0818482	0.5193902	0.1797751	0.4147877	0.5078420	0.1611370	0.6999730	0.6068494	0.3304446	0.0150016	0.5923183	0.3074471	0.5127767	0.2905075	0.2187473	0.3920496	0.2510780	0.6958375	0.6786442	0.5948035	0.1702341	0.5334789	0.7511776	0.6223628	0.3801444	0.3987081
0.6698286	0.5662483	0.3417212	0.0007448	0.5810537	0.1276456	0.5749159	0.7543547	0.7822526	0.5772717	0.6166178	0.7220346	0.0100885	0.6981016	0.7049059	0.4381443	0.7053652	0.4327156	0.4476058	0.7809207	0.6927940	0.7813338	0.6225766	0.2826067	0.0334428	0.3727137	0.5298757	0.3890364	0.5138373	0.4445931	0.5533217	0.4828580	0.7886635	0.3686899	0.5916129	0.5594354	0.6738840	0.0858268	0.1964358	0.7351110	0.5254879	0.6456657	0.7090054	0.5452794	0.3637677	0.4706808	0.7865119	0.2299100	0.1619220	0.1040504
0.7858362	0.6341407	0.7773357	0.0300028	0.6849523	0.1595094	0.6171713	0.6911027	0.6953860	0.6020834	0.6857346	0.6897015	0.2689847	0.8021885	0.4960307	0.5497058	0.5193829	0.4840900	0.5836083	0.7174113	0.4240402	0.4030692	0.7413077	0.7142686	0.0188361	0.3082525	0.2920724	0.3926332	0.7124164	0.3816607	0.5167200	0.5863247	0.6832472	0.0865677	0.7009436	0.6299391	0.7434024	0.2541255	0.2118561	0.3192417	0.4364297	0.6300399	0.8708144	0.6752200	0.3791270	0.5845153	0.6701392	0.6543107	0.1188824	0.3977211
0.6321373	0.7440030	0.3121954	0.0484059	0.5815535	0.0546783	0.7968419	0.6951582	0.5765058	0.7956989	0.6850124	0.7058977	0.0137639	0.6510249	0.5853788	0.6699643	0.5363051	0.3838218	0.4728811	0.7344943	0.6933922	0.7887599	0.6878688	0.3900370	0.0163445	0.2261267	0.4438734	0.5574656	0.6943120	0.1119156	0.6239047	0.6308507	0.4954817	0.5340236	0.7450948	0.3575505	0.3842071	0.3368292	0.2955888	0.5036444	0.2525651	0.6498961	0.7023291	0.5853488	0.6312053	0.6897875	0.7009288	0.2827741	0.0653351	0.1433971
0.7035917	0.7440840	0.5393343	0.0035928	0.6516415	0.2379572	0.6513874	0.5873712	0.6898909	0.7697363	0.3858730	0.7305899	0.2519217	0.5929079	0.6387780	0.6707544	0.7612526	0.3680094	0.4289196	0.7402147	0.7476201	0.6957056	0.8029546	0.7131871	0.0276941	0.4469083	0.2910125	0.3800388	0.4212264	0.2737195	0.6560341	0.5016631	0.6683216	0.1134035	0.3369358	0.6104924	0.6441971	0.4737118	0.1150160	0.4749964	0.3127471	0.6477653	0.6719843	0.5521851	0.6378591	0.5666993	0.6398068	0.7280117	0.1452290	0.2376090
0.5685878	0.4821311	0.5343245	0.0878932	0.7776293	0.0924053	0.7062315	0.4598530	0.4056698	0.7350141	0.6360467	0.6722271	0.1812454	0.4481994	0.4728852	0.4327735	0.5439946	0.6671617	0.4194312	0.7719970	0.6191533	0.6416239	0.6002737	0.2123762	0.0784418	0.3842106	0.5332697	0.2733223	0.5520909	0.4037428	0.3743971	0.2105343	0.3921587	0.0881313	0.4658399	0.5850918	0.2074637	0.1432987	0.1323804	0.4714813	0.3183302	0.6357096	0.7797330	0.4599831	0.6129842	0.5262326	0.8016725	0.5941742	0.0298530	0.2609126
