YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
0.9384317	0.3591460	0.7045913	0.6289532	0.0732923	0.9269741	0.0916675	1.0777056	0.1040831	0.9744752	1.0530982	0.1076957	0.5824039	1.1194025	0.0770733	0.8557028	0.8655486	0.0683078	0.0378031	0.2461636	1.0964924	0.4474158	0.4321544	1.0084002	0.8609743	0.3666622	0.0637672	0.3157203	0.0777489	0.2468164	0.7866546	0.7915485	0.9331069	0.9682419	0.0034977	1.0278049	0.0152362	0.9601112	0.4617839	0.9380597	0.3661628	0.2733596	0.6398606	0.0150920	0.1122488	0.6436945	0.4210589	0.2392896	0.1763012	0.5971788
0.8781726	0.9408877	0.9918529	0.9304729	0.0999786	1.0751982	0.0041255	0.9980629	0.3335408	0.8826706	1.0586950	0.0696276	0.9554810	0.5704883	0.0116911	0.6661644	0.7741301	0.0193151	0.3595753	0.3694885	1.0054346	0.5101271	0.0017026	0.5712147	1.0471973	0.2480652	0.1326259	0.3338118	0.0500013	0.3695805	0.2366790	0.6400709	0.7069079	0.8866354	0.0271783	0.8103431	0.0031530	0.5716999	0.5343129	0.9365561	0.3307155	0.2865676	0.6144308	0.0534240	0.1499448	0.5856814	0.3383533	0.7044630	0.2405270	0.6832775
1.0154260	0.9181253	0.9845603	0.3291769	0.0859148	1.0234403	0.0004349	0.9851282	0.0006740	0.9686264	0.9635404	0.4156290	0.9531070	1.0296523	0.5861720	0.8139833	1.0241270	0.0218312	0.4250068	0.3599324	0.9593938	0.6785685	0.2625157	0.8581744	1.0609052	0.2389914	0.0062337	0.2578629	0.0388301	0.5294674	0.4090817	0.7629672	0.7614592	0.9138001	0.0018258	0.5765999	0.0922693	0.2826553	0.7168557	0.8756403	0.3298408	0.3327019	0.6983199	0.1285853	0.1047715	0.7389257	0.3079440	0.7940344	0.1815364	0.6085079
0.9939458	0.5305178	1.0797660	0.3141004	0.0748770	1.0583394	0.0150323	0.8272678	0.0019236	0.4913043	0.9304884	0.4065009	0.8130636	0.6830919	0.1470316	0.6091965	0.7862465	0.0377343	0.3046750	0.0755227	0.6471004	0.4852615	0.0186592	1.0014863	1.1112064	0.2835046	0.1071695	0.2787337	0.0557390	0.4074037	0.6026439	0.7336723	0.5015693	0.8844713	0.0427179	1.0232876	0.0063721	0.6523171	0.5572044	0.5101897	0.2709372	0.2412772	0.7136766	0.0736419	0.0019546	0.8328415	0.5457130	0.6086403	0.3781473	0.6998098
0.9969873	1.0223418	0.8296881	0.8903310	0.0790473	1.0622822	0.0823311	0.5483034	0.3978660	1.0111505	0.9547644	0.1404709	0.9691273	1.0275111	0.0385789	0.4462856	1.0082565	0.0536317	0.3945561	0.5234756	0.8887056	0.4866142	0.4271412	0.7204748	0.7373245	0.3276283	0.0192241	0.0988348	0.0185739	0.7649791	0.3960898	0.3379150	0.6793080	0.8477034	0.0012328	0.9663499	0.1349007	0.5363790	0.5406731	0.4424059	0.3811623	0.2379128	0.6867230	0.0082251	0.0055425	0.6987240	0.3851185	0.7876752	0.6963710	0.7206510
0.4135604	0.4835361	0.9257898	0.4567142	0.7700368	1.0604157	0.1640326	0.5898712	0.2899516	0.8305251	0.9772070	0.0269985	0.8373633	0.7058498	0.0004588	0.5594968	1.0050219	0.0900659	0.1152377	0.1134338	1.0064244	0.6172939	0.0106017	0.9257869	0.5755729	1.0134562	0.1354938	0.6491426	0.0553175	0.6949107	0.6126046	0.6288216	0.6908722	0.9064132	0.0026367	0.7603631	0.1519164	0.9200566	0.7248834	0.3044293	0.5675300	0.2547210	0.0356603	0.0000543	0.1256567	0.4305886	0.4321734	0.6067114	0.3453213	0.7894383
1.1094251	0.6564902	1.0334731	0.4899470	0.0713392	1.0155375	0.0868946	0.8002796	0.0623853	1.0848508	1.0359472	0.0371785	0.5188519	1.0412437	0.0079589	0.6826375	0.9099858	0.0326840	0.0361037	0.2585849	0.6879894	0.1473372	0.0010834	0.8635520	0.9839635	0.2561751	0.1133022	0.2658764	0.0005045	0.3760014	0.8222222	0.7842826	0.7080916	0.8853057	0.0021269	1.0169594	0.1040553	0.5500457	0.0467210	0.7395557	0.3307348	0.3574058	0.7703694	0.0008630	0.0923878	0.8093017	0.4031460	0.3867290	0.1980690	0.6185482
1.0364522	1.0013478	0.7897445	0.5497608	0.0742639	0.9817959	0.0129481	0.9725807	0.0010988	1.0731070	0.7636133	0.1463775	1.0170688	0.8242498	0.5387894	0.7667623	0.7062580	0.1029685	0.3547541	0.2842854	0.8003656	0.4597000	0.0619907	0.8847595	0.6224227	0.2653341	0.0916528	0.2261688	0.0052309	0.3263482	0.4713642	0.3300549	0.7060500	0.8348778	0.0386874	0.8033666	0.1807690	0.0942226	0.2704155	0.6393763	0.3209356	0.4580364	0.6146909	0.0261271	0.0003126	0.6784582	0.4742262	0.8830794	0.2330528	0.6936207
0.8706370	0.4809341	1.1132118	0.6608572	0.1228577	1.0346567	0.0761417	0.9685582	0.0029073	0.9676772	0.8758081	0.6207749	0.8813919	0.8477317	0.0048762	0.7863020	1.0450785	0.0848213	0.0982024	0.1374452	0.6661248	0.3364306	0.0066344	0.6847511	0.7090036	0.3156992	0.0936201	0.2865190	0.0475458	0.4973070	0.6741209	0.9086039	0.8210084	0.9439047	0.0287535	1.0502905	0.0377939	0.6722356	0.5174694	0.5450696	0.3666849	0.5530381	0.6791855	0.0001998	0.0045804	0.5728738	0.4135703	0.6329966	0.0444017	0.6320044
1.1054460	0.4366778	0.9134252	0.7825229	0.1313910	1.0116945	0.0048268	0.9195248	0.2083077	1.1617715	0.9277136	0.6354794	0.9823353	0.7522793	0.6590479	0.9098464	1.0267491	0.0085951	0.2743580	0.1733662	0.9048991	0.2725111	0.0652186	0.9797460	1.0653066	0.3271073	0.0143539	0.3518561	0.0017371	0.4753622	0.5964170	0.4417199	0.8853776	0.9107002	0.0475251	1.0299370	0.1777927	0.1575460	0.3727516	0.7596340	0.3375005	0.3161656	0.6113899	0.0210049	0.0044428	0.6992996	0.3676054	0.9037474	0.1148435	0.4552375
0.9931154	0.8709391	1.0166870	0.7563723	0.0596606	1.0071828	0.0146826	1.0511501	0.4674406	0.6707242	0.6874766	0.1016475	0.9766992	0.7135939	0.0955190	0.6360757	0.9707952	0.0498227	0.3628567	0.2837357	0.4472090	0.3055094	0.6482437	0.5008526	0.9439291	0.3172028	0.0117345	0.2312089	0.0978066	0.7154466	0.4350316	0.4657294	0.7522634	0.7380179	0.0034814	1.0494222	0.1701185	0.9560801	0.4272007	0.5432844	0.3617298	0.7883250	0.6905985	0.0006751	0.0023597	0.5843856	0.6424449	0.8007516	0.3155200	0.5472670
0.9717660	0.8859680	0.9943901	0.6265370	0.0841030	1.0476046	0.0140242	0.7314945	0.1689153	0.9373476	1.0365340	0.3504608	0.9861091	1.0922815	0.2692871	0.4904477	0.9429941	0.0377818	0.3107422	0.2219132	0.6377601	0.3529828	0.4495160	1.1031765	0.9586285	0.2125932	0.0105723	0.2989820	0.0274040	0.2063432	0.5490403	0.7840042	0.7512044	0.8695919	0.0005431	0.5890406	0.0036700	0.6205938	0.4447091	0.3869786	0.3558031	0.5788326	0.6938458	0.0015721	0.0942163	0.6848312	0.5639641	0.6365747	0.5823120	0.6926291
1.0760144	0.8574143	0.9649500	0.3402355	0.0948290	1.0468234	0.1125039	0.7268670	0.1902432	0.9493748	1.1095575	0.0785271	0.9368879	0.6504223	0.1959412	0.5094188	1.0197468	0.0219322	0.1134907	0.1669792	1.0016606	0.3016297	0.0212071	0.9576391	0.9646614	0.1208240	0.0738653	0.1901485	0.0767017	0.3559346	0.5076621	0.8927939	0.7791745	0.8867247	0.0007395	0.9928389	0.1004613	0.4333052	0.0779493	0.6411141	0.3475695	0.2469401	0.6784967	0.0007516	0.0057131	0.6892509	0.3932902	0.8510850	0.5293191	0.6059366
1.1506145	0.5289700	1.0314279	0.7169054	0.0705783	1.0315837	0.0719346	1.0287162	0.2753316	0.8217201	0.9834943	0.2664303	0.9998191	0.9181383	0.0039718	0.7956197	0.6408721	0.0949027	0.2761670	0.1869745	1.0119113	0.3042041	0.0325299	0.3317553	0.7967305	0.2970189	0.1231250	0.1231819	0.0560659	0.7147557	0.5628321	0.7199836	0.9139683	1.0842812	0.0014722	0.9869611	0.1052754	0.7634553	0.1896272	0.7478961	0.2282719	0.2170047	0.6499513	0.2971022	0.1082091	0.7749210	0.4109260	0.7427732	0.2233510	0.6520195
0.9860864	0.6092539	1.0811183	0.6661102	0.0934811	0.9630751	0.0024455	1.0767332	0.0404879	1.0276341	1.0657994	0.0366997	1.0471080	0.9523065	0.0053831	0.6921624	0.7763767	0.0445012	0.2212021	0.1792043	0.9294247	0.2668282	0.3139304	0.8424441	0.8929138	0.2804039	0.1086259	0.2740437	0.0359178	0.6681241	0.5969992	0.8672577	0.8827711	0.8856520	0.0010789	1.0896202	0.1573455	0.6547732	0.5916862	0.6782681	0.3017925	0.2715091	0.6354212	0.0020271	0.0013590	0.6555239	0.3934215	0.8552723	0.2325430	0.6825610
0.7780883	0.8706059	0.9372553	0.1558315	0.1504696	1.0469082	0.0036141	1.0565730	0.3319624	1.0595702	1.0458111	0.0634219	0.9790652	1.0701226	0.1685391	0.7737517	0.9759352	0.0857699	0.1060520	0.1287826	0.7710277	0.5243954	0.1301005	1.0535791	0.7791870	0.4556010	0.1081883	0.2169373	0.0734955	0.5286775	0.2719585	0.8493572	0.7759860	0.8054314	0.0515965	0.6733374	0.0051607	0.9396405	0.5098049	0.7859137	0.2892764	0.5043897	0.5346008	0.0025976	0.0049419	0.7622555	0.4597372	0.7279998	0.1706979	0.5311648
0.9237470	0.9396894	0.8864452	0.3470058	0.0752688	1.0923276	0.0994115	1.1039461	0.0828190	0.8222440	0.8558292	0.2314133	1.0182012	1.0010436	0.1395265	0.7422793	1.0898278	0.0432709	0.0151063	0.0022804	1.0254469	0.4003371	0.0551468	0.9962382	1.0478509	0.2003457	0.1136569	0.3077430	0.1293608	0.5001105	0.6045417	1.0256842	0.7905458	0.9711068	0.0421023	0.8556343	0.1648858	0.3141940	0.4751209	0.7361010	0.4037508	0.3406745	0.6190778	0.0024426	0.1530634	0.6930410	0.3897021	0.7822271	0.3083249	0.6783506
0.9571956	0.5445298	0.8988651	0.8008747	0.0531813	0.9220179	0.1078534	0.8914041	0.0009257	0.7174668	1.0111036	0.1170951	0.9043853	0.6920292	0.1265187	0.7056920	0.6605414	0.0369919	0.3074694	0.1780270	1.1001424	0.2630423	0.0140384	1.0176954	1.0580254	0.2174330	0.1048730	0.3381505	0.0002873	0.6612652	0.5410580	0.9107979	0.6545405	0.9115006	0.0254845	1.0614918	0.1184413	0.7396650	0.1175915	0.9025955	0.3409408	0.1883756	0.7181800	0.0005200	0.0034303	0.7411463	0.4651513	0.7768110	0.2001160	0.4290724
0.9857186	0.6339617	0.9225834	0.3950349	0.0647423	1.0185196	0.0036413	0.8617164	0.2869525	0.9454370	1.0183482	0.1584021	1.0226050	0.9719331	0.0114387	0.6393898	1.0309377	0.0690327	0.1856483	0.2120145	0.9988671	0.1462555	0.0227062	0.8806323	0.9503143	0.3042105	0.0911445	0.3036086	0.0005820	0.7062337	0.4915906	0.7605422	0.8694436	0.9160001	0.0013495	0.9900580	0.1654148	0.4241248	0.1315210	0.6399793	0.3508544	0.2963741	0.6919712	0.0104868	0.0734304	0.6634692	0.4149663	0.7738248	0.4031718	0.4589503
0.8627033	0.3185599	0.7806963	0.2408873	0.1390179	0.9088664	0.0854272	0.6899261	0.0010570	1.0706605	0.7351055	0.0314271	0.9456228	1.0701994	0.0102527	0.4567856	1.0094223	0.0730256	0.1801371	0.1169518	1.1035890	0.5993274	0.0156577	1.1074564	0.7709899	0.3219919	0.0043540	0.2659149	0.0009271	0.5352100	0.5940057	0.6971285	0.8259666	0.9643195	0.0408312	0.6242479	0.0014206	0.7552586	0.4800208	0.6452364	0.4016733	0.2845593	0.5424695	0.1455598	0.0730565	0.4819320	0.3774313	0.7585772	0.5462591	0.7799837
0.9526232	0.4348339	1.0201740	0.5738616	0.0402135	1.0401539	0.0104452	1.0665577	0.0008546	1.0755233	1.0687722	0.1766865	1.0582659	1.0804512	0.2603372	0.7716646	0.9856263	0.1420059	0.0968119	0.1745958	0.9667504	0.2478578	0.2641488	0.9761028	0.6938024	0.2948065	0.0179158	0.2866559	0.0003865	0.3329141	0.6090110	0.8701965	0.8491374	0.8732595	0.0004318	0.8534399	0.0004866	0.6983675	0.1855720	0.9764590	0.3045973	0.3715865	0.6831722	0.0015684	0.0230521	0.7123563	0.3132897	0.8905135	0.1035946	0.6379460
0.8271709	0.5827743	1.0058810	0.8600353	0.1670167	1.0348291	0.1153018	0.9650189	0.0357492	0.6908000	0.9894504	0.3137549	1.0242596	1.0614023	0.1268852	0.7320162	0.6448681	0.0497762	0.1482779	0.1722439	1.0752366	0.4064399	0.0395856	0.5081380	0.8937910	0.4817258	0.0199877	0.3175544	0.1001154	0.5035438	0.5630897	0.6831111	0.7039998	0.8891822	0.0238792	0.7449169	0.1419584	0.6789043	0.4792105	0.8318426	0.3764873	0.2748988	0.6155526	0.0167570	0.1370974	0.6041739	0.2871818	0.6630732	0.1583500	0.5637356
0.9518416	1.0559098	1.0288164	0.1795549	0.1246867	0.9620476	0.1050300	1.0796066	0.0030534	0.7495695	0.7974066	0.0629413	0.8392241	0.9769599	0.0027006	0.7677672	1.0026379	0.0363141	0.3267871	0.2168112	1.1273448	0.2348826	0.0184535	0.9645499	0.9985737	0.2819234	0.0142862	0.3348342	0.0275988	0.5975397	0.5566075	0.6533549	0.6564992	0.9791343	0.0262699	0.9874094	0.1568914	0.9514700	0.1342676	0.8930411	0.2940832	0.2732904	0.4472132	0.1798632	0.1270570	0.5856005	0.3094866	0.7373884	0.1535706	0.4595503
0.9910833	0.7660174	1.0653213	0.9844286	0.0851401	1.0177834	0.0974737	1.0231844	0.0011447	0.9421424	1.0125093	0.3254143	0.9756762	1.0200768	0.3478278	0.8733375	0.9980455	0.0859721	0.3941805	0.2296572	0.9139881	0.5956223	0.0342074	0.8874301	0.6640707	0.1257765	0.1137153	0.2692201	0.0001051	0.3825825	0.3728184	0.9184917	0.5941549	0.9597324	0.0013960	0.9945950	0.1121145	0.5438163	0.5548392	0.7985528	0.3728539	0.4915321	0.6155169	0.0094765	0.0030754	0.5234274	0.4722856	0.7988907	0.1186454	0.6030326
0.9577655	0.7176875	0.9253248	0.5441623	0.1297139	0.9610014	0.0064819	1.0885221	0.0031167	0.9533147	0.9556403	0.3125382	0.6193198	0.9222079	0.2326900	0.7298969	0.9352420	0.0213729	0.2052249	0.1765537	0.9834807	0.3864993	0.0289927	1.0505632	0.9707102	0.1522527	0.0135344	0.2580300	0.0650148	0.5160213	0.5761127	0.9216241	0.8017389	0.9278412	0.0528868	0.6212415	0.0013605	0.5963385	0.2917755	0.9088979	0.3821384	0.4540229	0.6620262	0.2883077	0.1209730	0.6492387	0.4480022	0.7849640	0.1220678	0.4217813
0.9628939	0.5411316	0.8602862	0.7833825	0.1140393	1.1141862	0.0822274	0.9662371	0.0006058	0.6927774	0.9232477	0.3431579	0.6921779	1.0734958	0.3679347	0.8226810	1.0098445	0.0346730	0.2432407	0.3322053	1.0595336	0.2885814	0.0354255	0.7792613	1.1206713	0.1986203	0.0069214	0.2645031	0.0001838	0.5544953	0.1849992	0.6898498	0.7771440	0.8845439	0.0324934	0.9066534	0.1509631	0.5210956	0.3959616	0.4833862	0.3664984	0.2640388	0.6113898	0.0412874	0.1411387	0.7075800	0.3649021	0.5589419	0.1519544	0.5976790
0.9203786	0.8982233	0.8775568	0.3727965	0.1465694	0.9503319	0.0019185	0.9770244	0.0981020	0.9443846	0.8307168	0.0025720	0.6371260	0.9702057	0.0007862	0.6200325	0.9849407	0.0358791	0.1165149	0.0522244	0.9039251	0.2155416	0.0392737	1.0094306	0.8573031	0.3851003	0.0059375	0.3883672	0.0789790	0.6713729	0.4852443	1.0019497	0.8203426	0.9729138	0.0281626	0.9838997	0.0004139	0.7102863	0.0838687	0.6297221	0.4465148	0.4267558	0.6062853	0.0015291	0.0587893	0.6394816	0.4838198	0.7731326	0.2937613	0.6882689
1.0040488	0.6946778	1.0418281	0.9396187	0.1326653	1.0760611	0.0884679	0.8206133	0.2721911	0.9981110	0.9414036	0.4022717	0.6145132	0.8756728	0.0099745	0.7432001	0.5983161	0.0521779	0.1828146	0.1839659	1.0471414	0.4185621	0.3507416	0.9873644	0.8729374	0.3427613	0.0237922	0.2315595	0.0022305	0.6268325	0.5885362	0.8357050	0.7332416	0.8175554	0.0028323	0.9861560	0.1206618	0.6486193	0.5489224	0.7348078	0.4314016	0.2417661	0.6855706	0.0013030	0.1209913	0.6178973	0.2500331	0.5072967	0.1774538	0.8099181
0.6489941	0.9934284	0.9641978	0.5557863	0.2792444	1.0129304	0.0042076	0.9243795	0.0020466	0.9073596	1.1603659	0.0293496	0.8675421	0.8821467	0.0455219	0.6069181	0.7196535	0.0396287	0.1007482	0.3924626	0.7564737	0.6566095	0.5132193	0.9471299	0.9883548	0.7437996	0.1225629	0.4018789	0.0619353	0.5469549	0.5236601	0.3180686	0.7834277	0.8461227	0.0231762	1.0017235	0.1758683	0.6621571	0.6444376	0.8608806	0.3017346	0.4243829	0.2537874	0.0015532	0.1023773	0.6445287	0.5211504	0.6951703	0.2812459	0.6613382
1.0362253	0.6779270	1.1014423	0.3402426	0.0996746	1.0520259	0.0221117	0.9211423	0.0129056	1.1158491	0.8586557	0.0868496	0.9961254	0.6311060	0.3847808	0.6673908	1.0402705	0.0676062	0.4754136	0.4441039	0.3863624	0.1124220	0.2340496	0.9035483	0.8552315	0.2104794	0.1065321	0.1557445	0.0403383	0.4210367	0.4790701	0.3468557	0.5904545	0.8509677	0.0374004	0.8486130	0.0042731	0.2441778	0.3173543	0.5924636	0.3244991	0.6997271	0.7657608	0.0475620	0.1207076	0.6679317	0.7618552	0.7345487	0.3055989	0.6920998
0.5933151	0.9438616	0.6975566	0.4905016	0.3727311	0.9644490	0.1203094	0.8353664	0.1765462	0.6949471	0.9434786	0.0173034	0.9240700	0.9541160	0.0236046	0.5083829	1.0862073	0.0263978	0.4313494	0.3772993	1.0236644	0.6767135	0.0062063	1.0480617	0.9164212	0.3549268	0.0794400	0.4589823	0.0575271	0.7046797	0.5059068	0.4695659	0.6352946	0.8913064	0.0019642	0.6937106	0.1375170	0.5970399	0.6264664	0.6436024	0.3527906	0.3801271	0.1641469	0.0001060	0.1262835	0.4095963	0.3829592	0.9172060	0.4362485	0.8045754
0.9140354	0.5355127	1.0291819	0.9849922	0.1047359	0.9599713	0.0018623	1.1391392	0.0005870	0.9410183	0.9894070	0.0493041	0.6676793	0.7329042	0.0054110	0.8623805	0.6867172	0.0298094	0.3736719	0.2618159	1.0199707	0.6904493	0.0799310	1.0108657	1.0078184	0.2703063	0.0863146	0.3923983	0.0001822	0.5297037	0.6010638	0.7814528	0.7894918	1.0104146	0.0500540	0.5554942	0.1256427	0.6736196	0.7052963	0.8235269	0.3363772	0.2021730	0.5626266	0.4561125	0.0012707	0.6738839	0.4354719	0.4837813	0.1501785	0.5010770
0.7672074	0.8095592	0.5973778	0.2762889	0.1443839	1.1039091	0.0784974	0.3941033	0.1657592	1.0534049	0.6499456	0.4377767	0.8511510	0.9661134	0.0729604	0.1962586	0.8789567	0.0271959	0.3939656	0.3065394	1.0039825	0.6036619	0.2458506	0.8801979	0.9556816	0.3057391	0.1177352	0.4062940	0.0457599	0.5830068	0.5104186	0.7729053	0.9200468	0.9048705	0.0043796	0.8836756	0.1387031	0.5193098	0.8361286	0.9517495	0.3728937	0.2748272	0.4310063	0.4153664	0.1394936	0.5029960	0.4172724	0.6365579	1.0293437	1.0134148
0.9699488	0.4887093	1.0829477	0.7267761	0.0840839	0.9634720	0.0061804	0.9388179	0.0015694	0.7205935	1.0704513	0.2893604	0.5873681	1.0319175	0.3506584	0.7113807	0.8294256	0.0396063	0.2984865	0.1297468	0.8745275	0.2969680	0.2844569	0.9831117	0.9726386	0.3332310	0.0995008	0.3090295	0.0332389	0.7109294	0.3615067	0.8988995	0.7970320	0.9014812	0.0007835	0.6508476	0.0006926	0.6265882	0.3049862	0.6351018	0.2741852	0.2775606	0.7369459	0.0111538	0.1308135	0.6052232	0.4036081	0.4467862	0.2435992	0.6146924
