YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.0000000	0.6822897	0.4622109	0.0000000	0.7057998	0.6948460	0.2603891	0.6885001	0.1336564	0.6974559	0.1400040	0.5934320	0.4330066	0.2314253	0.5346065	0.1076561	0.4649476	0.5613758	0.5380688	0.6403342	0.4280539	0.4221508	0.4675946	0.5274486	0.1130351	0.6402625	0.7132444	0.0129310	0.2146023	0.2428203	0.2433461	0.3249671	0.0256366	0.0153543	0.3491209	0.0273091	0.3884961	0.0591311	0.4403327	0.0220381	0.2963447	0.0730012	0.3039115	0.6329415	0.0194727	0.0399783	0.4058443	0.0377448	0.5552848	0.4656766
0.7389278	0.0000000	0.5770180	0.0000000	0.5539498	0.6965137	0.3504973	0.7975029	0.1453672	0.5308392	0.1063414	0.8529765	0.3466104	0.2144575	0.6086695	0.1558633	0.5885194	0.5629926	0.4957140	0.5801943	0.3813353	0.3748326	0.4977539	0.6073434	0.1815189	0.5716127	0.5421832	0.0140025	0.2267802	0.1935992	0.2100718	0.3119570	0.0440421	0.0421122	0.3830361	0.0081886	0.5088787	0.0793608	0.4183921	0.0270342	0.7767517	0.0427863	0.3545853	0.6133305	0.0197516	0.0116866	0.4781836	0.0797262	0.5703369	0.4455023
0.6895056	0.0000000	0.4399563	0.7494313	0.0000000	0.7049131	0.2176444	0.6609001	0.1430437	0.6809753	0.1769998	0.6351836	0.6119610	0.2042286	0.2938320	0.4926458	0.5658730	0.6054523	0.5938176	0.5940891	0.2903886	0.4898816	0.4500799	0.0571775	0.4847582	0.5486389	0.5963625	0.7785457	0.1656919	0.5884775	0.1913996	0.4022207	0.0118347	0.0496771	0.3590245	0.2217497	0.3924208	0.0757322	0.4633505	0.1953657	0.2807745	0.0486422	0.2934158	0.6133436	0.5893177	0.0191509	0.0105564	0.0405817	0.4764205	0.3961938
0.5616693	0.0000000	0.0634886	0.6899647	0.5303966	0.0000000	0.0438098	0.7003803	0.6425541	0.6201538	0.4731702	0.6252853	0.5576177	0.5587801	0.6111057	0.0005561	0.6293938	0.1235480	0.6325096	0.0195251	0.0810497	0.3579916	0.0383330	0.0269236	0.4388149	0.6090262	0.6826346	0.0148205	0.0581121	0.6490490	0.2856082	0.3458826	0.0145179	0.0422554	0.3798568	0.3179028	0.4522810	0.0829608	0.5832457	0.2001092	0.2737124	0.6633940	0.4529145	0.6660080	0.5901965	0.0100591	0.3576882	0.0412220	0.0569809	0.5507808
0.7254300	0.0000000	0.7203002	0.6625425	0.6466258	0.7936042	0.6452418	0.0000000	0.6878865	0.6970800	0.4736692	0.6647394	0.5639778	0.0023450	0.5813857	0.0228526	0.5758914	0.7834218	0.2881534	0.0352434	0.0537854	0.4554215	0.5102490	0.0435906	0.4570404	0.0781583	0.0580448	0.0157902	0.5240730	0.5836304	0.0265955	0.0022789	0.8289922	0.0092039	0.3181768	0.3396507	0.4066017	0.0344056	0.3947738	0.1130484	0.3446903	0.0759688	0.1057323	0.5589295	0.5288555	0.0309492	0.5370688	0.0603020	0.5020452	0.5070262
0.6587043	0.0079054	0.0000000	0.8089091	0.7322372	0.7731813	0.0206481	0.4705626	0.0000000	0.7708845	0.2874614	0.6696727	0.6570874	0.1797791	0.3049870	0.0104737	0.4075134	0.0375910	0.5438183	0.6091413	0.3936998	0.4709409	0.5008664	0.0864468	0.4710645	0.5084379	0.7159898	0.0209794	0.0449432	0.6302541	0.2887300	0.3977571	0.0554978	0.0317715	0.3865294	0.2632765	0.4112765	0.0362020	0.6269112	0.1378275	0.2981646	0.0905411	0.3343296	0.6045035	0.4630056	0.0279938	0.3993873	0.0207972	0.4193140	0.5170265
0.6484871	0.0101171	0.5189402	0.6882485	0.6738473	0.7469404	0.0000000	0.6808972	0.0000000	0.6294937	0.3698907	0.6799632	0.6336771	0.1857994	0.4287665	0.0187875	0.3653603	0.7014989	0.5192461	0.5388187	0.3211221	0.4703177	0.4776784	0.0416621	0.4182603	0.4651844	0.6545563	0.0127493	0.1629784	0.5512157	0.2804315	0.3135063	0.0312545	0.0196023	0.3019219	0.2674614	0.4832739	0.0504113	0.4477283	0.1700904	0.2933427	0.0338048	0.2780842	0.5898600	0.6226077	0.0296025	0.4674263	0.0843706	0.5503349	0.4814689
0.6422726	0.0129478	0.5125251	0.7820781	0.7077509	0.6061521	0.0411940	0.6471758	0.0000000	0.0000000	0.4215651	0.0350490	0.3308464	0.0009244	0.3643770	0.0061503	0.0052269	0.7934900	0.6195760	0.0413014	0.3699629	0.0010891	0.4690050	0.6664512	0.6523119	0.5162390	0.6609802	0.0185271	0.2476235	0.5306800	0.7158617	0.6325299	0.5504283	0.5112933	0.6563793	0.7987504	0.0685872	0.6624204	0.3885639	0.6179481	0.3403077	0.0714616	0.1348194	0.0216025	0.6064627	0.6877599	0.4609256	0.3883369	0.5171531	0.0364974
0.5636508	0.0000000	0.0000000	0.6349509	0.6332931	0.7678939	0.2081200	0.6515241	0.1648281	0.6996953	0.3201432	0.6278305	0.7367829	0.1763081	0.7021401	0.0150862	0.6334588	0.0493268	0.6142994	0.7058126	0.2687980	0.4102703	0.4313164	0.0530544	0.5140981	0.5055304	0.6192219	0.0373614	0.0428761	0.6254225	0.3269540	0.3541283	0.0322692	0.0531929	0.3772303	0.3779048	0.4340773	0.0623643	0.6213932	0.1510060	0.2786117	0.0575484	0.2847818	0.6629087	0.5841278	0.0157492	0.4852904	0.0489480	0.3416894	0.5434234
0.7964935	0.0000000	0.5398005	0.6430488	0.6157383	0.7273223	0.0000000	0.6718893	0.1430057	0.7002230	0.2986957	0.8046180	0.7649598	0.2581536	0.6225344	0.0102567	0.5058800	0.6165691	0.7473255	0.7292602	0.2873058	0.3891274	0.4724655	0.0379505	0.5250402	0.6225256	0.5813417	0.0114897	0.2045597	0.7353012	0.2727698	0.4105519	0.0166250	0.0112199	0.2857046	0.3279845	0.4530863	0.0390129	0.3647325	0.1592770	0.3202628	0.0895839	0.3181010	0.6890073	0.6856834	0.0600226	0.6608608	0.0395518	0.5071339	0.5062751
0.6561638	0.0000000	0.4197756	0.8012587	0.6954272	0.7511216	0.0371583	0.6209640	0.0000000	0.6858651	0.2562668	0.6403882	0.5645970	0.1875159	0.3465221	0.0139808	0.3533340	0.6267491	0.5058885	0.7377689	0.2954735	0.5326310	0.4641306	0.0338027	0.3882299	0.6368407	0.6746619	0.0158128	0.2877417	0.6605277	0.1741222	0.3909255	0.0254129	0.0316826	0.3252256	0.1896417	0.4951318	0.0636774	0.6382010	0.1614152	0.2968174	0.0673070	0.2483339	0.5613167	0.5861735	0.0472379	0.4222823	0.0700708	0.4724179	0.5634255
0.6396142	0.0045723	0.5030899	0.6189177	0.0000000	0.7058270	0.0326625	0.7188086	0.0000000	0.6729334	0.1024346	0.6393978	0.7602803	0.1829358	0.0049118	0.4522798	0.4609822	0.7159185	0.5065590	0.5593687	0.4063777	0.5703732	0.4893384	0.0431863	0.4833691	0.5653819	0.6273091	0.6101382	0.1912968	0.7419530	0.2214745	0.3898794	0.0362607	0.0266679	0.3608135	0.2471709	0.4199346	0.0744826	0.4798987	0.1410266	0.3274954	0.0921260	0.3488717	0.6392452	0.6500349	0.0258426	0.0320848	0.0668826	0.4790216	0.5001151
0.6490373	0.0159477	0.0409923	0.6171117	0.6406578	0.0000000	0.0664006	0.6835128	0.0000000	0.6694232	0.4211197	0.6563029	0.5498197	0.5495576	0.3206799	0.0234939	0.3486937	0.2625919	0.4632742	0.0412971	0.2435506	0.4695022	0.0077521	0.0593725	0.4881181	0.4651819	0.6444647	0.0057936	0.0438011	0.5470285	0.2917131	0.3261543	0.0263832	0.0337050	0.3115911	0.2715981	0.3339924	0.1044116	0.6872435	0.1657664	0.3305418	0.7657649	0.5126333	0.6138852	0.5137686	0.0481758	0.4198947	0.0310144	0.3960441	0.5325082
0.6030380	0.0272308	0.6917425	0.7686373	0.6114640	0.7256796	0.4025649	0.0000000	0.0000000	0.7758460	0.4321770	0.6017801	0.6979998	0.0011450	0.3551930	0.0223926	0.5242032	0.8858121	0.3612498	0.0157241	0.3186054	0.4318134	0.4329595	0.0666782	0.4830614	0.0837257	0.1871707	0.0220614	0.2415761	0.7405531	0.0387409	0.0019116	0.5746360	0.0323140	0.3226818	0.2353058	0.4636111	0.0662385	0.3111690	0.1917572	0.2561208	0.0612580	0.0614229	0.6374151	0.6501955	0.0312430	0.5094116	0.0744389	0.3626231	0.4504865
