YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.0000000	0.9712493	0.9114553	0.0000000	0.9877169	1.1440958	0.4398925	1.0582691	0.1694753	1.0663270	0.1718956	0.9633432	0.6569769	0.2781785	0.8661003	0.1625249	0.8650202	0.9725403	0.9084692	0.9114872	0.8351293	0.5863754	0.7453280	0.9080528	0.2408817	0.8723843	0.9503048	0.0158041	0.3331581	0.3111455	0.4895529	0.5241695	0.0612476	0.0381566	0.5678613	0.0189965	0.6410353	0.0673093	0.6420048	0.0287759	0.4733577	0.1283620	0.4956038	1.0127516	0.0291803	0.0372957	0.6227437	0.0669619	0.8277015	0.7500165
1.0180626	0.0000000	0.9712984	0.0000000	0.8900511	1.0161497	0.4220182	1.0496992	0.2189467	0.9876018	0.1807914	1.1040358	0.5418094	0.3188559	0.9717772	0.1809712	0.8451376	0.9185059	0.7352621	0.9353731	0.4715935	0.5525271	0.8330959	0.9099277	0.2501496	0.7694350	0.6932956	0.0135140	0.3902409	0.3281681	0.3898063	0.5370777	0.0617260	0.0301760	0.5536617	0.0145571	0.7375175	0.0951812	0.5334155	0.0411071	1.0321151	0.1039380	0.4754445	0.9623389	0.0175957	0.0175236	0.7228498	0.0781211	0.7787794	0.7536832
1.0389391	0.0000000	0.6720863	1.0520878	0.0000000	0.9647429	0.3556617	0.9936222	0.1702600	1.0094904	0.2074647	1.0130465	0.8799420	0.3041752	0.4587899	0.6475473	0.9288569	1.0461850	0.8529640	0.8948456	0.4709046	0.6564699	0.6581646	0.0726731	0.6745033	0.8444217	0.9327493	1.1181796	0.3022869	0.8947615	0.3569203	0.4597502	0.0293337	0.0545589	0.5467181	0.3795545	0.5777698	0.0904184	0.7236230	0.2493862	0.4361616	0.0897800	0.3982537	0.9602296	0.8615328	0.0317108	0.0263824	0.0671971	0.7139163	0.7245307
0.9722136	0.0000000	0.0880698	1.0567944	0.9075330	0.0000000	0.0418730	0.9027225	1.0027226	0.9433017	0.7288394	0.9705636	0.8244361	0.7807300	0.8815200	0.0069333	0.9915148	0.2324762	0.8955530	0.0472528	0.0855602	0.5489352	0.0362648	0.0584669	0.7102338	0.8331567	0.9578777	0.0318261	0.0695542	1.0061081	0.4270134	0.5373266	0.0477224	0.0389210	0.6132131	0.4732123	0.6273252	0.1075216	0.9872553	0.2923708	0.4268264	1.0026923	0.6822306	0.8550231	0.8725424	0.0242211	0.6235513	0.0896707	0.1150714	0.8915399
0.9982109	0.0000000	0.9315810	0.9869032	0.9481534	1.0960592	1.0339754	0.0000000	0.9663007	1.0538740	0.6703847	0.9554226	0.8790751	0.0031564	0.9385876	0.0284698	0.9133488	1.0215767	0.4988384	0.0602527	0.1081792	0.6939276	0.7167102	0.0645008	0.6692025	0.0832721	0.0729891	0.0118479	0.7455611	0.9586708	0.0550517	0.0042451	1.1002995	0.0301350	0.5492562	0.5503323	0.6532400	0.0578483	0.5401860	0.2038917	0.4116902	0.1196806	0.1472668	0.8119182	0.8352898	0.0593794	0.7058143	0.0846085	0.7283090	0.7817802
1.0835670	0.0123106	0.0000000	1.0663098	1.0857175	0.9894763	0.0291236	0.8678714	0.0000000	1.0018992	0.4416658	0.9970576	0.9884417	0.2677011	0.5419902	0.0211906	0.6327651	0.0770989	0.8755768	0.8437604	0.5537724	0.6701654	0.7537322	0.0917798	0.6644671	0.8103519	1.0405800	0.0250719	0.0407690	0.9841239	0.3414637	0.5290743	0.0382767	0.0490084	0.6208466	0.4469176	0.6737878	0.0578919	1.0804992	0.2451368	0.4464268	0.1022302	0.5047993	0.9538664	0.7539701	0.0597150	0.7552516	0.0669113	0.5663986	0.8034000
0.9020413	0.0239737	0.7018463	0.9879999	1.0613405	1.0627865	0.0000000	1.0541370	0.0000000	1.0701564	0.5570003	1.0076238	0.9069029	0.3114725	0.5773415	0.0274757	0.6138458	0.9491004	0.8086191	0.8427014	0.5317606	0.6906521	0.7223445	0.0765139	0.5625873	0.8381525	0.8793108	0.0327745	0.2742839	0.9234103	0.4077521	0.5260457	0.0399093	0.0440523	0.4732145	0.3545684	0.7008268	0.0633329	0.6406744	0.2129019	0.4212660	0.0780440	0.4363150	0.8492953	0.7997756	0.0616047	0.7036985	0.0770944	0.6568544	0.7825550
1.0781575	0.0183971	0.6279180	1.0210735	1.0648197	1.0588232	0.0507572	0.9709008	0.0000000	0.0000000	0.4977280	0.0773664	0.4894352	0.0018470	0.5518469	0.0158070	0.0061831	0.9974926	0.8030086	0.0503813	0.4913593	0.0056606	0.6830469	1.0339203	1.1130280	0.8476315	0.9717541	0.0190397	0.3138553	0.8385112	0.8917405	1.0047120	0.9709397	0.6782611	1.0038958	0.9943198	0.0782981	0.9806156	0.6217091	0.9425819	0.4381525	0.1256463	0.1906387	0.0428154	0.9542041	1.0338480	0.7249467	0.6050884	0.7583177	0.0639841
0.8645191	0.0000000	0.0000000	0.9681418	1.0153735	0.9758187	0.4579500	0.9962391	0.2325879	0.9248280	0.4223474	0.9575309	0.9435779	0.2214863	0.9597517	0.0145710	1.0326880	0.0976706	0.8348618	0.9534960	0.3845827	0.6478755	0.7434237	0.0700320	0.7492292	0.8157695	1.0063656	0.0264542	0.0717462	0.8851063	0.4477731	0.5363335	0.0503734	0.0677924	0.5713596	0.4968947	0.6607150	0.0640202	0.9529475	0.2424491	0.4198038	0.1100006	0.4235097	0.9033120	0.9272499	0.0199344	0.6597755	0.0840019	0.5654671	0.7744850
1.0560013	0.0000000	0.7315177	1.0534804	1.0078887	0.9593309	0.0000000	1.0280908	0.2178976	0.9140471	0.4614624	1.0237214	0.9516966	0.3942257	0.8930338	0.0222115	0.9053308	1.0290960	0.9448019	1.0492551	0.4693881	0.6200586	0.6409786	0.0657826	0.6957109	0.8935393	0.8620105	0.0221655	0.3636323	0.9260032	0.4702424	0.5636589	0.0285861	0.0293116	0.5206479	0.4816419	0.6237024	0.0909242	0.5735694	0.2789069	0.4868432	0.1070781	0.4533579	0.9894677	0.9381889	0.0706644	0.7835650	0.0801023	0.7422897	0.7134271
0.9661082	0.0000000	0.6433107	1.0402521	1.0568869	1.1026941	0.0493586	0.9368720	0.0000000	1.0931033	0.4152212	0.9948422	0.8922632	0.2757044	0.5349175	0.0138616	0.5759044	1.0250949	0.7769271	1.0852667	0.4643640	0.7924693	0.6974163	0.0735291	0.6558593	0.9329327	0.9792723	0.0216740	0.3235565	0.9615572	0.3870157	0.5477721	0.0497662	0.0459897	0.4915942	0.3743731	0.6256512	0.0707305	0.8528673	0.2254206	0.4488435	0.1249904	0.4094627	0.9799863	0.8187974	0.0727280	0.7106346	0.0758664	0.6944447	0.8431386
1.0382936	0.0118972	0.6828365	0.9655853	0.0000000	0.9075169	0.0671535	1.0147152	0.0000000	1.0167787	0.2111131	0.9693925	1.0168496	0.2712858	0.0097268	0.7899945	0.6550400	0.9772523	0.9544209	0.8499355	0.5835940	0.6439211	0.7046052	0.0846313	0.6993981	0.9076499	0.9948177	0.9298461	0.3404436	0.9579984	0.3865453	0.5384024	0.0343075	0.0286692	0.5273409	0.3730439	0.6605221	0.0624426	0.6895506	0.2936791	0.4392893	0.1169969	0.4567841	1.0182958	0.8350165	0.0391931	0.0420287	0.0777454	0.7037079	0.7207180
0.9638067	0.0111571	0.0809968	1.0824839	0.9779830	0.0000000	0.0651387	1.0064340	0.0000000	0.9921649	0.6556253	0.9860485	0.9007408	0.8520959	0.5686402	0.0243593	0.6505154	0.3092729	0.7977338	0.0487628	0.4383443	0.5801380	0.0268531	0.0924205	0.7339858	0.7470366	1.0325236	0.0218252	0.0780653	0.9202795	0.4327059	0.5777158	0.0405757	0.0541493	0.5103267	0.4035189	0.5744673	0.0851340	0.9590909	0.2661582	0.4593314	0.9925542	0.8323320	0.9981810	0.7588799	0.0584548	0.6637690	0.0663385	0.5413309	0.8337402
0.9189516	0.0246844	1.0389436	1.0732667	1.0005330	1.0689446	0.5700635	0.0000000	0.0000000	1.0712253	0.6703272	0.9639356	0.9865388	0.0017970	0.5740347	0.0305023	0.6312555	1.1653494	0.5208236	0.0357510	0.4927984	0.7158763	0.7588910	0.0769940	0.6602815	0.0720442	0.3084163	0.0167805	0.4083033	1.0129247	0.0517190	0.0061164	0.9928091	0.0588998	0.5098619	0.3939810	0.7102494	0.0887783	0.5085410	0.2163216	0.4629818	0.0925662	0.1269934	0.9366275	0.8825508	0.0459550	0.7672375	0.1146850	0.7540785	0.6677623
