YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1369067	0.5726778	0.6420599	0.0330712	0.6479357	0.5968365	0.7019385	0.5031808	0.5112978	0.6295938	0.0459946	0.9129971	0.8636089	0.1652545	0.2612174	0.3462949	0.7439237	0.0612299	0.7042780	0.5525368	0.7156157	0.7187913	0.8201656	0.7270533	0.4671282	0.2126026	0.0050761	0.3060830	0.2223680	0.3459440	0.4860752	0.2837710	0.4188803	0.3924823	0.2566028	0.4815099	0.3669200	0.2262659	0.7114620	0.3334499	0.6937172	0.1343912	0.4830522	0.0418564	0.6309511	0.6242991	0.0172087	0.2047137	0.3679395	0.2953351
0.1626583	0.6775169	0.6841556	0.0096076	0.6282240	0.7125956	0.7387082	0.5753835	0.5659362	0.6919098	0.0260222	0.5855976	0.8371390	0.0398207	0.3538349	0.0099424	0.7478114	0.0987514	0.4567888	0.7209097	0.5633333	0.7428265	0.7746440	0.6792119	0.3425993	0.0602354	0.1759859	0.2242177	0.1522593	0.4421644	0.4464340	0.2300300	0.1813730	0.4868669	0.0938939	0.3541680	0.6129822	0.2489997	0.6923262	0.3165730	0.8159133	0.1814037	0.5283804	0.0730122	0.6427307	0.7197092	0.0017304	0.2573131	0.2396185	0.3300805
0.0912630	0.8375417	0.2641265	0.4304209	0.2875933	0.4768246	0.6826561	0.2008721	0.7947954	0.7359682	0.0548638	0.6734950	0.6232033	0.0100322	0.4921435	0.0532513	0.6830714	0.1052198	0.8018216	0.7013769	0.6020315	0.6866699	0.4151779	0.8069374	0.5009724	0.0164531	0.1873063	0.1509272	0.2249290	0.7903773	0.6988626	0.3922601	0.0684518	0.4821415	0.1173937	0.4356279	0.6988630	0.3716676	0.6948169	0.7669247	0.7248442	0.3917006	0.6977829	0.0111782	0.4191704	0.7898350	0.0850994	0.2441014	0.3745551	0.3443960
0.1617839	0.5367760	0.5564856	0.0473498	0.6897530	0.6394117	0.9528693	0.6009349	0.5670292	0.4627789	0.0785446	0.7328900	0.8341306	0.2626885	0.2722417	0.2693013	0.5660200	0.0869121	0.6920540	0.3521659	0.5994787	0.5474366	0.6508346	0.7773389	0.4904079	0.1417450	0.0320630	0.2835432	0.2296470	0.6052722	0.4242193	0.3979763	0.2534711	0.2673757	0.1907234	0.2897068	0.8432535	0.3378376	0.6978124	0.5622073	0.6300868	0.0724386	0.5142020	0.0730318	0.4726658	0.8027307	0.0020923	0.3111414	0.1442196	0.3860122
0.1042742	0.7093770	0.3220166	0.0780099	0.6910384	0.6758781	0.6351534	0.7880007	0.8731303	0.7001243	0.0742842	0.7942034	0.7774509	0.0308231	0.3902059	0.0193126	0.6884796	0.0924259	0.7775735	0.7478067	0.5984132	0.6790112	0.7138455	0.8380417	0.3992280	0.2431126	0.1130063	0.1725207	0.4711554	0.4798377	0.6831015	0.1295360	0.1912958	0.3395246	0.2201646	0.4761977	0.6917091	0.2873112	0.7029396	0.5114812	0.8346264	0.1135079	0.3939971	0.0972317	0.7557147	0.7725687	0.1753607	0.2533239	0.3305751	0.2957817
0.6357344	0.3868519	0.5512794	0.7068763	0.2616176	0.4103657	0.9851030	0.3417232	0.6024727	0.7425770	0.0412932	0.7462340	0.6817180	0.0827604	0.2934016	0.1234348	0.2618692	0.1407148	0.6573574	0.7413337	0.8145263	0.7467303	0.6888625	0.7680047	0.5197618	0.5954521	0.1672767	0.1525443	0.4722781	0.3682194	0.1644286	0.5579026	0.1907794	0.4121614	0.0370854	0.4966607	0.3395347	0.5025158	0.7288420	0.7254655	0.8328676	0.7541516	0.7182828	0.0635801	0.5154282	0.7805895	0.2018789	0.5466666	0.3836969	0.3572651
0.0839409	0.8561672	0.4033654	0.0195737	0.5040959	0.6219911	0.8023822	0.2467205	0.8480432	0.5835543	0.0964525	0.4406870	0.7373354	0.1716452	0.1573449	0.1029715	0.8090736	0.5313648	0.5947403	0.6404965	0.6535557	0.6903589	0.8440697	0.6830654	0.1941830	0.0144052	0.0007182	0.1236642	0.4423337	0.5646503	0.5592101	0.4018724	0.1277472	0.5520128	0.5263528	0.2306111	0.8081795	0.3268890	0.7633599	0.6294221	0.7999983	0.0072271	0.5851596	0.0107459	0.1128022	0.6968396	0.1229555	0.2536478	0.4164025	0.2758786
0.0950313	0.5993128	0.2248978	0.0323591	0.6494602	0.4009354	0.6568839	0.3590686	0.5206195	0.5251623	0.2202262	0.6680791	0.7046145	0.1904929	0.3713971	0.2805019	0.4793944	0.0861258	0.6705224	0.5325135	0.7854719	0.5840472	0.7148572	0.7109997	0.5957801	0.0387856	0.2051564	0.4044301	0.1645913	0.5998590	0.6489858	0.2224573	0.4750523	0.3617830	0.3335480	0.5559756	0.5070011	0.3086107	0.7848990	0.7042473	0.6935771	0.1849001	0.5198155	0.0786465	0.4516176	0.6944479	0.0004049	0.4947755	0.2924679	0.3330921
0.0643258	0.7941134	0.1260708	0.1412597	0.3335777	0.7230800	0.6675726	0.2788062	0.6223903	0.5523228	0.0835728	0.7378162	0.5580020	0.3032793	0.3164399	0.1418085	0.6655268	0.0417020	0.9182961	0.3728979	0.5454323	0.8278535	0.8386128	0.6907567	0.4236363	0.0815424	0.1190541	0.1937105	0.0553288	0.6876139	0.7064033	0.2637805	0.2566671	0.3199646	0.3579967	0.4435990	0.6033466	0.6156775	0.7853990	0.4724970	0.6480945	0.0009724	0.5058420	0.0585626	0.3620599	0.6371176	0.0399267	0.3639305	0.4544318	0.3359127
0.0852454	0.6755810	0.3474998	0.0447994	0.8003196	0.4003322	0.7292151	0.7270790	0.7452707	0.6090348	0.0541726	0.5537525	0.7182737	0.0867213	0.3119659	0.0399459	0.7702570	0.2798517	0.5841914	0.6188375	0.7197868	0.6671434	0.7493999	0.6987674	0.6319891	0.1401352	0.2075624	0.2634431	0.2298354	0.5222229	0.7950098	0.3942379	0.0992147	0.2916532	0.1343680	0.3849608	0.7525171	0.3433612	0.7380490	0.4500239	0.6292966	0.0083727	0.4715570	0.1677213	0.8072354	0.6050798	0.0038742	0.2720743	0.2833697	0.4853768
0.1355557	0.6979329	0.6281607	0.0113018	0.6254497	0.5802190	0.5969199	0.3819793	0.8126126	0.7072517	0.0594770	0.7538685	0.6450063	0.1655367	0.2772057	0.0552051	0.7905753	0.0682285	0.6896522	0.7155122	0.8177823	0.5891047	0.6274079	0.7353714	0.5542142	0.3131155	0.1012888	0.1901634	0.1413519	0.5349293	0.5287697	0.2225394	0.1542031	0.4591959	0.0492675	0.4502541	0.5508332	0.4894766	0.7563857	0.5898808	0.7169562	0.0062361	0.6186189	0.0017544	0.5045224	0.7484641	0.0039188	0.3113912	0.2563734	0.4526593
0.1112891	0.7103165	0.4286025	0.0134766	0.6007772	0.4270144	0.7455224	0.6232107	0.7863679	0.8001560	0.0536724	0.6639233	0.7271418	0.5348630	0.4212080	0.0577042	0.5546296	0.0765968	0.6884629	0.7100919	0.7680784	0.6741609	0.6119516	0.7501498	0.6532406	0.1842864	0.1316467	0.2045519	0.1172610	0.6903687	0.6499890	0.1769928	0.1967650	0.4113945	0.1095123	0.2243298	0.7337205	0.3345474	0.8793644	0.5584442	0.8290780	0.0820434	0.5036287	0.0649767	0.7969406	0.6100346	0.0002103	0.3602953	0.3843695	0.4504399
0.1254045	0.7819405	0.4110787	0.1610508	0.5150848	0.4747657	0.4882404	0.2246774	0.6426760	0.6044400	0.0606188	0.6718639	0.5937617	0.0375847	0.6601848	0.0976059	0.6914123	0.0586831	0.3594894	0.8250905	0.5605185	0.6910474	0.3153052	0.7995853	0.5323354	0.0261782	0.1294081	0.3986831	0.2044539	0.4610241	0.3501504	0.3042955	0.1991752	0.4366156	0.4200325	0.2413679	0.8414174	0.3061816	0.6561748	0.3222367	0.9131563	0.1099304	0.1934762	0.2870498	0.2010310	0.7579106	0.1792780	0.4628265	0.2213311	0.3935530
0.0252199	0.6889347	0.3164995	0.3557915	0.0366220	0.7394320	0.6713952	0.3061147	0.5022231	0.5135356	0.1362738	0.6231945	0.6470293	0.0361557	0.2241376	0.0314535	0.5808351	0.1186532	0.7572523	0.5211786	0.6814366	0.8641257	0.8475125	0.6986426	0.5225589	0.0090024	0.1720734	0.1579801	0.0419498	0.6082671	0.6380669	0.3479279	0.4400030	0.4579317	0.3277245	0.3507017	0.3509325	0.5785661	0.7201553	0.7727851	0.7006532	0.0436603	0.4543809	0.0169045	0.3365230	0.7310728	0.0018332	0.4731788	0.3463408	0.2707329
0.0999713	0.8882916	0.5046672	0.0213543	0.7711556	0.4705990	0.8701433	0.6250543	0.7797161	0.4735375	0.1519102	0.5777659	0.6929345	0.1556648	0.3708044	0.0183439	0.6544557	0.1103081	0.4635997	0.7626444	0.7880732	0.7070971	0.6852660	0.6968831	0.3955003	0.0404402	0.0002667	0.4693152	0.1109163	0.5993757	0.5276431	0.2839518	0.2001289	0.3678805	0.4062674	0.3356122	0.9110343	0.2303517	0.7274221	0.7202812	0.7473191	0.1792548	0.5500316	0.0542891	0.6873971	0.7039721	0.0003470	0.3572841	0.4292996	0.4427098
0.2096838	0.3533867	0.6989113	0.1940851	0.4809957	0.4699479	0.6589263	0.1894071	0.6240187	0.8354441	0.0435436	0.6730892	0.6659990	0.2657971	0.3967231	0.1516016	0.7021181	0.1022400	0.6545686	0.6373061	0.8116221	0.5241779	0.4759090	0.7130220	0.5775316	0.2195551	0.1699336	0.3185462	0.3615773	0.4494923	0.3408039	0.4385084	0.3987004	0.4845296	0.4633998	0.4202447	0.7977231	0.4056775	0.7132613	0.2907469	0.6046580	0.3572885	0.4314034	0.1006504	0.2457608	0.7030777	0.0054439	0.2886605	0.4482153	0.2769564
0.0581675	0.9474794	0.6515218	0.0723637	0.4173760	0.7364141	0.4510816	0.1321495	0.5800108	0.7853550	0.0673437	0.6165746	0.6491086	0.1069359	0.5286511	0.0227604	0.6092175	0.1795637	0.5336056	0.7279984	0.7358110	0.3816331	0.7484540	0.8299737	0.4454977	0.0021900	0.1483521	0.2882240	0.0853689	0.6054490	0.3764453	0.4137701	0.2760255	0.4243363	0.0679573	0.4151787	0.6657386	0.2603494	0.6894396	0.3009837	0.7510460	0.0128024	0.3425070	0.0231562	0.0493025	0.6985870	0.2147291	0.2856090	0.3200994	0.5633366
0.5369194	0.2867687	0.5948623	0.0200923	0.7144799	0.6496310	0.3577797	0.5598527	0.5596064	0.3985254	0.1803861	0.7493623	0.6306671	0.4053434	0.6821062	0.1980954	0.6190836	0.1214060	0.6875186	0.6210836	0.7756960	0.6496903	0.7237848	0.7089124	0.3548813	0.6730855	0.0217685	0.0221047	0.6519972	0.4974001	0.1404755	0.3932507	0.2543522	0.3801390	0.3978965	0.3679520	0.7846246	0.2312955	0.5730228	0.4060914	0.6622510	0.5395764	0.1499404	0.0387336	0.6856323	0.5791555	0.1191726	0.4351679	0.3728459	0.4958750
0.5250290	0.3065593	0.7896929	0.0101198	0.7357175	0.4492711	0.6645157	0.5208921	0.8949057	0.6316255	0.0715061	0.8299336	0.6602784	0.5587509	0.2610652	0.0442435	0.4570897	0.1835168	0.5353016	0.5128614	0.5411731	0.7533487	0.5787926	0.8623286	0.4784756	0.4308273	0.1528263	0.3223854	0.4432183	0.3435098	0.2299508	0.4781260	0.1384340	0.4059035	0.1370383	0.4870145	0.6046201	0.1928556	0.7332308	0.3227123	0.6627874	0.5654357	0.4434472	0.0914898	0.7214808	0.7459040	0.0521840	0.4257916	0.3663884	0.4715458
0.1082029	0.6141438	0.7316947	0.2447363	0.3518412	0.4925779	0.7150389	0.4459751	0.6961745	0.6048284	0.0528462	0.7535013	0.6807014	0.2302993	0.2795461	0.0481284	0.8448672	0.1087727	0.4103157	0.7014036	0.7345647	0.6410536	0.5313149	0.8121061	0.5457218	0.0482075	0.1953571	0.1029185	0.1930220	0.7274060	0.4633341	0.3370871	0.1371753	0.2546045	0.4787852	0.4056948	0.5745557	0.2174563	0.6353714	0.5283367	0.7250971	0.3342851	0.3435361	0.3695833	0.6902337	0.7810598	0.0057958	0.2294897	0.4907850	0.2793055
0.0743385	0.7364056	0.7480440	0.0117080	0.4998035	0.7589272	0.6817264	0.1078077	0.6960782	0.5989766	0.0582388	0.7887493	0.7281286	0.0961037	0.3349238	0.2135699	0.7773746	0.0751906	0.5279556	0.4719456	0.6470667	0.6682226	0.7211607	0.8618575	0.3851518	0.0188093	0.0002588	0.1825534	0.0777928	0.5224751	0.5782413	0.3726161	0.1204472	0.6086336	0.3452950	0.5382758	0.7177659	0.2578132	0.7626563	0.1789545	0.8358748	0.0239640	0.4613240	0.0146149	0.0492056	0.6758649	0.1350679	0.2553843	0.4848774	0.5983097
0.1145327	0.6530579	0.3774885	0.0141231	0.7044930	0.7913936	0.6184900	0.1729407	0.7595660	0.6001640	0.0952326	0.5218042	0.7815046	0.0364860	0.3070772	0.2898937	0.7326265	0.1828016	0.7789103	0.7710961	0.5571530	0.6986579	0.7569358	0.7880616	0.5024494	0.4207661	0.0776106	0.4616244	0.2712876	0.4522510	0.6417075	0.3658559	0.1852145	0.5663061	0.3155948	0.1111284	0.7771280	0.1860039	0.7079964	0.2114412	0.6684107	0.0152211	0.5155485	0.0894734	0.1851236	0.6759755	0.0055983	0.3323327	0.3918174	0.3610719
0.0365851	0.7939241	0.4901154	0.0140165	0.7590897	0.4778499	0.7073844	0.2645449	0.4779128	0.7565249	0.0383098	0.6087286	0.4549939	0.1256046	0.2325398	0.1597829	0.7834292	0.0993256	0.4144458	0.7082161	0.5987402	0.6462126	0.7702416	0.5733292	0.3386912	0.0233839	0.1505213	0.3781926	0.1767160	0.4725618	0.6323394	0.1015383	0.3361585	0.6503539	0.4168242	0.4696015	0.3101572	0.1786041	0.7142843	0.6162650	0.7456067	0.0106654	0.4413427	0.2419684	0.4044521	0.6980332	0.0427868	0.2743909	0.2497136	0.4190670
0.0664443	0.7756489	0.5155718	0.1946170	0.5115604	0.6965910	0.6686049	0.3745354	0.7699320	0.6708854	0.0522714	0.6322983	0.6800941	0.0041461	0.3745146	0.4440283	0.6533340	0.2361074	0.6822892	0.6416746	0.6969577	0.7851421	0.5025290	0.5694940	0.3629883	0.1491304	0.2002350	0.3751459	0.1519291	0.7001728	1.0301501	0.2868001	0.0407483	0.3097119	0.0415388	0.2021262	0.4093931	0.2579016	0.7480021	0.5365121	0.6882114	0.0028891	0.2712279	0.0024140	0.5095176	0.6919827	0.1817804	0.4534212	0.4387233	0.3690548
0.0984104	0.6740680	0.6470085	0.0144000	0.7542830	0.4435105	0.3948100	0.3078660	0.6226576	0.7301780	0.0794416	0.6591008	0.7310508	0.0720026	0.5377130	0.1343985	0.7663264	0.1473428	0.7431825	0.5262248	0.6741122	0.7065249	0.6163592	0.7443303	0.4111664	0.1245329	0.1084241	0.0797186	0.3371706	0.5269317	0.6253244	0.3101581	0.1457458	0.3058542	0.2245807	0.4890054	0.7626495	0.2779706	0.8064300	0.1847263	0.7607770	0.0309558	0.3571336	0.0165318	0.5383377	0.6678003	0.0002012	0.1903749	0.2755317	0.4120689
0.1795731	0.8587373	0.6778745	0.3031967	0.2522966	0.7020884	0.5766215	0.3454436	0.7643544	0.5031079	0.1007018	0.2090820	0.6656721	0.0051484	0.2658798	0.1941723	0.5063611	0.6383401	0.3741503	0.7051728	0.6919242	0.7016791	0.4848336	0.7147402	0.4267244	0.0245223	0.1891986	0.1787532	0.1507986	0.3678227	0.6934484	0.2499242	0.1588644	0.3315075	0.2985990	0.1822855	0.8259443	0.2040724	0.6759107	0.6310192	0.7025882	0.1806853	0.3033828	0.1136238	0.7264838	0.7794102	0.1195113	0.3842083	0.4339728	0.6056461
0.0977244	0.7460157	0.5693630	0.0858998	0.6755715	0.6890112	0.6344374	0.2895116	0.6979977	0.5425291	0.1129904	0.5335447	0.6095421	0.0477643	0.2535277	0.0640749	0.6557592	0.3264431	0.5725689	0.6957668	0.3630790	0.7554241	0.4724417	0.7999467	0.5329737	0.1459601	0.0003717	0.4271357	0.3475636	0.5952077	0.5601089	0.1862289	0.0753379	0.4925794	0.3535251	0.1442090	0.8939711	0.1827689	0.7098379	0.4920465	0.7316450	0.0073274	0.3976399	0.0282959	0.5182166	0.6488802	0.0015030	0.2411060	0.2537417	0.3300386
0.0364996	0.8235812	0.5383157	0.0038361	0.7168723	0.3313384	0.5576256	0.2308826	0.5342930	0.5370803	0.1324531	0.7552042	0.7725795	0.0256241	0.3035039	0.0284038	0.5968319	0.0362033	0.3682229	0.8532177	0.6288819	0.6720847	0.7020608	0.3950736	0.1176847	0.0915667	0.0299655	0.2640479	0.0989925	0.6601777	0.6763451	0.0775852	0.3096028	0.4064101	0.1980245	0.3794704	0.7725894	0.2182957	0.7234466	0.5775781	0.7058760	0.0691603	0.3914828	0.2737493	0.1080022	0.7103322	0.3019831	0.3047608	0.3046408	0.4389795
0.1410165	0.6770613	0.7893430	0.2744623	0.3947182	0.3484467	0.6708274	0.3400690	0.4805588	0.8019017	0.1023901	0.9199916	0.7330787	0.0718861	0.4491623	0.1867913	0.6545132	0.1422808	0.7377339	0.7116511	0.6791448	0.5414553	0.7155862	0.6831324	0.5053623	0.4604913	0.1321173	0.0501226	0.2385940	0.6032639	0.5284923	0.0448546	0.4572917	0.4605671	0.3179400	0.5180426	0.5911979	0.3579477	0.7154334	0.5717799	0.7053206	0.2171080	0.5843454	0.0025482	0.6326207	0.6188454	0.0002585	0.2866453	0.1714948	0.3040834
0.0468376	0.7042648	0.6481246	0.1038995	0.6219056	0.6878875	0.5320840	0.3792191	0.7073884	0.7479830	0.0887123	0.7126821	0.4742867	0.0793357	0.3870172	0.2611863	0.4037258	0.0887547	0.7627888	0.7344024	0.6781569	0.5850332	0.7395687	0.6281577	0.3250543	0.1922422	0.0012136	0.2883264	0.2486016	0.6388937	0.5070910	0.1799205	0.1823080	0.2845267	0.3478735	0.3586278	0.8271244	0.3600357	0.6569865	0.4833285	0.7191178	0.0965981	0.3493472	0.1061843	0.5360005	0.7547544	0.0115091	0.3765612	0.3609281	0.5558634
0.0450790	0.7916353	0.4908260	0.1388370	0.6627378	0.5105671	0.6973496	0.5674671	0.8071594	0.7089155	0.0614729	0.5795230	0.6842932	0.4385716	0.2039748	0.2143386	0.8340607	0.1977281	0.8556089	0.7818198	0.6961710	0.6947821	0.6165095	0.5542864	0.2067977	0.0560664	0.1565641	0.2296923	0.2394633	0.6007296	0.7457303	0.3219459	0.0581789	0.5501116	0.4964547	0.1977855	0.8473501	0.4164537	0.8811441	0.6653706	0.8952672	0.1082384	0.3850269	0.0717808	0.7106050	0.8092487	0.0934103	0.3690362	0.1909506	0.2603900
0.1805210	0.5936381	0.4352928	0.0317296	0.7867463	0.7695597	0.8347290	0.3954315	0.7465248	0.4877923	0.0842470	0.7884704	0.4239839	0.1037138	0.4084703	0.0805759	0.2971230	0.1531728	0.5770500	0.7399621	0.7174538	0.7419292	0.6619658	0.4685258	0.1275363	0.2638303	0.1413094	0.2977411	0.3042360	0.3115536	0.3859791	0.3789888	0.1687288	0.4310773	0.4483415	0.2138006	0.7976439	0.1739095	0.7961279	0.2958167	0.6310629	0.4982324	0.1984523	0.0794578	0.3754539	0.7900419	0.2060722	0.6282090	0.1851428	0.3497233
0.1152026	0.7629735	0.4674979	0.4856035	0.2518338	0.6590952	0.7639025	0.4972571	0.6308200	0.6501918	0.0462567	0.6884714	0.7592098	0.0547166	0.1861572	0.0153436	0.6563435	0.2020818	0.6263712	0.6573414	0.7128714	0.6425608	0.7780275	0.7848557	0.4380555	0.0649759	0.1963520	0.2707848	0.5833588	0.4346731	0.4150556	0.2791511	0.0638733	0.3348495	0.2276492	0.2177081	0.6388388	0.4263129	0.6054076	0.3666158	0.7320737	0.0604882	0.2862394	0.1446371	0.7062718	0.7963384	0.0011041	0.4696869	0.3664766	0.5874984
0.0686592	0.7137036	0.3579237	0.0406994	0.4793536	0.6099133	0.9477093	0.3816063	0.5694031	0.8921864	0.0874707	0.7666050	0.7082956	0.1144674	0.2580781	0.1195320	0.7192066	0.0964369	0.8464872	0.7048128	0.8846751	0.1860097	0.8766197	0.6376170	0.4156449	0.0143282	0.0860545	0.1376397	0.0925519	0.7379225	0.5941413	0.1539982	0.2086600	0.5108889	0.5194484	0.6422471	0.6643757	0.3288608	0.6927675	0.4395984	0.6731291	0.0028796	0.4471868	0.0095736	0.5433087	0.7303434	0.0009853	0.3490797	0.3380086	0.2747414
