YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.4199640	0.5863746	0.9666450	0.2663222	0.7373667	0.5720456	0.8357692	0.2739501	0.7917469	1.0000000	0.0955747	1.0000000	1.0000000	0.4509263	0.5661973	0.2073968	0.8884681	0.1289483	0.6957253	0.8861509	1.0000000	0.6635921	0.8662054	1.0000000	0.8413062	0.4010997	0.2072173	0.3790132	0.5787263	0.6727281	0.4061819	0.5524356	0.4107875	0.7539968	0.5990360	0.6906789	0.9445502	0.5046828	0.9814328	0.4589095	0.9999434	0.6201623	0.6061484	0.1203918	0.3174815	0.9661078	0.0128799	0.4499189	0.4582335	0.3629419
0.0731751	1.0000000	0.7979922	0.0942893	0.6999405	0.9328303	0.6392960	0.1036791	0.8599026	1.0000000	0.0665943	0.8041587	1.0000000	0.1575911	0.8173272	0.0204753	0.9994802	0.2246404	0.6825888	1.0000000	1.0000000	0.4091473	0.9907500	1.0000000	0.5688520	0.0129658	0.2071629	0.4956179	0.1465228	0.8632382	0.4702030	0.4694017	0.3288120	0.4620069	0.0744781	0.6392853	0.9479411	0.3317125	0.9814328	0.4015574	0.9998904	0.0202623	0.5128801	0.0468065	0.0563980	0.9960426	0.2500893	0.4135795	0.4582335	0.8532780
0.7575060	0.3561429	0.7815362	0.0041691	0.9928384	0.8438563	0.6058810	0.7825936	0.8256387	0.5357967	0.2769045	1.0000000	0.8238152	0.6122376	0.8464366	0.3758056	0.6163754	0.1289483	1.0000000	1.0000000	1.0000000	0.9652545	1.0000000	1.0000000	0.6071433	0.7974713	0.0350938	0.0492957	0.8192732	0.6898485	0.1677756	0.4853859	0.3336982	0.6379533	0.5613589	0.4900465	0.9999607	0.2763896	0.8021258	0.5772932	0.9695697	0.9193127	0.1864943	0.0872221	0.9196306	0.9947261	0.1646472	0.5589402	0.4432153	0.7166899
0.6508029	0.4409337	0.9059285	0.0028833	0.9996704	0.6296484	1.0000000	0.8023584	1.0000000	1.0000000	0.0955747	1.0000000	1.0000000	0.7373683	0.4031587	0.0225627	0.6039559	0.1289483	0.7654345	0.6619520	0.8847781	1.0000000	1.0000000	1.0000000	0.7134832	0.6398735	0.1360762	0.3518112	0.6822148	0.3030650	0.2610743	0.6888206	0.2151384	0.4997922	0.2814187	0.6492373	0.7557412	0.2634041	0.9814328	0.5035190	0.9808965	0.9060193	0.6180343	0.1018986	0.9259357	0.9964359	0.1064776	0.8193638	0.3914487	0.4849996
0.1168443	1.0000000	0.8887126	0.3300769	0.5709463	0.8180904	0.9162862	0.6646193	1.0000000	0.8338719	0.0838481	1.0000000	1.0000000	0.3063459	0.3944260	0.0610599	0.9968157	0.1289483	0.4581936	0.9257460	1.0000000	0.9227571	0.7188719	1.0000000	0.6773889	0.0363396	0.2071629	0.1082272	0.2798518	0.8850153	0.7876722	0.4505015	0.1724559	0.4510143	0.6764632	0.6541546	0.8624691	0.2775789	0.9618386	0.5583517	0.9809780	0.4256795	0.4416741	0.4232914	0.8628921	0.9635848	0.0000112	0.4158732	0.5002508	0.5005173
0.0769196	1.0000000	0.7946293	0.0473870	0.7928780	0.9701000	0.9615966	0.1736589	1.0000000	0.8519769	0.1170971	1.0000000	1.0000000	0.1328940	0.4789580	0.2550057	0.9996028	0.1289483	1.0000000	0.6994484	0.8791033	1.0000000	1.0000000	1.0000000	0.7487403	0.0144869	0.0000041	0.3011895	0.0889199	0.5699024	0.9659806	0.4752863	0.1874983	0.8567954	0.4509829	0.6492373	0.8002384	0.3323669	0.9823817	0.2006439	0.9994481	0.0339720	0.6927747	0.0223997	0.0327460	0.9943588	0.1795872	0.3327976	0.4951679	0.6842286
0.1168443	1.0000000	0.5362192	0.0392428	0.9987974	0.9611652	0.8318899	0.2828583	0.9432617	0.8096422	0.1396759	0.7196483	1.0000000	0.0557544	0.3996345	0.4155862	0.9983799	0.2316893	1.0000000	0.9688451	0.7826709	1.0000000	0.9472272	1.0000000	0.6543949	0.5935590	0.1932890	0.6451071	0.3848717	0.5404440	0.9086702	0.4708245	0.2532811	0.8082133	0.4087211	0.1730957	0.9988349	0.2749648	0.9566707	0.3099794	0.9800645	0.0136463	0.7417314	0.0947378	0.1870566	0.9630532	0.0215837	0.4145257	0.4369660	0.4404995
0.0531540	1.0000000	0.6029982	0.0039377	0.9517132	0.7109732	1.0000000	0.3061144	0.7229864	1.0000000	0.0955747	1.0000000	0.5784077	0.1658588	0.2956001	0.1866017	0.9991321	0.1289483	0.5067466	1.0000000	1.0000000	0.7922951	0.9339000	0.8130755	0.3230027	0.0063507	0.2071629	0.4489576	0.2411344	0.5203665	0.9852305	0.2028426	0.4109277	0.8967183	0.6052580	0.6086772	0.4931428	0.2297571	0.9953629	0.8260053	0.9998157	0.0007157	0.5824373	0.4070426	0.5555547	0.9981249	0.0367194	0.3577844	0.2638767	0.4267508
0.0978097	1.0000000	0.7206433	0.3344943	0.5624781	0.8741498	1.0000000	0.4753092	1.0000000	1.0000000	0.0562458	0.7997935	1.0000000	0.0094892	0.4414171	0.5979085	0.7786117	0.2998311	1.0000000	0.9551072	1.0000000	1.0000000	0.6996635	0.8493136	0.4766026	0.1966486	0.2071629	0.4756452	0.2322602	0.9092602	0.9460877	0.3364784	0.0910905	0.4517438	0.0428983	0.2804751	0.5637898	0.4578843	0.9881610	0.7137661	0.9998762	0.0070410	0.4070394	0.0069991	0.7408513	0.9986405	0.2358913	0.6363638	0.4582335	0.5542176
0.1422216	0.8936975	0.7607716	0.0213444	0.9996187	0.6648561	0.4320974	0.4580352	0.9119433	1.0000000	0.0955747	0.8708773	1.0000000	0.0969959	0.5753123	0.1744982	0.9968120	0.2017454	1.0000000	0.7026633	1.0000000	0.7813023	0.9384913	0.8639742	0.5658123	0.2350555	0.2071666	0.1170308	0.4550940	0.6810911	0.8620871	0.3063086	0.2016447	0.3956384	0.2889830	0.5872914	0.9983637	0.2747694	0.9814328	0.2618424	0.9808440	0.0281400	0.4621951	0.0273488	0.7391803	0.9661078	0.0000283	0.2685183	0.3751686	0.5774678
0.1168443	1.0000000	0.9188155	0.4384610	0.3127462	0.9546787	1.0000000	0.5446355	0.9912657	0.5115880	0.1315134	0.3215237	1.0000000	0.0049255	0.4377002	0.3596430	0.7880187	0.9769125	0.5488875	0.9473426	0.7823761	1.0000000	0.7167664	0.9478264	0.7273455	0.0363396	0.2004910	0.1696270	0.1534713	0.5912065	0.9365575	0.4521949	0.1350891	0.4698769	0.5158518	0.2884367	0.8507298	0.4165723	0.6978430	0.8078372	0.9784926	0.2444089	0.5240134	0.2322649	0.7473301	0.9856781	0.1477683	0.5028701	0.6199013	0.7343201
0.1168443	1.0000000	0.8626408	0.1929403	0.9319188	0.8982087	1.0000000	0.4171725	1.0000000	0.7428960	0.1054418	0.6268767	0.8638216	0.0847139	0.3644141	0.0834821	0.9983462	0.5167744	0.8635383	0.9065534	0.5734330	0.8842131	0.7192526	1.0000000	0.6392965	0.1596289	0.0000047	0.5018764	0.4174447	0.8331639	0.6739596	0.2580696	0.1163034	0.5714416	0.5543706	0.1983636	0.9972902	0.2858360	0.9542598	0.6698561	1.0000000	0.0136462	0.5474992	0.0398872	0.5128986	0.9612533	0.0000109	0.2559860	0.2173030	0.4253655
0.0714584	1.0000000	0.7834362	0.0176369	0.8525637	0.3474652	0.8794560	0.1869233	0.7593152	0.8065540	0.1406553	1.0000000	1.0000000	0.0215787	0.5240906	0.0232854	0.9819622	0.0783060	0.4936264	0.9791522	1.0000000	0.7989966	0.9524551	0.6270544	0.1140058	0.0705120	0.0379138	0.4115580	0.0804494	0.7032976	0.9709017	0.1114462	0.4563380	0.7133986	0.2268481	0.5649741	0.9851408	0.2420554	0.9559456	0.9223603	0.9801980	0.0930926	0.3998206	0.3816590	0.1300348	0.9938230	0.4151049	0.4288785	0.3060063	0.4370079
0.1168443	1.0000000	0.9537004	0.3778320	0.4667431	0.4736960	0.9278913	0.5269153	0.6611910	1.0000000	0.0955747	1.0000000	1.0000000	0.0963005	0.5134172	0.3396213	0.9439017	0.1064480	0.9549681	1.0000000	1.0000000	0.8387885	0.9163874	1.0000000	0.6143811	0.5063061	0.2071629	0.1281245	0.2440464	0.8219601	0.6660370	0.0231263	0.6136012	0.5281733	0.3317529	0.6616783	0.8305278	0.6017029	0.9887771	0.8896800	0.9808954	0.3240273	0.7128400	0.0064351	0.8004355	0.9661078	0.0000119	0.3886007	0.3003623	0.4326314
0.1020840	1.0000000	0.7293497	0.1292234	0.9918568	0.9112648	0.8157324	0.5039773	0.9137444	1.0000000	0.0955747	1.0000000	0.5990456	0.0768129	0.5463928	0.3862207	0.6198732	0.1289483	0.8874140	1.0000000	1.0000000	0.8907050	0.9622900	0.8284822	0.4205228	0.2325007	0.0000054	0.4300176	0.2657049	0.7847303	0.6332195	0.2035055	0.2012292	0.4685177	0.4956149	0.4401145	0.9810265	0.4268455	0.9894202	0.5651216	0.9808964	0.0986448	0.5749188	0.0967544	0.6868677	0.9661078	0.0115189	0.6488154	0.4311482	0.6690531
0.0912936	1.0000000	0.7285203	0.1638169	0.7842694	0.6517492	1.0000000	0.6775980	1.0000000	0.9511202	0.1044001	0.7518943	1.0000000	0.5764194	0.2793493	0.3801425	0.9993074	0.3672468	1.0000000	0.9142497	0.8125524	1.0000000	1.0000000	0.7934374	0.2968624	0.0397793	0.1508241	0.3853592	0.3805818	0.8171803	0.9313961	0.4738170	0.0992136	0.5640985	0.5901209	0.2490655	0.9992923	0.4940169	0.9879844	0.7863571	0.9996322	0.1255639	0.4726833	0.0882713	0.9061886	0.9967001	0.1700027	0.3719331	0.2789912	0.4348027
0.2771683	0.7122973	0.6180845	0.0262755	0.9995605	0.8440439	1.0000000	0.5539289	1.0000000	0.7281572	0.1050052	1.0000000	0.6084126	0.1354143	0.4414171	0.1828058	0.3666984	0.0966018	0.8062736	1.0000000	1.0000000	0.9505955	0.8112066	0.6747179	0.1625462	0.4325052	0.2071828	0.4915695	0.3903827	0.5150750	0.4854127	0.5127178	0.2151384	0.5556209	0.6186068	0.3152690	0.9447992	0.2663198	0.9462066	0.3634031	0.9996757	0.5848236	0.3436527	0.1190540	0.7592202	0.9607746	0.3208560	0.8127275	0.2267859	0.3778210
0.1195942	0.9912578	0.5510496	0.5576563	0.4254688	0.8914366	1.0000000	0.7113198	1.0000000	1.0000000	0.0625934	0.9412678	1.0000000	0.0525710	0.3774942	0.0195709	0.8814776	0.1637568	0.8354871	0.8775340	0.9753076	1.0000000	1.0000000	1.0000000	0.5688521	0.0382203	0.2071631	0.3973665	0.7148170	0.6607562	0.5411491	0.4646564	0.1151407	0.4361278	0.2765696	0.2677081	0.9721720	0.5463610	0.9814328	0.4872518	0.9999810	0.0460882	0.3371389	0.1192005	0.8900499	0.9661078	0.0000076	0.5256511	0.4582335	0.7693484
0.0954928	1.0000000	0.5508140	0.0232691	0.6415645	0.8753261	1.0000000	0.5163957	0.7793581	0.9834213	0.0984164	1.0000000	1.0000000	0.1455504	0.4414171	0.1322997	0.8513769	0.1289483	1.0000000	1.0000000	0.9783866	0.2624566	1.0000000	1.0000000	0.6351682	0.0233733	0.1151822	0.1866605	0.1185598	0.9486592	0.7562417	0.2037021	0.2866307	0.5651153	0.5978018	0.9264928	0.9180635	0.3880403	0.9802767	0.6988836	0.9808716	0.0064384	0.6873515	0.0141109	0.7067144	0.9659215	0.0000022	0.5571792	0.4619985	0.4267508
