YBR033W	YER169W	YIL085C	YML027W	YCR096C	YJL110C	YFL021W	YCR040W	YML113W	YPR199C	YCR097W	YDL170W	YLR098C	YDR520C	YGL162W	YML099C	YCL067C	YPL075W	YMR070W	YCL066W	YPL230W	YDR310C	YPL248C	YPL177C	YKR099W	YBR196CA	YGR258C	YDR014W	YER047C	YMR243C	YDR493W	YBL029W	YBR290W	YDR067C	YJL203W	YLR465C	YIL099W	YDR402C	YGL206C	YBL075C	YBR196CB	YBR211C	YLL033W	YKR003W	YJL081C	YAR002W	YML006C	YEL049W	YCR019W	YNL209W
0.8959601	1.0986656	0.0133337	1.0770258	1.1402117	0.0453483	1.0705153	0.8704706	1.0607779	1.0216504	0.4778423	1.0073916	1.1528830	0.5737385	0.3809550	0.0948617	0.0982493	0.5740286	0.2210922	0.4359925	0.8450445	0.3486732	1.0525852	0.3538251	0.6374695	0.9730969	1.0171895	0.1141579	0.4836719	0.5924280	0.5907811	1.0219482	0.0210588	0.3118328	0.2551717	0.3861365	0.2183124	0.3090470	0.4118607	0.0075516	0.2509340	0.5834696	0.3141180	0.0614244	0.4108669	1.0669903	0.6908887	0.9555287	0.0775304	0.1900657
0.9912853	1.0078955	0.0248813	1.0289700	0.9070468	0.0486505	0.9607263	0.8609105	0.9377520	0.9409073	0.9207585	0.6664622	1.0649824	0.5852929	0.3858033	0.0931502	0.1530516	0.5421978	0.1500164	0.4858739	0.7594250	0.4063265	1.0418751	0.3325508	0.6491683	0.9018218	0.8971500	0.1129280	0.4418978	0.5610312	0.6902742	0.9853104	0.0263196	0.3905171	0.2330044	0.3608345	0.2304233	0.3255241	0.4706240	0.0178679	0.1757329	0.4743203	0.2465590	0.0642388	0.5300741	0.9808470	0.7190487	0.9046428	0.1183368	0.1607558
1.0463307	1.1305314	0.0552428	0.9408413	1.0631800	0.0162874	1.1005225	0.7104577	0.9253371	1.0384310	1.0234288	0.9456337	0.5225274	0.6662073	0.4254077	0.1119295	0.2383657	0.6722557	0.3251316	0.3340352	0.8155026	0.6578177	1.0042556	0.2261272	0.7293241	0.8775863	0.7119491	0.1421114	0.7253766	0.6361175	0.6118457	0.9534615	0.0414680	0.3789853	0.2815046	0.3837235	0.1296013	0.6887026	0.3943450	0.0194732	0.2438501	0.5256183	0.2346999	0.1845964	0.5814986	0.9967202	0.5082218	0.9826595	0.1220943	0.2012892
1.0832548	0.9665716	0.0517746	1.0090348	0.9924930	0.0325535	0.9221663	0.7550096	0.9875840	1.0097938	0.9139145	1.0469626	1.0581892	0.3309783	0.3613238	0.0407761	0.1668059	0.5481250	0.2466572	0.3936303	0.7115519	0.4434968	0.9991175	0.2985341	0.5904069	0.8461590	0.9614908	0.0729557	0.4698016	0.6098923	0.6895155	0.9630951	0.0298066	0.3633966	0.2050492	0.3512473	0.1573367	0.2853193	0.3602182	0.0072219	0.3066082	0.5271374	0.3010225	0.1180979	0.4343785	0.9752429	0.6623462	0.9793682	0.1104357	0.1828166
0.8967838	0.9759867	0.0198230	1.0844840	0.9870780	0.0180733	1.0320111	0.6276394	0.9734542	0.9708134	1.0237107	0.9996403	0.9426507	0.5762628	0.1684200	0.0822843	0.2347300	0.5573032	0.0131312	0.4127096	0.9733949	0.4166533	1.0442232	0.4581772	0.7079126	0.8368766	0.9869170	0.0735849	0.4008767	0.6215887	0.6506457	1.0755039	0.0342642	0.3684074	0.1627344	0.4494161	0.2184566	0.3499775	0.5565543	0.0071943	0.2308253	0.5121039	0.6811647	0.0261170	0.4486011	1.0947916	0.7363187	0.9304820	0.1014756	0.1883185
0.8413723	0.9785543	0.0443144	0.9613120	0.9899608	0.0302426	1.0193071	0.7416706	0.9011409	0.8911077	1.0035283	1.0648469	1.0081299	0.6622980	0.3806941	0.0366986	0.2122807	0.5606226	0.3647313	0.3717190	0.7608795	0.4795767	1.0412015	0.2522051	0.6483213	0.8589833	0.8984320	0.1093195	0.5416282	0.6819907	0.6002358	1.0034900	0.0346437	0.3679173	0.2375349	0.3400717	0.1884199	0.3626299	0.2918210	0.0077328	0.1754575	0.4863582	0.2193015	0.1541255	0.5592953	0.9844218	0.6024003	0.9256769	0.1018495	0.2551390
0.8985672	0.9583250	0.0335565	0.9311492	0.9118035	0.0304102	1.0380063	0.7991835	1.1358843	0.9477514	0.9303677	1.1034258	1.0056149	0.6614201	0.3351353	0.0778268	0.1309744	0.5912547	0.1898298	0.3468981	0.6609837	0.5166661	1.0564442	0.3617858	0.7798570	0.8852333	0.9859358	0.1062123	0.4321902	0.5782829	0.5578346	1.0069630	0.0296827	0.4080187	0.1726864	0.3913862	0.1116540	0.3484659	0.2535354	0.0097244	0.2361524	0.5443099	0.2827039	0.0938491	0.4863864	0.9547239	0.7037482	0.9307408	0.0773663	0.1853414
1.0112851	0.9886482	0.0379949	0.9513080	1.0488486	0.0491427	0.9928517	0.7460183	1.0682088	0.9546777	1.0373488	0.9003568	1.0675434	0.5504004	0.3961212	0.0983010	0.2060618	0.3140198	0.2991098	0.4840247	0.6747113	0.3543315	1.0134942	0.3043866	0.6681060	1.0314882	0.9566631	0.1084764	0.5235860	0.5992731	0.6783317	0.9979660	0.0270533	0.3751054	0.2155439	0.3877457	0.1781408	0.3118271	0.3513716	0.0064803	0.0944078	0.5458095	0.2614641	0.1476084	0.6071126	0.8251985	0.6504657	0.9076224	0.1144904	0.2051151
0.9823421	0.9246116	0.0282040	0.9912711	1.0174332	0.0291132	1.0714546	0.6444373	0.9815893	1.0346436	0.9586620	1.0852367	1.0285801	0.5530810	0.3657048	0.0793152	0.1988653	0.6095381	0.1235922	0.4791865	0.7894943	0.4022783	1.0471989	0.3122414	0.5953537	0.8702021	0.9987622	0.1082262	0.5051662	0.5687510	0.6411833	1.0486118	0.0282248	0.3217214	0.2830710	0.3472066	0.1460534	0.3392430	0.4698869	0.0147106	0.1862603	0.4858655	0.3276038	0.0521348	0.4585032	0.9258420	0.6302046	1.0074883	0.0843124	0.2074632
1.0012020	0.9902909	0.0317012	0.9881741	0.8801133	0.0175080	1.0255224	0.6815320	1.0502420	1.0212267	1.0987506	0.9906267	0.9665254	0.6313426	0.3929410	0.0909691	0.2684600	0.5555267	0.2488769	0.2120585	0.7152293	0.4382892	0.9079634	0.2972464	0.6864895	0.8521829	0.8738173	0.1465024	0.5014857	0.6976218	0.7118293	0.9640455	0.0311658	0.3640205	0.1766695	0.3990618	0.0812989	0.3537137	0.4384920	0.0060579	0.2560144	0.5168428	0.3204740	0.0905074	0.5090497	0.9843851	0.7052150	0.8329878	0.0993014	0.1895272
1.0331784	1.0561945	0.0262565	1.0659695	0.9032390	0.0346948	0.9415763	0.7068421	1.0354694	1.0937871	1.0008875	1.1820442	1.0510308	0.5748655	0.3866957	0.1287419	0.1658467	0.6015194	0.2650877	0.3080491	0.3234641	0.3750309	1.0011949	0.2523712	0.6326987	0.8394864	0.8390640	0.0990049	0.4383481	0.5631407	0.6797942	0.9407210	0.0246434	0.3659447	0.1817742	0.3701306	0.1585449	0.3590174	0.0929528	0.0132890	0.1930721	0.4730389	0.2711628	0.1713733	0.5405684	0.9388311	0.6575388	0.9726995	0.0771680	0.1637462
0.9283826	1.0230194	0.0134516	1.0978787	0.9938748	0.0204369	1.1192528	0.7511670	0.9188197	1.0290522	0.9999733	1.0462497	0.9550350	0.5686414	0.4055409	0.0576465	0.2253883	0.5619664	0.2676132	0.4612373	0.7428739	0.1973256	0.9626329	0.2618034	0.7412637	0.8664049	0.9068087	0.1178374	0.4829074	0.5883315	0.7345701	0.9297517	0.0237563	0.3366190	0.1836203	0.3819529	0.0985252	0.1617081	0.3345250	0.0087401	0.2600393	0.4751418	0.2778182	0.1182651	0.4936585	0.9456697	0.7171737	0.9779653	0.1014133	0.1694878
0.8729244	0.9944930	0.0369827	1.0626251	1.0055795	0.0404155	1.0178937	0.8151811	1.0712344	1.0179669	1.0324566	0.9310783	1.0291791	0.6161041	0.3638958	0.0897555	0.1534338	0.5417503	0.3610889	0.3739281	0.6534661	0.4128546	0.5642261	0.2183974	0.7475764	0.7961143	0.8827710	0.0931807	0.4172115	0.6437850	0.4170431	0.9952617	0.0287027	0.3525924	0.2126767	0.4016365	0.1382854	0.2773383	0.3170375	0.0045474	0.2869100	0.6927076	0.2381210	0.2128830	0.4996340	0.9488743	0.6384374	0.9742331	0.1137052	0.1667179
0.8461173	1.0152142	0.0312621	0.9164133	0.8766765	0.0316519	1.1169029	0.7305257	1.1223645	0.9422481	1.1094730	1.0320128	0.9885957	0.7380765	0.3721750	0.0726007	0.1515639	0.6012023	0.2554989	0.4402731	0.7804279	0.4311366	1.0414412	0.1113377	0.6893517	0.8146323	0.9446285	0.0819745	0.5563481	0.5419922	0.5852932	0.8673980	0.0318199	0.3587509	0.1912954	0.3917346	0.0455498	0.3423222	0.4541697	0.0075249	0.1618865	0.4863100	0.2335201	0.0976806	0.5064107	1.0617847	0.6923120	0.8972813	0.1236280	0.1725725
0.9369341	1.1232692	0.0126982	1.0800200	1.0571276	0.0363406	1.0186684	0.8153098	1.0845469	1.0462096	1.0558747	0.9733798	1.0373685	0.5239458	0.3732474	0.1238210	0.2290869	0.5316489	0.3113562	0.4242897	0.7263632	0.3805491	1.0172866	0.2997323	0.3013796	0.7766701	1.0112592	0.0914378	0.4338211	0.3860896	0.6014675	0.8779571	0.0134600	0.3833389	0.1784966	0.3803199	0.1979984	0.3406400	0.2631737	0.0156727	0.2026629	0.4532244	0.2262612	0.0963948	0.4841902	1.0420769	0.6987299	0.9057522	0.0704348	0.1573790
0.9966069	0.9603811	0.0081365	1.0530067	0.9957399	0.0414323	0.9549658	0.7113378	0.9886540	1.0030687	1.0511560	1.0579082	1.0123615	0.6846680	0.2984528	0.0914067	0.1501019	0.5138290	0.0855220	0.4701246	0.7509152	0.4455003	0.9000584	0.3268419	0.6886995	0.4759312	0.8702578	0.0895324	0.5244630	0.6358798	0.6002998	0.9757079	0.0215280	0.3838796	0.2352018	0.4124597	0.1599771	0.4716592	0.4192733	0.0163127	0.2614269	0.4659125	0.4020746	0.0469422	0.4899212	0.9547275	0.6276929	0.9479309	0.0620330	0.1609998
0.9568706	0.9778312	0.0344904	0.9762343	1.0512820	0.0409253	1.1076544	0.7815528	1.1245031	1.0807613	0.9433576	0.9567624	1.0479327	0.5794932	0.4018757	0.0557536	0.1870944	0.6967068	0.2447047	0.3973102	0.6991618	0.4661880	0.8734809	0.3032715	0.6419052	0.9089291	0.3878148	0.0934344	0.5503716	0.6609028	0.5859983	0.9130920	0.0232741	0.4583993	0.2067541	0.3146507	0.1492605	0.4284707	0.2432951	0.0052304	0.2386990	0.5477277	0.2483680	0.0787282	0.5744213	0.9911851	0.6426208	0.9212911	0.0658469	0.1980331
0.8289668	1.1105517	0.0360780	0.9907316	1.0789857	0.0396414	1.0231273	0.7849865	1.0160730	1.1062257	0.9972978	0.9903660	1.0894150	0.5683609	0.3815478	0.0840357	0.1374178	0.5715512	0.1684971	0.3567129	0.7149993	0.4513351	0.9651384	0.3215860	0.6731825	0.9071709	0.9230821	0.0656180	0.4523322	0.5816670	0.5972312	0.9070485	0.0238316	0.3902926	0.2293978	0.3474555	0.2184676	0.3719312	0.4069848	0.0119650	0.2432736	0.5581378	0.2782161	0.0303697	0.5273061	0.9264039	0.6432022	0.8708368	0.0734871	0.2460659
1.0208085	0.9482760	0.0261628	1.0048360	0.9248283	0.0269290	0.9809644	0.6991623	1.0686137	1.0102699	1.1013425	1.0968300	0.9323453	0.6073244	0.3741272	0.0868271	0.1789975	0.6378261	0.1988403	0.4230129	0.7360243	0.3840971	1.0790532	0.3373103	0.6856681	0.7881303	1.0011180	0.1136094	0.2377839	0.6834427	0.6215283	0.7948997	0.0296344	0.3549492	0.2514352	0.3246238	0.1567738	0.3307542	0.3413162	0.0059734	0.2394614	0.5314359	0.2840159	0.0984331	0.5756366	0.9367792	0.6743985	0.9186180	0.1146720	0.1691663
0.8397284	1.0075326	0.0377144	0.9275736	1.0190914	0.0336323	0.9978246	0.7610065	1.0199214	1.0543432	0.9559276	1.0298874	1.0119813	0.6590410	0.4478241	0.0818189	0.1933874	0.5998132	0.2002726	0.4261860	0.7243556	0.5023430	0.9462774	0.2922540	0.7162303	0.8974123	1.0292383	0.1074339	0.4292126	0.3144788	0.7540832	0.9883233	0.0410703	0.3709182	0.1961160	0.3496528	0.1611370	0.3497476	0.4366326	0.0079025	0.2839226	0.5708604	0.2549084	0.1224147	0.5213534	0.9360762	0.6595459	0.9782936	0.0832570	0.2015185
0.9520895	0.8738567	0.0273512	1.0301808	0.9787172	0.0380135	0.9869098	0.7222338	1.1129303	1.0725607	0.9807945	0.9965533	0.9909567	0.6593388	0.3752124	0.1033718	0.1889028	0.6302213	0.2343653	0.3788218	0.6985990	0.4454886	0.9361376	0.2409828	0.6500868	0.9047384	0.8973317	0.0721638	0.5164440	0.5841379	0.2876009	0.8802615	0.0247036	0.3815277	0.2534966	0.4097307	0.1264908	0.3879975	0.3473421	0.0111014	0.1964870	0.5156161	0.3244984	0.1069063	0.4924006	0.9397553	0.5951349	0.8661129	0.0926798	0.2002265
1.0740850	0.9098217	0.0361175	1.0283865	1.0144110	0.0378068	0.9904325	0.7523826	1.0207910	0.9208966	1.0417760	0.9506777	0.8883033	0.6133543	0.4052119	0.0950817	0.2205750	0.6046514	0.2848604	0.3369058	0.6692452	0.4761234	0.9464738	0.2544003	0.6973081	0.8815232	0.9258886	0.0760237	0.6238632	0.7036700	0.5725158	0.5142901	0.0352298	0.3406824	0.2359536	0.4054761	0.1503761	0.3505776	0.3540182	0.0097140	0.2209262	0.6008437	0.2188356	0.1245278	0.6263093	1.0069150	0.5884477	0.9215828	0.0985933	0.1681308
1.0458349	1.0635812	0.0255087	1.0316437	1.0251656	0.0512026	0.9536296	0.8186936	0.9557019	0.9180382	1.0585043	0.9602902	0.9681045	0.6764435	0.3808672	0.0923592	0.1847163	0.6428767	0.2103046	0.3291894	0.8343003	0.4385990	0.9191936	0.3617158	0.6618524	0.9188330	0.9333594	0.0886392	0.5123965	0.5264096	0.6286866	0.9309501	0.0163078	0.3518958	0.2138938	0.4594576	0.3796134	0.3463221	0.3490461	0.0099985	0.2176015	0.5489259	0.2360111	0.0557638	0.5690019	1.0189057	0.5708429	1.0625496	0.1070185	0.1765374
1.0264886	1.1288260	0.0258718	0.9029645	1.0480778	0.0638192	1.1066186	0.7119247	1.0168812	0.9698781	1.0453118	1.0652911	1.0342270	0.7006470	0.4307911	0.0760668	0.1222942	0.6114639	0.2374550	0.4497343	0.6577000	0.5036601	0.9268427	0.3395466	0.6836671	0.8771633	0.9718950	0.1216757	0.4212677	0.6264458	0.5818791	1.0052493	0.0286104	0.1885973	0.2359937	0.3960629	0.1886012	0.3935360	0.3418177	0.0051516	0.2419513	0.5076106	0.2539866	0.0946962	0.4696912	0.8987823	0.6091226	0.9038955	0.0895346	0.1954071
0.9688187	1.0782181	0.0279268	0.9494234	0.9389582	0.0419041	0.9688640	0.7929311	0.9679390	1.1062801	1.0142735	1.0216042	0.9258724	0.5991472	0.3999481	0.0890511	0.1323319	0.5512486	0.1483231	0.4050606	0.6738377	0.4397613	1.0840220	0.2711964	0.6347309	0.9769616	0.8585332	0.1008874	0.5215287	0.6446571	0.5510027	0.9685066	0.0368040	0.4081657	0.1005476	0.4339405	0.1713303	0.4470501	0.3122994	0.0102065	0.2504263	0.4656085	0.3589556	0.0600435	0.4890946	1.0156199	0.6157789	0.8767831	0.0894028	0.1956203
0.9872222	1.0041645	0.0217971	1.1013116	1.0277111	0.0282677	1.0005689	0.7877574	1.0232251	0.9974913	0.8943688	1.0786086	1.0018028	0.5879532	0.3638423	0.1068908	0.2634398	0.6323368	0.1658300	0.3308865	0.6611125	0.4375058	1.0880566	0.2402140	0.7697527	0.8695604	0.9093915	0.0893292	0.4551213	0.6630044	0.5636664	1.0491239	0.0312324	0.4143436	0.1492928	0.2019232	0.1291909	0.3817024	0.3100711	0.0037093	0.2066744	0.4913486	0.3198813	0.0764783	0.5955924	0.9600527	0.6862929	0.9693268	0.0945100	0.1521721
0.9160789	0.9747231	0.0259116	0.9580309	0.9415230	0.0329283	0.9914869	0.6595987	0.8444131	0.9865508	1.0570574	1.0602338	0.9607936	0.6802568	0.3493841	0.0853678	0.1765395	0.5472269	0.1928681	0.3700076	0.6836240	0.4517464	1.1021214	0.3087608	0.7300132	0.8030193	0.8637765	0.1099182	0.5132627	0.6891008	0.5491865	0.9054817	0.0182886	0.4043027	0.2205571	0.4303843	0.0761939	0.3307748	0.3753335	0.0101200	0.2588864	0.4595992	0.2943398	0.1028209	0.5879475	0.8719199	0.6921202	0.8630636	0.1144965	0.2196005
0.9276101	1.0411094	0.0337025	0.9303891	0.9893736	0.0556260	1.0245333	0.7030999	0.9700373	1.0401224	1.1094585	1.0091598	1.0514246	0.6682134	0.4325584	0.0901345	0.1653162	0.4880798	0.2652798	0.4112684	0.7774024	0.3890776	1.0578216	0.2676518	0.5940573	0.9739725	0.8724123	0.0852955	0.4425091	0.5347453	0.7228319	0.9483230	0.0232790	0.3628019	0.2607407	0.3494891	0.1709932	0.1544135	0.3450076	0.0131271	0.1892676	0.5289077	0.2920327	0.1304713	0.4936232	0.9628920	0.6563862	0.9057174	0.0938977	0.2059712
1.0489193	0.9972973	0.0231533	1.0910846	1.0238571	0.0346177	0.9950063	0.7882754	1.0646269	0.9722245	0.9714044	1.0161099	0.9302469	0.6588110	0.3946434	0.1076355	0.2077394	0.5817286	0.2684982	0.4507068	0.6570677	0.3880249	0.9960005	0.3245520	0.6213295	0.8271352	0.9798800	0.1293495	0.4595350	0.6318459	0.6949624	1.0169876	0.0295205	0.3546564	0.2117147	0.3791567	0.1729107	0.2981784	0.1617476	0.0169530	0.2855485	0.4738490	0.2242645	0.1189861	0.4856681	0.9310823	0.6473426	0.9393737	0.0987592	0.1942110
0.9617758	1.0683061	0.0182903	0.9983824	0.9619563	0.0265077	0.9986532	0.7365513	0.9749176	1.0466853	0.9067621	1.0770829	0.9566263	0.6781517	0.3661921	0.0662326	0.1719617	0.6494469	0.2225680	0.3884244	0.7207458	0.4676821	1.0383036	0.3220658	0.6406754	0.8698513	0.9859468	0.1506810	0.4694798	0.5315723	0.5753115	0.9113256	0.0428621	0.3424125	0.2247114	0.3552247	0.1230291	0.3711597	0.4171195	0.0056082	0.2304970	0.5265155	0.2708057	0.0625783	0.5361008	0.9868768	0.6634836	1.0266443	0.0967021	0.1607102
0.9782482	0.9816036	0.0198044	0.9796971	0.9447743	0.0514866	0.9883424	0.7470435	1.0646714	1.0331812	1.0244567	1.0880175	1.0088500	0.5500881	0.4257174	0.0650000	0.1728772	0.6249383	0.1937520	0.4027707	0.7696821	0.4047667	0.9468365	0.3001043	0.7304675	0.8364544	0.8895358	0.1401197	0.3998333	0.5807061	0.6163966	0.9840224	0.0351369	0.4085144	0.2397528	0.3638901	0.1869688	0.3173718	0.4483649	0.0070107	0.1224804	0.4511825	0.2462889	0.0651742	0.5783440	1.0424000	0.6501830	0.8480820	0.0742485	0.1668365
1.0019768	1.0486108	0.0277723	1.1183636	0.9979909	0.0458249	1.0122924	0.7354997	1.0177497	0.9359377	0.8748881	0.9046842	1.0937264	0.5355821	0.2922175	0.1058814	0.2113924	0.5662755	0.2421593	0.3856785	0.7501376	0.5434063	0.9898449	0.2272359	0.6770293	0.8750231	0.9872435	0.1023424	0.4545095	0.6360902	0.7028714	0.9465581	0.0189653	0.3746080	0.1961764	0.3167384	0.1264942	0.3572389	0.3266478	0.0102326	0.2793828	0.2195258	0.2291687	0.1306021	0.4678065	1.0252214	0.6774410	0.9528820	0.0463306	0.1391802
0.9306156	1.0644278	0.0220809	1.0301003	0.9303965	0.0430352	1.0206247	0.6804826	0.9172598	1.0194543	1.1105946	0.9865159	1.0490022	0.6606274	0.2802540	0.0990017	0.1425919	0.5704057	0.2359370	0.4118411	0.7405181	0.3877980	0.9391903	0.2830061	0.7391192	0.8833219	0.8730752	0.0832505	0.4334504	0.5902531	0.5735540	0.8704955	0.0253024	0.3587248	0.1999526	0.3413957	0.1117197	0.3978550	0.3524958	0.0038602	0.3138298	0.5942283	0.1088676	0.1149377	0.5621763	0.9929429	0.6680306	1.0678898	0.1056151	0.1512874
1.0436162	0.9677974	0.0272575	0.9907592	1.0618960	0.0354226	0.9586663	0.8581028	1.0021128	0.8984526	1.0130719	1.0515120	1.0622449	0.5377803	0.3574363	0.0948769	0.1780555	0.5706087	0.1443252	0.3974799	0.8583123	0.4116820	1.0539183	0.3054230	0.6086353	0.9250704	0.9230358	0.1135632	0.5464954	0.5771132	0.6059273	0.9486983	0.0159300	0.3933519	0.2109862	0.3134451	0.1423613	0.2395796	0.3453501	0.0011438	0.1934043	0.4901995	0.2218383	0.0498051	0.5080949	1.0138947	0.6540025	0.8560675	0.1084464	0.2308322
