YCR097W	YCR040W	YPR199C	YJL056C	YHR006W	YCL066W	YKL109W	YDL170W	YLR013W	YGR044C	YOR032C	YCR018C	YLR098C	YOR140W	YJL110C	YDR146C	YKR034W	YGL162W	YMR070W	YHL027W	YLR131C	YGL035C	YDR123C	YOR344C	YER045C	YJL166W	YNL253W	YDR275W	YKL141W	YMR086CA	YPL026C	YHR111W	YHR145C	YIR006C	YDR129C	YOL042W	YDR210WD	YEL001C	YFL022C	YER177W	YMR136W	YIL099W	YOL157C	YNL254C	YGR073C	YGR019W	YPL251W	YPL078C	YLR463C	YFR017C
0.7781135	0.2101224	0.7217999	0.7679951	0.0496108	0.3787496	0.8510802	0.8678090	0.4186526	0.5001196	0.7019134	0.1138051	0.6705714	0.0337154	0.5137774	0.5958323	0.0478224	0.8328849	0.4642180	0.3856061	0.6641905	0.8922581	0.7639430	0.7301515	0.7170845	0.1965239	0.2901802	0.3091718	0.0358300	0.6394220	0.5304757	0.4810519	0.0034629	0.6962855	0.3288029	0.5558069	0.5856108	0.7630987	0.4752942	0.0879079	0.5182977	0.1477579	0.6190712	0.6436048	0.2009664	0.1565582	0.1155401	0.4574007	0.0795967	0.6284915
0.8469267	0.2799405	0.6897534	0.4686875	0.1226200	0.5221808	0.6582350	0.7158567	0.3624955	0.0662549	0.5495484	0.4952874	0.6625458	0.3052617	0.8252120	0.6876558	0.0319025	0.4993028	0.7492712	0.3037192	0.6502284	0.7535769	0.8426294	0.6637719	0.6429126	0.2594335	0.3514015	0.3928427	0.0437611	0.6386870	0.5578983	0.3858014	0.0517357	0.6767162	0.6716296	0.4139628	0.6210893	0.7501018	0.4021587	0.0083879	0.5509744	0.1972974	0.3708679	0.8030516	0.3038494	0.1313414	0.0924275	0.3463670	0.0755202	0.3816908
0.5777598	0.4700656	0.6178753	1.0185378	0.0052501	0.4639972	0.6663696	0.7064592	0.3711059	0.1936100	0.7494647	0.2945434	0.6336814	0.2607021	0.7917593	0.3695110	0.0008108	0.7493322	0.6164556	0.4171691	0.6170689	0.6908266	0.6654145	0.6074049	0.8658837	0.2357649	0.2032541	0.3712752	0.0289134	0.8888519	0.1959325	0.5157739	0.0503161	0.6255784	0.2940101	0.8108994	0.5908884	0.6721048	0.3911065	0.2024045	0.4185084	0.1194393	0.6183462	0.9207481	0.5781696	0.3461692	0.0304756	0.4226795	0.0909236	0.6656483
0.9426678	0.2100337	0.7554250	0.6877439	0.2141208	0.3759166	0.5462495	0.7208577	0.4791800	0.1306773	0.8195183	0.3052571	0.7237804	0.2118702	0.6622795	0.5514418	0.0242561	0.6869957	0.6118293	0.4399547	0.8812801	0.5781841	0.6439391	0.8051907	0.5411115	0.1620544	0.0985316	0.4385187	0.0882015	0.4932893	0.1096442	0.5134441	0.0085989	0.6909283	0.2358193	0.6967842	0.4230761	0.7497962	0.4548782	0.0958119	0.3488852	0.2264931	0.6320080	0.8097396	0.0567320	0.1123029	0.1149540	0.4367371	0.1751332	0.5202043
0.7287428	0.3370923	0.7705441	0.4912490	0.2012707	0.7366602	0.6182615	0.7544634	0.2352053	0.1567387	0.9480923	0.3518771	0.6922006	0.2488480	0.6915618	0.4693096	0.0264600	0.8846694	0.6606661	0.4842705	0.7943526	1.0026716	0.7127293	0.7071724	0.4040140	0.1248551	0.3906383	0.2763530	0.0185633	0.6234583	0.2676564	0.4959205	0.0736555	0.7970365	0.1399170	0.4917669	0.5900309	0.6277349	0.3907220	0.1079088	0.4381631	0.1991721	0.6185383	0.7690652	0.1725423	0.0064615	0.0884466	0.2365017	0.1371140	0.5975967
0.3991340	0.7450729	0.6173426	0.6098949	0.1237089	0.5130428	0.7609876	0.7942190	0.3399680	0.2969780	0.6093679	0.1294851	0.8963560	0.0817347	0.6647490	0.3943450	0.0001002	0.7131984	0.4248652	0.5185674	0.8105261	0.7152305	0.7521119	0.4772871	0.6163660	0.1846178	0.3960894	0.5546527	0.0120855	0.8246229	0.1166073	0.4689617	0.0475432	0.6573780	0.3270822	0.8171874	0.4828243	0.7278827	0.4536120	0.0267062	0.3372157	0.3378018	0.6562228	0.7709742	0.7234313	0.3214653	0.0790217	0.4889585	0.0252165	0.6314754
0.7633950	0.1059623	0.7639068	0.8148647	0.0706246	0.1118940	0.7729213	0.7538688	0.5728191	0.5127719	0.6909632	0.0714209	0.7570936	0.0290985	0.5584847	0.4355634	0.0200707	0.6684887	0.6378577	0.4891986	0.7900978	0.7624792	0.6083752	0.4869863	0.6793765	0.1353982	0.1649032	0.3321619	0.0282835	0.6838453	0.1245716	0.4713859	0.0356693	0.6209727	0.2200952	0.6854945	0.5050268	0.7072768	0.7141633	0.3049579	0.3439442	0.0433970	0.6442237	0.7706421	0.2176186	0.2372701	0.1071295	0.5362776	0.0626486	0.5536858
0.7194758	0.3057438	0.7264976	0.4581368	0.0006941	0.1317822	0.5756542	0.7851477	0.4616427	0.1596165	0.4937915	0.1703093	0.8131391	0.1708533	0.6840865	0.5319889	0.0046842	0.7053676	0.5213024	0.5070024	0.8802706	0.5416153	0.6544543	0.7825328	0.6587265	0.2071240	0.2761014	0.6999756	0.1016444	0.7470544	0.4580378	0.3828909	0.0725332	0.8226613	0.1996367	0.6888317	0.4522742	0.7537068	0.4498615	0.1082761	0.3791755	0.2934070	0.6135356	0.6574287	0.7555607	0.1221765	0.1100404	0.3255545	0.1063799	0.6376175
0.7643075	0.1979359	0.8393048	0.3820455	0.0066140	0.2145830	0.6151761	0.4384408	0.5597343	0.5566042	0.7920480	0.1321108	0.7913453	0.0173921	0.8584291	0.5097988	0.0239940	0.5303688	0.8556279	0.1541378	0.6458765	0.7003878	0.7262209	0.6146835	0.6508245	0.1593035	0.4168802	0.1599720	0.0072738	0.6988734	0.5476351	0.5161028	0.1093803	0.7079282	0.3442128	0.7229592	0.4068560	0.6456180	0.3385287	0.2090635	0.4553164	0.3985390	0.6518270	0.7593979	0.3541728	0.1628634	0.0993899	0.2435782	0.0389574	0.9216412
0.7517296	0.2496245	0.5545337	0.6878693	0.0045652	0.5610598	0.6441741	0.7715681	0.2343422	0.0518595	0.5030335	0.3269663	0.6840915	0.2289584	0.5844854	0.5622292	0.0012772	0.6572063	0.7134023	0.3814911	0.8018809	0.7283372	0.6190476	0.7510477	0.6924773	0.1440453	0.2353332	0.3344620	0.0803323	0.6785528	0.2695257	0.3831687	0.0165592	0.6375110	0.4041573	0.6338278	0.4161437	0.6742757	0.3374336	0.2285062	0.5325265	0.3504661	0.6377150	0.6878017	0.5362316	0.0041441	0.0329957	0.4667175	0.1343751	0.5181576
0.7298486	0.1920635	0.7530316	0.4540199	0.1526506	0.4304677	0.6963611	0.7351473	0.2990425	0.1278401	0.9412609	0.1471930	0.7211411	0.3143006	0.8377195	0.5513969	0.0014986	0.6170365	0.4789960	0.6037010	0.7068490	0.8434171	0.7809552	0.8203297	0.6815681	0.1099420	0.2693631	0.3396695	0.0057252	0.7561006	0.2726965	0.5821564	0.0485694	0.7096742	0.1295008	0.7760047	0.5694816	0.6551816	0.4356138	0.1304861	0.3910366	0.0972447	0.5540976	0.9963906	0.8440292	0.0046438	0.0893452	0.3304214	0.0004664	0.6326480
0.6902450	0.3621408	0.8114593	0.4108143	0.0005080	0.4800073	0.7121887	0.8442408	0.5128616	0.0701278	0.7611544	0.3655059	0.8043312	0.2795202	0.7627737	0.4342746	0.0365226	0.6887251	0.9165584	0.5868217	0.8188863	0.5600674	0.7348349	0.6959451	0.5083255	0.1626012	0.2767235	0.2781932	0.0292499	0.6435791	0.3831825	0.4942096	0.0299668	0.8787402	0.1194496	0.7479208	0.5721174	0.7277717	0.4024295	0.1194742	0.4304744	0.2715827	0.5994610	0.7227484	0.1315805	0.1616902	0.1086257	0.3604040	0.0058852	0.4493538
0.8486746	0.3393736	0.5857533	0.6135375	0.2206589	0.4073901	0.6993468	0.7358987	0.3000499	0.3932288	0.5980152	0.0918197	0.8403855	0.0339663	0.5056534	0.3384123	0.0337397	0.6899534	0.5038637	0.4584902	0.6126407	0.5073327	0.5886511	0.5587913	0.9088346	0.1835313	0.1440923	0.4070148	0.0245119	0.6304412	0.2843674	0.4186308	0.0168669	0.6778677	0.0016058	0.5920677	0.4174940	0.6351101	0.4077512	0.3358972	0.4219740	0.0367962	0.3931452	0.7323009	0.2059921	0.1482367	0.1253509	0.3149434	0.0016851	0.6188158
0.7892572	0.2210467	0.6516697	0.7961390	0.0001954	0.4359524	0.6854756	0.6531667	0.4279788	0.3126588	0.6698783	0.3171253	0.9432361	0.1184693	0.7880096	0.2458052	0.0000760	0.4030533	0.7722659	0.4739160	0.8599960	0.5380370	0.7025206	0.7507567	0.5637802	0.1290039	0.1084888	0.3667029	0.0710762	0.5885658	0.4136765	0.4890354	0.0513090	0.7335746	0.1583570	0.6120318	0.4842841	0.7586238	0.3104679	0.0885265	0.2506994	0.3836684	0.7288238	0.8660086	0.6466025	0.0122420	0.0813458	0.3076955	0.0154919	0.6167848
0.6789994	0.2363293	0.4170218	0.5868439	0.0023831	0.5082324	0.6372463	0.6238347	0.3730935	0.0646411	0.6715574	0.3420647	0.8560225	0.2148048	0.6539388	0.5492705	0.0324268	0.7577111	0.5203448	0.3925525	0.5999339	0.9361272	0.8573113	0.7443165	0.4192986	0.1208960	0.2085235	0.3129093	0.0094721	0.6236363	0.1236992	0.6508057	0.0304413	0.6357662	0.4322768	0.3953042	0.6238561	0.5916657	0.6147557	0.2087983	0.3757320	0.1517943	0.6000737	0.7368514	0.2269238	0.2263013	0.0846889	0.2545111	0.1280000	0.3972904
0.8070310	0.3419350	0.7356189	0.4994704	0.1322210	0.3790155	0.6627963	0.7666906	0.2950240	0.0729410	0.4901350	0.3794097	0.7500312	0.1834380	0.6005254	0.4699963	0.0312266	0.6691628	0.8575030	0.4868877	0.7901999	0.6491010	0.8122772	0.7288890	0.7290603	0.1326856	0.1344781	0.1984578	0.0620902	0.6015796	0.1214185	0.5156777	0.0268206	0.7223482	0.4325375	0.8904061	0.6070456	0.7570330	0.3588746	0.1824960	0.4270697	0.0976551	0.5738146	0.7727482	0.3164164	0.0840113	0.0651071	0.4664584	0.1142813	0.7280821
0.7318216	0.1081015	0.5638867	0.6743081	0.3137233	0.2599195	0.8281184	0.7736984	0.3173511	0.1593887	0.7872372	0.1897505	0.6081240	0.0044427	0.4304494	0.4924687	0.0160381	0.7655564	0.5751516	0.5961025	0.7336144	0.6658456	0.8099086	0.6722550	0.8391542	0.2596906	0.2856902	0.3434146	0.0734396	0.6434886	0.5097928	0.5053489	0.0196911	0.6926337	0.4307162	0.5817228	0.6051431	0.7872369	0.5344745	0.1130638	0.5749695	0.0828346	0.4335269	0.6054239	0.1989189	0.1270772	0.1172220	0.3493852	0.0761398	0.4407619
0.7980281	0.2710135	0.7885515	0.5628750	0.1391876	0.5838909	0.6335484	0.7085806	0.3987038	0.0686957	0.4337050	0.3645405	0.7823121	0.2939806	0.6639603	0.5014994	0.0734259	0.6275786	0.4769236	0.3500564	0.8093337	0.7875409	0.5539666	0.5609864	0.7393115	0.2608996	0.1737522	0.5539167	0.0532549	0.6374841	0.3095424	0.4655632	0.0016945	0.8837791	0.5230281	0.5791986	0.3434637	0.8241675	0.5920070	0.2789347	0.4557170	0.2408982	0.4519457	0.7955546	0.1744684	0.0015636	0.0966716	0.3807576	0.1905337	0.3477835
0.7712908	0.1290685	0.7742007	0.6095458	0.0067960	0.2485149	0.8465105	0.7836990	0.2947800	0.0883508	0.4305566	0.2086749	0.7752801	0.1467532	0.7672323	0.5379766	0.0011303	0.7206036	0.7089251	0.3730369	0.8385483	0.8864368	0.8126385	0.6808066	0.6096024	0.1533663	0.2255681	0.4832911	0.0144615	0.7444192	0.4385062	0.4768554	0.0374097	0.6798856	0.3650281	0.3550617	0.4244684	0.8754736	0.4066822	0.0808299	0.4030177	0.1561496	0.4514840	0.8122333	0.7190301	0.0388195	0.0566121	0.2177721	0.0000740	0.3792340
0.8158151	0.1780956	0.8207434	0.6072496	0.0012869	0.7218901	0.7271428	0.6669544	0.1868089	0.2692442	0.8214960	0.1776133	0.6545484	0.1522314	0.6780916	0.1414485	0.0269622	0.7532151	0.5523726	0.5528450	0.7281721	0.6297548	0.6107540	0.6965068	0.6684910	0.2757173	0.2097529	0.5075633	0.0783442	0.7557670	0.3064721	0.6324673	0.0126916	0.6154099	0.3380314	0.8457867	0.5451155	0.7399236	0.1860259	0.0725571	0.3272803	0.2234533	0.5913716	0.6502341	0.3229854	0.1536539	0.1607497	0.3544639	0.0184835	0.8328912
0.7654059	0.3501852	0.4108711	0.7398884	0.0987773	0.5704079	0.8295706	0.6697063	0.3747455	0.1465556	0.6840834	0.3146965	0.7605347	0.3070295	0.5326924	0.4801054	0.0054515	0.7932999	0.3951480	0.4054920	0.6862994	0.7534916	0.4035436	0.7815998	0.5505573	0.0910401	0.2915508	0.7511716	0.0457438	0.6741183	0.0858764	0.4855432	0.0111296	0.6872173	0.6251377	0.4865236	0.4151398	0.6317639	0.3548446	0.0248753	0.4874455	0.0474937	0.4697551	0.7820086	0.6610226	0.0147235	0.1030815	0.2860438	0.0769131	0.6180227
0.5666087	0.4438079	0.7899515	0.8887983	0.0076213	0.4733404	0.7121928	0.8190250	0.3968907	0.1817202	0.7180888	0.3964973	0.7056677	0.3001288	0.7242822	0.4829995	0.0360064	0.8968358	0.8752887	0.3892066	0.6566807	0.8648588	0.7390391	0.3261012	0.6386420	0.1908286	0.2601063	0.3917061	0.0211067	0.7006235	0.2911285	0.5800409	0.0346424	0.3888676	0.4717933	0.5887698	0.6606247	0.6215112	0.5255012	0.3791626	0.4618628	0.0117496	0.6781989	0.7843942	0.3607348	0.1313522	0.0490054	0.4981538	0.0216014	0.4840360
0.7668032	0.2694722	0.6118525	0.6610276	0.1467004	0.3798262	0.7610417	0.6657462	0.2973295	0.0222691	0.6563128	0.4385300	0.7440655	0.2652639	0.6450913	0.5794536	0.0225028	0.7605507	0.6918891	0.3728171	0.5117511	0.8531116	0.7405455	0.7028011	0.7645857	0.1450902	0.1907445	0.3515974	0.0336041	0.6579058	0.0969990	0.5756855	0.0058186	0.6337658	0.2911723	0.2805443	0.5661724	0.6083842	0.3926031	0.0295963	0.4367837	0.1291246	0.4911720	0.7359045	0.2544678	0.0222828	0.1095669	0.3018377	0.0144017	0.2976899
0.7418136	0.3945779	0.8104323	0.7180319	0.0015655	0.4619554	0.6608194	0.4536994	0.5419685	0.1173731	0.4936395	0.1304100	0.7719295	0.1379947	0.6966797	0.5940290	0.0165304	0.6216163	0.6690418	0.6212581	0.6394020	0.7829175	0.6204586	0.6246464	0.8421436	0.1791381	0.2990991	0.2973296	0.0683133	0.6219088	0.4702785	0.4281617	0.0748009	0.5675574	0.2919395	0.7427217	0.5385079	0.7100041	0.4267127	0.2125154	0.4966407	0.1249506	0.5772088	0.7599209	0.4780461	0.0254728	0.2523356	0.7251448	0.0483248	0.3456776
0.6315152	0.2929637	0.8807031	0.7097387	0.1861738	0.6574113	0.7166756	0.3784810	0.3879142	0.3132087	0.5925720	0.0687436	0.5922189	0.0573502	0.6650413	0.3505472	0.0175855	0.3490544	0.6538214	0.1482736	0.7923126	0.5860775	0.5680077	0.6662384	0.6894441	0.1490461	0.1745987	0.5273836	0.0770433	0.8365889	0.5799562	0.4353462	0.0345651	0.7363100	0.7238146	0.6962812	0.4317979	0.6031715	0.3999592	0.1659795	0.5185117	0.4807207	0.5320509	0.7657463	0.1715357	0.0316193	0.2718861	0.3472022	0.1243046	0.6044197
0.5245830	0.3974842	0.8496078	0.8389198	0.0196107	0.6361763	0.5933666	0.7201356	0.2468990	0.2432545	0.6781722	0.1538883	0.6905241	0.3096760	0.8102333	0.4398896	0.0712118	0.5594608	0.7696786	0.4629623	0.6753947	0.6377510	0.6360030	0.8090357	0.3773015	0.1857749	0.2719922	0.4671521	0.0327530	0.7887846	0.2566941	0.4960951	0.0225738	0.6845100	0.4083405	0.7331471	0.3623206	0.7930662	0.4076101	0.0973787	0.4548729	0.0805662	0.6466395	0.7270149	0.2054940	0.2343320	0.1076615	0.1666835	0.0817101	0.4921125
0.7839700	0.3195451	0.7474790	0.8510227	0.2497990	0.3416525	0.6486139	0.5781266	0.4539062	0.3366368	0.5665557	0.0580455	0.9305015	0.0114656	0.6282206	0.3755758	0.0055380	0.7449027	0.5599707	0.5382814	0.6806968	0.5338417	0.7710120	0.8657555	0.8313039	0.2283348	0.2318832	0.2779168	0.1128362	0.8214727	0.0637832	0.2998910	0.0232822	0.7665567	0.4171056	0.8494429	0.7483191	0.8097532	0.3812687	0.1395058	0.3894904	0.3670753	0.6640700	0.8624925	0.7707245	0.1410898	0.0357191	0.3308469	0.0075972	0.6090112
0.6222391	0.3690938	0.8446577	0.8136127	0.0023990	0.4826245	0.8204714	0.6469096	0.3256529	0.3743599	0.6839827	0.1293256	0.7924959	0.0368015	0.5916376	0.4638620	0.0227316	0.5118565	0.8368048	0.5134593	0.6120470	0.6524567	0.7208564	0.7606849	0.5461940	0.1278370	0.2903306	0.2999860	0.0638899	0.8393658	0.5677236	0.6060047	0.0154452	0.6427127	0.3566312	0.6106859	0.4427049	0.9284041	0.3953385	0.1818404	0.3315236	0.1465803	0.6034540	0.7577470	0.0300436	0.0125584	0.1310063	0.1847814	0.0378052	0.5139260
0.6509620	0.2890756	0.8666990	0.5476769	0.0022346	0.5544225	0.7022109	0.6596214	0.5066074	0.1176440	0.6063551	0.0475059	0.6442073	0.1622642	0.6329617	0.3841130	0.0286341	0.8338168	0.6926810	0.5496146	0.7562882	0.8609400	0.8779034	0.4185078	0.8635913	0.2394451	0.3273612	0.2641030	0.0188259	0.7117316	0.0714156	0.4767701	0.0995619	0.5896479	0.3258572	0.8336553	0.5740248	0.7108427	0.3704741	0.2141143	0.4447784	0.0711695	0.5095771	0.6982419	0.2847949	0.0066981	0.3301560	0.4330817	0.0010303	0.7487459
0.6639995	0.1125075	0.4975704	0.3766144	0.0074788	0.5935607	0.7323029	0.4023056	0.2694508	0.0467692	0.6076836	0.4069066	0.3119833	0.3118481	0.7072562	0.3411851	0.0013630	0.8416524	0.7698764	0.4609739	0.7713691	0.6953302	0.6657755	0.4522567	0.3285832	0.1478667	0.3248678	0.5107512	0.0097883	0.6056672	0.2059952	0.5870515	0.1003306	0.5312318	0.5149353	0.7070650	0.3009042	0.6138523	0.5159911	0.3337282	0.5516771	0.3058405	0.4743736	0.7286171	0.7104319	0.2850238	0.1697215	0.1769720	0.0558710	0.4082656
0.3422677	0.4408072	0.6775170	0.7681853	0.0970870	0.3387700	0.6861311	0.6464617	0.3294824	0.1840746	0.5929060	0.1962356	0.6272941	0.1205210	0.6901545	0.5808749	0.0299903	0.3402946	0.7541170	0.2987392	0.5297394	0.7955947	0.6409852	0.6769547	0.6423285	0.0842437	0.1812202	0.3326148	0.0115189	0.7462243	0.4100177	0.5030234	0.0314065	0.8098051	0.4238994	0.7426581	0.4155795	0.6022090	0.9477774	0.1798401	0.3762227	0.1551126	0.6917612	0.8273967	0.2670880	0.2435256	0.0766508	0.3259564	0.1013432	0.6223105
0.5197257	0.4037546	0.6345651	0.5823170	0.0003779	0.4832040	0.6821662	0.5834530	0.3776736	0.2468950	0.7810076	0.2773596	0.7050793	0.2329077	0.7579061	0.5032824	0.0236404	0.7839595	0.6605065	0.4781097	0.5422037	0.7946866	0.8396147	0.7399783	0.6576469	0.1898589	0.2659569	0.2785802	0.0344917	0.7212049	0.1064861	0.4166086	0.1232489	0.6716433	0.3440074	0.7610806	0.5446696	0.7769881	0.3693330	0.1210444	0.4937433	0.0866855	0.4956263	0.7635548	0.4004913	0.2728665	0.1420305	0.3516292	0.1053846	0.5309802
0.7304973	0.1584266	0.5216743	0.6101559	0.0000923	0.2928210	0.8293041	0.3654563	0.3512974	0.2061672	0.7437995	0.0970196	0.8043464	0.1525576	0.7556761	0.3984114	0.0128427	0.5463551	0.4890187	0.3684483	0.7778407	0.6229075	0.6025080	0.3832848	0.4357324	0.1348800	0.2793901	0.2484733	0.0239635	0.5605963	0.2132539	0.6094411	0.0243428	0.5125567	0.3261962	0.4468539	0.2864088	0.4222491	0.5444138	0.1613028	0.4225397	0.2305446	0.5453858	0.6930336	0.1928535	0.2478493	0.2968064	0.4619546	0.0935858	0.5051853
0.5599578	0.1750160	0.7243154	0.6843978	0.0805789	0.2089859	0.8052565	0.7061291	0.3096705	0.0803271	0.6998145	0.4038425	0.8921730	0.0168996	0.6480361	0.6186715	0.0401236	0.4648351	0.6407705	0.1762909	0.8381806	0.7751649	0.5310516	0.4660321	0.6190885	0.2430836	0.2436829	0.2218367	0.0217983	0.6670006	0.4767274	0.5697483	0.0103450	0.6628480	0.4195151	0.6783212	0.4110831	0.8106304	0.4392051	0.2863838	0.6390227	0.3762630	0.5004702	0.7752879	0.2669286	0.0111800	0.0604793	0.3645750	0.0334540	0.6332290
