YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
0.6805024	0.3140015	0.3652832	0.5464245	0.7792693	0.0140081	0.0583216	0.0233277	0.4279112	0.6426836	0.0836466	0.6810877	0.3638958	0.0464379	0.4347031	0.0052350	0.5296088	0.7424423	0.8676431	0.6616264	0.7052165	0.5639570	0.7993904	0.5421076	0.6340194	0.1886702	0.4541561	0.1823237	0.3974530	0.4120374	0.2739184	0.1867522	0.3078084	0.3488036	0.4146383	0.0869427	0.8740579	0.3614837	0.5680998	0.5904073	0.3947775	0.2926997	0.2365242	0.1997416	0.2240067	0.0093367	0.0580584	0.5731264	0.2845087	0.7422253
0.7770690	0.2197755	0.2972242	0.4977391	0.7505452	0.0580867	0.0316129	0.0493816	0.3996029	0.6407595	0.2120070	0.3819827	0.3240376	0.0200984	0.5667656	0.0003044	0.4595702	0.7496881	0.7958777	0.6265903	0.6375172	0.5727173	0.6315338	0.5772795	0.7303282	0.2541092	0.4599453	0.1629108	0.3573335	0.4223493	0.2610470	0.1046493	0.2896343	0.3463626	0.2994238	0.1293750	0.8453654	0.2618268	0.7024581	0.5984782	0.4857157	0.2634112	0.2675904	0.2113668	0.2730129	0.0075331	0.1531963	0.3937095	0.2791251	0.7092715
0.5705592	0.5558433	0.2158105	0.1192460	0.7553647	0.1359350	0.0838575	0.0727986	0.1728484	0.7480309	0.2092484	0.5274113	0.2181859	0.0944600	0.3340272	0.0001228	0.5795057	0.6705954	0.7931104	0.5921886	0.7710971	0.6328951	0.9068673	0.4663692	0.8531518	0.1470741	0.5281348	0.0467814	0.5499771	0.4511242	0.2206876	0.0669840	0.4604138	0.3629219	0.4979857	0.1276826	0.6647943	0.3320824	0.5903502	0.9209395	0.4725057	0.3456363	0.4458299	0.1754072	0.2058748	0.0026029	0.1134692	0.5315292	0.6573701	0.8535987
0.7320387	0.3314681	0.5461141	0.4833606	0.6529322	0.0225360	0.0698528	0.0370863	0.4825453	0.9399166	0.2970329	0.6482126	0.2301530	0.0391602	0.6310053	0.0000246	0.3399113	0.7396134	0.7330618	0.6754203	0.7553033	0.5848611	0.6689815	0.5293396	0.7512526	0.1853358	0.3610691	0.2438973	0.2993287	0.3586368	0.2000654	0.1449054	0.2609026	0.3436390	0.3063789	0.0947620	0.7244233	0.2807144	0.4608965	0.5555918	0.3984115	0.3237341	0.1107539	0.1871781	0.3229480	0.0101465	0.1859323	0.4769534	0.1645118	0.7842532
0.7011987	0.3812345	0.3502814	0.3352787	0.8481818	0.0559960	0.0324599	0.0547346	0.4071409	0.7707621	0.1746539	0.6311214	0.2857430	0.0299317	0.2554459	0.0000208	0.4857418	0.8669329	0.9559358	0.7029675	0.6880215	0.7041473	0.7942303	0.5826219	0.8236770	0.1803116	0.4316520	0.1772391	0.4314367	0.4805489	0.2455564	0.0810835	0.2396387	0.2914914	0.5415019	0.0826549	0.6592705	0.2517443	0.6243110	0.7208689	0.3951987	0.2465805	0.4571039	0.2072197	0.2586121	0.0011844	0.0912681	0.4850650	0.2031748	0.8385906
0.7456892	0.2920047	0.5037283	0.6393761	0.7648611	0.0790289	0.0204931	0.0376245	0.3985760	0.6972749	0.2083398	0.6534004	0.3184274	0.0339890	0.4388008	0.0006448	0.4397764	0.7948527	0.7060122	0.6387031	0.7768461	0.6002600	0.6219121	0.4894859	0.9311035	0.3069545	0.3507856	0.1398447	0.4750150	0.5110392	0.2210082	0.1063935	0.2674494	0.3442653	0.4387112	0.1289653	0.6902302	0.3690828	0.6211973	0.6194560	0.4379555	0.3153062	0.3117311	0.1540172	0.2424166	0.0084150	0.0988456	0.4110070	0.1793564	0.8206304
0.8987258	0.3253995	0.3807349	0.3324740	0.8603590	0.0265455	0.0308152	0.0846681	0.4972240	0.9505797	0.2583909	0.6619691	0.2990332	0.0476904	0.5471987	0.0002176	0.2436555	0.7663650	0.6881421	0.7783746	0.7463163	0.6142356	0.7199745	0.5417099	0.6974966	0.2256024	0.3677668	0.1904862	0.4631960	0.4868039	0.2453345	0.1318090	0.2756439	0.3649853	0.5517693	0.0680486	0.8082468	0.4371892	0.5893499	0.5347039	0.3658491	0.3139120	0.4337958	0.2495251	0.1802145	0.0110927	0.0787951	0.4212762	0.2971461	0.7362414
0.8178575	0.3155724	0.3861432	0.3359568	0.7224604	0.0217660	0.0255100	0.0689570	0.3648759	0.8736430	0.1769464	0.5653117	0.3211914	0.0827501	0.4449796	0.0008064	0.4854766	0.3148868	0.8338548	0.6884385	0.6211901	0.2502885	0.7765836	0.4889011	0.8448387	0.2020890	0.4127768	0.2125757	0.4889928	0.4477139	0.2393852	0.0951543	0.2437011	0.3258312	0.4325506	0.1097398	0.6762778	0.3431523	0.5343837	0.6253565	0.3930616	0.3338171	0.4933679	0.1475259	0.2322970	0.0093258	0.1078939	0.5271662	0.3800918	0.7684639
0.6876630	0.3391927	0.4122588	0.3559184	0.9384211	0.0383760	0.0631898	0.0336579	0.4450359	0.7818923	0.0829930	0.6558222	0.2406892	0.0412079	0.6181731	0.0009960	0.5200841	0.7001457	0.4603150	0.8712669	0.7344068	0.6623825	0.7477052	0.2177829	0.8121611	0.2658751	0.6343916	0.1580713	0.4438815	0.4087020	0.2308922	0.0644439	0.3249405	0.3764314	0.2333791	0.1387635	0.5389597	0.3104796	0.6986480	0.5629946	0.7535674	0.3412728	0.3321155	0.3168603	0.3373808	0.0087568	0.2354056	0.1949038	0.2376857	0.6533047
0.6534185	0.3731392	0.3806231	0.3501049	0.6700093	0.0697550	0.0324132	0.0722113	0.4289202	0.9037876	0.2410007	0.7220168	0.2782565	0.0534104	0.4273532	0.0001811	0.4939534	0.7494406	0.6697268	0.4622097	0.7369571	0.5601644	0.7273315	0.5267257	0.6788877	0.1889102	0.4841315	0.1995160	0.4515574	0.5351205	0.1827903	0.0963500	0.4718677	0.3489066	0.3383274	0.1448997	0.6517631	0.5099736	0.7083613	0.5552780	0.3709130	0.2383842	0.1274268	0.1789837	0.2253093	0.0397958	0.3774064	0.4091789	0.3106040	0.7052695
0.7321835	0.2695428	0.4337535	0.4230569	0.7734091	0.0341511	0.0503063	0.0822388	0.3454919	0.7767505	0.2354946	0.7662678	0.3865352	0.0413181	0.5368107	0.0002627	0.5017512	0.6278062	0.7057065	0.7215148	0.4214455	0.6230246	0.7520845	0.6421960	0.6651194	0.2117284	0.3943934	0.1814783	0.4792199	0.4075308	0.2469128	0.4286426	0.3139897	0.4899349	0.4206985	0.0933942	0.6317626	0.4347121	0.5771863	0.6500935	0.4359937	0.2587669	0.1273618	0.1524720	0.2755352	0.0045106	0.0783422	0.4770055	0.2691716	0.6678713
0.8362665	0.2165296	0.4785340	0.4498726	0.6653541	0.0197741	0.0262474	0.0307371	0.4564504	0.7803514	0.1854392	0.5978173	0.3578697	0.0607832	0.4826339	0.0000003	0.4766737	0.6990015	0.7029307	0.8288351	0.7336772	0.3189672	0.6547692	0.4772413	0.7605618	0.2882801	0.3986067	0.2855023	0.4318920	0.4704551	0.2989893	0.0763869	0.2913879	0.3115988	0.3534524	0.0995563	0.6991927	0.2794508	0.6449830	0.7242831	0.5815698	0.3463589	0.2625057	0.1964020	0.2023030	0.0054460	0.0558572	0.6934031	0.2376713	0.7231761
0.8865894	0.2613974	0.3470741	0.6244035	0.9787455	0.0545457	0.0320203	0.0513944	0.3168149	0.8307258	0.2897634	0.6785032	0.2931347	0.0298431	0.4288977	0.0011645	0.4623079	0.7337864	0.7311220	0.8457953	0.7418838	0.5810484	0.4506504	0.5639765	0.8340969	0.1789549	0.2834417	0.1834205	0.5852752	0.4019677	0.1896324	0.1030255	0.2711900	0.3507717	0.4494718	0.0800439	0.6333199	0.3734456	0.6192506	0.6524241	0.4001799	0.2691738	0.2456651	0.1929809	0.2093509	0.0127538	0.1544301	0.5316478	0.2420851	0.8144902
0.7127131	0.2692536	0.3407976	0.4026537	0.5971626	0.0526545	0.0321203	0.0617043	0.3539862	0.7306871	0.2060169	0.7313707	0.2778296	0.0528581	0.4749463	0.0000107	0.5079248	0.7630617	0.7882997	0.6758782	0.6992647	0.7671057	0.6246754	0.2919264	0.6850786	0.2668258	0.6525492	0.1708917	0.3608250	0.4289705	0.3136531	0.0807266	0.2568215	0.3334753	0.2780189	0.0929122	0.7565887	0.3322541	0.8045897	0.5029217	0.3294187	0.2947589	0.2763339	0.2596162	0.3884392	0.0272528	0.1010376	0.3099900	0.3004037	0.8803886
0.7103235	0.2819726	0.4361399	0.8280423	0.6908312	0.0228310	0.0424768	0.0928989	0.4436893	0.7104717	0.2819702	0.7699857	0.2249043	0.0276529	0.6238771	0.0000032	0.5340244	0.7620563	0.7851251	0.7423630	0.7597386	0.7232381	0.5938356	0.5139044	0.4360530	0.2882215	0.3344067	0.1715125	0.4260515	0.4876781	0.2722082	0.0971929	0.2453451	0.5825224	0.3512993	0.1092130	0.7457249	0.3817252	0.5346547	0.5960578	0.4622771	0.3096678	0.2554605	0.2142289	0.1835096	0.0050009	0.1345010	0.5987158	0.2751698	0.7115990
0.7086538	0.3017106	0.3832582	0.5165401	0.7783554	0.0323307	0.0599779	0.0315243	0.3746135	0.7569505	0.1841131	0.7688584	0.2787895	0.0454139	0.4895194	0.0003216	0.4456352	0.6888323	0.6495441	0.7708098	0.6923437	0.5264422	0.8240132	0.4998987	0.7866882	0.0721820	0.3937501	0.1586092	0.5684372	0.4138793	0.2203889	0.1007028	0.3070670	0.3684983	0.3398925	0.1053883	0.6355008	0.2883695	0.6690561	0.5697013	0.3828993	0.2647328	0.3993749	0.2376848	0.2502198	0.0101847	0.1105133	0.4604395	0.2823622	0.8814219
0.6198758	0.2263581	0.4016705	0.3600185	0.6393108	0.0266110	0.0623633	0.0526664	0.3455628	0.8455708	0.2552928	0.6631154	0.3099398	0.0299064	0.6203942	0.0000827	0.3754291	0.6020615	0.7623499	0.9181628	0.7226311	0.7128456	0.7099529	0.5527744	0.7027563	0.2230287	0.1617950	0.2458873	0.3960909	0.4025508	0.1579139	0.1492740	0.2922319	0.3077622	0.3612279	0.1537267	0.7436014	0.3709397	0.6827473	0.6493016	0.3904133	0.3207307	0.1972515	0.2096305	0.2579430	0.0069691	0.0859242	0.4264755	0.3143254	0.7855277
0.6680112	0.3044357	0.2256827	0.5367395	0.7662173	0.0534444	0.0464441	0.1095789	0.3217901	0.7640936	0.1603711	0.5493838	0.2736601	0.0354675	0.6588014	0.0012691	0.4927295	0.7839664	0.6951974	0.8696914	0.5410641	0.6739839	0.7525595	0.5553122	0.8289403	0.2207412	0.3643912	0.0802351	0.4156584	0.4798507	0.2849737	0.0939755	0.2974405	0.3785079	0.4201231	0.1106053	0.6622163	0.2902579	0.5133041	0.6745600	0.3350671	0.3200287	0.1518564	0.2357208	0.2206823	0.0091098	0.0873762	0.6529061	0.3777613	0.7365702
0.7215924	0.3226357	0.3851436	0.4115874	0.7358605	0.0391661	0.0306205	0.0589550	0.3952442	0.7376328	0.2250116	0.6444047	0.2768183	0.0270885	0.4366909	0.0001171	0.5715155	0.7038977	0.7681142	0.7130743	0.7685559	0.6668598	0.7792455	0.7056353	0.9154322	0.2134230	0.4442053	0.2475405	0.2635349	0.5215509	0.2687004	0.0722456	0.2878767	0.2862367	0.4591564	0.0795535	0.7110367	0.2505942	0.5851864	0.6180441	0.2784860	0.2189709	0.3400512	0.2172472	0.1926781	0.0172751	0.1127292	0.4877217	0.2022197	0.8176829
0.7333756	0.2054230	0.3324973	0.4721758	0.7028789	0.0460170	0.0441879	0.0517103	0.3588657	0.6878201	0.2323599	0.6874143	0.2994148	0.0755314	0.6251637	0.0016611	0.6343568	0.7447860	0.7734232	0.6749230	0.6486338	0.7510781	0.7782286	0.5539785	0.8138556	0.1804328	0.3507277	0.1883809	0.4755756	0.2633712	0.2538397	0.0882750	0.2886528	0.2933142	0.4072230	0.0892269	0.6940410	0.2962700	0.5890479	0.6003906	0.3006319	0.2368807	0.4308909	0.1740855	0.2281103	0.0178687	0.1309271	0.3876911	0.2446768	0.7964654
0.7714448	0.3026629	0.3841717	0.5037769	0.6595231	0.0497216	0.0202430	0.0649999	0.2876761	0.6263229	0.2618593	0.7222519	0.2543380	0.0501575	0.6179395	0.0000588	0.4942928	0.7212958	0.6681608	0.8648802	0.6872977	0.7005215	0.8394909	0.5464602	0.7130357	0.2733349	0.4297235	0.1379505	0.3878688	0.4095123	0.1336826	0.1012337	0.2460447	0.3004026	0.4358866	0.1415535	0.7176422	0.3569415	0.6358570	0.5905548	0.3428494	0.3205880	0.2082383	0.1509258	0.2867677	0.0194741	0.1349356	0.5004393	0.3686373	0.7354619
0.7029638	0.3135565	0.3263282	0.4909205	0.7681315	0.0691295	0.0340409	0.0738561	0.3413869	0.7924901	0.1886386	0.7053784	0.2994089	0.0358663	0.6045227	0.0006846	0.6424350	0.7507747	0.8267967	0.7891663	0.7932834	0.6518084	0.6902122	0.6215745	0.5928376	0.2086989	0.4241938	0.1545545	0.4718356	0.4089570	0.3392956	0.0663119	0.2483395	0.2811187	0.5053167	0.1214764	0.7842036	0.3202900	0.4414082	0.6112498	0.3775914	0.2413500	0.3241254	0.1459889	0.2522774	0.0057130	0.1033461	0.4760206	0.3259855	0.6814868
0.8117776	0.3434665	0.3419645	0.5650494	0.7757961	0.0330709	0.0247249	0.0625706	0.4193258	0.7519236	0.1903837	0.5582741	0.2312814	0.0401505	0.5305847	0.0001247	0.5219822	0.6528405	0.7265811	0.7878095	0.6403337	0.7093940	0.7401392	0.4618292	0.7635038	0.3024617	0.4580700	0.1016135	0.3816033	0.4581028	0.2721338	0.0867827	0.1352014	0.2891036	0.4465003	0.0916800	0.7417937	0.2549491	0.4941535	0.6252754	0.4264088	0.3518682	0.3304489	0.2142419	0.3056472	0.0014837	0.1158649	0.3657218	0.4842706	0.8150634
0.6856908	0.3017186	0.3677621	0.4204062	0.7101734	0.0651516	0.0288060	0.0455919	0.3220127	0.6538565	0.1821185	0.7708842	0.3325944	0.0285089	0.6238101	0.0040522	0.6197945	0.6804465	0.7789680	0.6758071	0.7598005	0.8382859	0.7471075	0.5343560	0.7358005	0.2352919	0.3260071	0.2134156	0.3940070	0.4755258	0.2686864	0.0771449	0.4467509	0.1459621	0.3691818	0.1062645	0.5654044	0.2822011	0.5207668	0.6488147	0.4023946	0.1718105	0.1865615	0.1164221	0.2068075	0.0063947	0.1403078	0.4555563	0.3386026	0.6972603
0.7160955	0.2538584	0.4142469	0.4479269	0.8115970	0.0517643	0.0426841	0.0924685	0.3261243	0.8224114	0.2645056	0.7319851	0.2503545	0.0469902	0.4364822	0.0005194	0.5683348	0.7822480	0.7098198	0.6385426	0.7473594	0.6735601	0.8871861	0.4551356	0.6777553	0.2703383	0.3816945	0.1952387	0.5778350	0.5140781	0.1895967	0.0671462	0.2969264	0.3650520	0.2208012	0.0888657	0.6166358	0.2720621	0.6549318	0.6484272	0.3321168	0.2711559	0.4119543	0.2243715	0.2189931	0.0119480	0.1568339	0.5605074	0.2803827	0.7426918
0.7490362	0.3751697	0.3023772	0.5784881	0.8115939	0.1491077	0.0145312	0.0630217	0.3798336	0.7321211	0.2734774	0.7346006	0.2747172	0.0231174	0.5446375	0.0000417	0.6352365	0.7997618	0.7591710	0.8502988	0.6300344	0.7372955	0.6939729	0.4606725	0.7495579	0.1990488	0.3859917	0.0713842	0.4895257	0.5844564	0.2818271	0.0970196	0.2489019	0.3136136	0.4942050	0.0662755	0.6588265	0.3297270	0.6771856	0.6373169	0.3178825	0.3110899	0.3729913	0.2068005	0.2395541	0.0162238	0.1099781	0.5520502	0.3195106	0.7125049
0.6759275	0.3125499	0.4360799	0.4646077	0.7066747	0.0278243	0.0531645	0.0425749	0.3924214	0.8396042	0.2389017	0.6713207	0.3269280	0.0371393	0.5268119	0.0005899	0.6055955	0.8113470	0.7032835	0.7057779	0.6367933	0.7341199	0.6548953	0.5616457	0.6666566	0.2621729	0.3992758	0.1421349	0.3679063	0.5081715	0.2516618	0.1654226	0.2305731	0.3590588	0.4204178	0.1418544	0.4566131	0.4079030	0.6255779	0.7841320	0.3554337	0.2577064	0.2577756	0.2561317	0.2540515	0.0084997	0.1034945	0.4919144	0.3601683	0.8085023
0.7761818	0.2539072	0.4127011	0.5135136	0.7966547	0.0537302	0.0313412	0.0510839	0.3680076	0.7564542	0.3797818	0.6618003	0.3782907	0.0128496	0.6792348	0.0000311	0.5618003	0.7293303	0.6417462	0.6222036	0.6246187	0.6595842	0.7961676	0.5674197	0.8249447	0.3081652	0.3480925	0.1898549	0.3459277	0.4804031	0.2083703	0.1107321	0.3915755	0.2978827	0.3948780	0.1150842	0.6170575	0.1967172	0.6238242	0.6540093	0.3442622	0.3074724	0.1556243	0.2010532	0.2264559	0.0013875	0.1405416	0.5523301	0.3132996	0.6202693
0.7523503	0.2621752	0.3912343	0.5192342	0.7214201	0.0602283	0.0346057	0.0515593	0.3148961	0.6498520	0.2415123	0.7636895	0.3185351	0.0157587	0.5496403	0.0007558	0.5310206	0.7928918	0.7655918	0.6938725	0.8233222	0.7327281	0.7756245	0.4562320	0.6516095	0.2302178	0.3782810	0.2082325	0.3981458	0.4492825	0.2445752	0.0858553	0.2937002	0.3002355	0.5231675	0.0983139	0.7776383	0.4108461	0.3827179	0.7405424	0.3257130	0.2402266	0.2701800	0.1821548	0.1776002	0.0108248	0.1256214	0.5876624	0.3516071	0.5856669
0.6966142	0.2760611	0.4506271	0.4930111	0.6797756	0.0876825	0.0292643	0.0871894	0.4614352	0.9050972	0.2002354	0.6370206	0.2208363	0.0656622	0.5629586	0.0000008	0.5124975	0.6551452	0.8007393	0.7536783	0.6929763	0.6730509	0.6686033	0.4486954	0.7043292	0.2068506	0.4266282	0.1126754	0.3577680	0.5173518	0.2792769	0.1041462	0.2277399	0.3260165	0.4044267	0.1523862	0.7707637	0.2214317	0.6427263	0.3940517	0.4435518	0.3085557	0.2403299	0.2557257	0.1930876	0.0149172	0.1132821	0.4372970	0.4269038	0.7922164
0.8707007	0.3249005	0.4782082	0.4569703	0.7581115	0.0409402	0.0317405	0.0493579	0.3303416	0.6235944	0.1692735	0.6411977	0.2453083	0.0266601	0.6129494	0.0000882	0.4401445	0.7138355	0.7824550	0.6970087	0.8460282	0.7184247	0.7516876	0.4640464	0.7162671	0.2642817	0.4055475	0.1309563	0.3093081	0.4253692	0.2647213	0.0665460	0.2578932	0.2880196	0.4119804	0.1489742	0.6197275	0.2951734	0.6444435	0.7346135	0.2016236	0.3699409	0.1345660	0.2470765	0.3702525	0.0036067	0.0834173	0.4230133	0.2598012	0.7561137
0.7460536	0.3668715	0.4339473	0.4824478	0.6910088	0.0547217	0.0361068	0.0549545	0.2605676	0.8557557	0.2047762	0.7482776	0.2992406	0.0290215	0.4105107	0.0000481	0.5271314	0.7720314	0.7609452	0.8166228	0.8932729	0.7471753	0.6949740	0.5804443	0.6460911	0.2048990	0.3447452	0.0871192	0.4895520	0.4312638	0.2795651	0.0749600	0.2539287	0.3603049	0.5139074	0.0862762	0.6466047	0.2603443	0.5563231	0.6445082	0.3310163	0.1569949	0.4336690	0.2311648	0.2755158	0.0102207	0.1149871	0.3748193	0.3376737	0.8772688
0.7578938	0.3152657	0.2630740	0.4494869	0.6860224	0.0691067	0.0855411	0.0447648	0.3682089	0.8419723	0.1972903	0.6222627	0.4113004	0.0367240	0.4853751	0.0025267	0.4642465	0.6148349	0.7505262	0.7581050	0.7079653	0.6213707	0.7792895	0.5000957	0.7278486	0.1445784	0.4297135	0.1046109	0.4193745	0.4157918	0.3095426	0.0833852	0.2466422	0.3174525	0.5323972	0.0975192	0.7679346	0.3941674	0.6038639	0.5936198	0.3261083	0.3213374	0.0696838	0.1879211	0.1902754	0.0071619	0.0703985	0.4899820	0.4678514	0.7880754
0.8247188	0.2903582	0.3247817	0.4869540	0.7144429	0.0675518	0.0454020	0.0843067	0.4110494	0.6976549	0.1806114	0.6055904	0.4073716	0.0619198	0.6067346	0.0000975	0.4504691	0.7505114	0.6745345	0.7341152	0.7263458	0.6263456	0.6716111	0.5110860	0.7285151	0.2700226	0.5040472	0.1517899	0.4599329	0.4042578	0.3262300	0.0543030	0.2589172	0.3607300	0.2944315	0.1378659	0.8005167	0.4042787	0.6159649	0.6209435	0.3528098	0.3091691	0.2496832	0.1121320	0.2614433	0.0172692	0.0724687	0.5193071	0.2003556	0.7725118
