YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
1.0614917	0.0273237	0.8895758	0.1020529	0.5868083	0.2372800	0.2221089	0.9812223	0.8881269	1.0574390	0.1451026	0.9603658	0.9059941	0.3874874	0.3086077	0.4202483	0.5978311	0.7111600	0.9990241	0.4338649	0.1678429	0.9548689	0.9848995	0.9685837	0.6770388	0.7354446	0.6685674	0.2699262	0.9151037	0.7223427	0.4951896	0.3755721	0.3322625	0.7469377	0.7250486	0.6448072	0.2365696	0.8602561	0.7740371	0.2431364	0.5886386	0.4495377	1.0136896	0.6790365	0.2281697	0.3077845	1.0504676	0.2652960	0.1314041	0.0141952
1.0706400	0.0000433	1.0643901	0.0793364	0.0141397	0.0590169	0.5148416	1.0228304	0.7056417	0.9956462	0.0841261	0.7001642	1.0410538	0.3858516	0.2952716	0.4248010	0.9994435	0.9774874	0.9532717	0.3507279	0.2504287	0.8605033	0.8253896	0.7350777	1.0777389	0.2301786	0.4549977	0.1373494	0.9910423	0.8953050	0.6179538	0.2664296	0.6506958	0.7779028	0.8448429	0.9179978	0.0701200	0.4829691	0.6056749	0.0050554	0.9815656	0.8548905	1.0364267	0.6189641	0.2071727	0.0002291	1.0918490	0.4916166	0.2063787	0.0149146
0.9319311	0.0000347	1.0262213	0.0090488	0.1277862	0.0411328	0.4650328	0.9565249	0.2970609	0.5727503	0.2721032	1.0932341	0.7247867	0.5108669	0.2616047	0.2885203	0.9045243	0.8597779	0.8225376	0.1671087	0.0237041	0.7239429	0.6555392	0.9847552	0.9460041	0.1148729	0.4789848	0.4606998	1.0440330	0.8468326	0.6447919	0.4217375	0.4745151	0.3643866	0.8175837	0.8790951	0.3915354	0.4180928	0.0263607	0.2903984	0.7878342	0.7364806	1.0095972	0.2040461	0.1845765	0.1252503	0.9469518	0.3490904	0.3275210	0.1891526
1.0472168	0.0244995	0.5159404	0.1562639	0.0769884	0.1151668	0.6884833	0.8850504	0.7551974	0.7731121	0.3829520	1.0934001	1.0706277	0.2736187	0.2874393	0.5212573	1.0772794	0.8191952	1.0082236	0.2767618	0.4264071	1.0045957	0.5248488	0.9649200	0.6739998	0.1434597	0.4734514	0.3047889	1.0663700	0.8825245	0.6844337	0.3589522	0.2716506	0.7362902	0.8446945	0.5350753	0.3393662	0.6890044	0.9342601	0.1917851	0.8214407	0.9739293	0.9095227	0.8150409	0.4926242	0.3529482	0.9142632	0.8699599	0.5312787	0.0257458
0.9194181	0.0289947	0.4181996	0.2275743	0.1163921	0.1158880	0.5572321	1.0258185	0.8122551	0.8781944	0.4777961	0.7058344	0.7869975	0.6327214	0.3624978	0.5566084	0.9180549	0.9832696	0.9465843	0.2850388	0.1070163	1.0738818	0.6756070	1.0229067	0.9667397	0.1053995	0.6203425	0.5927996	0.9688727	0.8528735	0.0455249	0.2037190	0.3028899	0.7540919	0.4958803	0.8137545	0.5120590	0.9361414	1.0405055	0.1849112	1.0138478	0.9311346	0.8560834	0.8416899	0.6401172	0.1237757	1.0629014	0.8027616	0.2434309	0.4596653
0.7699180	0.0270589	1.0117128	0.0729217	0.7297874	0.1399327	0.3158329	0.8865204	0.6264140	0.8086543	0.0952255	0.9526626	0.4277432	0.7448446	0.3523888	0.4952247	1.0464887	1.0200769	1.0233745	0.4469099	0.1241448	1.0138105	1.0365969	1.0203047	1.0404837	0.2166999	0.5074051	0.0901426	1.0389238	0.9243889	0.5595420	0.3216612	0.5382117	0.7418354	0.8196755	0.8334882	0.3636881	0.6139986	0.6926164	0.2701542	1.0194261	0.5427438	0.9798383	0.6522111	0.2948449	0.2221605	0.9603452	0.3193838	0.3492501	0.0658432
0.9846558	0.0261039	0.8655115	0.0256012	0.1059126	0.1289544	0.4157119	0.9704141	0.6628072	0.7273119	0.2651851	0.9975520	1.0182849	0.1170749	0.3303478	0.4294384	1.0328546	0.9895994	0.9703150	0.3049513	0.2130987	0.9979082	0.9424152	0.7961706	0.3948332	0.3802815	0.4634853	0.3271952	1.0555490	0.9011903	0.4416513	0.2817914	0.1910270	0.6397697	0.5390880	0.0767543	0.3361701	0.4829850	0.3796981	0.2723454	0.5262913	0.6015203	0.9760052	0.5031961	0.1892258	0.3283868	1.0094378	0.5867211	0.8225089	0.1926605
0.9988709	0.0401110	1.1260893	0.0965619	0.1200164	0.1709714	0.1653208	0.8843124	0.6907466	0.9278381	0.1748959	1.0011478	0.6809056	0.4346151	0.3632075	0.5302042	0.9090988	1.0823803	0.9857029	0.3858636	0.4498796	1.0199290	1.1202293	0.7999605	1.0521777	0.7177023	0.4710775	0.1376679	0.9505602	0.8946961	0.7653570	0.2085188	0.5518538	0.6817237	0.7489714	0.8711241	0.5288669	0.8160414	0.7679869	0.1750826	0.9245046	0.7845100	0.9871676	0.7040344	0.1885359	0.3788137	1.0071910	0.5066434	0.5241815	0.0453899
0.9698375	0.0245081	0.8428627	0.0541490	0.1302827	0.1382877	0.5925923	1.0303244	0.7585616	0.9541504	0.2440763	0.7124987	0.5479110	0.6917995	0.3476114	0.2285750	0.9984908	1.0465225	0.7011100	0.2357578	0.2484366	1.0617681	0.8108552	0.9838460	1.0394192	0.4152651	0.4744563	0.1361323	0.9355321	0.8940117	0.4116868	0.1889520	0.4792740	0.8142255	0.7308882	0.7582048	0.5157102	0.5288008	0.7167877	0.1717373	0.9963794	0.5880857	1.0058937	0.2089948	0.1700310	0.3488905	0.9731850	0.3556894	0.2443082	0.3064033
1.0677662	0.0319085	0.9490434	0.0077295	0.2031129	0.1367678	0.5720160	0.9606776	0.3081344	1.0599322	0.7120773	1.0021233	1.0146230	0.8965482	0.3224849	0.3998699	0.9096801	0.7622489	0.7872878	0.2031583	0.2551993	0.8583698	0.6627397	0.9230636	1.0128709	0.3182277	0.3830065	0.7073350	0.9952202	0.9013806	0.6142779	0.3717663	0.4046752	0.8209734	0.4473918	0.7668373	0.0834100	0.3758755	0.0454703	0.2934261	0.8044776	0.7073512	0.9822238	0.4293154	0.1595259	0.2571115	0.9867872	0.5825615	0.3520294	0.1712985
1.0825234	0.0336290	1.0353161	0.0746604	0.1250417	0.1671183	0.4308228	0.9391960	0.7314513	0.9911823	0.3397445	0.8163561	0.8181562	0.8119722	0.5689357	0.4022580	0.5111699	1.0221530	1.0224603	0.5124444	0.2590558	0.9461203	0.7406022	1.0489989	1.0347872	0.0672072	0.6802239	0.1038718	0.9476488	0.4482344	0.6838932	0.2794061	0.7897689	0.7386006	0.6517348	0.7511965	0.0804475	0.5932179	0.8379744	0.2228485	0.9520761	0.7742602	0.9833388	0.2908316	0.1270889	0.3499276	0.9489816	0.9396098	0.2538403	0.2313383
1.0142061	0.0365606	1.0700181	0.0785259	0.0176316	0.0241266	0.5301030	0.9446982	0.8284382	1.0181100	0.5205255	0.7400201	0.7869510	0.6368317	0.3760275	0.3844549	1.1157607	0.8930577	1.0188543	0.5939395	0.0166001	0.9064463	0.7822162	0.5387891	1.0212544	0.5067930	0.7717074	0.2390389	1.0476645	0.9359191	0.5715152	0.2551288	0.4964856	0.8022247	0.6103351	0.9498232	0.0694052	0.4966417	0.8251572	0.0004194	0.7844646	0.5465957	0.9650208	0.4402004	0.1676225	0.3545891	1.1009171	0.9024671	0.3363576	0.0117043
0.7669294	0.0006182	0.9861896	0.0780773	0.1466445	0.1396741	0.3939379	0.6928755	0.7631426	0.5653433	0.4425323	1.1157702	0.9861174	0.3162109	0.3668182	0.4906623	1.0377982	0.9531067	0.7665267	0.6350269	0.1790082	0.8998853	0.9113607	1.0328245	1.0670869	0.4779797	0.5468413	0.4066810	1.0096874	0.8979655	0.6640343	0.2029855	0.5007841	0.4169177	0.8009011	0.6421972	0.0645912	0.5364612	0.6397704	0.0029344	1.0134011	0.9064099	1.0779990	0.4134585	0.0797334	0.2363462	1.0155274	0.7736348	0.2194359	0.0285817
1.0484961	0.0228150	0.9290440	0.1168517	0.1362462	0.1613430	0.3797992	0.8682730	0.6959510	0.9864896	0.5449953	1.0017702	1.0342835	0.5020587	0.3507887	0.5445258	0.9154169	0.9260108	0.8449630	0.3744990	0.1221384	0.9746051	0.8822070	0.6805811	0.9443001	0.6275883	0.8819835	0.0621284	1.0387918	0.8700533	0.6484607	0.2957688	0.3845643	0.6941971	0.8500748	0.8065902	0.0676240	0.5829751	0.6304210	0.2830280	1.0024401	0.8446386	1.0064340	0.5538095	0.1281346	0.3418587	0.9682856	0.7887818	0.3055448	0.0992930
0.8806223	0.0237713	0.7838915	0.0276774	0.0711960	0.1797898	0.3308496	1.0255966	0.8114204	0.8208856	0.3955458	0.8171551	0.9720246	0.4185001	0.3412778	0.4439027	0.7696624	0.9080522	1.0113714	0.4573063	0.5060882	0.9772619	1.1181239	1.0338490	0.9860034	0.5652698	0.5157513	0.3660392	1.0315969	0.8054763	0.3626881	0.2403318	0.3754541	0.5798762	0.7779626	0.7510275	0.6699503	0.4926705	0.4219833	0.1155344	1.0613314	0.5978287	0.9491386	0.5873544	0.2731988	0.2914736	0.9086379	0.5833402	0.4409861	0.2864337
0.9006509	0.0016590	0.8419947	0.0066947	0.4662476	0.4455210	0.2499983	0.4988472	0.7333056	0.5988319	0.2490358	0.8356614	1.0215596	0.3909477	0.4271900	0.4241214	1.0405285	0.5961664	0.9167414	0.1790430	0.3944655	0.9841844	1.0422564	1.0374823	1.0075424	0.0629030	0.4734444	0.3849749	1.0616366	0.9708109	0.5675543	0.4280774	0.4959903	0.4116336	0.7973207	0.8382428	0.1023504	0.6961295	0.2315175	0.2573667	0.9053643	0.5759099	0.9426867	0.3806883	0.2514912	0.2180852	0.9726515	0.4001617	0.5536160	0.2231840
0.7137280	0.0000139	1.0408804	0.0910937	0.3523236	0.3018124	0.3296408	0.6588125	0.5887423	0.8754902	0.1091992	1.0347824	0.7291745	0.4289262	0.2622502	0.4934680	1.0114440	0.7939961	1.0688128	0.4851542	0.2328688	0.8468918	1.0082671	0.9079944	0.9524214	0.3187644	0.5745351	0.1924331	1.0298415	0.9365459	0.6753766	0.4074474	0.4415407	0.6539229	0.7394246	0.8756869	0.7560126	0.4712408	0.4646211	0.2596271	1.0273390	0.7871739	1.1082646	0.3089797	0.1338491	0.3379427	1.0056178	0.1508991	0.1362415	0.0249541
0.9560562	0.0000555	0.9951913	0.0127323	0.0182099	0.0498114	0.4056279	1.0013289	0.7692852	1.0444067	0.4253190	0.5932366	0.9614757	0.6341907	0.3857052	0.6264378	1.0432779	0.9604773	0.5430955	0.5283680	0.2932190	1.0348729	1.0784727	0.6985121	0.7731178	0.6279240	0.5442282	0.7418849	0.9807840	0.8559437	0.5781892	0.2967620	0.3600922	0.7231311	0.7580376	0.6406806	0.1602373	0.6472016	0.1840026	0.0068285	1.0589158	0.5042102	1.0170842	0.7913596	0.2130475	0.2130694	1.0223524	0.7535208	0.2724957	0.0861046
1.0609031	0.0342744	0.9187383	0.0129842	0.5932427	0.1240315	0.4841596	0.7304393	0.4179252	1.0249055	0.2447482	0.9864769	0.8748756	0.8768219	0.3091268	0.5050550	1.0287953	1.0515940	0.5271640	0.2808019	0.4242762	0.7834908	0.8965008	0.5779022	1.0786770	0.2337765	0.4328007	0.6456468	1.0294618	0.9756802	0.6768677	0.2906803	0.5343383	0.7999861	0.6772370	0.8283192	0.0466241	0.3514768	0.0490686	0.3043051	0.7699389	0.5509405	0.9570179	0.3348877	0.1965067	0.2889390	0.9742786	0.2728767	0.2369823	0.1209063
0.4892473	0.0005030	1.0409073	0.0898124	0.1649437	0.2017381	0.2406191	0.9742780	0.2362918	0.9474522	0.0224972	0.9924798	0.8539980	0.7879557	0.3479255	0.4350572	0.9635754	1.0348890	0.8022455	0.2879039	0.1654060	0.7039609	0.9559421	0.9891593	0.8618002	0.3796288	0.1913342	0.5958848	1.0330782	0.8517687	0.7436627	0.2603585	0.5432242	0.7092869	0.7684541	0.7011808	0.1657669	0.4623774	0.3171088	0.2528487	1.0004143	0.5210764	0.9983532	0.7682060	0.2012771	0.4001960	0.9460005	0.3138675	0.2054641	0.0640978
1.0479878	0.0335542	0.7863754	0.1094694	0.0265848	0.0252597	0.4323080	0.9473034	0.6767190	0.9717376	0.1450606	1.0017247	0.9732844	0.4126335	0.3318777	0.4353521	1.0262036	1.0591002	1.0105719	0.2272267	0.3743806	1.0385728	1.0065524	1.0239914	0.9853255	0.6598111	0.5811134	0.3465903	0.9488432	0.9425866	0.5027073	0.2717490	0.4182223	0.7349549	0.5847371	0.9697806	0.3057071	0.7898082	0.9176742	0.2740830	0.9492342	0.7580762	0.9603124	0.5631007	0.3057557	0.2437480	0.9984668	0.5860828	0.5928523	0.0171523
0.8513725	0.0004192	1.0097830	0.0734434	0.0949306	0.1552090	0.4047247	1.0537339	0.5732393	0.8635653	0.3642104	1.0745506	1.0201754	0.5229558	0.6348179	0.2969221	1.0022234	1.0176425	1.0451250	0.1792804	0.3892400	0.9031697	0.9386583	0.7119151	0.9905362	0.3495287	0.4616623	0.2822016	0.9415366	1.0238294	0.8931035	0.2801460	0.5050055	0.7272008	0.5868794	0.8756338	0.0475943	0.5566594	0.4655041	0.0048612	0.9789098	0.5834560	0.9364716	0.5372181	0.2321645	0.3917309	0.9955312	0.5660527	0.1606398	0.2911036
0.7950885	0.0001868	0.8088904	0.0130297	0.1533177	0.2059490	0.3846679	0.8639563	0.8214304	1.0580138	0.2131247	1.0076627	0.9577890	0.5662828	0.5538267	0.2666112	1.0156986	0.9244676	0.9598493	0.2656704	0.2209117	0.9981843	0.9773601	1.0325729	0.7758093	0.2930655	0.5079564	0.0550617	0.9772219	0.9676183	0.5357077	0.2035811	0.5542866	0.6854298	0.7359472	0.6137477	0.2493223	0.5264003	0.3433798	0.2819251	0.9052711	0.8089384	1.0279500	0.5299814	0.2170277	0.2533156	0.9650447	0.6046887	0.2174872	0.5749984
0.7106404	0.0000733	0.7441540	0.0219057	0.1782649	0.1857797	0.4139962	0.8703977	0.3340730	0.9369111	0.2622987	0.8848764	0.9597558	0.4775112	0.4414123	0.2894409	1.0242904	1.0096693	0.7237256	0.5258307	0.3364937	0.6487980	0.8278566	1.0499395	1.0086689	0.1202728	0.3923428	0.5094714	1.0327234	1.0153015	0.6296770	0.2375732	0.5922064	0.7208555	0.8269469	0.8546390	0.1822963	0.4218479	0.0881718	0.1197265	1.0247525	0.6399055	0.9773445	0.6271413	0.3005291	0.3728763	1.0002122	0.5306476	0.4888222	0.2784622
0.5452220	0.0292152	0.8240764	0.0914544	0.0775869	0.1761120	0.3632050	0.9948857	0.7877478	0.8120082	0.3116375	1.0859454	0.8202460	0.5696723	0.3567953	0.5459304	0.9513938	0.9851621	0.9598784	0.3064330	0.2803797	1.0245258	0.9970624	0.9042262	1.0252076	0.2412614	0.7087947	0.3730034	0.9963647	0.9583230	0.3410601	0.2907979	0.5608371	0.3950735	0.8199321	0.8079599	0.7459993	0.7309304	0.8985184	0.2625443	1.0124806	0.8816397	0.9243988	0.7593041	0.1689216	0.1078591	0.9763637	0.7157450	0.3676083	0.0667296
0.7049263	0.0052485	0.7226798	0.1059136	0.1305961	0.0569077	0.3819561	1.0512259	0.5381150	0.7405308	0.6045642	1.0627377	0.8913968	0.5830069	0.2968006	0.4473418	1.0072151	0.7288778	0.9459200	0.3140515	0.3328910	0.8529734	1.0193521	1.0433085	0.8006267	0.1287115	0.4552004	0.2374254	0.9654615	0.9912642	0.3889588	0.3273208	0.2639140	0.6094350	0.8032549	0.7935653	0.0784582	0.7609688	0.6803326	0.2904941	0.8773781	1.0421234	0.9032432	0.2502423	0.3600182	0.3213313	0.9639915	0.7613137	0.4733859	0.0596758
0.6808139	0.0148334	0.4686875	0.1574602	0.1252410	0.1541016	0.4692190	0.9604287	0.6851131	0.7744826	0.4407543	0.9085628	0.9924085	0.5184652	0.4879330	0.2456735	1.0060691	0.9464551	0.9431830	0.2356251	0.2664568	0.9617935	1.0748843	0.3893002	0.9532635	0.0357296	0.5590277	0.2502093	0.9557638	0.9693494	0.1083271	0.2964127	0.1969052	0.4259812	0.9215907	0.7691880	0.2532369	0.5315197	0.8363408	0.0935169	1.0032841	0.7834758	0.8160630	0.4282290	0.5134980	0.3242568	1.0183896	0.9978814	0.2998688	0.0000946
1.0431457	0.0011931	1.0042482	0.0512644	0.2765427	0.2103214	0.2298376	0.8226439	0.6854328	0.9748069	0.1917969	0.9619064	1.0155595	0.6604604	0.3289328	0.5494229	0.7733820	1.0474450	1.0343982	0.4023394	0.4295706	0.9961992	1.0109225	1.0319321	0.8404841	0.6388825	0.4467371	0.2556015	0.9832061	0.8655668	0.6225813	0.2795808	0.6843213	0.7690420	0.7750139	0.6997420	0.1422792	0.6589216	0.6428533	0.2784409	0.9169035	1.0705299	1.0839470	0.4298373	0.2318081	0.3526607	0.9562599	0.5735382	0.2407993	0.3090623
0.9817809	0.0005222	0.7642063	0.0172982	0.3045355	0.1189351	0.4408499	0.8008020	0.7629122	1.0227913	0.3064627	0.9481471	0.9989087	0.6829937	0.5546559	0.4171213	0.9730511	0.9819972	0.9438320	0.2713592	0.4664942	1.0446399	0.8016971	1.1313980	0.9505876	0.1787683	0.4817969	0.1611056	0.9725674	0.9367321	0.4039269	0.2843601	0.6025697	0.7474435	0.6761300	0.7755509	0.3200828	0.7377534	0.2544061	0.2369297	0.6960303	0.5591288	0.9402812	0.6744827	0.3078697	0.0015801	1.0053964	0.3315475	0.2750962	0.0306051
0.6209091	0.0018597	0.9782071	0.0094524	0.6190015	0.4140033	0.3157156	0.6096703	0.1064466	0.7752663	0.3990680	0.8956643	0.9409819	0.6774274	0.5404237	0.3308012	0.6637128	1.1277561	0.8998803	0.3316947	0.3245190	0.5793698	1.0357066	1.0566481	0.9121561	0.0838932	0.5051893	0.2705754	1.0181175	0.6519165	0.8068256	0.3085714	0.5833877	0.5753976	0.6403120	0.7747496	0.0544288	0.1420774	0.1753428	0.1378399	0.9693858	0.4894643	0.9889668	0.2657602	0.2318132	0.4173647	0.9275006	0.5429942	0.2453866	0.1988210
0.7846541	0.0382280	0.7040053	0.1075790	0.0455717	0.0725967	0.2334541	0.8015124	0.7466458	1.0970811	0.0255398	0.6995062	0.6775337	0.3610656	0.5660813	0.3751422	1.0092511	0.8689059	0.9699183	0.2233849	0.2017771	1.0596781	1.0159800	1.0369287	1.0110613	0.0344319	0.5308298	0.3560042	0.9601169	0.9312379	0.2524948	0.2321707	0.4386486	0.8067739	0.8211511	0.7505454	0.1363878	0.6180502	0.7496662	0.2366712	0.9171219	0.6849595	1.0622817	0.5299261	0.2877305	0.4040802	1.0028791	0.2844564	0.2818062	0.3777407
0.9700830	0.0260703	0.7652368	0.0281059	0.0401036	0.1723368	0.5187040	0.9529042	0.8946376	0.9279863	0.2288767	0.7068155	0.9431206	0.2653053	0.6902193	0.2270356	0.7011370	1.0033147	1.0556952	0.1318950	0.1068736	1.0189293	0.8890224	0.9979077	0.8850178	0.3332368	0.5908290	0.1291481	1.0171763	0.8337898	0.5491760	0.3308342	0.3573686	0.8588286	0.6140341	0.7274625	0.1056695	0.6577777	0.1676265	0.2752250	1.1123523	0.6298981	1.0389981	0.6801535	0.2967625	0.1107634	0.9245440	0.3133675	0.2529571	0.0336319
0.9910989	0.0001510	0.8175920	0.0836945	0.5615412	0.3297225	0.3221603	0.6939408	0.4810152	0.6722015	0.2169584	0.9960482	0.7612846	0.6746610	0.3575814	0.4635734	0.8338161	0.9183382	1.0003909	0.3108687	0.3122578	0.8064536	1.0295142	0.9928549	1.0323158	0.1648795	0.4769532	0.6874416	1.0436288	0.9268694	0.4580496	0.3583988	0.7636705	0.5618209	0.7645898	0.7043376	0.0931465	0.5654820	0.6166008	0.0171958	0.8660681	0.8172677	0.9787268	0.8034451	0.2600331	0.2434745	1.0090540	0.3005930	0.0878607	0.3870080
1.0175691	0.0000154	0.9908175	0.0712091	0.0371962	0.0747701	0.5938938	1.0452589	0.2121630	0.9708903	0.0594881	0.9520203	1.0011312	0.7068522	0.5873878	0.3283513	1.0419051	0.7033611	0.9856609	0.1722858	0.2902366	0.7372152	0.7271406	0.8242604	1.0185622	0.4503263	0.1930505	0.6447631	0.9869390	0.8929796	0.5626809	0.3169203	0.4133283	0.6929388	0.7439721	0.7214631	0.0784942	0.5038928	0.3529539	0.1654689	1.0358939	0.9343114	1.0336913	0.3182746	0.1715829	0.3951968	0.9714295	0.4783998	0.4570035	0.0982848
