YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.7122634	0.0134442	0.7126469	0.1047553	0.1694695	0.0925995	0.3912285	0.5737163	0.4380458	0.5957489	0.0000000	0.9079615	0.8109967	0.5035469	0.2288646	0.4149428	0.6867289	0.7653728	0.7672260	0.2559551	0.1066347	0.6413892	0.7370837	0.7479035	0.7176767	0.2855002	0.3217796	0.2950557	0.6714368	0.5946853	0.4911922	0.2239522	0.4774602	0.5238036	0.4661006	0.6285134	0.1678860	0.4436433	0.4703935	0.2654973	0.6863548	0.4838681	0.7197473	0.2887358	0.1417123	0.2667316	0.8242468	0.3203138	0.2185553	0.0655009
0.7519715	0.0136318	0.6436622	0.0386545	0.1301365	0.1567764	0.3084146	0.6328605	0.5102050	0.7515358	0.0789173	0.0000000	0.8407833	0.3973930	0.2606074	0.3722772	0.7863541	0.6804338	0.8279623	0.2249032	0.1384961	0.7596810	0.6398546	0.7869568	0.7466046	0.2312329	0.2777063	0.4057971	0.7796452	0.5640420	0.4492112	0.2534637	0.4670774	0.5326459	0.5132609	0.4904382	0.0905709	0.4328557	0.5552158	0.1722671	0.7616217	0.0458907	0.8150644	0.4273993	0.1683331	0.2577500	0.6063393	0.3591597	0.1704465	0.0550424
0.7065549	0.0587193	0.6069027	0.1039938	0.1496778	0.1413273	0.3205757	0.7041096	0.5766125	0.6648664	0.1465790	0.7283975	0.0000000	0.3623296	0.2150638	0.2662716	0.6255309	0.6547526	0.5924554	0.1944020	0.1195186	0.6657191	0.6853646	0.6772967	0.8153324	0.3124728	0.3897375	0.2078386	0.6729379	0.7480733	0.4350242	0.2537350	0.2750393	0.5740474	0.5281148	0.4492195	0.0484644	0.4870123	0.5509687	0.1958729	0.8064611	0.4581573	0.6470488	0.3375664	0.1603984	0.2350104	0.8382151	0.3458675	0.2092104	0.0183625
0.7851358	0.0212233	0.7251221	0.0848524	0.1737328	0.1035674	0.2401754	0.6949777	0.5882556	0.6863899	0.1354050	0.7974160	0.7013240	0.0000000	0.2093505	0.3735597	0.7205028	0.8190869	0.6363768	0.2253378	0.1951165	0.7169403	0.7536576	0.7907774	0.6927633	0.3294040	0.2940693	0.2814729	0.7391617	0.6157326	0.4698326	0.2120425	0.3914977	0.6909296	0.4257164	0.4761250	0.1061647	0.3169727	0.4234439	0.1778998	0.7263369	0.3967860	0.7869653	0.3473907	0.1045960	0.2668359	0.7904811	0.2959279	0.1807059	0.0702360
0.7537007	0.0327680	0.6676904	0.0816450	0.3733739	0.4463805	0.2716623	0.2317196	0.6779857	0.7042062	0.4671676	0.6866679	0.4466444	0.6188515	0.0000000	0.6374140	0.8095701	0.5784075	0.7101746	0.3601717	0.3149168	0.8551849	0.7657654	0.6661742	0.6652859	0.3781051	0.3205458	0.2132672	0.7372773	0.6507573	0.3835440	0.1957836	0.4284983	0.5424197	0.4974764	0.6355289	0.0220902	0.4217404	0.6110595	0.1973317	0.2590632	0.4309992	0.6844490	0.5069476	0.0982357	0.3062213	0.6254274	0.4544185	0.2035633	0.3893922
0.7058208	0.0241148	0.5846427	0.0627849	0.3452652	0.4540846	0.3387474	0.3962288	0.3518865	0.7267251	0.7532234	0.6829939	0.3917678	0.6490335	0.0096349	0.0000000	0.6617685	0.6026878	0.7724690	0.0383210	0.3676350	0.8331273	0.6791377	0.7859051	0.7773995	0.3618574	0.3805486	0.2309820	0.6405573	0.7297817	0.4704844	0.1881841	0.4088891	0.5854816	0.5590614	0.5544352	0.0608431	0.3669242	0.5087276	0.6822257	0.7308261	0.5392330	0.6554739	0.2442479	0.1605037	0.1868866	0.6597850	0.5097584	0.2601655	0.0148225
0.7992089	0.0280613	0.7971192	0.0381634	0.1645837	0.1045796	0.3419999	0.6763680	0.5610849	0.9766111	0.0861921	0.7329996	0.7115228	0.1603164	0.1966740	0.4164232	0.0000000	0.7381235	0.6814072	0.3231708	0.1011493	0.8062824	0.6206256	0.8892355	0.7115145	0.2234895	0.3472984	0.2310401	0.6855160	0.0123499	0.4260229	0.2218485	0.3394539	0.5950339	0.5830716	0.4312107	0.0799474	0.4735730	0.5406978	0.1998095	0.7377234	0.5457213	0.5514596	0.4797209	0.1377654	0.3261350	0.7618719	0.3166823	0.5091502	0.0751951
0.7279490	0.0383458	0.6596804	0.0323167	0.0851556	0.1015803	0.2113239	0.5558640	0.4675179	0.7051451	0.0799040	0.6413520	0.6553843	0.5447307	0.3288463	0.3565155	0.8167783	0.0000000	0.6285727	0.2457028	0.1095800	0.5905072	0.7566502	0.7026841	0.7158050	0.2448627	0.4015901	0.2312363	0.8804458	0.5555072	0.4374147	0.5894346	0.2650156	0.6221820	0.4993894	0.6541581	0.1046544	0.4239756	0.4856795	0.1406489	0.6800355	0.4771201	0.6823224	0.3658158	0.2071905	0.2675025	0.6297994	0.3760747	0.3690835	0.1090202
0.6923480	0.0123318	0.6893260	0.0336469	0.1137336	0.1269092	0.2504966	0.7374861	0.4578711	0.6877581	0.0733910	0.6893768	0.5625039	0.4895021	0.2731120	0.2995034	0.6201099	0.7512879	0.0000000	0.2730450	0.1283887	0.6265868	0.7580755	0.7002503	0.7205092	0.3507940	0.2508423	0.2163164	0.7388010	0.7089798	0.3695574	0.2223379	0.3310027	0.4813663	0.4202517	0.5920977	0.0785546	0.4010069	0.4160528	0.6984768	0.6887081	0.4951249	0.7400030	0.3528202	0.1906520	0.3287541	0.7550057	0.2359247	0.1635049	0.0383822
0.8075232	0.0171363	0.8245887	0.0747216	0.0914957	0.0860958	0.3292568	0.6498442	0.4826704	0.6313807	0.0822297	0.7447015	0.7052028	0.5557110	0.2601031	0.3574465	0.6293274	0.6193458	0.7514179	0.0000000	0.1408056	0.6241006	0.5736741	0.6088220	0.6675038	0.2493431	0.3623361	0.2360226	0.7695238	0.6723773	0.4664854	0.2176531	0.3086159	0.5576787	0.6096096	0.6006174	0.0600997	0.3588300	0.5772126	0.1886318	0.6473273	0.5158362	0.6430873	0.3608357	0.1708649	0.2899266	0.8088825	0.2287418	0.2265317	0.0580511
0.8274589	0.0188092	0.6864534	0.0872750	0.1580036	0.1005221	0.2486457	0.6331041	0.5419497	0.6044436	0.1175359	0.6006681	0.7021705	0.5590075	0.2541988	0.3881812	0.8368526	0.7777154	0.7020642	0.3074094	0.0000000	0.4759831	0.8040488	0.6743529	0.7434772	0.2518928	0.4149969	0.1934439	0.6117800	0.6325247	0.3970808	0.1878885	0.3760382	0.6083531	0.6278944	0.6705643	0.0405659	0.4053783	0.3898880	0.1694326	0.7947653	0.4435144	0.5799570	0.3379412	0.0902292	0.3334961	0.5880231	0.3020944	0.2115571	0.0468351
0.8344608	0.0086393	0.7089030	0.0443069	0.1451584	0.1201488	0.2245742	0.6663112	0.0269921	0.7437587	0.1111228	0.7286342	0.6619399	0.7681675	0.1632579	0.3906998	0.6871406	0.6956125	0.6017762	0.3225586	0.1339538	0.0000000	0.7133188	0.7957988	0.6738922	0.0281679	0.0729180	0.2070181	0.6523668	0.8337425	0.4200243	0.2903594	0.3927539	0.6123381	0.5022922	0.5452601	0.0704067	0.0495329	0.0332764	0.1590634	0.8028646	0.4387533	0.7379413	0.2574634	0.1611012	0.3049651	0.6331941	0.3539065	0.1930243	0.0764993
0.6743321	0.0132261	0.7329530	0.0589238	0.1361500	0.0630863	0.6539095	0.7925307	0.4665456	0.7095673	0.3866476	0.6387993	0.5064656	0.4795080	0.2171276	0.3146802	0.7774104	0.7961065	0.7767320	0.2237385	0.1179689	0.6990008	0.0000000	0.6630407	0.8215807	0.2907358	0.3743872	0.2445465	0.7009365	0.6508112	0.5113299	0.2235553	0.3322171	0.6787989	0.6588103	0.5709886	0.1300751	0.3934283	0.5096725	0.2040581	0.7721156	0.5074997	0.6530763	0.3696572	0.1100281	0.1949720	0.0296355	0.4016447	0.2123080	0.0838292
0.7948173	0.0131252	0.7291197	0.0547984	0.2014321	0.0812834	0.2079277	0.8402678	0.4598506	0.8898953	0.1909787	0.6877061	0.6975042	0.3920910	0.2157738	0.3825774	0.6140775	0.6410500	0.5475297	0.1752254	0.0972246	0.7007019	0.6489353	0.0003223	0.8025041	0.2115992	0.4144725	0.0637178	0.6013259	0.7380113	0.3842944	0.2080323	0.3039374	0.5686755	0.6134852	0.5111580	0.0783873	0.4917036	0.5235395	0.1470687	0.7605351	0.3537905	0.5553172	0.4124948	0.1849161	0.2890760	0.8748047	0.3910761	0.1856251	0.0402283
0.7302531	0.0431479	0.6338911	0.0449121	0.1632103	0.1061956	0.2434984	0.7100076	0.3919738	0.6167739	0.1224166	0.6423968	0.6695834	0.1915053	0.2558636	0.3568476	0.6729572	0.6559646	0.8254838	0.2630057	0.1427960	0.6685962	0.7164142	0.7453151	0.0000000	0.5809004	0.3322870	0.1822845	0.7348070	0.6708158	0.3954470	0.1792118	0.0663098	0.4798659	0.3609750	0.0212226	0.0756083	0.4743157	0.4547650	0.1219954	0.8042711	0.5899251	0.7529819	0.1063067	0.1886217	0.6617570	0.7548536	0.4132025	0.2251059	0.0686751
0.7425067	0.0132594	0.6441985	0.0770726	0.0972676	0.0994339	0.2421938	0.7670522	0.5807957	0.7565878	0.1019031	0.6847841	0.7218524	0.3998322	0.1887108	0.4453001	0.7429232	0.7616925	0.6738031	0.1998982	0.1245979	0.6905807	0.7840262	0.8050055	0.5855766	0.0000000	0.3146397	0.1664609	0.7001078	0.5936120	0.4462886	0.3054154	0.3203484	0.4926056	0.4869486	0.5624305	0.0569176	0.4014675	0.5691096	0.1593739	0.6385398	0.4565133	0.7050011	0.4517887	0.1291183	0.2714708	0.7851930	0.2686288	0.1998596	0.0803452
0.7604087	0.0194863	0.6693041	0.0475565	0.1632654	0.1463380	0.2429584	0.7116697	0.4984469	0.8033031	0.0983609	0.6575239	0.7090156	0.5227948	0.3052661	0.4046398	0.6848628	0.6796315	0.7440664	0.2880403	0.1404867	0.7419086	0.7431954	0.7376545	0.5498509	0.2701187	0.0000000	0.2749823	0.8252352	0.7848193	0.3924446	0.1734884	0.3913040	0.5747342	0.5270862	0.6133481	0.0801024	0.3426178	0.5304870	0.1830343	0.6155237	0.6078040	0.7665907	0.4471825	0.1647473	0.2887840	0.6802874	0.3548776	0.1904908	0.0742815
0.6423629	0.0467095	0.7660281	0.0754205	0.1878945	0.0993408	0.2650209	0.6140204	0.4340598	0.7398440	0.1169314	0.7358518	0.7460054	0.4109921	0.2298214	0.2889376	0.7436558	0.7232818	0.7104421	0.2966636	0.1554532	0.6538930	0.7357229	0.7132132	0.9431567	0.3090984	0.2925433	0.0000000	0.6578744	0.7613810	0.4569988	0.1812065	0.3638120	0.5866136	0.6311766	0.5214814	0.1218519	0.4008728	0.5824704	0.1563184	0.7457676	0.4775841	0.6858838	0.3895021	0.1362442	0.2745520	0.6429911	0.3814206	0.1626419	0.0408363
0.7471297	0.0064824	0.7540314	0.0480365	0.2023567	0.0673422	0.2555068	0.6645786	0.5010373	0.6725860	0.1175061	0.7100645	0.6621188	0.5750677	0.2712417	0.4501530	0.6811922	0.6049972	0.7948739	0.2058084	0.1481365	0.6397662	0.5962624	0.7018164	0.5948239	0.3277892	0.3608453	0.1858773	0.0000000	0.6811690	0.4345475	0.2397222	0.4307630	0.5501669	0.6714167	0.6777759	0.0736476	0.3840693	0.4930687	0.1661695	0.8186279	0.5141395	0.6472727	0.4437067	0.1385789	0.2747730	0.7264078	0.3586007	0.2218909	0.0517200
0.7681492	0.0085350	0.7129914	0.0723769	0.1902184	0.1775255	0.2204591	0.7791952	0.5728758	0.7713233	0.1606041	0.7204138	0.6288321	0.5528072	0.2385161	0.3170905	0.6528282	0.8267958	0.6137863	0.2958910	0.1357624	0.7487796	0.7963767	0.7175165	0.7182240	0.3240038	0.3528457	0.1763259	0.7110838	0.0000000	0.4072957	0.2316932	0.2908628	0.5155727	0.4591706	0.5200376	0.1084232	0.4736973	0.5220670	0.1800437	0.7007464	0.4356243	0.6570794	0.3836447	0.1303234	0.3296152	0.6892050	0.3781561	0.1831047	0.0564940
0.6501523	0.0530046	0.7969730	0.0829716	0.1398953	0.0852663	0.2068752	0.5967240	0.5466266	0.7576123	0.1420726	0.7162762	0.6694913	0.3889738	0.1791640	0.4118510	0.6534855	0.8471584	0.7334265	0.1917942	0.0932125	0.6957622	0.7210921	0.8289734	0.5254349	0.3084016	0.3050033	0.1791938	0.7555137	0.5129433	0.0000000	0.1686462	0.2759810	0.6491643	0.5955185	0.4052942	0.0988708	0.3580023	0.6559745	0.1726605	0.5962285	0.3613373	0.6861854	0.4096886	0.2579138	0.3435756	0.5589161	0.3547143	0.1695235	0.0407603
0.6662218	0.0250401	0.7017371	0.0838943	0.1624086	0.0704298	0.2859260	0.7074468	0.5442327	0.6076328	0.1032745	0.6505437	0.7235728	0.4487753	0.2596850	0.3426284	0.6350897	0.6586788	0.8070432	0.1511322	0.1230031	0.6594032	0.7285744	0.6623408	0.8611419	0.2827527	0.2821821	0.1301398	0.6635566	0.7004413	0.3971218	0.0000000	0.3362267	0.5387554	0.5390827	0.5966667	0.0417938	0.3719790	0.4565633	0.1723145	0.6207999	0.3784902	0.6350943	0.4357345	0.1025565	0.3490930	0.6905567	0.3349518	0.1693836	0.0500434
0.6388665	0.0243455	0.5631811	0.1013933	0.2646149	0.1133736	0.2504600	0.4989154	0.5107821	0.7542626	0.1188033	0.8128451	0.7044717	0.4851368	0.2838286	0.3478864	0.7423074	0.7550599	0.7574519	0.2500139	0.1750540	0.8197780	0.7880241	0.7216393	0.5436669	0.2613428	0.2963283	0.1745283	0.7600557	0.6040150	0.4033679	0.2648945	0.0000000	0.4883780	0.5783422	0.5611013	0.0874152	0.3813995	0.4928740	0.2865289	0.6180409	0.4980885	0.6903562	0.4593523	0.1373949	0.2696781	0.7144896	0.3342232	0.1573807	0.0352566
0.7117178	0.0359844	0.6737554	0.0518093	0.1374993	0.0755131	0.1988421	0.6727634	0.4674089	0.7441006	0.1143987	0.6370701	0.7401271	0.4864484	0.2879467	0.4491150	0.6546929	0.7332824	0.6195394	0.2660477	0.1350340	0.6534453	0.7080520	0.6486582	0.6924786	0.2063856	0.3972194	0.2682462	0.7257835	0.7170176	0.4332576	0.1815437	0.4272868	0.0000000	0.6477113	0.5403283	0.0571473	0.3134728	0.4479240	0.2120607	0.7482140	0.2806228	0.6668946	0.4391445	0.1364386	0.2736077	0.8588123	0.4234608	0.2421847	0.0308466
0.6035976	0.0313308	0.6837537	0.0515034	0.1590972	0.0926930	0.3125914	0.7195167	0.5170436	0.7958909	0.1368617	0.5270883	0.7648281	0.4492914	0.2089602	0.4911574	0.8141702	0.7084410	0.7163378	0.2316950	0.1232837	0.6074576	0.7118384	0.6297160	0.8232001	0.3301399	0.3600142	0.1772677	0.7276338	0.5910870	0.4629295	0.2174802	0.4370020	0.5606159	0.0000000	0.6122062	0.0691900	0.4690825	0.4516388	0.1985780	0.6677985	0.4652694	0.5766778	0.4115669	0.1986562	0.2383103	0.6863018	0.3776095	0.2766440	0.0826027
0.7220615	0.0337690	0.6730804	0.0308382	0.1244640	0.0965929	0.3433028	0.5773164	0.4758464	0.8569527	0.1162732	0.8499855	0.7219137	0.3642622	0.2200409	0.4180646	0.6369429	0.8408860	0.6058165	0.1957207	0.1085996	0.7657923	0.8180510	0.6612707	0.7042856	0.2216305	0.3571225	0.2127603	0.5680052	0.6420023	0.3646572	0.1889500	0.3829615	0.5324019	0.6392590	0.0000000	0.0661235	0.3852895	0.5627950	0.1816016	0.7377683	0.3725700	0.6972323	0.3726481	0.1229363	0.2760110	0.7834771	0.4266268	0.2087954	0.1196686
0.6774383	0.0250000	0.7674150	0.0956497	0.1002425	0.1703218	0.3120397	0.5405534	0.6087953	0.7145517	0.0823109	0.5601259	0.7043511	0.5058892	0.2964724	0.3165836	0.6852249	0.6906880	0.6747818	0.1870626	0.0836314	0.6900439	0.6895505	0.7546200	0.7102655	0.3067561	0.3959166	0.2766933	0.7037185	0.5781517	0.3971990	0.2226047	0.3470624	0.4534445	0.5910400	0.5413166	0.0000000	0.5115374	0.5256844	0.1824199	0.6711635	0.3811030	0.6315410	0.4661215	0.1831127	0.2876882	0.7645670	0.3375544	0.1293851	0.0285257
0.5984971	0.0353519	0.8063199	0.0393778	0.2301361	0.0953163	0.2429138	0.6399711	0.3807070	0.5563702	0.1306437	0.7310160	0.7700233	0.4068622	0.2189447	0.4122515	0.8225810	0.6760588	0.7022413	0.1721710	0.1313494	0.7739668	0.7573196	0.6172558	0.6499485	0.1871344	0.3364881	0.2088345	0.7403640	0.5956433	0.4750904	0.3419993	0.3693342	0.4385637	0.5594730	0.5540800	0.0590548	0.0000000	0.5447497	0.2032562	0.6626783	0.4007284	0.7149824	0.3778142	0.1090159	0.2418571	0.6088061	0.4181810	0.1946303	0.0826075
0.6844694	0.0250596	0.6969769	0.0731571	0.1571226	0.1196245	0.2417849	0.7183686	0.5056402	0.6800026	0.1073033	0.7499614	0.7425799	0.4908631	0.2787817	0.3317705	0.7018682	0.6887376	0.6824268	0.2034795	0.1645025	0.7699967	0.7718093	0.6861432	0.7061334	0.2374481	0.3441166	0.2371578	0.7246480	0.6302644	0.4194653	0.2102246	0.3808841	0.6013754	0.7332599	0.5663172	0.0761908	0.3463714	0.0000822	0.1643833	0.6019829	0.4422230	0.8071466	0.4007582	0.1611343	0.2918155	0.7813076	0.2662629	0.2619972	0.0972282
0.7292841	0.0137783	0.6490253	0.0535264	0.1897667	0.1021107	0.3391489	0.6780268	0.4676214	0.6392094	0.0816317	0.6704908	0.7095919	0.4458070	0.2410729	0.3250972	0.6274806	0.7957252	0.6548745	0.2448441	0.2080430	0.7335915	0.7304291	0.7740444	0.6491361	0.2440985	0.3019629	0.2941818	0.6323736	0.6907412	0.3096906	0.2192839	0.3758152	0.6420162	0.5334951	0.5489648	0.0504729	0.4123442	0.4311070	0.0000000	0.4897787	0.3679770	0.5975555	0.4005601	0.1752166	0.2478706	0.6963129	0.4073893	0.1992283	0.0607641
0.7803978	0.0222028	0.6793492	0.0552331	0.1095247	0.1177655	0.2566125	0.6562792	0.4092986	0.6996235	0.1447711	0.6259622	0.6681195	0.4390438	0.2190435	0.3964522	0.7062593	0.5728806	0.7712994	0.1496034	0.1098525	0.7394047	0.6084186	0.7776300	0.7154796	0.3312401	0.3420324	0.2155170	0.6495773	0.6974713	0.4758259	0.2086410	0.2864826	0.5114128	0.4565210	0.5519255	0.0445604	0.3163871	0.5127723	0.1575032	0.0000000	0.4297961	0.7249293	0.4824550	0.1147810	0.2373648	0.6814098	0.3996090	0.1706857	0.0464537
0.7518140	0.0364501	0.8203036	0.0753815	0.1649972	0.1572818	0.2182400	0.6915537	0.5030922	0.8524720	0.1343079	0.7749966	0.7980460	0.3531454	0.2252122	0.4296838	0.6576384	0.6544333	0.6948736	0.2755498	0.1549962	0.7172002	0.6393362	0.7029359	0.6033711	0.2465698	0.3768258	0.1855456	0.6022960	0.6531393	0.4863318	0.2396579	0.3850510	0.5526035	0.5159185	0.7285305	0.0660132	0.3985513	0.5198078	0.2323896	0.9056724	0.0000000	0.7506620	0.2738957	0.1664502	0.2985931	0.6785300	0.4102693	0.2123794	0.0647225
0.6661120	0.0295154	0.6723574	0.0668385	0.1192200	0.1426527	0.3735940	0.7242958	0.4489801	0.8176767	0.1677828	0.7150173	0.6728740	0.4821166	0.2004080	0.3760758	0.8440581	0.6675129	0.8458923	0.2707289	0.1813585	0.7047122	0.7381938	0.7339190	0.6964281	0.2232361	0.3121341	0.1848076	0.7040152	0.6317666	0.5111964	0.2952367	0.5011913	0.4631831	0.5417975	0.4871455	0.0686510	0.3032298	0.5201984	0.1620507	0.6978418	0.3891686	0.0000000	0.3043863	0.0949192	0.2262805	0.6250502	0.4428048	0.2213578	0.0621265
0.6427368	0.0236966	0.6459678	0.0500799	0.0854968	0.0732910	0.2696704	0.6604251	0.4586621	0.8895088	0.1393289	0.7679886	0.5663273	0.3981614	0.2384986	0.3215698	0.5862413	0.7070136	0.6679832	0.1986383	0.1491091	0.8902110	0.6049598	0.6758374	0.7804129	0.2918546	0.4548886	0.2928794	0.8244345	0.7113542	0.4496334	0.1783114	0.2910259	0.5652364	0.5042888	0.5302510	0.0998963	0.3992828	0.5461769	0.1142787	0.8934830	0.4419671	0.5906323	0.0000000	0.1896748	0.3371234	0.7805180	0.3684736	0.2605672	0.0762723
