YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.4423675	0.0133499	0.5433903	0.0863895	0.0484821	0.1218736	0.1998892	0.6733660	0.5298342	0.5071234	0.2260826	0.6719274	0.6514000	0.3327369	0.2327808	0.4103141	0.7049039	0.6803295	0.8425193	0.2344888	0.1882047	0.7104384	0.7536160	0.7347179	0.6100555	0.2254583	0.4850620	0.2279872	0.6290755	0.6240897	0.2986043	0.2556893	0.3513261	0.2665336	0.4943619	0.6570771	0.6187146	0.4702109	0.6671065	0.1431050	0.7702986	0.6165468	0.6177162	0.5219207	0.1060772	0.0813264	0.6940956	0.4686207	0.2779700	0.0769533
0.3864362	0.0066011	0.6492368	0.0573670	0.1251532	0.0540985	0.2221181	0.7600544	0.3180744	0.6079097	0.3575752	0.7105493	0.6746561	0.3384532	0.2380342	0.3494630	0.8429123	0.5663205	0.6258233	0.2924087	0.1904712	0.6296432	0.5680112	0.6812074	0.5683041	0.0762695	0.3372531	0.1930030	0.6150843	0.7722498	0.2114804	0.2083008	0.1920383	0.4129167	0.5689683	0.5293842	0.0631066	0.6591544	0.4221175	0.1669977	0.7540764	0.5313800	0.6780451	0.1302406	0.1708314	0.3131812	0.6414733	0.5207159	0.2485662	0.0410277
0.5429758	0.0269287	0.2971865	0.1195801	0.1439569	0.1319664	0.2989218	0.6462487	0.5779114	0.5332222	0.2757357	0.6163400	0.7327288	0.2868525	0.3184018	0.1525504	0.7245037	0.7024081	0.6381291	0.1577686	0.1856642	0.6512421	0.7416233	0.2380255	0.6423393	0.0270388	0.3334674	0.1832614	0.7291239	0.6535293	0.0690408	0.2122122	0.1342189	0.3146210	0.5239086	0.5341694	0.1374121	0.3769045	0.5498319	0.1480391	0.6791018	0.6567994	0.5832176	0.3001039	0.3678729	0.2110872	0.6471573	0.7488402	0.2200931	0.0013379
0.5915505	0.0005386	0.6336408	0.0352087	0.1302378	0.1523600	0.1568700	0.6133443	0.4837779	0.6949500	0.0867111	0.6569775	0.6598771	0.4592469	0.3076285	0.3508626	0.5437566	0.7266567	0.7286896	0.3202075	0.2303188	0.7152323	0.7728828	0.8279019	0.4878677	0.5745641	0.2826982	0.1533438	0.6624872	0.6328003	0.4894795	0.2571346	0.4156148	0.5739112	0.5261169	0.4830773	0.0930818	0.5052730	0.3964486	0.1768094	0.6470595	0.6738947	0.8165444	0.4399918	0.1459229	0.2923500	0.6545247	0.3753288	0.2021078	0.1422420
0.5768002	0.0011489	0.6190075	0.0027045	0.2361236	0.1075596	0.2508103	0.5192864	0.5604848	0.7114346	0.1736403	0.7986823	0.7446440	0.4343058	0.2808983	0.3066977	0.7354455	0.7893645	0.7339979	0.2673558	0.3237409	0.7082744	0.4943576	0.6680241	0.6008739	0.1160915	0.4396819	0.1190573	0.6657217	0.6177622	0.2780189	0.1699017	0.3410868	0.4771147	0.4045908	0.5675460	0.2183679	0.4261718	0.1831101	0.1269189	0.6463108	0.3843260	0.6864965	0.5173491	0.2018505	0.0005462	0.6286853	0.2951903	0.2999312	0.0475068
0.4185801	0.0076974	0.7660890	0.0071929	0.4439130	0.2314367	0.2451016	0.4316149	0.0774785	0.5558239	0.3397984	0.7910119	0.7084692	0.3651319	0.3612995	0.2627834	0.5325710	0.7030773	0.6076713	0.2012227	0.2475673	0.4090032	0.7423755	0.7017011	0.5966277	0.0906250	0.3134281	0.2045391	0.6728784	0.3623465	0.5609277	0.2020946	0.4180766	0.3719233	0.4542698	0.4124459	0.0337892	0.0578035	0.0958972	0.1197646	0.6927011	0.4475588	0.5736072	0.2643570	0.1515765	0.2653358	0.5940475	0.3745363	0.2228224	0.1471296
0.5681676	0.0040133	0.5597791	0.0593103	0.0546216	0.0588839	0.1686200	0.5048095	0.5428631	0.7167796	0.0146303	0.5439189	0.4816398	0.2204700	0.3183281	0.3075918	0.6596623	0.6797749	0.7580121	0.1380406	0.1504618	0.7128233	0.8094904	0.6950980	0.6545078	0.0290248	0.2835846	0.2233874	0.7405682	0.6714523	0.1810002	0.1880208	0.2946333	0.5326708	0.6309970	0.5129800	0.1190524	0.5079661	0.4548675	0.2067289	0.5941236	0.5597249	0.7148988	0.4136710	0.2088353	0.2808116	0.6525794	0.3043723	0.1824481	0.2190580
0.7810523	0.0234976	0.5261001	0.0282727	0.0381407	0.0779953	0.3214265	0.5280985	0.5801476	0.5946582	0.1482105	0.6139542	0.6888400	0.2531821	0.4494151	0.1264289	0.5367534	0.7139483	0.7397594	0.0837505	0.0823113	0.7490139	0.6416614	0.6402605	0.6575127	0.2246159	0.5174861	0.0827635	0.7263010	0.5503378	0.2947797	0.1959031	0.2820026	0.4614272	0.4145225	0.4376554	0.1057773	0.3743541	0.1827666	0.1921074	0.6907552	0.3994519	0.6200101	0.4973518	0.1572647	0.0764496	0.6448899	0.2502742	0.1337082	0.0244597
0.7396414	0.0023707	0.6634944	0.0648396	0.4105460	0.2287590	0.2010872	0.5388452	0.3630475	0.5691498	0.1872319	0.7605113	0.6005961	0.4116296	0.2336100	0.3236859	0.6653988	0.4969175	0.8004297	0.2176886	0.1719727	0.4958554	0.8568666	0.8135347	0.7390551	0.1106237	0.2828156	0.4427935	0.6905057	0.6452719	0.2201092	0.3128269	0.4735163	0.3860627	0.5929027	0.4967321	0.0751914	0.4268435	0.3970255	0.0098134	0.5519501	0.5479916	0.6880863	0.6193267	0.2721294	0.2048805	0.7164729	0.1558595	0.0579040	0.2458899
0.6016013	0.0020130	0.6792205	0.0532785	0.0391326	0.0487494	0.3575731	0.6417064	0.1099385	0.6499603	0.0581065	0.7031683	0.5821501	0.5903289	0.3664412	0.2914612	0.6998079	0.5992627	0.7006581	0.1392849	0.2241214	0.5374814	0.4201921	0.7111088	0.7522346	0.3061139	0.0832962	0.4384046	0.6904053	0.5416847	0.4707603	0.1979731	0.2423982	0.4167458	0.4353240	0.5207602	0.0575325	0.3679515	0.2230343	0.1048626	0.6247328	0.7443801	0.6733019	0.2483988	0.1469206	0.2564208	0.6158355	0.3544512	0.3896382	0.0786652
