YPL089C	YBL037W	YBR182C	YKL185W	YOR140W	YGR044C	YCR097W	YCL067C	YPL248C	YJL056C	YCR040W	YPR199C	YCR096C	YCL066W	YJL110C	YKR034W	YDR421W	YGL254W	YDL170W	YFL021W	YCR018C	YGL035C	YOL089C	YHR006W	YLR013W	YER189W	YGR103W	YBR040W	YNL253W	YDR379CA	YBR182CA	YCL041C	YML132W	YHR193C	YIL174W	YJR161C	YKR105C	MEL1	YDR441C	YBR006W	YLR023C	YMR086CA	YHR081W	YBL111C	YMR014W	YER188CA	YCR104W	YHR156C	YIL002WA	YAL025C
0.7389942	0.0143690	0.7378058	0.0763163	0.1379541	0.1126421	0.3221271	0.6936890	0.4844886	0.6161245	0.0773454	0.7249317	0.7026315	0.3132779	0.2310055	0.3488702	0.3799497	0.6123025	0.7007757	0.2367424	0.1517748	0.6625451	0.7211367	0.7314757	0.7030266	0.2368994	0.3094457	0.1751655	0.6246963	0.2507673	0.4506111	0.2392175	0.3199396	0.5412586	0.6403743	0.6299503	0.1009417	0.3926518	0.6311735	0.2624743	0.6912273	0.4320130	0.8030197	0.3606951	0.1354438	0.2452526	0.7499267	0.3950169	0.2488153	0.0448804
0.7525479	0.0067784	0.8724342	0.0698648	0.1302963	0.1034756	0.2342910	0.6543308	0.5612348	0.7506029	0.1450075	0.7336849	0.6349870	0.4554846	0.2454031	0.3318971	0.7191239	0.3217453	0.7142494	0.2607079	0.1040199	0.6598074	0.6344904	0.6259329	0.6790893	0.2298813	0.2817442	0.2238766	0.6955862	0.6181432	0.4701174	0.3041821	0.3562366	0.4819940	0.5838474	0.4864910	0.0622245	0.3235130	0.4098473	0.2046453	0.6909755	0.4063806	0.6412544	0.3267503	0.1518022	0.2582347	0.6560602	0.3720388	0.3964563	0.0683148
0.6744118	0.0388111	0.7132950	0.0906601	0.1165406	0.0908602	0.3722039	0.6368351	0.4609727	0.6617401	0.1701919	0.6180762	0.8366641	0.5944853	0.2088689	0.4782655	0.7240982	0.6525901	0.3316451	0.2000601	0.1302215	0.7743401	0.6306938	0.7569342	0.7406978	0.3772479	0.3208212	0.2079278	0.8408382	0.6088878	0.4681127	0.2222343	0.3700899	0.6494596	0.6151267	0.5498891	0.0469139	0.3424843	0.5326856	0.2649802	0.6931117	0.5192956	0.7594110	0.3406713	0.1652226	0.2379921	0.6119371	0.3089998	0.2616137	0.0348263
0.6083280	0.0355232	0.6352919	0.1264776	0.1601951	0.0756554	0.2446890	0.7161297	0.4064774	0.6336698	0.0892314	0.7611053	0.8159381	0.5545402	0.3306225	0.2812939	0.7390625	0.5980954	0.6765555	0.1063629	0.1728308	0.6239713	0.7647594	0.7094014	0.6593283	0.2689146	0.4040738	0.2351528	0.7536204	0.6549704	0.3866018	0.2526099	0.3455845	0.5047961	0.5704177	0.4314683	0.0529107	0.4377329	0.5879897	0.2423246	0.6480823	0.4209406	0.7638194	0.4372251	0.2159273	0.2931377	0.7418733	0.3893116	0.1883855	0.0238967
0.7136031	0.0457583	0.6317311	0.0537036	0.1526066	0.1335194	0.3121073	0.6618525	0.4728604	0.7220593	0.0688797	0.6463066	0.6933427	0.5181888	0.2256960	0.3638376	0.7678381	0.8563075	0.6990172	0.2156069	0.1114003	0.6147842	0.7216835	0.7134604	0.6871795	0.3215434	0.3525669	0.2467517	0.7334170	0.7985845	0.3768892	0.1694415	0.4059806	0.5499165	0.4388433	0.5744999	0.0524715	0.3569068	0.4532265	0.1595779	0.7677590	0.4591853	0.6807616	0.3791402	0.1057888	0.1819065	0.7173683	0.4113470	0.1943451	0.0965318
0.7283328	0.0141845	0.6991148	0.0520737	0.1574050	0.1055383	0.3318639	0.7096605	0.0479652	0.8345414	0.0830781	0.6743107	0.6677242	0.6090941	0.2859147	0.3323147	0.6547707	0.7636514	0.6346201	0.2785974	0.1353645	0.3440629	0.7256779	0.6784837	0.8443406	0.0452035	0.0757941	0.2483599	0.6757107	0.5699417	0.4690091	0.2063479	0.3136228	0.4975704	0.5781472	0.6008408	0.1121511	0.1230667	0.0841952	0.1856812	0.6820289	0.4387230	0.7780174	0.2981303	0.1133988	0.2433926	0.7324760	0.3279345	0.1581419	0.0522332
0.6010715	0.0211418	0.6311274	0.0888038	0.1694737	0.1299477	0.5037456	0.6646855	0.5207821	0.6958300	0.2086041	0.6827702	0.6731270	0.4828577	0.2239378	0.3871990	0.6459448	0.6272521	0.7854183	0.2583335	0.1550534	0.7584470	0.3781496	0.6478024	0.5962433	0.2711153	0.3568755	0.2183410	0.6875389	0.7406725	0.3741110	0.2026864	0.3606087	0.4959965	0.4923670	0.5643508	0.0829899	0.4383100	0.5409355	0.1641769	0.8475585	0.4649905	0.6602201	0.4171052	0.1636709	0.2574530	0.6014633	0.3771824	0.1787839	0.0542154
0.7372526	0.0211541	0.7342958	0.0489575	0.1645742	0.0877733	0.2271809	0.5917956	0.4775975	0.6963949	0.1415072	0.7303671	0.5649399	0.4584610	0.3100728	0.4855848	0.6828881	0.8380284	0.7514408	0.3253445	0.1246380	0.6595016	0.6837949	0.2908356	0.6175436	0.2640323	0.4172546	0.1199621	0.7151727	0.6318568	0.4889640	0.1921762	0.3418988	0.5325614	0.5403193	0.5468309	0.0603629	0.2965751	0.5121227	0.1584948	0.7106803	0.3896368	0.7392439	0.3756092	0.1471331	0.3790891	0.7475461	0.3573608	0.1436199	0.1103727
0.6729442	0.0221137	0.7770158	0.0807679	0.1495393	0.1348544	0.3190938	0.7108763	0.3690181	0.7008488	0.0989843	0.7083998	0.7141722	0.1799664	0.3218083	0.3765497	0.7069431	0.7286776	0.7175951	0.2571066	0.1713192	0.6606349	0.6911257	0.6442390	0.3290526	0.3508957	0.2508491	0.1551602	0.6961907	0.6951934	0.5075375	0.2059671	0.2184485	0.5617285	0.4359121	0.1660215	0.0701130	0.2940742	0.3222727	0.1894534	0.6353513	0.4545457	0.7301392	0.3538880	0.1372451	0.2583685	0.6604952	0.3677492	0.1207603	0.0494859
0.7461376	0.0312030	0.7108513	0.0564761	0.1165322	0.1333147	0.2419723	0.7397530	0.4271719	0.7683898	0.0903916	0.8381033	0.6615288	0.3845873	0.2719816	0.4288985	0.6865155	0.8265083	0.6789275	0.2744397	0.1043438	0.5996811	0.6077729	0.7321481	0.6008956	0.1384529	0.4782934	0.2138358	0.6973328	0.6802542	0.4714761	0.2022387	0.2885783	0.5511494	0.4510149	0.5418183	0.1258318	0.5214967	0.4832628	0.1946446	0.6220702	0.4262627	0.6118900	0.3754057	0.0847549	0.3138350	0.7187915	0.4184081	0.1844910	0.0273291
0.6349151	0.0402347	0.6915560	0.0579814	0.1339470	0.1371334	0.2242212	0.6159972	0.5368360	0.5673181	0.1396717	0.6785630	0.7730674	0.4027987	0.2498483	0.3712691	0.6712371	0.7395880	0.6660574	0.2488441	0.1507592	0.7506621	0.7040198	0.7091113	0.7543070	0.2660165	0.1845604	0.2220753	0.6007907	0.5998209	0.5985882	0.2191520	0.3278441	0.4625004	0.5563507	0.5076493	0.0494788	0.3078228	0.4881094	0.1612518	0.8017682	0.4508943	0.7436569	0.3787431	0.1382911	0.3143787	0.6640072	0.3497469	0.1919513	0.0519341
0.7097042	0.0314660	0.6679899	0.0468857	0.1951440	0.0965855	0.3303150	0.7006654	0.4511503	0.7015316	0.1391861	0.7115021	0.7251577	0.3736312	0.2003313	0.4354970	0.6208930	0.7099988	0.6961755	0.2509988	0.0942691	0.7471405	0.7175922	0.7115317	0.5819672	0.2731718	0.3910172	0.1003544	0.6508521	0.6324807	0.4299642	0.2079392	0.3702802	0.7282727	0.5587656	0.4274715	0.0655128	0.3275783	0.4776072	0.1742137	0.7311890	0.4837721	0.6864962	0.4060152	0.1367747	0.2574920	0.7645542	0.5212447	0.1765126	0.0878771
0.6524741	0.0488680	0.7024282	0.0672220	0.1598953	0.0888468	0.2209187	0.5796008	0.4741282	0.8606954	0.1160216	0.6479327	0.4919373	0.3952748	0.1891786	0.3571590	0.8368862	0.7026055	0.8233444	0.1810095	0.1129155	0.7191510	0.6558936	0.7265362	0.7583807	0.3083091	0.4048077	0.2032522	0.3305166	0.6779204	0.4894337	0.1844390	0.4062330	0.4137942	0.5050368	0.5036374	0.0874336	0.3370682	0.4145228	0.1735429	0.6180204	0.4361220	0.6884071	0.3554764	0.1349143	0.3244907	0.6697999	0.3427305	0.2122481	0.0390545
0.6833250	0.0232427	0.6610165	0.0361663	0.1792961	0.1621236	0.2657230	0.7364226	0.5247576	0.6329901	0.1912728	0.7529527	0.7554918	0.4621848	0.2553894	0.3553307	0.7283872	0.7523533	0.6991183	0.1521163	0.1440687	0.7069837	0.7285410	0.6666112	0.6465403	0.3029431	0.3511861	0.1962158	0.6856766	0.2936027	0.3798754	0.1524385	0.4021933	0.5046407	0.5136848	0.6257027	0.0851020	0.3860648	0.5365839	0.1924691	0.7586299	0.3619312	0.5957561	0.4250296	0.1005171	0.2379788	0.7705400	0.3610080	0.1786505	0.0381608
0.6560107	0.0396864	0.7613968	0.0585738	0.1586643	0.0894531	0.2380168	0.6833953	0.5325409	0.6360532	0.1370041	0.7601685	0.6644898	0.3812160	0.2315929	0.4537622	0.6538244	0.7814764	0.6905989	0.2339509	0.1459613	0.6272454	1.0000000	0.6523620	0.7742249	0.2627407	0.3553908	0.2460081	0.7629884	0.7129326	0.2306257	0.1793539	0.3136393	0.5698244	0.4425165	0.5950870	0.0525320	0.4510501	0.4862569	0.1470190	0.7365239	0.3622466	0.6599807	0.3555521	0.1310626	0.2359942	0.6047511	0.3256935	0.2502926	0.0802653
0.6975999	0.0447811	0.6294427	0.0547875	0.1497546	0.0954903	0.3031127	0.6204114	0.3636898	0.7788922	0.0865259	0.7485558	0.5819728	0.4176674	0.2427653	0.2901718	0.6563064	0.5509779	0.6896863	0.2297020	0.1649348	0.6755444	0.7509434	0.7249533	0.6401846	0.2374181	0.4252916	0.2277057	0.6979690	0.6631943	0.4357722	0.0845169	0.4389784	0.5102241	0.5294541	0.5526295	0.0898656	0.3472639	0.4505205	0.1760126	0.7642183	0.4494618	0.7894295	0.3327718	0.1524574	0.2273331	0.6013416	0.3573699	0.2184455	0.0403335
0.7346011	0.0182025	0.7509745	0.0709999	0.1501636	0.1120436	0.2146943	0.7401422	0.4851163	0.7569137	0.1607132	0.7100230	0.7377984	0.5098120	0.2241309	0.4437223	0.6756735	0.7467481	0.8142821	0.1580030	0.1766869	0.7744860	0.7401263	0.7529192	0.7539340	0.2855959	0.3623735	0.1844544	0.7044553	0.6290043	0.4733450	0.1888926	0.1732388	0.5028128	0.5991528	0.6590882	0.0915636	0.4107280	0.6122062	0.1668575	0.5907979	0.3942625	0.7523848	0.3697898	0.1114469	0.2755189	0.6501463	0.3119252	0.1808766	0.0473353
0.6937630	0.0224194	0.5857763	0.0379043	0.1159900	0.1805788	0.3097896	0.7003930	0.4952865	0.6226523	0.2129859	0.7151738	0.6435359	0.4370581	0.1955899	0.6379770	0.6657534	0.6802841	0.7178102	0.2928254	0.1503279	0.7114719	0.6902639	0.8054731	0.7052046	0.2437668	0.3996210	0.2732430	0.6910554	0.6850886	0.3861994	0.2802149	0.3893438	0.2517193	0.5542740	0.5465240	0.0624589	0.3679865	0.5875394	0.1722592	0.8580719	0.5031355	0.7084084	0.4577104	0.1500726	0.2932224	0.6246745	0.4956250	0.2638007	0.0938989
0.6605501	0.0232899	0.8242599	0.0691058	0.2009778	0.0997125	0.2647070	0.6721836	0.4114840	0.6602281	0.0919040	0.7352281	0.6343855	0.4632464	0.2234646	0.3650154	0.6240182	0.7583535	0.7168421	0.2013922	0.1553444	0.7438312	0.7324612	0.6660086	0.6557162	0.3274198	0.3148949	0.1885952	0.7293775	0.5120082	0.5307631	0.2310431	0.3400379	0.6189720	0.2088590	0.4095160	0.0514356	0.3645320	0.5913921	0.1374328	0.6356371	0.5392195	0.6028923	0.4599784	0.0835845	0.3548003	0.6426728	0.4856405	0.2362398	0.0611186
0.8151039	0.0202011	0.6591290	0.0686020	0.2124534	0.1242834	0.2793023	0.6434230	0.4269578	0.6622419	0.0584848	0.8697596	0.6704297	0.4274429	0.2495506	0.3540295	0.6639558	0.8398271	0.6824331	0.2141366	0.1813208	0.8341712	0.5884716	0.6235224	0.6742991	0.2283187	0.3403338	0.2106107	0.6204266	0.6674577	0.4016723	0.2079818	0.4415885	0.5256049	0.5444312	0.2244888	0.0809125	0.4622659	0.5368053	0.1822037	0.7526046	0.4408580	0.7805832	0.3859285	0.1330829	0.2895077	0.7222184	0.4025692	0.1623277	0.0540731
0.6167879	0.0088430	0.7506192	0.0840805	0.1377521	0.1656689	0.2727419	0.7229408	0.3608258	0.6851020	0.1604379	0.6399118	0.7906854	0.5244651	0.2786954	0.2965842	0.7142980	0.7864187	0.7166758	0.2042388	0.1130579	0.7196206	0.7912093	0.6120516	0.7018667	0.2942204	0.3632600	0.2253344	0.7009108	0.6355375	0.5088947	0.1955018	0.4038359	0.4989437	0.5040439	0.5788455	0.0296781	0.3600687	0.5043140	0.1607346	0.7690579	0.3728181	0.7797095	0.4294375	0.1468485	0.2781485	0.6481643	0.4164373	0.2061804	0.0358856
0.7877878	0.0437381	0.8103230	0.0452145	0.1465028	0.1262990	0.1720499	0.6646500	0.5294031	0.7865137	0.1726931	0.6730596	0.6174764	0.4623145	0.2254347	0.4841570	0.6250203	0.6838174	0.6583642	0.2498764	0.1326347	0.7412151	0.7524153	0.5667602	0.7453806	0.3131875	0.3083396	0.3023710	0.6937101	0.6792724	0.5275118	0.2355968	0.3338057	0.5293815	0.4532748	0.4830130	0.0627553	0.2130296	0.4968812	0.2123658	0.7197913	0.4387471	0.6835578	0.4742791	0.1496448	0.2797416	0.6124518	0.4162592	0.1858463	0.0897502
0.7287368	0.0413769	0.7392294	0.0375897	0.0893440	0.1373050	0.2160083	0.6673855	0.3511199	0.7612644	0.0786035	0.6326968	0.6450115	0.5822337	0.2308812	0.3795899	0.8660543	0.5841272	0.6708436	0.2349063	0.1547059	0.6425170	0.7654736	0.7748403	0.6860194	0.2830990	0.3398553	0.2076507	0.7224581	0.6809657	0.4480298	0.2502091	0.4323470	0.5341473	0.5675931	0.7145062	0.0992525	0.3544839	0.2365327	0.1916281	0.6777696	0.4227862	0.7035322	0.5853133	0.1121979	0.2707562	0.6446100	0.3385016	0.2585627	0.0656342
0.6743121	0.0354952	0.7834411	0.0747409	0.2112608	0.0662282	0.2589789	0.6754031	0.4187085	0.7277673	0.0823587	0.6337210	0.6619856	0.3843043	0.1863656	0.4219420	0.8010242	0.7690863	0.8412168	0.2253477	0.1182642	0.6584257	0.6670850	0.6016262	0.8229186	0.3807108	0.3343709	0.2332707	0.5407747	0.5927842	0.3899942	0.2762552	0.3875026	0.5509168	0.6185877	0.5965830	0.0720757	0.4040809	0.4447676	0.0886245	0.8231811	0.4182105	0.6797634	0.3625000	0.2148438	0.2214818	0.6592930	0.4342166	0.1771447	0.0571024
0.5973954	0.0201055	0.6314758	0.0508783	0.2199835	0.1257873	0.2443691	0.7532490	0.5349802	0.8366981	0.0799442	0.7020864	0.5724932	0.5057717	0.2410683	0.4045051	0.7459882	0.7014141	0.7003878	0.2213330	0.1392099	0.6386579	0.6411444	0.7315351	0.6249636	0.2813444	0.2462949	0.1864381	0.5732959	0.6459835	0.4118244	0.2506813	0.4761331	0.6864548	0.4165794	0.5259639	0.0861086	0.5082643	0.4812449	0.1281003	0.3554176	0.4552917	0.6797925	0.4120267	0.1433158	0.2154046	0.7337404	0.2978002	0.2037340	0.0712414
0.6869227	0.0106914	0.6367456	0.0585508	0.0990620	0.0864492	0.3263797	0.6547932	0.4720046	0.6465392	0.1022885	0.7437499	0.8034128	0.4257211	0.3255692	0.3094398	0.5461525	0.6858802	0.6165177	0.2486060	0.1902778	0.6382707	0.8040811	0.8469334	0.7240192	0.2805442	0.3542349	0.1748010	0.8674993	0.6512404	0.4792734	0.2256460	0.4420126	0.5947070	0.5249262	0.5729275	0.0998205	0.3986808	0.6341468	0.1939969	0.7573777	0.1833400	0.7036950	0.4254811	0.1224609	0.2452943	0.6394640	0.3584463	0.2749286	0.0817251
0.8651340	0.0337384	0.7039984	0.0665634	0.1409217	0.1158032	0.3062181	0.7215393	0.5751081	0.6406833	0.0679753	0.6820148	0.6765959	0.4580641	0.1901036	0.3539797	0.6779641	0.6766984	0.5948997	0.2174967	0.2290254	0.6458172	0.7586032	0.7460906	0.6503382	0.3103088	0.3972708	0.2498566	0.7476338	0.6028074	0.3983370	0.2628406	0.3876638	0.4913765	0.5041441	0.5434953	0.0501030	0.3954017	0.4917156	0.1851901	0.5756687	0.4125687	0.2982215	0.4497631	0.1927964	0.1999624	0.6241778	0.4781940	0.1415540	0.0960024
0.7596778	0.0224197	0.6777193	0.0799815	0.1889199	0.0946613	0.3927171	0.7089029	0.4813023	0.7184119	0.1710335	0.7261232	0.6040503	0.4548607	0.3058559	0.4017323	0.6668955	0.8479647	0.6198203	0.2213060	0.0893542	0.6607378	0.6525822	0.5562548	0.7026363	0.2865006	0.3810417	0.2322050	0.7720509	0.6368354	0.4684378	0.2494192	0.4207882	0.5437778	0.6205755	0.4902815	0.1525572	0.4525470	0.5173635	0.2116496	0.6718834	0.4164801	0.6548895	0.1884482	0.1405806	0.2987334	0.7377220	0.3299011	0.2039965	0.0557353
