YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.5873732	0.4720677	0.7218828	0.0115166	0.3645642	0.7146628	0.2576769	0.0554552	0.4229204	0.3769853	0.2401038	0.6812217	0.7063619	0.2117150	0.8216084	0.7358116	0.7625118	0.3824947	0.7093281	0.8224864	0.2512833	0.5844803	0.6892827	0.1202453	0.6142382	0.5916740	0.7065468	0.7453836	0.3589780	0.6794754	0.7279874	0.0125974	0.1501005	0.6984864	0.3205252	0.1789621	0.0718133	0.0679764	0.1535463	0.6969067	0.3742141	0.1220943	0.0444732	0.3737937	0.2183417	0.3719121	0.5549521	0.6844376	0.0376135	0.6705541
0.6304386	0.1246419	0.7613684	0.0341345	0.3921908	0.7637193	0.2362270	0.0669632	0.4810400	0.5841635	0.5548799	0.3428524	0.7543486	0.1481950	0.7046364	0.6682722	0.6093540	0.1386640	0.7205461	0.7196191	0.3136206	0.6512528	0.6798276	0.0761996	0.8016667	0.5202433	0.5671771	0.6975785	0.3600700	0.5739984	0.4418206	0.1148339	0.2441662	0.5939941	0.2611033	0.0816831	0.0531531	0.0142189	0.0804197	0.5109897	0.4828960	0.2276666	0.0550629	0.4168055	0.3611900	0.3113719	0.6641712	0.6556996	0.0591409	0.6127506
0.6074640	0.4208287	0.8045129	0.0147685	0.0889497	0.6620146	0.1473796	0.0551242	0.4415771	0.4636354	0.3901979	0.7524252	0.3899046	0.2112176	0.6538467	0.7144862	0.7441147	0.2656398	0.7637821	0.7793910	0.3230280	0.6526695	0.6726618	0.0639877	0.7059342	0.5228187	0.5666108	0.7761138	0.4575426	0.7709967	0.7517509	0.0122837	0.1101346	0.7104155	0.3707510	0.0911896	0.0886175	0.0830319	0.2699522	0.6606185	0.3051861	0.2365545	0.0406574	0.3404455	0.5350745	0.3221800	0.6195524	0.7325674	0.0679495	0.5542846
0.5989911	0.5236576	0.7595093	0.0181638	0.2501536	0.6917543	0.2879896	0.0553916	0.4267832	0.4892591	0.6005337	0.7271949	0.6606465	0.1229951	0.7399579	0.7085558	0.6611974	0.3361613	0.7275858	0.6252740	0.2484558	0.7101042	0.7020602	0.0860183	0.7138175	0.4225517	0.7076838	0.6206327	0.3809318	0.6013550	0.7662869	0.0327938	0.1432453	0.7266535	0.2601968	0.1099443	0.0885987	0.0263231	0.1743065	0.5519000	0.2965816	0.1500591	0.0247505	0.4152454	0.6195848	0.3349402	0.7074721	0.7077511	0.0232416	0.6576655
0.6155381	0.3953982	0.7395279	0.0077925	0.3541329	0.6165697	0.1856844	0.0359822	0.4237347	0.5999297	0.4785345	0.7734926	0.6858027	0.1887477	0.4615826	0.7632827	0.7078007	0.2967097	0.6944031	0.6862439	0.2336641	0.5266097	0.6935109	0.0833838	0.7374600	0.4486906	0.8050843	0.8008921	0.4251204	0.6627923	0.6815894	0.0211729	0.1355807	0.8332715	0.2967803	0.0653177	0.0635654	0.0168916	0.1509891	0.6656597	0.4483516	0.1929804	0.0433452	0.3283500	0.5330186	0.4938986	0.6203348	0.6904716	0.0241470	0.5758262
0.6167843	0.4251178	0.7792436	0.0162657	0.4627911	0.7943408	0.2534524	0.0669652	0.3836823	0.5798423	0.5340508	0.6579415	0.5670856	0.2128529	0.6124128	0.3890339	0.7514456	0.2803678	0.6121338	0.6494479	0.3554975	0.5644991	0.7394293	0.0604480	0.6958142	0.5233577	0.7141105	0.6837415	0.4149331	0.7256533	0.6030677	0.0841941	0.1972033	0.5963415	0.2952681	0.1139144	0.1008656	0.0339288	0.1491947	0.6210366	0.3798179	0.1900129	0.0238602	0.4559284	0.4808689	0.4439206	0.3235911	0.6398862	0.0366655	0.6236456
0.4777111	0.3890276	0.7023327	0.0711273	0.3580182	0.8423870	0.2772954	0.0560479	0.2244509	0.5206397	0.5240515	0.8715797	0.6772163	0.1655367	0.8074188	0.6043115	0.4062881	0.2634747	0.6529847	0.6757763	0.3186573	0.5863743	0.6853941	0.0730764	0.7162057	0.6346524	0.7191225	0.5991257	0.3710056	0.6759039	0.6353803	0.0146449	0.1728299	0.7056461	0.2479120	0.1520090	0.0599738	0.0228181	0.1813844	0.6158846	0.2694486	0.2252145	0.0252478	0.3765246	0.4719704	0.4070066	0.6337470	0.6011362	0.0144449	0.5745870
0.5560411	0.4425528	0.6810774	0.0268019	0.4515104	0.6311504	0.1421744	0.1067339	0.4032902	0.6292946	0.4674043	0.8433056	0.7410944	0.1781600	0.7132556	0.7857154	0.8122589	0.1393071	0.7392775	0.6154391	0.2289294	0.5108507	0.7506154	0.0847101	0.6368586	0.4928478	0.6802743	0.6640973	0.3934295	0.8028671	0.6641335	0.0314865	0.1426780	0.6709802	0.2945775	0.1557277	0.1062906	0.0359592	0.0743790	0.5608748	0.3259994	0.2548113	0.0627112	0.4227425	0.5464299	0.4308698	0.6544681	0.7638681	0.0255368	0.5656556
0.4918444	0.4959308	0.6917058	0.0088296	0.3831103	0.6432776	0.1946731	0.0586778	0.3942589	0.5691052	0.4481857	0.6648950	0.6980024	0.1665574	0.7732621	0.7347651	0.6869071	0.2575231	0.2658374	0.7146253	0.2952594	0.5936087	0.7320273	0.2240729	0.7067243	0.5281819	0.5727552	0.6931589	0.4156937	0.7454536	0.6364445	0.0256289	0.2425042	0.7200232	0.4680200	0.1479505	0.0767201	0.0187741	0.1714893	0.6503537	0.3813820	0.2130635	0.0910078	0.3783455	0.8030750	0.2802219	0.6186253	0.8497588	0.0363769	0.6129349
0.6219037	0.5493960	0.6469180	0.0098384	0.3388549	0.7227094	0.1917205	0.0331275	0.3471598	0.5987894	0.4680185	0.5976802	0.6342369	0.2418548	0.6758576	0.6203832	0.7458000	0.3608365	0.7777431	0.3968509	0.1699555	0.5981447	0.6095910	0.0989120	0.6438676	0.5275370	0.5324323	0.7480916	0.4207271	0.5905974	0.7237820	0.0417092	0.1671829	0.7221819	0.3372882	0.1114265	0.0960238	0.0217145	0.2125725	0.7901340	0.4067081	0.1779212	0.0392535	0.4389345	0.4663850	0.4498112	0.5399092	0.6960646	0.0598344	0.6161645
0.5507655	0.4268936	0.7552230	0.0117154	0.3841580	0.5951516	0.1897891	0.0621242	0.4445692	0.4087160	0.5335157	0.6264051	0.6834295	0.2520334	0.8058840	0.7900101	0.6967728	0.2990953	0.6550752	0.6863311	0.1720327	0.5797509	0.7076060	0.0823818	0.7467716	0.6192059	0.8202546	0.6364917	0.5078394	0.6683641	0.6951235	0.0196402	0.1652335	0.6445832	0.3224064	0.1123956	0.0743748	0.0220315	0.1760417	0.5936481	0.3683169	0.2031236	0.0393260	0.3741989	0.1514903	0.4765604	0.7468568	0.6674003	0.0535519	0.6812893
0.6385151	0.4519249	0.6620290	0.0082492	0.4373917	0.8168868	0.1753489	0.0639247	0.3938382	0.5707098	0.5178079	0.7338155	0.7292360	0.2418840	0.6142663	0.7643939	0.8490363	0.2370853	0.6838139	0.6391195	0.2422413	0.3649482	0.6204740	0.0996775	0.7037219	0.5893809	0.5842505	0.7513007	0.3982558	0.6574954	0.5628311	0.0213795	0.1515485	0.6919320	0.3344118	0.1374615	0.1036598	0.0311897	0.1485978	0.7219266	0.3594421	0.1647021	0.0538922	0.4059967	0.4446344	0.4428541	0.6726805	0.7242610	0.0589949	0.5475483
0.5363757	0.4425178	0.6905487	0.0057706	0.3922107	0.7600360	0.2352349	0.0772841	0.4214182	0.6209916	0.4633735	0.6670643	0.5827453	0.2792960	0.7156777	0.6437634	0.6304194	0.2699215	0.6542973	0.7402135	0.2407105	0.6187610	0.3281367	0.0954018	0.5375645	0.5292875	0.5728675	0.7344755	0.4009614	0.7665233	0.7592576	0.0079918	0.1116930	0.7253557	0.3023948	0.0775103	0.0797898	0.0161789	0.1643154	0.6187818	0.2622329	0.1865220	0.0492438	0.4576033	0.4808742	0.0932826	0.7920724	0.6444375	0.0761757	0.6114243
0.5613620	0.4235003	0.8508747	0.0115897	0.3482060	0.8341752	0.2174876	0.0391929	0.3179876	0.4415626	0.5604717	0.6518740	0.7670334	0.1888038	0.6685003	0.7059949	0.8817136	0.4298990	0.7915938	0.6527101	0.2899767	0.6380381	0.7257920	0.0474479	0.6851961	0.5606704	0.7403605	0.6548780	0.3320332	0.7129392	0.6772758	0.0110215	0.1823407	0.6579600	0.3300605	0.1089719	0.0442812	0.0210472	0.1411216	0.7312682	0.4835374	0.2323699	0.0289694	0.3625369	0.1805102	0.4042579	0.7742635	0.7265518	0.0255852	0.6024300
0.4767981	0.4910329	0.7612841	0.0172513	0.3734765	0.6969384	0.1899427	0.0570389	0.3783868	0.7100046	0.4892908	0.7572834	0.6503989	0.2039902	0.7372703	0.7056953	0.8849891	0.3898898	0.7197894	0.8687504	0.4490922	0.6827283	0.6881656	0.0787492	0.2811524	0.6079643	0.5719093	0.6825355	0.3531823	0.6409539	0.6123865	0.0189504	0.3355620	0.8495625	0.3762348	0.7953791	0.3163664	0.0272795	0.1487482	0.7051516	0.3952358	0.1966238	0.0347447	0.3450209	0.2142662	0.3557402	0.6557182	0.7101179	0.0317322	0.4468120
0.5508092	0.4641233	0.6711810	0.0073823	0.3088368	0.7517596	0.2248341	0.0731087	0.2715397	0.4823309	0.5889291	0.7853968	0.7572848	0.2666644	0.6384928	0.7032623	0.7044939	0.2964322	0.6486014	0.6732174	0.2862022	0.5245934	0.7289024	0.0593870	0.7100706	0.2969180	0.7215210	0.8060493	0.4467489	0.6865482	0.7093959	0.0271268	0.1413909	0.7607580	0.3716213	0.1043077	0.0432770	0.0500224	0.2122687	0.6835203	0.3304376	0.2140083	0.0679922	0.4398895	0.5479715	0.3998961	0.5062102	0.6843720	0.0402083	0.7515374
0.6815830	0.4123161	0.7181390	0.0199254	0.4030107	0.5898921	0.2214900	0.0878666	0.4631601	0.5324736	0.5752090	0.6910524	0.7297894	0.2759939	0.7723170	0.7427796	0.7174427	0.3321829	0.7961036	0.7540065	0.2781197	0.6212742	0.7234667	0.1251151	0.7121064	0.5013536	0.2704853	0.8938595	0.3974390	0.6975330	0.7748835	0.0220144	0.1311318	0.6842157	0.3646375	0.1284988	0.0883055	0.0306526	0.1529232	0.7405349	0.3777455	0.2430452	0.0540938	0.4721567	0.3670007	0.3593270	0.6278163	0.7931854	0.0309933	0.6507118
0.5295932	0.5250736	0.6594921	0.0128611	0.4772615	0.6599232	0.1080995	0.0472408	0.2918038	0.4903916	0.4087422	0.7354403	0.6201727	0.1988523	0.6085503	0.6830138	0.7123137	0.2380045	0.6733158	0.8400211	0.2192605	0.5840285	0.6761859	0.0579001	0.5976209	0.6881854	0.6158007	0.2879807	0.4266585	0.6785967	0.6421491	0.0234875	0.1479328	0.6394566	0.3105820	0.1543465	0.0764747	0.0446968	0.1512287	0.7100994	0.4629494	0.2077038	0.0603726	0.3697480	0.5976064	0.3015794	0.6239489	0.6479379	0.0391612	0.7150919
0.5296769	0.5720069	0.5768858	0.0031323	0.3668695	0.6884727	0.1997315	0.0506399	0.3881240	0.4873623	0.5311849	0.7957575	0.6553636	0.2536595	0.7250050	0.8011637	0.7764900	0.2599107	0.6917848	0.8335914	0.2694331	0.5930957	0.8401759	0.0825065	0.7071915	0.5749916	0.6651198	0.6886291	0.1789153	0.7452428	0.6267462	0.0203849	0.1730929	0.7640172	0.3462985	0.0750996	0.0799497	0.0268557	0.2063764	0.6766786	0.3184918	0.1652024	0.0310899	0.4144715	0.5006343	0.3588257	0.5120519	0.7621228	0.0910731	0.7292500
0.5913133	0.4767629	0.7152011	0.0124131	0.5035936	0.7526832	0.2177901	0.0529756	0.3899446	0.6491420	0.4857272	0.7618928	0.6865432	0.2530863	0.6866741	0.7630661	0.6258733	0.3095413	0.6714890	0.7517969	0.2840842	0.6338042	0.7776304	0.0667635	0.7510233	0.4651287	0.7288259	0.6618036	0.3804175	0.3833462	0.5836515	0.0424012	0.1060146	0.6656292	0.2315373	0.0889649	0.0555490	0.0192839	0.1444128	0.5959866	0.4152750	0.1683238	0.0392125	0.5014246	0.3094026	0.4499146	0.5413095	0.7138277	0.0535776	0.6600262
0.5848150	0.5026613	0.6485245	0.0181336	0.4058204	0.7445284	0.2913120	0.1099780	0.4420190	0.6627196	0.4865733	0.7992970	0.7361757	0.2130117	0.6792404	0.7051549	0.6686487	0.2692290	0.7386880	0.6872091	0.2783335	0.6319135	0.6501386	0.0919210	0.7719825	0.5561293	0.7639584	0.6627234	0.3627003	0.7765682	0.3672242	0.0275556	0.1084404	0.6693520	0.3255699	0.0699997	0.0718744	0.0238761	0.1648501	0.6035098	0.4326114	0.1995006	0.0461793	0.4340241	0.4694390	0.3958212	0.6241509	0.7763850	0.0236651	0.7368886
0.5846371	0.4119277	0.7507280	0.0147235	0.4866378	0.7290608	0.1955322	0.0623156	0.4046170	0.6648120	0.5075604	0.7663836	0.7707057	0.1357748	0.6943678	0.6531470	0.7971874	0.3635191	0.6866037	0.7704665	0.3026705	0.5707884	0.7336451	0.0864084	0.6175436	0.4654310	0.7179392	0.7318729	0.4352989	0.6471987	0.6662198	0.0275730	0.1229126	0.7219060	0.3522006	0.0921638	0.0769391	0.0293892	0.1583124	0.6279916	0.5723798	0.1911068	0.0394230	0.4238487	0.4763953	0.3740834	0.6127910	0.7532615	0.0254350	0.6959114
0.6124706	0.4903630	0.6571416	0.0301111	0.2995404	0.7618030	0.2387485	0.0329293	0.4038339	0.5704059	0.4642258	0.6565431	0.6786002	0.2305103	0.6512443	0.6987564	0.7743168	0.3134378	0.5698762	0.8141575	0.2339003	0.6553613	0.8888930	0.0596834	0.6949355	0.5311679	0.7175610	0.6732551	0.4434927	0.8026849	0.7027191	0.0145229	0.0506524	0.7986714	0.2927893	0.1368836	0.0992843	0.0098410	0.1486789	0.5578168	0.4830570	0.2716279	0.0410349	0.4679011	0.5036040	0.3282879	0.6345764	0.7033603	0.0357241	0.6694560
0.5664310	0.4286523	0.6390522	0.0171501	0.3893366	0.6379248	0.2067281	0.0427521	0.2956517	0.5093009	0.4983585	0.6965419	0.7727868	0.2206851	0.8213859	0.6735662	0.7784053	0.4038744	0.6412207	0.6202121	0.2870118	0.5934320	0.6960021	0.1524881	0.6317943	0.5307797	0.6292139	0.7211576	0.5350242	0.5857432	0.6098399	0.0139499	0.1577675	0.3504690	0.3199762	0.1361102	0.1287423	0.0135810	0.1809811	0.5130719	0.5301471	0.2077341	0.0451304	0.3977982	0.2221886	0.4073120	0.6927473	0.7629598	0.0418057	0.7141182
0.5005738	0.4226829	0.6171239	0.0113765	0.3601424	0.7414930	0.1844804	0.0391908	0.3640030	0.5688224	0.5250147	0.7150017	0.6622417	0.2136005	0.7237928	0.7647587	0.7002899	0.2633142	0.6777005	0.7389483	0.3518290	0.6430539	0.6156377	0.1220061	0.7736245	0.5787375	0.6654969	0.6804217	0.5098163	0.7451653	0.6634165	0.0214088	0.0996637	0.7352831	0.2298416	0.1713779	0.1060606	0.0604016	0.1430466	0.6351746	0.3652296	0.1950036	0.0489703	0.3908824	0.3676708	0.3334622	0.6858993	0.8319799	0.0340990	0.7894483
0.7255903	0.3950863	0.6109240	0.0037757	0.4247272	0.7910519	0.2465611	0.0669276	0.4022404	0.5084305	0.4710486	0.5376690	0.6561078	0.1932536	0.7069267	0.7308710	0.6548889	0.3403943	0.7471244	0.6946816	0.2724531	0.6135873	0.7184460	0.0591300	0.7252600	0.4583352	0.5992553	0.8551536	0.3923380	0.6292981	0.6177340	0.0099286	0.1373549	0.6541606	0.3776812	0.0511071	0.0689246	0.0216834	0.1504006	0.6663089	0.3543441	0.1665656	0.0613785	0.5514178	0.6184662	0.4715361	0.5114938	0.6228035	0.0378396	0.5521177
0.4874805	0.5050242	0.6363715	0.0161941	0.4166628	0.6471472	0.1969145	0.0766517	0.3252808	0.5620129	0.5349083	0.7544285	0.8101753	0.2278163	0.7776859	0.7050347	0.6592569	0.3184190	0.7310280	0.7288552	0.2065807	0.5773295	0.7599629	0.0753834	0.7311307	0.5599968	0.5309677	0.6128988	0.5559953	0.8412043	0.5640769	0.0108128	0.1415820	0.7755348	0.4007161	0.1114070	0.0381799	0.0581428	0.2403521	0.5596678	0.2162915	0.2563239	0.0383919	0.4173072	0.5077184	0.3664990	0.6047347	0.7583341	0.0221001	0.6541596
0.5592639	0.4641655	0.7277458	0.0089273	0.4122352	0.6928395	0.1434663	0.0501684	0.4281179	0.4889853	0.4583451	0.6452059	0.6965171	0.2365605	0.7183149	0.6716998	0.7280872	0.2992095	0.6757871	0.8600963	0.2463886	0.5944280	0.7226985	0.0719378	0.7020795	0.6132162	0.7173131	0.6060214	0.3574450	0.6843691	0.6648232	0.0171235	0.1511554	0.7155562	0.3255187	0.1639545	0.1134973	0.0540909	0.1261163	0.5578077	0.2901824	0.1774982	0.0630562	0.4421085	0.4636474	0.2753471	0.6145732	0.7342672	0.0496187	0.6093644
0.4759803	0.4629383	0.6781149	0.0098645	0.4091973	0.7876370	0.1544793	0.0403913	0.3331894	0.5191788	0.5463408	0.5668206	0.6883327	0.2459542	0.8274144	0.6615870	0.6515725	0.3393422	0.6929047	0.7958526	0.3207035	0.6646262	0.7586145	0.0445992	0.6200589	0.4557959	0.6518524	0.6301284	0.4045877	0.7098996	0.6474300	0.0414704	0.0973557	0.8002200	0.2872040	0.0885301	0.0670743	0.0353361	0.1441832	0.6110524	0.3743150	0.2005260	0.0303745	0.3449820	0.3567370	0.3353479	0.5748826	0.6561517	0.0332775	0.6627738
0.6031199	0.4084659	0.7271079	0.0169649	0.4131184	0.7308367	0.1972485	0.0529998	0.4468693	0.4690346	0.4459945	0.6303203	0.6246299	0.2871705	0.7337575	0.6471225	0.7900935	0.3559442	0.7289077	0.7850435	0.3343459	0.6324154	0.8234797	0.0742067	0.8705014	0.5127321	0.6451559	0.5351216	0.5167929	0.9132603	0.5982913	0.0261772	0.1746348	0.5328973	0.3305290	0.1181220	0.1155164	0.0337161	0.1513741	0.3154724	0.4371798	0.1832205	0.0429361	0.4667453	0.4794452	0.3608762	0.6726844	0.5986949	0.0344079	0.6254584
0.7059696	0.4935087	0.6706681	0.0148439	0.4354904	0.6832465	0.2590704	0.0672240	0.3321788	0.4578994	0.5893106	0.6736185	0.6518916	0.1516114	0.5829122	0.5844058	0.6796402	0.3592472	0.6290379	0.7710382	0.3016065	0.4745122	0.7368851	0.0666354	0.7997829	0.5468929	0.6437182	0.7519656	0.3616895	0.6469563	0.7191263	0.0399093	0.1319586	0.7412022	0.3031314	0.0996207	0.1073656	0.0288967	0.1937195	0.5349499	0.2449788	0.1500932	0.0531352	0.3654769	0.3447201	0.4360178	0.6151131	0.6759606	0.0406250	0.6163503
0.6246378	0.4665348	0.6390308	0.0092474	0.3814489	0.6634950	0.1980808	0.0435405	0.4062653	0.4843339	0.4933835	0.7205049	0.6984475	0.1857514	0.7194370	0.7190783	0.6151711	0.3928858	0.7463569	0.7868889	0.3307961	0.6878751	0.6408149	0.0882047	0.6882853	0.5958007	0.7089470	0.7090407	0.4640552	0.5619488	0.5694354	0.0201063	0.0942465	0.6917677	0.2861066	0.1251664	0.1272322	0.0296457	0.1459977	0.6421724	0.4382940	0.0916298	0.0526686	0.3939529	0.2819034	0.3371253	0.6622205	0.6738120	0.0621410	0.6394919
0.6162616	0.4352678	0.8187075	0.0138982	0.4341574	0.6345874	0.1647652	0.0952944	0.4477728	0.6999637	0.3585087	0.7739271	0.7411238	0.2483944	0.7964983	0.6984157	0.7632925	0.3431752	0.6931719	0.7229512	0.3275803	0.4713167	0.8037236	0.0577798	0.7115857	0.5166113	0.6505758	0.6234872	0.3819558	0.7056833	0.6704039	0.0232251	0.1550788	0.7911737	0.4003450	0.1616288	0.1056532	0.0238740	0.1419045	0.6101073	0.4072201	0.1708270	0.0301528	0.2829596	0.5093481	0.3387918	0.5780083	0.5921296	0.0380046	0.6555016
0.5812507	0.5112943	0.7083014	0.0194129	0.2973553	0.7124333	0.1655152	0.0526898	0.3563360	0.5349547	0.3774064	0.7349635	0.7021817	0.2404287	0.6874730	0.6749568	0.7121813	0.2713106	0.7390621	0.6802747	0.3519663	0.5905868	0.6807492	0.0902278	0.6689414	0.5068990	0.6658980	0.6410901	0.4131642	0.6829705	0.5968896	0.0259072	0.1158374	0.6884229	0.2826766	0.1322399	0.1287061	0.0285234	0.1532438	0.7188736	0.3996215	0.1589153	0.0546056	0.2001206	0.3985085	0.5358861	0.5722145	0.7086631	0.0509674	0.7731882
