YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.7324755	0.7127678	1.0000000	0.2961326	0.5243621	0.8333937	0.1624808	0.1015346	0.5155009	0.6349228	0.6669427	1.0000000	1.0000000	0.2056654	1.0000000	1.0000000	0.9357743	0.3524546	0.8013816	0.8317278	0.4734829	0.7784917	0.8959810	0.1763503	0.6605583	0.6221443	0.9423816	0.9121079	0.6472409	0.7476707	0.9662661	0.1894541	0.3220706	0.9971731	0.3865928	0.7861403	0.4358686	0.0499372	0.4847321	0.8327006	0.4169828	0.3961171	0.0622742	0.5399248	0.9699113	0.4422586	0.8696344	0.9786868	0.1538610	0.5273375
0.5713460	0.6140190	1.0000000	0.0273472	0.5424117	0.8697427	0.3407921	0.0942781	0.4522838	0.7167934	0.8440454	1.0000000	1.0000000	0.3148898	0.9182553	1.0000000	0.8079399	0.3056646	0.8897447	0.6888939	0.4374754	0.7640355	1.0000000	0.1473103	0.9335732	0.7384810	0.9294230	0.9025359	0.8741990	0.9273760	0.9017620	0.2524945	0.2310900	0.9971768	0.4202559	0.1921660	0.1728912	0.0392903	0.5089955	0.5649185	0.1803109	0.3124904	0.0068350	0.5399248	0.9328645	0.5118239	0.9209573	0.9764005	0.3488836	0.9642576
0.8895385	0.6133499	1.0000000	0.0374912	0.4190830	0.7026579	0.3822518	0.1468592	0.4910055	0.7100086	0.7137549	1.0000000	0.8840079	0.3236461	1.0000000	0.9250940	0.8838755	0.3699647	0.6195880	0.9072316	0.4111732	0.3966972	1.0000000	0.1946378	0.6481541	0.8192772	0.9052304	0.9158413	0.7041682	0.4885324	0.9349491	0.3467051	0.3636412	0.9971720	0.4944448	0.8234969	0.3508589	0.0228832	0.1606192	0.9482789	0.7853728	0.3187118	0.0593814	0.6528861	0.9850817	0.5118239	0.9318630	0.9779589	0.0675812	0.8894248
0.5852437	0.6131699	1.0000000	0.2623655	0.4525495	0.9509130	0.3144939	0.0827321	0.4921555	0.4306883	0.2560058	1.0000000	0.9195756	0.0345073	1.0000000	0.9078398	0.8864393	0.5306351	0.7779201	0.8863795	0.6300392	0.8487928	1.0000000	0.1853851	0.9424470	0.8183720	0.9699663	0.9148805	0.5683438	0.9893220	0.9504791	0.1337743	0.2472511	0.8503394	0.3701324	0.2266300	0.1413561	0.0575945	0.4598601	0.9477223	0.2165844	0.6861696	0.0828781	0.6540368	0.9571728	0.6921070	0.9158005	0.9779969	0.0024260	0.5657322
0.5391543	0.7057010	0.9667592	0.1650116	0.4983016	0.4906389	0.4697064	0.3830962	0.5031746	0.4652339	0.4213415	1.0000000	0.7087037	0.0476618	0.9796565	1.0000000	0.9508916	0.4560218	1.0000000	0.8385486	0.6754448	0.3092849	1.0000000	0.1197037	1.0000000	0.7923400	0.8211112	0.9671335	0.5706538	0.6985056	0.9216949	0.1528317	0.1112216	0.9971681	0.5014579	0.1331380	0.1567037	0.0362223	0.3299290	0.9338287	0.4617459	0.6319868	0.0769404	0.5202078	0.7038488	0.5527456	0.8750901	0.9971379	0.9077350	0.9873329
0.9471055	0.6137738	1.0000000	0.2388380	0.3557324	0.9452334	0.3252107	0.0833776	0.4295420	0.6603355	0.9354295	1.0000000	0.8183684	0.3919229	0.7495746	0.9703144	0.8826120	0.3055432	1.0000000	1.0000000	0.3330231	0.8133225	1.0000000	0.1178599	1.0000000	0.6012823	0.7711963	0.9764266	0.7161869	0.9736154	0.9454754	0.0531683	0.0190604	0.9971768	0.4241376	0.1617789	0.4479794	0.0355360	0.1772682	0.9722171	0.7066728	0.1504663	0.0611586	0.7666037	0.7192563	0.5118239	0.8600059	0.9751587	0.0025400	0.8717730
0.3469640	0.7427727	0.8869186	0.0309718	0.2460275	1.0000000	0.0923912	0.0779202	0.5188051	0.5427337	0.2693407	1.0000000	0.7037395	0.1773903	0.6290702	0.7974144	0.9430776	0.5946662	1.0000000	1.0000000	0.4746687	0.8375295	0.8019364	0.1081342	1.0000000	0.7628595	0.9596524	0.9865107	0.5794140	0.9999292	0.9152570	0.0249240	0.2068012	0.9971647	0.4067803	0.1617789	0.1570451	0.0800590	0.3130361	0.4459852	0.0413817	0.5152720	0.0396446	0.5439580	0.7826773	0.3560742	0.7965036	0.9787730	0.0011694	0.9614906
0.7205074	0.6848849	1.0000000	0.0216400	0.2007539	0.8092271	0.3684177	0.0949124	0.5319727	0.4726481	0.6060701	1.0000000	0.6530349	0.4920409	0.5899912	0.7134556	0.9723453	0.5357977	0.9054230	0.5618075	0.2119523	0.8302604	1.0000000	0.1428683	0.6257093	0.7862560	0.4627980	0.8894711	0.5828514	0.9797429	0.9536812	0.0362763	0.3216324	0.9700041	0.5506250	0.6265590	0.3701655	0.0248313	0.6942800	0.8137885	0.5840099	0.5816638	0.0241958	0.6983866	0.8701597	0.5118239	0.7838896	0.9790935	0.5929277	0.8995159
0.6219598	0.6911357	0.9627246	0.0247819	0.6091121	1.0000000	0.1093472	0.0779202	0.3801925	0.5766669	0.4756688	1.0000000	1.0000000	0.3018165	0.6740807	1.0000000	1.0000000	0.6046125	1.0000000	0.6638345	0.3569711	0.8680528	1.0000000	0.1081997	1.0000000	0.8983673	0.7154150	0.9003897	0.5586375	0.8255811	0.9400021	0.0006326	0.2068012	0.9522307	0.2396953	0.1617789	0.1162005	0.0589885	0.4300262	0.9844112	0.3797017	0.2667681	0.0091389	0.7593212	0.5599886	0.5472629	0.8714778	0.9915229	0.0830422	0.4378690
0.6930872	0.6219484	0.7706139	0.1156117	0.5653814	1.0000000	0.3456019	0.0468135	0.3870336	0.6254687	0.5627435	0.8876447	1.0000000	0.1540839	1.0000000	1.0000000	1.0000000	0.4379217	0.6239263	0.6805561	0.4874713	0.7640282	1.0000000	0.2636517	0.6420363	0.8940360	0.9264644	0.9018402	0.6059020	0.9559747	0.9449716	0.3349089	0.0917821	0.8726492	0.3515277	0.8336030	0.3791621	0.0527614	0.2068300	0.8532060	0.3549197	0.3527831	0.0627312	0.4684200	0.9774674	0.5118239	0.8775272	0.9718309	0.1171894	0.4481041
0.8342064	0.3760672	0.9355405	0.1619741	0.2290506	1.0000000	0.4353557	0.0779202	0.3338807	0.5439621	0.3990903	0.5348642	0.5054692	0.5916257	1.0000000	1.0000000	0.7118307	0.3907534	0.5896740	0.4562725	0.1146339	0.8375251	0.7865643	0.2351084	1.0000000	0.7796599	0.7129127	0.8725927	0.5176337	0.9606229	0.7343021	0.4391100	0.2458636	0.8788233	0.4297312	0.1617789	0.0764627	0.0222477	0.2692468	0.8612635	0.5696736	0.2697076	0.0294924	0.5186672	0.9955118	0.3656107	0.9470998	0.9854709	0.0787234	0.9608842
0.6017900	0.6950762	1.0000000	0.0479640	0.4490734	0.5908210	0.3257479	0.2326265	0.5440737	0.7447499	0.6524220	1.0000000	0.8172845	0.2799831	0.9372423	0.8100682	1.0000000	0.6939940	0.6958381	0.8362839	0.3192734	0.7952185	0.9026388	0.1890429	0.9153751	0.7009051	0.8701839	0.9123541	0.8512513	0.9876724	0.9017620	0.2113351	0.1877298	0.8089463	0.5521861	0.2653651	0.1549717	0.0406939	0.5047622	0.9178742	0.2196497	0.2829685	0.0583884	0.5531290	0.9598107	0.6632911	0.7746994	0.9975003	0.5123827	0.7617190
0.5805401	0.6140191	0.8681769	0.0065069	0.1248158	0.9113514	0.1630681	0.0876887	0.5306940	0.6405209	0.5741425	1.0000000	0.5557364	0.2365171	1.0000000	1.0000000	1.0000000	0.6288448	0.7427336	0.7648053	0.2803938	0.8583752	1.0000000	0.1740022	1.0000000	0.7873098	0.5221943	0.9164221	0.6038722	0.9992711	0.9017620	0.0024203	0.2452547	0.9971642	0.2744314	0.1195299	0.4459399	0.0348661	0.4715927	0.8264906	0.1917484	0.3897638	0.0620149	0.4570198	0.9823035	0.5946452	0.9967482	0.9790639	0.2746322	0.6400632
0.6498643	0.7487377	0.7190920	0.0152836	0.4173611	1.0000000	0.2510015	0.0779202	0.5439871	0.7106048	0.6014515	1.0000000	0.7959630	0.3145793	0.9787718	1.0000000	1.0000000	0.4984245	1.0000000	1.0000000	0.3330231	0.8524340	0.3901402	0.0841466	1.0000000	0.7763075	0.9581849	0.9331112	0.5915616	0.9885618	0.9493691	0.0102497	0.2068012	0.9506259	0.2382150	0.1617789	0.1162005	0.0328313	0.2482220	0.8714141	0.2884682	0.3105100	0.0593608	0.3498133	0.2057707	0.2515207	0.8714778	0.9972576	0.0050871	0.7919925
0.6449827	0.6140190	0.9331689	0.0559666	0.5243621	0.9181251	0.3624784	0.0867591	0.3323022	0.6716429	0.7148173	1.0000000	1.0000000	0.3001780	1.0000000	1.0000000	1.0000000	0.3056646	0.9016426	1.0000000	0.4762604	0.8048094	0.9421654	0.1439219	0.9320586	0.7787666	0.6777426	0.9195802	0.6456969	0.7847375	0.9519890	0.4531255	0.2207303	0.9971768	0.0690216	0.2408284	0.1464397	0.0298647	0.3077524	0.9918127	0.2811958	0.2109972	0.0090523	0.5211926	0.9144537	0.5241118	0.8706799	0.9830448	0.4172698	0.9475558
0.9418805	0.7662371	1.0000000	0.2410529	0.5592583	0.9112056	0.3299820	0.0877091	0.3370199	0.7447120	0.8019182	1.0000000	0.7415981	0.2800070	0.5642186	1.0000000	0.8714163	0.5288984	0.7909174	0.6318111	0.2621804	0.8232342	1.0000000	0.1705747	1.0000000	0.9237103	0.9514081	0.9558391	0.5182384	0.8251584	0.9017620	0.3206742	0.2373020	0.9971661	0.4228438	0.1374758	0.2986080	0.0207609	0.3125133	0.9912340	0.7012780	0.1763176	0.0583879	0.6133233	0.9829027	0.5525158	0.8706039	0.9883284	0.0407794	0.9997780
0.8312380	0.5245197	1.0000000	0.4431931	0.5243621	0.9904136	0.3157195	0.0787619	0.5238114	0.4831359	0.3961765	0.8800061	1.0000000	0.1469356	0.6369277	1.0000000	0.9539321	0.2597287	0.7186074	0.6266988	0.3388455	0.7345612	1.0000000	0.2112494	0.9540682	0.7929537	0.9817541	0.9491898	0.5823249	0.9891413	0.9329780	0.2470863	0.1159252	0.9614467	0.2588272	0.2116989	0.3384973	0.0265613	0.1555775	0.8897781	0.5661219	0.5854727	0.0744443	0.8158989	0.9911647	0.5118239	0.9129094	0.9979119	0.0018143	0.9205908
0.8774237	0.6884957	1.0000000	0.0114650	0.6971382	0.8479507	0.0707184	0.0332460	0.5241955	0.7219963	0.2954687	1.0000000	1.0000000	0.3080382	0.6919191	0.8778679	1.0000000	0.3833184	1.0000000	0.9705459	0.4909839	0.9452096	1.0000000	0.1197037	0.6026005	0.7926403	0.5945296	0.9761800	0.8683988	0.9999763	0.9619176	0.0369785	0.1775908	0.9296857	0.4525570	0.8896428	0.4840090	0.0421677	0.6018525	0.9304295	0.6269396	0.3078992	0.0054133	0.6955074	0.8154918	0.5118239	0.8181239	0.9967023	0.0000110	0.9355000
0.9995772	0.4437753	0.5491539	0.0371554	0.6566562	1.0000000	0.4165635	0.0127509	0.4615654	0.7048991	0.9003624	0.7974397	0.9839858	0.3303080	0.3833426	0.5165761	1.0000000	0.2157415	1.0000000	1.0000000	0.7256709	0.2940843	1.0000000	0.1134626	0.6115280	0.7598959	0.5220936	0.9763393	0.6543754	0.8644387	0.9247372	0.0538422	0.3143538	0.9921474	0.2898475	0.7119655	0.3343333	0.0172219	0.3178833	0.9611236	0.8405680	0.2910826	0.0341281	0.2199552	0.6309929	0.5426420	0.6843892	0.9947729	0.0000000	0.4803986
0.8215604	0.5608593	0.8372235	0.0075570	0.3004210	1.0000000	0.3125734	0.0148333	0.5439871	0.6319825	0.7775817	0.9288040	0.7613184	0.2330085	0.7202216	0.7841650	1.0000000	0.6642114	1.0000000	1.0000000	0.3714198	0.8263087	0.8170776	0.1197037	0.9813209	0.7763075	0.8728151	0.9827332	0.5907847	0.9895758	0.9236231	0.3493004	0.1451110	0.9120006	0.4633027	0.1804172	0.5253546	0.0429371	0.3579927	0.6607892	0.5520109	0.3255902	0.0624250	0.5688520	0.7589827	0.3686380	0.7915857	0.9793556	0.6047417	0.9437118
0.9532427	0.6445829	0.9600334	0.2485756	0.5133798	1.0000000	0.3503328	0.0186552	0.3721584	0.6188467	0.5767724	0.8366051	0.9872267	0.1481271	0.9968136	1.0000000	1.0000000	0.6575681	1.0000000	1.0000000	0.5206659	0.9775729	1.0000000	0.0552196	0.6323927	0.9033488	0.7681732	0.9195802	0.5581354	0.9701012	0.8614878	0.0308012	0.1542006	0.9935327	0.3376376	0.6327017	0.3284840	0.0130018	0.4408018	0.8238489	0.7877810	0.3232265	0.0081645	0.5161192	0.0171608	0.5118239	0.8714778	0.9702237	0.0000003	0.4210440
0.9931492	0.5073413	0.7511596	0.2833984	0.6723893	0.8404897	0.4105037	0.0999895	0.4570719	0.5540697	0.2178535	0.6810080	1.0000000	0.5713755	0.8144829	0.9834554	1.0000000	0.4284846	1.0000000	0.7991163	0.2913597	0.7983230	0.9889327	0.1197037	1.0000000	0.8449831	0.9753981	0.9696210	0.5543938	0.9687896	0.7885372	0.0513773	0.2068012	0.9836197	0.2617748	0.1617789	0.3558637	0.0172135	0.6513427	0.9302320	0.7506733	0.4476463	0.0672347	0.4049634	0.7038488	0.5284338	0.8860635	0.9971755	0.2859410	0.7802886
0.9314450	0.2352915	0.8632491	0.0710381	0.4735385	1.0000000	0.2507230	0.0190778	0.5439871	0.6988329	0.7157914	0.5743588	0.8388440	0.3383000	1.0000000	1.0000000	1.0000000	0.0971167	1.0000000	0.9097650	0.3565810	0.7874801	1.0000000	0.0656220	0.8408182	0.7763075	0.7033467	0.9725097	0.5915616	0.5155370	0.7020335	0.0427466	0.2323428	0.9760211	0.4875734	0.1253462	0.1383027	0.0400224	0.0160924	0.9179321	0.6901418	0.3290847	0.0058276	0.4536803	0.4836010	0.5118239	0.8714778	0.9975398	0.4131722	0.7976355
0.9897477	0.6544087	1.0000000	0.0385657	0.4361542	1.0000000	0.3483428	0.0148458	0.3260697	0.4157244	0.6496919	1.0000000	0.7861818	0.1169700	1.0000000	1.0000000	0.5924186	0.3253103	1.0000000	0.9699739	0.3286809	0.9833601	0.9468491	0.0598639	1.0000000	0.9295852	0.9997638	0.9184569	0.6688445	0.6460410	0.9017620	0.0302300	0.2068012	0.5238386	0.1360412	0.1447262	0.4488130	0.0380292	0.1312751	0.8396859	0.7476983	0.7095935	0.0860288	0.6062038	0.0284670	0.5582813	0.8714778	0.9628268	0.3032812	0.9022923
0.7984555	0.6844598	1.0000000	0.3134810	0.5918328	0.4674573	0.6989011	0.4311447	0.5121233	0.6415788	0.4074606	0.6349827	1.0000000	0.2990165	1.0000000	0.5224000	1.0000000	0.5130396	1.0000000	0.9570566	0.3556430	0.4919833	1.0000000	0.0894487	0.8833287	0.7076019	0.7952850	0.9179495	0.5825170	0.7406182	0.7559609	0.2443456	0.2239092	0.7293364	0.1745288	0.2990221	0.1293613	0.0276329	0.3242756	0.9122250	0.5268529	0.3249506	0.0287062	0.5399248	0.2766390	0.5210445	0.7880058	0.9785955	0.9322206	0.9139637
0.7783341	0.6140191	0.6045370	0.0192425	0.0942308	0.8769975	0.0804283	0.0169523	0.5439871	0.5975115	0.5376591	1.0000000	0.5080392	0.4913298	0.8381869	1.0000000	1.0000000	0.5603206	1.0000000	1.0000000	0.3464510	0.9801618	0.9280126	0.1197037	0.9462630	0.7763075	0.9147583	0.9195802	0.6267473	0.8731996	0.9463550	0.0002253	0.2137444	0.8136077	0.3150387	0.1566266	0.2568650	0.0264354	0.2902175	0.9179321	0.5223391	0.4412848	0.0075939	0.3649365	0.7038488	0.7736378	0.8702050	0.9793556	0.0000000	0.8864974
0.8285732	0.5916479	1.0000000	0.2678561	0.5243621	0.9619767	0.1872599	0.0815320	0.5197612	0.6083168	0.6895513	0.9685514	1.0000000	0.4729773	0.8409691	0.9161744	0.9451475	0.3661877	0.9337933	1.0000000	0.3330231	0.5109551	1.0000000	0.1352974	1.0000000	0.6391632	0.7736874	0.9808593	0.6143070	0.9987153	0.8958225	0.0038467	0.2157848	0.9967227	0.4482905	0.1167087	0.3422162	0.0444120	0.1581569	0.9330302	0.5617958	0.4277799	0.0112159	0.5399248	0.8312309	0.5506521	0.8376621	0.9787977	0.0022254	0.9997413
0.9749873	0.1755074	1.0000000	0.1585960	0.5065857	0.9173079	0.4415916	0.0868693	0.4861606	0.5962192	0.3152078	0.5091969	0.9794232	0.1579244	1.0000000	1.0000000	0.8741477	0.8059809	0.7219452	1.0000000	0.3330231	0.6867321	0.9111335	0.1770654	1.0000000	0.8230861	0.5361723	0.9195801	0.5660460	0.9583581	0.6269449	0.0647521	0.2487979	0.9400833	0.3067183	0.1107404	0.0735247	0.0385071	0.5255524	0.9505884	0.7341129	0.4429287	0.0439848	0.5399248	0.9794178	0.5658846	0.9940536	0.9957815	0.2833586	0.8294664
0.9340702	0.3884047	0.6746263	0.1227214	0.5243621	0.8145101	0.4474133	0.0459623	0.4289741	0.6276510	0.7282730	0.7319099	1.0000000	0.4415642	0.8871201	0.7532933	1.0000000	0.1844896	0.9542077	0.9054982	0.4118963	0.6787494	0.4751541	0.1301961	1.0000000	0.7047448	0.7795137	0.9822812	0.5474000	0.8602095	0.8474759	0.1607747	0.1764958	0.9886637	0.4318842	0.1617789	0.1790683	0.0211523	0.0505956	0.7998674	0.8016488	0.4045505	0.0626282	0.5476582	0.7974520	0.1072150	0.7483372	0.9751233	0.0000218	0.9992015
0.7713071	0.6641566	1.0000000	0.3608684	0.6554892	0.9564558	0.3119865	0.0821216	0.4781952	0.4879952	0.5896462	1.0000000	0.9497173	0.1704085	1.0000000	1.0000000	1.0000000	0.3309631	1.0000000	0.7538256	0.4755172	0.8197266	0.8280898	0.0823985	0.9805468	0.7158951	0.9610783	0.9657465	0.7659703	0.9896604	0.9017620	0.4839096	0.0834400	0.9971746	0.3891010	0.1110433	0.1241539	0.0161676	0.1349368	0.8574992	0.4774256	0.5964174	0.0159949	0.5399251	0.4509262	0.3777427	0.8710755	0.9952565	0.0023221	0.9738495
0.7903164	0.4691864	0.9079696	0.0261752	0.5980711	1.0000000	0.0722574	0.0138749	0.4390611	0.6561840	0.5529993	0.8158368	1.0000000	0.3645175	0.5821285	1.0000000	1.0000000	0.5551242	0.4825895	0.9770106	0.5225204	0.8752884	1.0000000	0.3778410	1.0000000	0.6816405	0.8844385	0.9794169	0.5480579	0.9999742	0.8542581	0.0001568	0.2684083	0.9927508	0.3620472	0.1617789	0.1031124	0.0464125	0.2868067	0.9109986	0.8434772	0.2156243	0.0613289	0.4833546	0.9796481	0.5118239	0.8960122	0.9757139	0.0000000	0.9863768
0.9950654	0.2827631	0.7608870	0.0728482	0.5243621	1.0000000	0.4227727	0.0740508	0.5036300	0.6514357	0.4956622	0.5012241	1.0000000	0.4050407	0.9180496	1.0000000	0.9104618	0.6841860	1.0000000	1.0000000	0.3330231	0.7782429	1.0000000	0.1197037	1.0000000	0.5412959	0.9349254	0.9195801	0.5734776	0.9649243	0.6163843	0.0564307	0.2068012	0.9365648	0.3333233	0.1617789	0.0725927	0.0114140	0.3703718	0.6803824	0.7721423	0.3497222	0.0089566	0.4679299	0.8212711	0.6616383	0.9968066	0.9973869	0.0145550	0.5663975
0.6312635	0.7378407	1.0000000	0.1611566	0.4745337	1.0000000	0.3426128	0.0145320	0.3428455	0.7447397	0.4501027	0.9872186	0.9434992	0.2799706	1.0000000	1.0000000	0.7381158	0.3636650	0.9982378	1.0000000	0.4436092	0.5342072	0.8220695	0.1102708	0.8454543	0.9205021	0.9562624	0.9195802	0.5196771	0.7945262	0.8994303	0.2261033	0.0725550	0.9969993	0.3532019	0.3665880	0.1944982	0.0292167	0.1564034	0.9904863	0.2610067	0.2547811	0.0060744	0.5583047	0.6454541	0.4528367	0.9973733	0.9850798	0.0000001	0.7165503
0.6960605	0.6140190	1.0000000	0.1206975	0.4524665	0.7162700	0.4664699	0.1401529	0.2446666	0.5305900	0.3119363	1.0000000	0.9194890	0.6194908	1.0000000	1.0000000	0.6461548	0.5981777	1.0000000	1.0000000	0.5589283	0.7974458	1.0000000	0.1197037	1.0000000	0.9654704	0.5902654	0.9195802	0.6370999	0.9484570	0.9373981	0.2469127	0.1165447	0.9971647	0.0969362	0.1617789	0.1162005	0.0525324	0.8297203	0.6561639	0.3596280	0.5327151	0.0172084	0.6608181	0.7038488	0.5852331	0.8676437	0.9651785	0.0521376	0.9566208
