YCR040W	YCR097W	YPR199C	YCR096C	YHR006W	YOL067C	YMR019W	YGL254W	YDR463W	YJL110C	YCL066W	YOL089C	YOR032C	YKR034W	YKL020C	YBL103C	YDR081C	YGR044C	YBR083W	YJR147W	YGR249W	YOR140W	YDR421W	YMR164C	YGL162W	YPL060CA	YHR156C	YOR265W	YLR302C	YLL055W	YCR108C	YPL215W	YMR135C	YJL198W	YBR167C	YIL012W	YNL038W	YNL105W	YML055W	YCL012W	YBR281C	YGL156W	YLL047W	YML048WA	YGL247W	YHR015W	YEL071W	YOL057W	YJR044C	YOL159C
0.5922634	0.6022164	0.9687855	0.2881561	0.4175833	1.0085459	0.2858495	0.0806699	0.4723561	0.4116211	0.2321733	1.0638327	0.9039641	0.0274821	0.9521326	1.0063097	0.9109409	0.4843754	0.7724132	0.8555580	0.5669207	0.9206331	1.0896365	0.1877759	0.9376930	0.7862810	1.0528561	0.9692037	0.5637061	1.0159032	0.9645743	0.1587285	0.2522718	0.8719470	0.4957053	0.2751568	0.1244977	0.0566397	0.4187484	0.9381596	0.2447252	0.7279249	0.0988114	0.6966975	0.9645213	0.6521418	0.9238344	0.9728272	0.0004801	0.6071400
0.5811307	0.7657960	1.0874128	0.1970516	0.5444755	0.5870993	0.5172555	0.3733491	0.5398601	0.4125719	0.4460697	1.0164797	0.7046624	0.0611750	1.0187981	1.0126429	0.9663795	0.4586878	0.9521918	0.7979549	0.6971254	0.3082695	1.0690279	0.1246734	1.0438104	0.7820797	0.8572586	0.8708391	0.5703403	0.7602990	0.8893473	0.1347278	0.1175151	0.9989290	0.5278486	0.1771073	0.2004139	0.0424523	0.3373014	0.9678706	0.4547387	0.5961174	0.0663559	0.5802691	0.4706122	0.5912986	0.9478298	1.1458230	0.9422930	1.0246282
0.9638852	0.6024704	1.0846502	0.2483354	0.3887872	0.9558758	0.3247825	0.1027133	0.4777235	0.7419559	0.9619567	0.9805524	0.8763056	0.3819256	0.8073168	1.0093856	0.8047863	0.2721333	1.0370804	1.0220189	0.3032503	0.7771733	0.9620809	0.1000741	0.9620947	0.5896926	0.7266762	0.9534260	0.7034855	1.0082554	0.9618621	0.0713469	0.0197695	0.9794733	0.4480580	0.2073275	0.3927862	0.0401355	0.1557116	0.8875304	0.7388205	0.1626764	0.0539771	0.6940514	0.7788741	0.5386242	0.8781587	0.9536535	0.0019449	0.8854155
0.3225015	0.6863306	0.8442046	0.0262899	0.2121526	0.9967364	0.1203438	0.0873535	0.5070739	0.5489962	0.2735888	1.0226564	0.7025495	0.1550611	0.6027832	0.7910547	0.9503492	0.6792436	1.0083200	0.9837739	0.5000111	0.9123307	0.8581190	0.1037154	0.9806943	0.8270043	0.9496025	0.9605357	0.5031883	1.0798996	0.9853226	0.0288659	0.2370135	0.9815955	0.3988070	0.2576599	0.2021409	0.0907186	0.3527048	0.4319551	0.0489974	0.5504887	0.0530727	0.5152381	0.6458535	0.4642416	0.8234914	0.9723023	0.0018002	0.9455698
0.7199311	0.6553570	1.1200672	0.0283078	0.1536429	0.6981848	0.4270153	0.1057294	0.5316502	0.4574152	0.5634241	0.9842099	0.6299423	0.4630631	0.6654066	0.7364251	1.0339233	0.5066438	0.8547404	0.5589343	0.2742999	0.8568674	0.8665373	0.1969760	0.7327258	0.8470599	0.5216779	0.9166148	0.6415675	0.9853016	1.0278359	0.0295288	0.3314345	0.9377381	0.4909982	0.6435470	0.3563747	0.0178382	0.6443182	0.8026921	0.6131006	0.6291281	0.0397659	0.6897427	1.0066684	0.4741844	0.8506646	0.9580914	0.5922289	0.9403521
0.5882470	0.7214562	0.9503350	0.0236436	0.7002323	1.0092305	0.1374505	0.0743155	0.3970484	0.6325277	0.5371510	1.0904542	0.9688498	0.3345134	0.6635760	1.0968195	1.0450428	0.5489255	0.9862745	0.7285876	0.3676517	0.8747483	1.0269740	0.1119614	1.0058216	0.9418002	0.7169496	0.8882174	0.6280280	0.7517902	0.9376975	0.0023022	0.2492557	0.9722096	0.3095011	0.1667043	0.0855353	0.0678131	0.4468191	1.1066372	0.3827788	0.2869189	0.0172487	0.7357901	0.1030431	0.5355349	0.8464807	0.9776140	0.0958096	0.4162698
0.7038006	0.5768002	0.7434666	0.0950284	0.6843544	1.0279262	0.3766224	0.0547496	0.3632583	0.6750047	0.5487358	0.9311641	1.0409123	0.1403480	1.0162494	0.9719108	0.9782586	0.4001481	0.6321087	0.6681998	0.4487869	0.7900243	1.0074406	0.2924396	0.6267706	0.8942125	0.9513549	0.8522285	0.6365989	1.0129326	1.0264754	0.3089306	0.1133684	0.8813756	0.4112310	0.8378548	0.4632910	0.0633693	0.1909572	0.7873234	0.2950483	0.3316519	0.0932124	0.4192057	0.9342999	0.5172918	0.8366070	1.0633225	0.1193527	0.4507911
0.8245866	0.3194046	0.9570682	0.1897627	0.2342276	0.9768196	0.4112276	0.0893733	0.3708626	0.6017089	0.4009281	0.5469191	0.4788561	0.6094056	1.0476332	1.0846203	0.6633970	0.3610328	0.5549931	0.4620765	0.0974492	0.8776721	0.7755901	0.2481457	1.0739786	0.8037816	0.7503718	0.9014609	0.5228918	1.0003659	0.6426105	0.3987726	0.2761580	0.8626383	0.4785663	0.1834245	0.0522214	0.0146269	0.3023041	0.8091816	0.5640543	0.2557990	0.0293363	0.5842082	1.0395930	0.4721969	0.8860477	0.9205095	0.0681459	1.0478513
0.6171761	0.7251916	1.1287365	0.0286115	0.5101257	0.5958015	0.3328415	0.2458600	0.5463911	0.7958341	0.7106109	1.0488064	0.8265877	0.2927844	0.9252460	0.8349791	0.9869177	0.6728712	0.7020727	0.8424172	0.4047320	0.7708348	0.8679554	0.1714802	0.9025228	0.6137550	0.8708957	0.9522612	0.9020114	1.0741541	0.9809593	0.2339457	0.2133873	0.8376360	0.5876112	0.2481524	0.1731437	0.0458471	0.4720750	0.9235538	0.1813449	0.3081897	0.0603836	0.5912727	0.8775922	0.6533041	0.7790597	1.0756025	0.7535173	0.7875329
0.6643774	0.6146114	0.9344766	0.0188885	0.0984723	0.8993943	0.1924773	0.1130631	0.5195891	0.7007781	0.5855236	0.9623953	0.5176601	0.2847358	0.9590025	0.9662191	1.0028906	0.5997661	0.7136198	0.6894405	0.2722016	0.7817432	0.9462240	0.1516809	1.0398648	0.8683762	0.5776935	0.9817545	0.6060792	1.0133705	0.9018566	0.0022375	0.2327250	0.9931720	0.2889499	0.0804409	0.4016854	0.0191970	0.4382519	0.9207988	0.2752213	0.4050195	0.0485692	0.4074133	0.9873969	0.6045140	1.0474126	0.9834709	0.2716039	0.6002180
0.7107145	0.7227850	0.6757948	0.0283096	0.4418670	0.9547772	0.2106389	0.1152973	0.5334503	0.8195549	0.6107287	0.9324415	0.7414059	0.3689000	0.9405204	1.0048472	1.0324672	0.4837527	0.9740748	1.1182961	0.3165637	0.7794061	0.4155065	0.0938809	1.0274630	0.8705371	1.0473389	0.8940613	0.6710572	0.9700798	1.0044602	0.0106612	0.2079204	0.9552998	0.2770810	0.1873227	0.1413690	0.0397091	0.2339361	0.9275291	0.3096219	0.2397118	0.0473216	0.3947364	0.5789763	0.2482833	0.9150119	1.0037431	0.0142029	0.8165079
0.6646086	0.6707948	0.9448201	0.0151128	0.5746547	0.9330173	0.3542224	0.0609789	0.3953592	0.7233127	0.7011975	0.9901123	1.0199616	0.2762900	1.0258697	0.9713476	0.9511101	0.3482412	0.9601104	1.0249777	0.4444086	0.8049938	0.9644109	0.1417468	0.8103656	0.7782224	0.6896137	0.8798433	0.7120949	0.8057361	1.0269215	0.5327381	0.2363103	1.0471107	0.0829922	0.2370998	0.1398348	0.0377668	0.3417040	0.9016307	0.3526297	0.2096721	0.0124898	0.5220867	1.0133797	0.5176938	0.9719842	1.0045158	0.4071155	1.0533276
0.9635327	0.7292473	1.0907454	0.2688772	0.5577240	0.9300806	0.3013803	0.0892237	0.3506205	0.7561064	0.8406102	1.0166592	0.7796055	0.3083507	0.5985594	1.1790167	0.9065012	0.5131012	0.8076532	0.6649493	0.2622175	0.8219034	1.0918352	0.1967664	1.0828890	0.8702280	1.0466122	0.9394552	0.5504304	0.9178935	0.9033053	0.3558537	0.2242740	1.0541017	0.3971262	0.0647979	0.2666803	0.0220318	0.3191489	0.9481126	0.6804170	0.1910324	0.0615764	0.6487223	1.1364744	0.6375661	0.8643275	1.0195931	0.0387863	1.0116181
0.7759170	0.5322312	1.0223094	0.4951402	0.5253262	0.9739206	0.3602321	0.0776381	0.5734602	0.5217009	0.4996891	0.8453318	0.9870223	0.2217557	0.6152063	0.9672490	0.9230120	0.2466890	0.7287982	0.6139285	0.3394969	0.7301064	1.0156627	0.1881338	0.9431426	0.7297783	0.8677283	0.9499694	0.5802313	1.0001039	0.9199428	0.2691798	0.0976497	0.9569654	0.3129282	0.1684288	0.3248186	0.0282750	0.1367910	0.8552852	0.6592284	0.5246347	0.0694069	0.8210312	1.0742819	0.5123670	0.9223025	0.9891333	0.0060737	0.9420911
0.9021180	0.7183713	1.0172777	0.0090339	0.6470234	0.8182248	0.0837078	0.0400113	0.5557278	0.7132253	0.2923466	0.9768515	0.9938392	0.2827605	0.7258928	0.9099251	1.0112152	0.3885434	1.0497426	0.9712440	0.5121134	0.9434103	0.9424430	0.1551959	0.5642833	0.7988668	0.6116310	0.9991461	0.8566766	0.9675162	1.0378401	0.0293446	0.1811151	0.9540331	0.4536939	0.7930787	0.5021973	0.0518745	0.5545263	0.9158415	0.5263654	0.3205526	0.0048755	0.6797617	0.8250396	0.5182000	0.7892934	0.9654048	0.0002073	0.8627743
0.9540942	0.5040070	0.5795839	0.0347441	0.6601742	1.0002947	0.4038524	0.0053836	0.4521620	0.7502672	1.0054277	0.8046159	0.9485997	0.3134441	0.3818462	0.5189394	1.0124016	0.2324208	1.0669598	0.9701179	0.7531059	0.2948696	1.0945056	0.1271032	0.6870512	0.7681097	0.5580544	0.9698851	0.6143338	0.8579569	0.9880817	0.0478199	0.3313684	0.9728555	0.2784979	0.7396242	0.3836105	0.0200582	0.3857477	1.0721085	0.9113453	0.3295905	0.0441845	0.2214546	0.8004336	0.6010226	0.6461403	0.9944503	0.0035421	0.5434447
0.7756991	0.5821329	0.8561264	0.0163703	0.2984551	0.9436942	0.3682534	0.0219650	0.4868145	0.6359922	0.8764605	0.9499999	0.8425964	0.3031125	0.7246308	0.7521453	1.0619111	0.6906304	0.9282968	1.0624617	0.4169086	0.7833939	0.8281018	0.0878872	1.0436576	0.7765032	0.8658662	0.9316360	0.5999131	0.9498490	1.0005856	0.3398299	0.1207458	0.8414023	0.4379673	0.2161645	0.5622770	0.0352611	0.3467120	0.6657438	0.6281292	0.2660672	0.0702216	0.5776436	0.6113107	0.3861632	0.7419264	0.9758645	0.6159895	0.8560636
0.8725230	0.6205585	0.9604345	0.2587905	0.4994657	1.0278999	0.4018242	0.0175984	0.3818329	0.5752474	0.5852047	0.8965832	1.0481690	0.1394012	0.9390359	1.0209759	1.0258242	0.6369171	0.9514508	1.0291113	0.5214706	1.0426981	0.9907654	0.0477408	0.6345819	0.8980782	0.7899996	0.8899882	0.6010517	0.8923827	0.9189931	0.0429085	0.1121820	1.1040573	0.3799987	0.6001191	0.2711037	0.0168495	0.4232032	0.8648143	0.7219870	0.3269822	0.0275170	0.5242079	0.0068577	0.4703158	0.8373598	0.9846431	0.0018878	0.4565446
1.0332748	0.5336947	0.7954798	0.2704478	0.7305975	0.8154890	0.3871827	0.1152935	0.4674899	0.5302310	0.2247907	0.6930604	0.9415308	0.6360356	0.9019419	0.9859178	0.9375827	0.4786163	1.0250677	0.7761709	0.2957602	0.7574282	0.9932305	0.1353488	0.9833188	0.9018821	0.8669900	1.0012520	0.5529764	0.9474688	0.8187183	0.0855466	0.1958209	0.9851068	0.3054812	0.1025345	0.3526413	0.0155626	0.6637381	0.9726394	0.8239076	0.4202173	0.0702475	0.3630581	0.6084736	0.5019615	0.8399793	1.0072376	0.2716188	0.8004527
0.9419865	0.2979166	0.8395394	0.0625059	0.5457560	1.0549866	0.2645028	0.0181376	0.5572446	0.6364229	0.7153770	0.6122111	0.8587231	0.3594750	0.9807355	0.9863585	1.0385814	0.1377749	0.9305227	0.9186355	0.3866710	0.7981704	1.0094619	0.0679379	0.8836802	0.7633473	0.7487327	0.9703022	0.5935845	0.5014987	0.7277882	0.0500129	0.2303787	0.9558327	0.5010458	0.0849420	0.0923992	0.0220728	0.0263941	0.9138876	0.7098430	0.2975606	0.0119537	0.5199463	0.4423684	0.4643982	0.8837454	1.0427120	0.4256718	0.8238203
1.0797799	0.6478227	0.9916328	0.0384945	0.4038229	1.0125944	0.3870367	0.0407740	0.3369142	0.3944289	0.7123664	1.1175367	0.7617264	0.1158476	0.9886318	0.9808568	0.6116229	0.3500593	0.9483820	0.9378858	0.3484618	0.9952909	1.0496129	0.0702934	1.0033235	0.9481369	1.0364571	0.9262842	0.7080954	0.6059051	0.8786444	0.0633461	0.2208796	0.5892457	0.1387403	0.1881451	0.5046315	0.0571482	0.1462533	0.8537880	0.8388557	0.6508073	0.0959665	0.5641573	0.2290316	0.6557789	0.8012755	0.9054330	0.3639938	0.8089071
0.7978963	0.6866566	1.0227177	0.3163983	0.5844780	0.4851924	0.6644618	0.3983785	0.5110003	0.6679392	0.4341405	0.6648791	0.9956059	0.2872643	0.9756665	0.5358108	1.0256128	0.5447875	0.9910273	1.0020541	0.3905689	0.5708256	0.9826855	0.0897129	0.9270734	0.6871707	0.7892821	1.0167276	0.6398075	0.8207729	0.7893373	0.1653901	0.2551093	0.7360002	0.1763531	0.3732268	0.1522303	0.0195511	0.3822383	0.9407820	0.5428387	0.3569761	0.0346844	0.5919019	0.4862329	0.4738586	0.8661823	0.9311201	0.9771393	0.9143533
0.7841855	0.7204035	0.6523807	0.0086628	0.1033471	0.8661828	0.0777823	0.0133480	0.5394941	0.6159991	0.6726392	0.9330040	0.5963786	0.5333338	0.8910024	1.0214303	1.0628723	0.5184377	1.1123158	1.0493548	0.4146231	0.9543337	0.9249868	0.1105130	1.0273101	0.7785641	0.8623402	0.8672615	0.6035674	0.8891434	0.9234756	0.0002295	0.2124440	0.8419534	0.3855083	0.1464637	0.2563764	0.0337818	0.2904331	0.8754964	0.6316543	0.4148546	0.0066869	0.3597291	0.7167674	0.8137179	0.8857596	1.0446500	0.0000284	0.8647330
0.8881511	0.6461292	1.0481957	0.2569540	0.5649226	0.9847617	0.2176461	0.0916537	0.6057490	0.5671852	0.6392130	1.0177448	0.9983671	0.4892699	0.7958775	0.9177891	0.9555096	0.4160115	1.0042972	0.9829600	0.3631972	0.4586364	0.9547307	0.1438800	1.0762899	0.5849038	0.7559373	1.0221920	0.6091855	1.0681754	0.9400629	0.0028208	0.2276618	0.9772627	0.4827501	0.1515424	0.3462861	0.0475877	0.1748123	0.8596072	0.6478371	0.3999802	0.0049554	0.5426383	0.9358334	0.5195891	0.8681361	0.9600220	0.0139922	0.9405888
0.9642613	0.1606575	0.9864702	0.1288215	0.5594087	0.8252867	0.3718631	0.0990855	0.5481969	0.5999861	0.3643114	0.5464863	0.9761104	0.1432784	0.9965781	0.9456733	0.9292237	0.8075340	0.6804528	1.0224821	0.2990067	0.7136400	0.8948341	0.1981275	0.9797388	0.7779240	0.5655539	0.9187457	0.6544962	1.0210459	0.6751769	0.0637254	0.2612799	0.9915577	0.3054658	0.1268144	0.0553408	0.0311085	0.4937702	0.8718304	0.7308899	0.4188000	0.0350334	0.5676479	1.0082360	0.5101177	0.9877358	0.9852651	0.3166479	0.8694705
0.9408167	0.3738660	0.6686496	0.1252974	0.4738229	0.8599097	0.4702659	0.0536555	0.4448090	0.6882116	0.7200156	0.7461252	1.0100566	0.4532603	0.8550612	0.7344376	1.0450385	0.1811244	0.9118459	0.9387665	0.4177829	0.6753318	0.4160900	0.1133046	1.0453275	0.7024986	0.7692631	0.9991694	0.4947853	0.8316399	0.7768770	0.1426168	0.1727004	1.0892139	0.4779574	0.1463926	0.2010686	0.0106517	0.0658542	0.7708231	0.8153408	0.4251406	0.0718487	0.6207208	0.9147811	0.0718073	0.7845468	0.9795035	0.0000972	0.9657791
0.7493724	0.7451132	1.0687723	0.3780181	0.6439549	0.9795195	0.3085918	0.1181952	0.5640505	0.5475008	0.5334092	1.0553844	1.0051382	0.1716918	0.9795608	1.0078926	1.0479545	0.3664326	1.0939372	0.7456760	0.4315089	0.7971252	0.7556484	0.1032143	0.9674465	0.8084277	0.9206435	1.0567982	0.6993162	1.0751186	0.9367534	0.5092725	0.0681995	0.9782117	0.4933675	0.1030968	0.1187780	0.0188048	0.1646519	0.8444612	0.4262380	0.6123780	0.0150705	0.5177944	0.3338664	0.3128784	0.8788204	1.0161004	0.0227703	1.0242923
0.7631826	0.4839032	0.9202997	0.0181860	0.7304493	1.0234894	0.0611114	0.0267935	0.3988486	0.6838694	0.5115163	0.8416540	1.0933295	0.3776439	0.6226444	1.0021771	0.9964912	0.5731418	0.5231329	0.9414210	0.5488072	0.9043846	1.0853789	0.3208333	1.0078243	0.7384251	0.8858286	1.0356868	0.5685847	1.0218165	0.8722468	0.0016187	0.3011841	1.0285050	0.4251472	0.1559390	0.0824164	0.0399434	0.2835050	0.9048374	0.9697220	0.2603670	0.0628665	0.4748092	0.9808282	0.5591301	0.8831949	1.0258431	0.0002251	0.9643576
0.9676683	0.3099509	0.7291737	0.0872317	0.4956393	0.8996069	0.4170251	0.0949122	0.4858303	0.6267486	0.4722955	0.4913663	0.9174810	0.4552255	0.9414922	1.0881913	0.9012223	0.6726314	1.0135067	0.9625919	0.3523465	0.7750389	0.9958228	0.1380127	0.9919412	0.6031921	0.9136681	0.8190497	0.5531739	0.8479218	0.7194751	0.0405490	0.2059196	1.0515119	0.2826644	0.1333964	0.0837158	0.0116268	0.3881126	0.6662586	0.6905965	0.3419848	0.0063620	0.4283351	0.5811947	0.7549711	0.9925276	1.0420937	0.0085036	0.5978451
0.6359643	0.7790465	0.9668262	0.2075947	0.4568999	0.9714573	0.3090149	0.0185533	0.3607576	0.6466767	0.5170212	0.9936872	0.8741794	0.2445075	1.0405274	1.0257013	0.7994277	0.3967458	1.0194354	0.9923694	0.4237184	0.5841423	0.8192809	0.1608166	0.8405786	0.9174737	1.0072678	0.8723675	0.5810680	0.7679775	0.9410756	0.2552203	0.1069864	1.0101045	0.3872913	0.3454578	0.1910944	0.0282010	0.2032281	1.0584818	0.3128560	0.3077883	0.0105041	0.6257352	0.7099473	0.4387737	1.0018555	0.9562063	0.0026269	0.7338227
0.7551632	0.6657051	0.9296412	0.0935105	0.4943672	0.7653728	0.4799340	0.1148266	0.2405965	0.5142705	0.3167438	1.0774962	0.9838614	0.5641142	0.9328073	1.0641618	0.7004680	0.5980025	0.9411486	0.9679123	0.5288085	0.8931609	1.0307827	0.1356423	1.0065542	1.0687591	0.6100752	0.9144521	0.5895437	0.9448983	0.9497700	0.2353569	0.1336660	1.0092053	0.0897786	0.2351787	0.1568293	0.0469666	0.8480931	0.6250583	0.3939689	0.5044643	0.0187588	0.7125070	0.4322081	0.5935974	0.9574477	0.9318722	0.0060942	0.9633184
