YML076C	YLR256W	YBR112C	YKL020C	YBR083W	YDR463W	YCR096C	YCR040W	YLR013W	YML113W	YCL067C	YDR081C	YLR098C	YPR199C	YDR310C	YMR070W	YJL056C	YOL067C	YHR006W	YDR520C	YPL075W	YOL089C	YPL248C	YML051W	YFL021W	YDR098CB	YLL065W	YLR094C	YDR210WC	YKR003W	YEL035C	YCR018CA	YDR495C	YDR103W	YCL027W	YDR545W	YML126C	YDR099W	YLR082C	YDR493W	YCR041W	YDR277C	YGR220C	YHR156C	YKL178C	YBL113C	YNL073W	YDR048C	YBR020W	YGL169W
0.2231450	0.9860310	1.0000000	0.1456428	0.0026764	0.2505250	0.4265521	0.3588887	0.7417496	1.0000000	0.0576411	0.8131178	0.9098472	0.5495536	0.8673627	0.9990724	0.7152566	0.8438512	1.0000000	0.9444726	0.2421071	0.9433912	0.9813072	0.2058858	1.0000000	0.8865023	0.0179667	0.8975185	0.7154555	0.9434347	0.9376125	0.9368458	0.0883575	0.7925596	0.6450892	0.4903501	0.9808987	0.0000018	0.7205405	0.9802682	0.8842406	0.5643748	0.5588095	0.3506849	0.7395095	0.4741615	0.9641744	0.9616115	0.4071575	0.0042920
0.2346812	0.9317842	1.0000000	0.1696713	0.0038389	0.3374360	0.5722592	0.3850061	0.7272871	0.8748959	0.2026208	0.9470156	0.8564503	1.0000000	0.7855701	0.9510515	1.0000000	0.6931111	1.0000000	0.7926480	0.3657551	1.0000000	1.0000000	0.1966421	0.9758252	0.9147278	0.0013026	0.8255091	0.7613794	0.9820596	0.9135260	0.5477532	0.0885065	0.5478650	0.6362458	0.6504494	0.9815485	0.0397905	0.8801180	0.9779281	0.3887337	0.6604739	0.3644208	0.6699326	0.3554840	0.3399927	0.9340913	0.9328428	0.3272700	0.0092478
0.2709752	0.9100058	0.9277147	0.1807749	0.1208340	0.3833555	0.5478901	0.3644868	0.6814788	1.0000000	0.1122830	1.0000000	0.5924964	0.9208037	0.4313413	0.9509684	0.9698563	1.0000000	1.0000000	0.7765263	0.7845469	1.0000000	0.7580216	0.3758583	0.6912588	0.7346218	0.1119307	0.7842478	0.9206819	0.9786150	0.9264229	0.8600427	0.2516979	0.0765100	0.6725967	0.6733483	0.9719881	0.0397905	0.0473007	0.9020084	0.6061164	0.2864271	0.5183685	0.3956866	0.6751928	0.5079088	0.8233915	0.8334107	0.3423840	0.1070324
0.1786276	0.9269996	0.9380652	0.1720335	0.0324909	0.3714060	0.5050751	0.2227143	0.7607590	0.6684440	0.0563741	1.0000000	0.8136491	0.9717437	0.7522079	0.9988761	0.9520366	1.0000000	1.0000000	0.6980880	0.3883939	0.9897790	1.0000000	0.1879923	0.9604414	0.9020799	0.2629588	0.6882748	0.8629575	0.9434266	0.9402638	0.5277526	0.0655461	0.4762265	0.6354741	0.6533130	0.9774136	0.0000013	0.5056263	0.9898360	0.8697083	0.4912023	0.5837613	0.4045773	0.3349695	0.4544615	0.9500773	0.8439567	0.3266803	0.0160384
0.2363960	0.8962388	0.7326061	0.1420884	0.1210306	0.7052917	0.5648486	0.3750254	1.0000000	0.8734164	0.1272303	1.0000000	1.0000000	1.0000000	0.8900837	0.9989087	0.8958314	1.0000000	1.0000000	0.8033938	0.0909481	1.0000000	1.0000000	0.1966421	1.0000000	0.4855582	0.3564553	0.4700882	0.5385023	0.9434280	0.9458948	0.9736545	0.9780258	0.4681707	0.6355082	0.4893197	0.9722950	0.0397905	0.1277826	0.9779281	0.5181268	0.6708947	0.5104503	0.2224021	0.5668181	0.4390547	0.9006098	0.6768453	0.3272703	0.0052297
0.1017950	0.9130985	1.0000000	0.1508081	0.1207908	0.1932367	0.7307369	0.2731211	1.0000000	0.9083735	0.2225721	0.6996915	1.0000000	0.6150855	0.8900842	0.9994481	0.7387844	0.6799741	0.5690807	0.9031451	0.2994028	1.0000000	1.0000000	0.1966421	1.0000000	0.4436978	0.2346549	0.9374542	0.7098874	0.9434502	0.9411056	0.5060507	0.3842240	0.3369458	0.7996862	0.3412051	0.9777323	0.0397905	0.7064476	0.9818150	0.6220064	0.4912023	0.3155864	0.3584713	0.2548946	0.5607858	0.9552767	0.8620472	0.3272711	0.0093031
0.0969562	0.9843924	1.0000000	0.1462997	0.1199409	0.3352918	0.7137080	0.3991127	0.9371398	0.8785141	0.0267827	0.7609825	0.8521464	1.0000000	0.7852485	0.9991192	1.0000000	0.9670949	0.7700468	0.9035830	0.3659552	0.9757060	0.9815460	0.2057648	1.0000000	0.8106652	0.1498061	0.8273980	0.7614994	0.9434365	0.9211526	0.6171951	0.2302094	0.5578659	0.6355660	0.7760068	0.9862263	0.0397907	0.5719278	0.9781671	0.1656635	0.5760188	0.4470680	0.4327242	0.5700953	0.5329165	0.8869877	0.9178307	0.6384592	0.0072009
0.1728041	0.9859113	1.0000000	0.0663527	0.1199252	0.4352751	0.3273160	0.4558718	0.5475522	0.6778343	0.1261968	0.9320000	1.0000000	0.8735427	0.9260668	0.9992819	0.8462316	0.9294187	1.0000000	0.7278265	0.0599779	0.8398614	1.0000000	0.1966421	1.0000000	0.8756005	0.1521739	0.7366238	0.1741600	0.9434432	0.9457531	0.7636928	0.0120760	0.3241251	0.6356120	0.6208913	0.9032921	0.0397918	0.5518822	0.9818646	0.4126933	0.4912023	0.3428422	0.4496454	0.8635498	0.8992913	0.8910915	0.7755991	0.3312409	0.0045661
0.2688101	0.9130961	1.0000000	0.1452217	0.1207911	0.2261946	0.5203730	0.3046761	1.0000000	0.9308180	0.5627270	0.7520986	1.0000000	0.6588523	0.8900837	0.9993629	1.0000000	1.0000000	0.9379161	0.9466621	0.2525504	0.9648027	0.7403464	0.3254738	1.0000000	0.9513175	0.1079857	0.6928510	0.8256011	0.9434466	0.9105296	0.9494057	0.0846519	0.6006374	0.9283078	0.5660281	0.9660901	0.0397907	0.9048115	0.8892416	0.4375892	0.2710453	0.4816761	0.1614089	0.4346249	0.7986471	0.8160203	0.9632498	0.3232078	0.0093811
0.1061017	0.9612372	0.6337111	0.1292109	0.1201909	0.6470226	0.2138274	0.4438662	0.7275294	0.9265714	0.1891817	0.9462859	1.0000000	1.0000000	0.9028414	0.9990601	1.0000000	0.7620498	1.0000000	0.9030481	0.3009775	1.0000000	1.0000000	0.1474220	1.0000000	0.8914324	0.1525570	0.5530761	0.7133616	0.9434342	0.9179402	0.5904982	0.3120735	0.1919836	0.7697111	0.4522630	0.9010475	0.0000014	0.5366319	0.9796409	0.6598234	0.5340720	0.1109498	0.5315662	0.9487527	0.6992596	0.8910918	0.6334276	0.3245648	0.0047079
0.2573744	0.9124090	0.9823921	0.1795046	0.1208007	0.3833495	0.2656235	0.3445584	0.9802394	1.0000000	0.0337724	1.0000000	0.8154281	0.7383635	0.7398966	0.9991056	1.0000000	0.7870857	0.8865893	0.9339293	0.3977012	1.0000000	0.7030559	0.4285123	1.0000000	0.6890145	0.5230840	0.7203638	0.7802748	0.9875252	0.9455676	0.7309955	0.0719160	0.7201862	0.8451197	0.3213804	0.8956679	0.0397905	0.2298049	0.8559755	0.3727305	0.2390747	0.5669796	0.4049890	0.5521783	0.3915117	0.8287452	0.9077150	0.6404376	0.0125892
0.2036014	0.9855225	1.0000000	0.1140774	0.1006670	0.3281108	0.2331082	0.7310499	1.0000000	1.0000000	0.1645095	0.7383124	1.0000000	1.0000000	0.8900842	0.9991469	0.7361328	0.7133852	1.0000000	0.8351575	0.2951358	1.0000000	1.0000000	0.1966421	1.0000000	0.9702743	0.1239168	0.7571362	0.7288654	0.9434378	0.9213042	0.8685820	0.2064923	0.1398706	0.6355607	0.4685546	0.9032606	0.0000023	0.6694658	0.9843613	0.8279023	0.4912023	0.3046076	0.5480614	0.4053612	0.5125485	0.8910928	0.9772697	0.3272711	0.0038126
0.2997478	0.8709907	0.5666962	0.2030701	0.1214234	0.5356458	0.6236878	0.8274985	1.0000000	0.5242998	0.3412719	0.9386590	0.8479209	1.0000000	0.8770686	0.9508057	0.6582003	0.9874296	0.9503141	0.6302615	0.3125564	0.8837106	1.0000000	0.1966421	1.0000000	0.8412537	0.1543452	0.4212516	0.7217449	0.9413044	0.9286581	0.7037535	0.0886506	0.4843324	0.6199372	0.5570065	0.9749414	0.0397913	0.1021853	0.9902633	0.5287228	0.4912023	0.4757109	0.3995361	0.7752733	0.4267573	0.8910914	0.7056608	0.5187400	0.0039299
0.1236561	0.9882348	1.0000000	0.1447655	0.1199015	0.3831881	0.8554960	0.4822908	1.0000000	1.0000000	0.0632334	1.0000000	0.9059958	1.0000000	0.8402225	0.9512324	0.9113276	1.0000000	1.0000000	0.8785301	0.3350146	1.0000000	1.0000000	0.1235493	1.0000000	0.5685082	0.1521396	0.7844003	0.7398731	0.9413257	0.9216664	0.6206754	0.0494826	0.4062735	0.7656893	0.6734914	0.9827325	0.0000017	0.6452016	0.9804459	0.3456168	0.6390909	0.1438694	0.2370987	0.3407901	0.2394446	0.8910918	0.9306806	0.4751071	0.0059988
0.2460419	0.9475758	0.9131816	0.1621667	0.1203497	0.3152202	0.1138931	0.6815672	0.8232160	1.0000000	0.0690478	0.8897771	1.0000000	0.9626180	0.9057022	0.9990424	1.0000000	1.0000000	0.9857142	0.8351564	0.3068185	1.0000000	0.8304855	0.0804772	1.0000000	0.5681905	0.1614281	0.7830004	0.7786047	0.9434334	0.9159381	0.6267224	0.3146405	0.3433846	0.6355449	0.4222001	0.8996746	0.0397905	0.6325006	0.9762930	0.5414122	0.5745203	0.3852766	0.4120764	0.7279160	0.4106035	0.9152790	0.8801731	0.6738947	0.0028751
0.2688254	0.9130948	1.0000000	0.1791445	0.0034683	0.3698749	0.5336901	0.3482175	0.4809751	1.0000000	0.0823925	1.0000000	0.6902547	1.0000000	0.5639703	0.9990516	0.9994069	0.6856869	1.0000000	0.8873412	0.5880586	0.7722704	0.9989108	0.1971644	0.8699459	0.6380919	0.0011211	0.4592400	0.8643076	0.9434337	0.9465770	0.8667797	0.0658939	0.2826817	0.6610843	0.5656520	0.9733985	0.0397928	0.4837299	0.9777991	0.6226078	0.4903655	0.5212080	0.6512210	0.7883660	0.8605297	0.8908591	0.9174983	0.3272654	0.0355212
0.2688101	0.9130961	1.0000000	0.1603804	0.1207911	0.5693579	0.2868612	0.4060586	0.8814985	1.0000000	0.0746535	1.0000000	1.0000000	0.8668002	0.9264957	0.9989364	1.0000000	1.0000000	1.0000000	0.6673274	0.0902929	1.0000000	0.9149416	0.1188049	0.6599672	0.9097383	0.1934901	0.6167037	0.6718011	0.9434291	0.9105296	0.5895346	0.2658521	0.4049659	0.6355155	0.8684408	0.9841415	0.0397905	0.5747877	0.9695031	0.2008035	0.6809294	0.5659260	0.1960826	0.8867750	0.7613389	0.9254312	0.5849904	0.3196276	0.0053041
0.1915169	0.9897451	0.9690201	0.1441683	0.1198861	0.3831854	0.7413993	0.2671575	0.7161592	0.7164357	0.0547088	1.0000000	1.0000000	0.9594722	0.8992740	0.9990483	0.9791590	1.0000000	0.9962916	0.7461583	0.3092439	0.9196996	1.0000000	0.0814917	1.0000000	0.8488017	0.1521172	0.5361219	0.7188942	0.9822785	0.9218671	0.9381891	0.1854492	0.4195553	0.6355459	0.6254693	0.9837584	0.0000020	0.4542215	0.9826295	0.8153670	0.5318388	0.2804151	0.2333116	0.1833985	0.5413525	0.9533918	0.8333916	0.3321452	0.0050169
0.2688232	0.9130950	1.0000000	0.1276605	0.0792726	0.3766587	0.7571631	0.7974486	0.5835006	0.8566204	0.3245321	1.0000000	0.9254968	0.7987757	0.8925904	0.9509814	1.0000000	0.7126002	0.7110612	0.4177853	0.3118348	0.8965116	1.0000000	0.1463671	0.4947081	0.8987374	0.0922455	0.7903410	0.8912056	0.9825901	0.9285896	0.4761752	0.0112253	0.0928013	0.6199793	0.6679683	0.8957532	0.0397912	0.4640811	0.9824597	0.6527696	0.7964905	0.4255369	0.3735177	0.9199666	0.5952209	0.9516005	0.8784121	0.3503563	0.0036622
0.2688232	0.9130950	1.0000000	0.1791441	0.0082053	0.4577379	0.6822833	0.5625609	0.8747474	0.8258060	0.0561444	1.0000000	0.8540674	1.0000000	0.7831104	0.9988899	1.0000000	1.0000000	0.9888257	0.7884942	0.2810561	0.5665928	0.3324528	0.9212507	1.0000000	0.8725494	0.0004058	0.5394651	0.8247105	0.9501533	0.9105258	0.6359770	0.0716688	0.4789333	0.7715009	0.5337687	0.9731333	0.0000114	0.0638043	0.0959948	0.2708475	0.0253653	0.4255369	0.3887153	0.4937426	0.1475378	0.2459835	0.7441607	0.7197757	0.0058070
0.1518125	0.9839405	1.0000000	0.1464816	0.1199456	0.4571221	0.2950770	0.4560985	0.8766337	1.0000000	0.0976489	0.7653764	1.0000000	0.8338515	0.8900837	0.9990358	1.0000000	1.0000000	0.8436016	0.7924801	0.0921203	0.8979704	0.6636509	0.4885545	0.9031744	0.7519570	0.0891790	0.6531168	0.2943603	0.9868806	0.9374404	0.6446545	0.1107949	0.4195555	0.6355425	0.6699687	0.9250335	0.0000022	0.4289449	0.8272029	0.8361909	0.5531335	0.2542974	0.3940874	0.9884892	0.2924769	0.7026966	0.7371545	0.3543108	0.0037672
0.2242973	0.9839910	1.0000000	0.1464612	0.1199450	0.5626490	0.4770950	0.2242266	1.0000000	1.0000000	0.3660072	0.6653063	1.0000000	0.8739748	0.8900834	0.9991574	0.9824595	1.0000000	0.8521771	0.8351560	0.0801453	0.5778280	0.7838967	0.2123271	1.0000000	0.4516331	0.1164606	0.6224450	0.4824914	0.9552574	0.9210986	0.6526181	0.2408043	0.3167800	0.7974303	0.7244043	0.9872439	0.0000081	0.2902003	0.9178902	0.6440754	0.3091185	0.3448936	0.3526537	0.4128341	0.2526990	0.8335964	0.6338120	0.3138166	0.0178291
0.0917754	0.9835272	1.0000000	0.1349465	0.0069838	0.3699590	0.5125519	0.2747448	0.8423085	0.8734215	0.1567729	1.0000000	0.7850745	1.0000000	0.7362639	0.9993791	0.9039981	0.9833194	1.0000000	0.4519088	0.4003921	1.0000000	1.0000000	0.0796807	0.5920738	0.9190502	0.0030961	0.7012264	0.7814772	0.9439755	0.9210361	0.6552592	0.1089979	0.3937473	0.8749569	0.7803454	0.9785702	0.0000014	0.6131547	0.9779281	0.8083996	0.6458311	0.1294992	0.3717986	0.7839731	0.2993350	0.9588683	0.8861979	0.3229089	0.0001284
0.2482234	0.9441366	0.9735662	0.0880645	0.0024454	0.4130670	0.5502629	0.8759208	0.5194687	1.0000000	0.2829807	1.0000000	0.7661543	0.8795141	0.7509345	0.9510916	0.5802314	0.9466205	0.9394270	0.8351558	0.3894483	1.0000000	0.9981324	0.0473477	1.0000000	0.9566644	0.1621850	0.7120299	0.8577002	0.9841738	0.9741383	0.5443060	0.4467603	0.0649572	0.8473237	0.1862971	0.9390290	0.0000012	0.4898123	0.9830108	0.3042282	0.4897668	0.4765415	0.4389407	0.7273192	0.8017161	0.9483799	0.7997212	0.3225945	0.0080945
